,target,output,question
0,bedroom,The bedroom.,What is the bathroom east of?
1,bedroom,hallway,What is west of the kitchen?
2,bathroom,bedroom,What is north of the garden?
3,bedroom,The bedroom.,What is south of the kitchen?
4,bedroom,office,What is east of the kitchen?
5,garden,hallway,What is the bathroom west of?
6,kitchen,The kitchen.,What is east of the bedroom?
7,bathroom,the bedroom.,What is the garden south of?
8,kitchen,the kitchen,What is south of the office?
9,office,The garden is east of the hallway.,What is east of the hallway?
10,garden,The bedroom.,What is north of the office?
11,garden,The street.,What is south of the kitchen?
12,bathroom,bedroom,What is east of the kitchen?
13,garden,garden,What is west of the kitchen?
14,garden,office.,What is north of the bedroom?
15,garden,The bedroom.,What is east of the hallway?
16,hallway,The hallway.,What is east of the office?
17,office,The office is south of the bathroom.,What is south of the bathroom?
18,garden,The kitchen.,What is the bedroom north of?
19,garden,bedroom,What is the kitchen west of?
20,garden,the kitchen,What is the office east of?
21,garden,The bedroom.,What is the bathroom south of?
22,bathroom,The bathroom.,What is north of the bedroom?
23,bathroom,The bedroom is south of the bathroom.,What is the bedroom south of?
24,hallway,The kitchen.,What is the bedroom west of?
25,office,The office.,What is east of the bathroom?
26,office,The kitchen.,What is north of the bedroom?
27,hallway,The office.,What is west of the bathroom?
28,garden,The office.,What is the bathroom north of?
29,garden,The bedroom.,What is north of the office?
30,bedroom,The office.,What is east of the kitchen?
31,kitchen,The bathroom is east of the kitchen.,What is the bathroom east of?
32,bathroom,bedroom,What is north of the garden?
33,kitchen,The bedroom is west of the hallway.,What is the bedroom west of?
34,bedroom,The hallway.,What is the kitchen south of?
35,garden,The bathroom is east of the garden.,What is the bathroom east of?
36,office,The office,What is south of the hallway?
37,bedroom,bedroom,What is north of the bathroom?
38,bedroom,The bathroom is east of the bedroom.,What is the bathroom east of?
39,office,office.,What is north of the bedroom?
40,bathroom,bathroom,What is south of the kitchen?
41,bedroom,bedroom,What is west of the office?
42,kitchen,kitchen,What is the garden south of?
43,garden,garden,What is south of the bedroom?
44,garden,garden,What is the office south of?
45,hallway,The office is east of the hallway.,What is the office east of?
46,garden,The bedroom is south of the office.,What is south of the office?
47,garden,A bathroom.,What is west of the bedroom?
48,garden,The garden.,What is east of the hallway?
49,garden,The garden.,What is the office south of?
50,bedroom,The bedroom.,What is the hallway north of?
51,garden,The garden is north of the bathroom.,What is north of the bathroom?
52,hallway,the garden.,What is the bedroom north of?
53,bathroom,The bathroom.,What is east of the garden?
54,bathroom,bathroom,What is west of the bedroom?
55,garden,bedroom,What is east of the hallway?
56,hallway,The kitchen.,What is the bedroom east of?
57,kitchen,The kitchen,What is west of the hallway?
58,hallway,garden.,What is south of the bedroom?
59,kitchen,The bathroom.,What is the garden north of?
60,hallway,kitchen,What is the bedroom north of?
61,bedroom,The bedroom,What is south of the hallway?
62,kitchen,The bedroom.,What is the hallway north of?
63,hallway,garden,What is west of the bedroom?
64,bedroom,bedroom,What is east of the garden?
65,office,The kitchen.,What is the bedroom north of?
66,bathroom,The hallway.,What is the bedroom north of?
67,office,The office.,What is the garden south of?
68,kitchen,The bathroom is west of the garden.,What is the bathroom west of?
69,garden,The kitchen.,What is the hallway east of?
70,bathroom,The bathroom.,What is south of the bedroom?
71,kitchen,the nunnery.,What is the garden south of?
72,garden,The garden.,What is the bedroom south of?
73,bathroom,The bathroom is north of the office.,What is north of the office?
74,bathroom,The hallway is north of the bathroom.,What is the hallway north of?
