,target,output,question
0,cinema,cinema,Where was Fred before the kitchen? 
1,kitchen,kitchen,Where was Fred before the bedroom? 
2,office,office,Where was Fred before the bedroom? 
3,cinema,kitchen,Where was Fred before the bedroom? 
4,park,park,Where was Fred before the school? 
5,cinema,cinema,Where was Bill before the park? 
6,bedroom,bedroom,Where was Mary before the kitchen? 
7,office,office,Where was Fred before the bedroom? 
8,bedroom,office,Where was Bill before the cinema? 
9,school,school,Where was Fred before the office? 
10,school,school,Where was Julie before the cinema? 
11,office,office,Where was Mary before the bedroom? 
12,cinema,school,Where was Bill before the park? 
13,office,kitchen,Where was Bill before the park? 
14,office,office,Where was Fred before the park? 
15,school,school,Where was Bill before the cinema? 
16,bedroom,kitchen,Where was Bill before the office? 
17,office,office,Where was Julie before the cinema? 
18,park,park,Where was Bill before the cinema? 
19,bedroom,park,Where was Julie before the kitchen? 
20,school,office,Where was Bill before the park? 
21,school,park,Where was Fred before the kitchen? 
22,kitchen,kitchen,Where was Fred before the cinema? 
23,kitchen,bedroom,Where was Mary before the office? 
24,cinema,cinema,Where was Bill before the office? 
25,park,bedroom,Where was Mary before the cinema? 
26,office,office,Where was Julie before the school? 
27,cinema,kitchen,Where was Mary before the office? 
28,school,school,Where was Fred before the office? 
29,office,bedroom,Where was Mary before the cinema? 
30,office,bedroom,Where was Mary before the cinema? 
31,kitchen,kitchen,Where was Mary before the office? 
32,school,school,Where was Bill before the bedroom? 
33,cinema,kitchen,Where was Julie before the bedroom? 
34,park,park,Where was Fred before the school? 
35,kitchen,kitchen,Where was Julie before the school? 
36,kitchen,kitchen,Where was Bill before the cinema? 
37,cinema,cinema,Where was Fred before the park? 
38,bedroom,bedroom,Where was Fred before the school? 
39,cinema,cinema,Where was Fred before the office? 
40,office,office,Where was Mary before the school? 
41,office,office,Where was Julie before the kitchen? 
42,bedroom,bedroom,Where was Julie before the cinema? 
43,school,school,Where was Bill before the kitchen? 
44,kitchen,kitchen,Where was Julie before the office? 
45,office,kitchen,Where was Bill before the park? 
46,kitchen,kitchen,Where was Mary before the office? 
47,school,school,Where was Bill before the park? 
48,bedroom,bedroom,Where was Julie before the kitchen? 
49,office,office,Where was Mary before the park? 
50,bedroom,bedroom,Where was Bill before the park? 
51,cinema,cinema,Where was Fred before the school? 
52,office,office,Where was Fred before the cinema? 
53,kitchen,bedroom,Where was Julie before the park? 
54,kitchen,park,Where was Bill before the cinema? 
55,cinema,park,Where was Julie before the school? 
56,school,school,Where was Bill before the park? 
57,kitchen,cinema,Where was Mary before the bedroom? 
58,kitchen,office,Where was Mary before the park? 
59,school,school,Where was Mary before the park? 
60,office,kitchen,Where was Fred before the park? 
61,bedroom,cinema,Where was Mary before the office? 
62,kitchen,kitchen,Where was Mary before the park? 
63,school,park,Where was Fred before the kitchen? 
64,office,office,Where was Julie before the bedroom? 
65,school,cinema,Where was Fred before the office? 
66,school,office,Where was Mary before the cinema? 
67,park,bedroom,Where was Julie before the office? 
68,cinema,cinema,Where was Bill before the kitchen? 
69,park,park,Where was Bill before the school? 
70,cinema,cinema,Where was Julie before the bedroom? 
71,school,park,Where was Mary before the office? 
72,park,park,Where was Bill before the office? 
73,park,park,Where was Bill before the bedroom? 
74,kitchen,kitchen,Where was Julie before the school? 
75,office,office,Where was Fred before the cinema? 
76,office,office,Where was Mary before the kitchen? 
77,cinema,cinema,Where was Fred before the school? 
78,bedroom,bedroom,Where was Mary before the cinema? 
79,kitchen,kitchen,Where was Fred before the bedroom? 
80,bedroom,bedroom,Where was Fred before the kitchen? 
81,school,cinema,Where was Mary before the office? 
82,bedroom,bedroom,Where was Fred before the park? 
83,school,bedroom,Where was Bill before the kitchen? 
84,cinema,cinema,Where was Fred before the kitchen? 
85,bedroom,bedroom,Where was Bill before the office? 
86,bedroom,bedroom,Where was Bill before the cinema? 
87,school,school,Where was Bill before the bedroom? 
88,park,bedroom,Where was Fred before the school? 
89,bedroom,bedroom,Where was Fred before the cinema? 
90,bedroom,bedroom,Where was Julie before the office? 
91,bedroom,bedroom,Where was Julie before the cinema? 
92,cinema,cinema,Where was Mary before the park? 
93,office,office,Where was Bill before the kitchen? 
94,kitchen,kitchen,Where was Julie before the park? 
95,school,bedroom,Where was Fred before the park? 
96,cinema,cinema,Where was Julie before the office? 
97,bedroom,kitchen,Where was Mary before the office? 
98,office,bedroom,Where was Bill before the school? 
99,park,park,Where was Fred before the office? 
100,kitchen,kitchen,Where was Fred before the cinema? 
101,park,park,Where was Mary before the kitchen? 
102,cinema,kitchen,Where was Julie before the office? 
103,park,bedroom,Where was Fred before the kitchen? 
104,park,park,Where was Bill before the office? 
105,kitchen,kitchen,Where was Julie before the bedroom? 
106,office,office,Where was Mary before the bedroom? 
107,kitchen,kitchen,Where was Mary before the bedroom? 
108,cinema,cinema,Where was Bill before the park? 
109,kitchen,kitchen,Where was Fred before the cinema? 
110,kitchen,kitchen,Where was Mary before the bedroom? 
111,park,park,Where was Julie before the office? 
112,office,kitchen,Where was Mary before the school? 
113,bedroom,bedroom,Where was Bill before the school? 
114,school,school,Where was Mary before the park? 
115,kitchen,kitchen,Where was Bill before the bedroom? 
116,bedroom,bedroom,Where was Julie before the park? 
117,cinema,cinema,Where was Bill before the park? 
118,park,bedroom,Where was Bill before the school? 
119,office,office,Where was Julie before the cinema? 
120,office,office,Where was Fred before the park? 
121,park,school,Where was Julie before the cinema? 
122,school,bedroom,Where was Mary before the park? 
123,office,office,Where was Mary before the kitchen? 
124,school,office,Where was Fred before the cinema? 
125,bedroom,bedroom,Where was Julie before the kitchen? 
126,school,school,Where was Mary before the cinema? 
127,kitchen,kitchen,Where was Mary before the park? 
128,bedroom,bedroom,Where was Bill before the park? 
129,bedroom,bedroom,Where was Mary before the kitchen? 
130,office,office,Where was Bill before the bedroom? 
131,school,bedroom,Where was Fred before the kitchen? 
132,bedroom,bedroom,Where was Bill before the office? 
133,kitchen,kitchen,Where was Julie before the park? 
134,kitchen,kitchen,Where was Julie before the office? 
135,park,park,Where was Fred before the school? 
136,cinema,cinema,Where was Fred before the kitchen? 
137,kitchen,kitchen,Where was Bill before the school? 
138,bedroom,bedroom,Where was Mary before the kitchen? 
139,cinema,park,Where was Fred before the bedroom? 
140,office,office,Where was Mary before the school? 
141,bedroom,bedroom,Where was Bill before the school? 
142,park,park,Where was Fred before the office? 
143,kitchen,kitchen,Where was Julie before the bedroom? 
144,cinema,cinema,Where was Mary before the bedroom? 
145,bedroom,bedroom,Where was Bill before the park? 
146,park,park,Where was Bill before the school? 
147,park,park,Where was Fred before the bedroom? 
148,bedroom,bedroom,Where was Julie before the school? 
149,kitchen,kitchen,Where was Mary before the park? 
150,bedroom,bedroom,Where was Fred before the kitchen? 
151,school,school,Where was Bill before the cinema? 
152,office,cinema,Where was Fred before the school? 
153,kitchen,kitchen,Where was Mary before the bedroom? 
154,school,school,Where was Mary before the kitchen? 
155,school,bedroom,Where was Julie before the park? 
156,school,kitchen,Where was Mary before the office? 
157,bedroom,bedroom,Where was Bill before the cinema? 
158,school,school,Where was Bill before the office? 
159,bedroom,bedroom,Where was Fred before the school? 
160,cinema,cinema,Where was Julie before the bedroom? 
161,office,office,Where was Fred before the park? 
162,bedroom,bedroom,Where was Julie before the park? 
163,school,school,Where was Fred before the park? 
164,office,kitchen,Where was Fred before the cinema? 
165,office,kitchen,Where was Julie before the bedroom? 
166,kitchen,bedroom,Where was Julie before the park? 
167,bedroom,cinema,Where was Fred before the kitchen? 
168,cinema,cinema,Where was Fred before the kitchen? 
169,cinema,cinema,Where was Julie before the office? 
170,cinema,cinema,Where was Fred before the park? 
171,school,kitchen,Where was Mary before the bedroom? 
172,bedroom,bedroom,Where was Bill before the school? 
173,cinema,cinema,Where was Mary before the school? 
174,cinema,kitchen,Where was Fred before the bedroom? 
175,office,office,Where was Bill before the school? 
176,office,kitchen,Where was Mary before the park? 
177,bedroom,bedroom,Where was Bill before the park? 
178,kitchen,kitchen,Where was Mary before the office? 
179,office,bedroom,Where was Bill before the cinema? 
180,school,cinema,Where was Bill before the bedroom? 
181,office,office,Where was Fred before the cinema? 
182,park,cinema,Where was Mary before the school? 
183,kitchen,park,Where was Bill before the office? 
