,target,output,question
0,kitchen,In the bedroom.,Where is the football? 
1,garden,In the bedroom.,Where is the milk? 
2,bedroom,Mary took the apple to the bedroom.,Where is the apple? 
3,bedroom,The apple is in the bedroom.,Where is the apple? 
4,kitchen,In the kitchen.,Where is the apple? 
5,hallway,The apple is in the hallway.,Where is the apple? 
6,kitchen,In the kitchen.,Where is the milk? 
7,garden,In the baby's stomach.,Where is the milk? 
8,bedroom,It is in the bedroom.,Where is the milk? 
9,bathroom,The milk is in the hallway.,Where is the milk? 
10,bathroom,In the back yard.,Where is the football? 
11,bedroom,In the kitchen.,Where is the milk? 
12,bathroom,In the bedroom.,Where is the apple? 
13,kitchen,In the kitchen.,Where is the football? 
14,bedroom,The apple is in the kitchen.,Where is the apple? 
15,garden,In the cow's stomach.,Where is the apple? 
16,bedroom,In the kitchen.,Where is the football? 
17,bedroom,In Daniel's mouth.,Where is the apple? 
18,garden,In the pantry.,Where is the milk? 
19,garden,In the refrigerator.,Where is the milk? 
20,office,In the dustbin.,Where is the apple? 
21,bedroom,In the bedroom.,Where is the milk? 
22,garden,In the garden.,Where is the milk? 
23,bathroom,The milk is in the bathroom.,Where is the milk? 
24,office,In the bathroom,Where is the apple? 
25,garden,On the window seat.,Where is the football? 
26,garden,In the kitchen.,Where is the football? 
27,bedroom,In John's pocket.,Where is the apple? 
28,hallway,In Mary's room.,Where is the apple? 
29,hallway,In Daniel's stomach.,Where is the apple? 
30,hallway,In the hallway.,Where is the apple? 
31,garden,In the garden.,Where is the football? 
32,hallway,The apple is in the hallway.,Where is the apple? 
33,kitchen,The football is in the hallway.,Where is the football? 
34,hallway,In the kitchen.,Where is the milk? 
35,kitchen,The apple is in the hallway.,Where is the apple? 
36,office,In the office.,Where is the milk? 
37,hallway,In the babies.,Where is the milk? 
38,bathroom,It is in the bedroom.,Where is the milk? 
39,bathroom,It is in the kitchen.,Where is the milk? 
40,bathroom,The football is in the bedroom.,Where is the football? 
41,hallway,In the hallway.,Where is the football? 
42,garden,The apple is in the garden.,Where is the apple? 
43,bedroom,The apple is in the bedroom.,Where is the apple? 
44,kitchen,In the belly of the cat.,Where is the milk? 
45,bedroom,In the kitchen.,Where is the milk? 
46,hallway,In the kitchen.,Where is the apple? 
47,garden,In the kitchen.,Where is the milk? 
48,kitchen,In the garden.,Where is the football? 
49,bathroom,In the bedroom.,Where is the football? 
50,garden,In the kitchen.,Where is the milk? 
51,bedroom,On the kitchen table.,Where is the apple? 
52,hallway,The milk is in the kitchen.,Where is the milk? 
53,hallway,In the hallway.,Where is the milk? 
54,office,In the bedroom.,Where is the milk? 
55,kitchen,The apple is in the hallway.,Where is the apple? 
56,bathroom,In the bathroom.,Where is the milk? 
57,bathroom,In the office.,Where is the milk? 
58,office,In the bedroom.,Where is the football? 
59,garden,In the garden.,Where is the football? 
60,kitchen,On the table.,Where is the apple? 
61,bathroom,The apple is in the bedroom.,Where is the apple? 
62,garden,In the garden.,Where is the football? 
63,bathroom,The milk is in the hallway.,Where is the milk? 
64,bathroom,In the kitchen.,Where is the milk? 
65,hallway,In the hallway.,Where is the milk? 
66,bedroom,In the bedroom.,Where is the football? 
67,garden,In the kitchen.,Where is the football? 
68,bedroom,In Reuben's head.,Where is the football? 
69,bathroom,In the woods.,Where is the apple? 
70,garden,The milk is in the office.,Where is the milk? 
71,office,The milk is in the bedroom.,Where is the milk? 
72,office,In the hallway.,Where is the football? 
73,hallway,The football is in the kitchen.,Where is the football? 
74,garden,In the hallway.,Where is the football? 
75,office,In the bathroom.,Where is the milk? 
76,kitchen,The football is in the garden.,Where is the football? 
77,office,In the refrigerator.,Where is the milk? 
78,kitchen,The apple is in the kitchen.,Where is the apple? 
79,kitchen,In the chest.,Where is the football? 
80,office,In the office.,Where is the football? 
81,kitchen,The apple is in the kitchen.,Where is the apple? 
82,office,The apple is in the bedroom.,Where is the apple? 
83,bathroom,In the bedroom.,Where is the football? 
84,bathroom,In the trunk of the car.,Where is the football? 
85,office,In the bathroom.,Where is the milk? 
86,bathroom,In the office.,Where is the apple? 
87,bedroom,In the garden.,Where is the milk? 
88,hallway,In the hallway.,Where is the apple? 
89,bedroom,In the kitchen.,Where is the milk? 
90,bedroom,The apple is in the kitchen.,Where is the apple? 
91,bathroom,In the bedroom.,Where is the football? 
92,bedroom,The football is in the bedroom.,Where is the football? 
93,bedroom,The bedroom.,Where is the football? 
94,bedroom,The apple is in the bedroom.,Where is the apple? 
95,kitchen,The football is in the kitchen.,Where is the football? 
96,garden,In the refrigerator.,Where is the milk? 
97,office,In the hallway.,Where is the milk? 
98,bedroom,In the bedroom.,Where is the milk? 
99,kitchen,The apple is in the bedroom.,Where is the apple? 
