,target,output,question
0,bathroom,She is lodging with Easton and Ruth.,Where is Mary? 
1,kitchen,In the kitchen,Where is Sandra? 
2,kitchen,In the kitchen.,Where is Mary? 
3,kitchen,John is in the garden.,Where is John? 
4,bedroom,In the bedroom.,Where is Sandra? 
5,office,In the hallway.,Where is John? 
6,garden,In the bathroom.,Where is Mary? 
7,bathroom,In the bathroom.,Where is Sandra? 
8,kitchen,In the kitchen,Where is Mary? 
9,bedroom,In the dungeon of Falkland Castle.,Where is John? 
10,office,Daniel is in the kitchen.,Where is Daniel? 
11,office,Daniel went to the bathroom.,Where is Daniel? 
12,bathroom,Mary went to the bathroom.,Where is Mary? 
13,bathroom,In New York,Where is Sandra? 
14,bathroom,In the bathroom,Where is Sandra? 
15,hallway,Mary is in the hallway.,Where is Mary? 
16,kitchen,Sandra went back to the bathroom.,Where is Sandra? 
17,office,In the wine business in Seville.,Where is Daniel? 
18,kitchen,In Egypt.,Where is Sandra? 
19,bedroom,In the bathroom.,Where is John? 
20,hallway,Sandra travelled to the hallway.,Where is Sandra? 
21,bedroom,In the pantry.,Where is Mary? 
22,bedroom,In the bedroom.,Where is John? 
23,bedroom,In the kitchen,Where is Mary? 
24,bedroom,In the kitchen,Where is Mary? 
25,garden,In the hallway,Where is Mary? 
26,bedroom,In the hospital,Where is Daniel? 
27,office,At the bathroom,Where is Sandra? 
28,office,In the bathroom,Where is Sandra? 
29,garden,Sandra went to the garden.,Where is Sandra? 
30,garden,In the garden.,Where is Daniel? 
31,bathroom,Mary is in Richmond.,Where is Mary? 
32,office,Mary is in the kitchen,Where is Mary? 
33,kitchen,In the house of the Princess Saint Dizier.,Where is Sandra? 
34,garden,Sandra went to the bathroom.,Where is Sandra? 
35,kitchen,In the prison tower of Stirling Castle.,Where is Sandra? 
36,kitchen,In the barn.,Where is Sandra? 
37,garden,"In the North Inch, Perth, preparing for a fight.",Where is John? 
38,garden,In the kitchen,Where is Sandra? 
39,bathroom,In the bathroom.,Where is Sandra? 
40,bedroom,In the hallway.,Where is Mary? 
41,kitchen,In the hands of the enemy.,Where is Sandra? 
42,office,Nashville,Where is Mary? 
43,bedroom,Mary went to the kitchen.,Where is Mary? 
44,office,In the office.,Where is Daniel? 
45,office,At the Hotel Tremont in Chicago.,Where is Sandra? 
46,bathroom,In the bathroom,Where is Sandra? 
47,bedroom,In the bathroom.,Where is Sandra? 
48,office,In the woods.,Where is Daniel? 
49,bedroom,Sandra went back to the bedroom.,Where is Sandra? 
50,hallway,"In London, at Whitehall.",Where is Daniel? 
51,bedroom,She is in the house of Padre Diego in Banco.,Where is Sandra? 
52,office,In the office.,Where is John? 
53,garden,John is in the hallway.,Where is John? 
54,kitchen,On the beach.,Where is Daniel? 
55,hallway,Mary is in the hallway.,Where is Mary? 
56,hallway,In the hallway.,Where is Sandra? 
57,hallway,John went to the hallway.,Where is John? 
58,bedroom,Mary went to the kitchen.,Where is Mary? 
59,bedroom,In the bedroom,Where is Sandra? 
60,bedroom,In the kitchen,Where is Daniel? 
61,kitchen,Sandra is in the kitchen.,Where is Sandra? 
62,bedroom,In Newhaven,Where is Daniel? 
63,garden,In the kitchen,Where is John? 
64,bathroom,In the bathroom.,Where is Sandra? 
65,garden,Sandra is in the bedroom.,Where is Sandra? 
66,office,In the garage.,Where is Daniel? 
67,bedroom,At the Wardrobe.,Where is Mary? 
68,garden,Sandra went to the bedroom.,Where is Sandra? 
69,bathroom,In the garden.,Where is Sandra? 
70,office,At the garden.,Where is John? 
71,kitchen,In the kitchen of a convent.,Where is Daniel? 
72,bedroom,In the carpenter's shop at the yard.,Where is John? 
73,office,In the hallway,Where is Daniel? 
74,bathroom,Sandra is in the bathroom.,Where is Sandra? 
75,office,In the bathroom,Where is John? 
76,hallway,At Mrs Owen's house,Where is Mary? 
77,office,In the hallway,Where is John? 
78,office,Sandra is in the hallway.,Where is Sandra? 
79,bathroom,At the Carpenter's Shop in the yard.,Where is John? 
80,hallway,In the mud near the river bank.,Where is John? 
81,hallway,Daniel went back to the kitchen.,Where is Daniel? 
82,hallway,In the office of the Express newspaper.,Where is Daniel? 
83,bathroom,In the bathroom.,Where is Daniel? 
84,bathroom,In the kitchen,Where is John? 
85,bathroom,In the kitchen.,Where is Daniel? 
86,garden,"At the end of the story John is on a train, leaving Mugs",Where is John? 
87,bedroom,In the bedroom.,Where is John? 
88,office,In the woods.,Where is Mary? 
89,garden,On the garden path.,Where is Sandra? 
90,office,In the guard house.,Where is John? 
91,bedroom,In the bedroom.,Where is Daniel? 
92,hallway,In the bathroom.,Where is John? 
93,kitchen,Daniel is in the hallway.,Where is Daniel? 
94,bedroom,In New York City,Where is Daniel? 
95,hallway,In the church at Simiti.,Where is Sandra? 
96,garden,Sandra is in the garden.,Where is Sandra? 
97,bedroom,In the woods.,Where is John? 
98,office,In the shop,Where is John? 
99,garden,On the balcony.,Where is Sandra? 
