,target,output,question
0,bedroom,The bedroom.,What is the bathroom east of?
1,kitchen,garden,What is south of the office?
2,garden,The bedroom.,What is north of the office?
3,garden,The kitchen,What is the bedroom north of?
4,garden,garden,What is the bathroom south of?
5,office,Hallway.,What is north of the bedroom?
6,bathroom,bedroom,What is north of the garden?
7,bedroom,garden,What is west of the office?
8,kitchen,The kitchen.,What is the garden south of?
9,bathroom,The bedroom.,What is the hallway north of?
10,bedroom,The bedroom.,What is south of the hallway?
11,office,office,What is east of the bedroom?
12,hallway,kitchen,What is north of the garden?
13,bedroom,the bedroom,What is the garden west of?
14,hallway,garden,What is east of the bathroom?
15,bathroom,office,What is the office west of?
16,bathroom,garden,What is west of the bedroom?
17,kitchen,bedroom,What is north of the hallway?
18,bathroom,The bedroom.,What is south of the kitchen?
19,office,garden,What is south of the bedroom?
20,bedroom,bedroom,What is west of the hallway?
21,office,Office.,What is east of the bedroom?
22,bedroom,The bedroom.,What is the hallway south of?
23,kitchen,garden,What is west of the bedroom?
24,bedroom,bedroom,What is south of the bathroom?
25,hallway,hallway,What is west of the bathroom?
26,office,The bedroom.,What is south of the hallway?
27,bedroom,The bedroom.,What is east of the office?
28,garden,garden,What is west of the bathroom?
29,kitchen,bedroom,What is the garden north of?
30,office,bedroom,What is east of the garden?
31,bathroom,The bathroom.,What is south of the hallway?
32,garden,The bedroom,What is east of the office?
33,bedroom,bedroom,What is south of the hallway?
34,garden,The garden.,What is the hallway east of?
35,kitchen,The kitchen,What is south of the hallway?
36,bathroom,The bedroom.,What is the kitchen west of?
37,kitchen,The kitchen.,What is the bathroom west of?
38,bathroom,the bedroom,What is the garden south of?
39,bedroom,bedroom,What is the garden south of?
40,bedroom,bedroom,What is west of the bathroom?
41,garden,garden,What is west of the office?
42,bathroom,The bathroom,What is west of the hallway?
43,hallway,bedroom,What is north of the kitchen?
44,bathroom,bedroom,What is the hallway north of?
45,office,kitchen,What is the bedroom south of?
46,kitchen,The garden.,What is west of the office?
47,bedroom,hallway,What is south of the office?
48,office,office,What is the kitchen east of?
49,hallway,The hallway.,What is south of the bathroom?
50,hallway,hallway,What is east of the bathroom?
51,bathroom,kitchen,What is the office south of?
52,office,The kitchen.,What is the hallway east of?
53,kitchen,The kitchen,What is the bedroom south of?
54,kitchen,bedroom,What is the hallway west of?
55,bathroom,bathroom,What is the bedroom east of?
56,bedroom,the hallway,What is the kitchen south of?
57,office,office,What is the kitchen west of?
58,kitchen,The office.,What is the hallway south of?
59,office,The kitchen.,What is the bedroom east of?
60,bathroom,bathroom,What is east of the kitchen?
61,kitchen,The kitchen,What is the bathroom south of?
62,bedroom,bedroom,What is the kitchen north of?
63,kitchen,the kitchen,What is the garden east of?
64,kitchen,bedroom,What is south of the hallway?
65,kitchen,The office.,What is the garden east of?
66,hallway,The bedroom,What is north of the garden?
67,garden,Kitchen,What is the bedroom south of?
68,garden,The bedroom,What is the hallway south of?
69,office,The hallway.,What is west of the kitchen?
70,bedroom,The bedroom.,What is east of the office?
71,hallway,The hallway.,What is south of the kitchen?
72,bedroom,The bedroom.,What is east of the garden?
73,bedroom,bedroom,What is west of the kitchen?
74,kitchen,The bedroom,What is the office west of?
75,bathroom,The kitchen,What is the bedroom west of?
76,office,The office.,What is the bathroom south of?
77,hallway,kitchen,What is north of the garden?
78,bathroom,garden,What is west of the bedroom?
79,kitchen,the kitchen,What is the bedroom north of?
80,bedroom,The bedroom.,What is the kitchen east of?
81,garden,The bedroom.,What is the bathroom east of?
82,hallway,bedroom,What is the garden west of?
83,kitchen,kitchen,What is the office north of?
84,bedroom,bedroom,What is east of the bathroom?
85,kitchen,The hallway.,What is the garden east of?
86,kitchen,The garden.,What is the hallway west of?
87,bathroom,The bathroom.,What is east of the garden?
88,hallway,kitchen,What is the office north of?
89,bathroom,The bathroom.,What is east of the office?
90,bathroom,bedroom,What is north of the garden?
91,hallway,bathroom,What is east of the bedroom?
92,kitchen,The kitchen.,What is south of the hallway?
93,hallway,bedroom,What is north of the garden?
94,kitchen,The kitchen.,What is the bathroom west of?
95,bathroom,The bedroom.,What is the garden north of?
96,bathroom,The bathroom,What is south of the bedroom?
97,bathroom,garden,What is west of the bedroom?
98,bedroom,The kitchen.,What is the hallway south of?
99,kitchen,The kitchen.,What is north of the bedroom?
