,target,output,question
0,kitchen,kitchen,Where is Mary? 
1,hallway,hallway,Where is John? 
2,hallway,hallway,Where is Sandra? 
3,kitchen,kitchen,Where is Sandra? 
4,office,office,Where is John? 
5,hallway,kitchen,Where is John? 
6,office,office,Where is Mary? 
7,bedroom,bedroom,Where is Mary? 
8,hallway,hallway,Where is Sandra? 
9,bedroom,kitchen,Where is John? 
10,kitchen,kitchen,Where is Sandra? 
11,hallway,bathroom,Where is Mary? 
12,kitchen,kitchen,Where is John? 
13,kitchen,kitchen,Where is Daniel? 
14,kitchen,kitchen,Where is Mary? 
15,garden,hallway,Where is Sandra? 
16,garden,garden,Where is John? 
17,garden,garden,Where is Sandra? 
18,bedroom,bedroom,Where is Daniel? 
19,garden,garden,Where is Sandra? 
20,garden,garden,Where is Mary? 
21,office,office,Where is Sandra? 
22,garden,garden,Where is Daniel? 
23,hallway,hallway,Where is Sandra? 
24,garden,garden,Where is Daniel? 
25,garden,garden,Where is Mary? 
26,garden,garden,Where is John? 
27,hallway,hallway,Where is Sandra? 
28,bedroom,garden,Where is John? 
29,garden,garden,Where is John? 
30,kitchen,kitchen,Where is Sandra? 
31,bedroom,bedroom,Where is Sandra? 
32,kitchen,kitchen,Where is Sandra? 
33,bathroom,bathroom,Where is Sandra? 
34,bedroom,bedroom,Where is John? 
35,bedroom,bedroom,Where is Daniel? 
36,hallway,hallway,Where is Daniel? 
37,bathroom,bathroom,Where is Daniel? 
38,hallway,hallway,Where is Sandra? 
39,bedroom,bedroom,Where is Sandra? 
40,kitchen,kitchen,Where is John? 
41,bedroom,bedroom,Where is John? 
42,kitchen,kitchen,Where is John? 
43,bathroom,bathroom,Where is John? 
44,bedroom,bedroom,Where is John? 
45,kitchen,kitchen,Where is Daniel? 
46,bathroom,bedroom,Where is John? 
47,kitchen,kitchen,Where is Mary? 
48,office,office,Where is Daniel? 
49,garden,garden,Where is Daniel? 
50,hallway,hallway,Where is Sandra? 
51,office,office,Where is Sandra? 
52,hallway,hallway,Where is Daniel? 
53,garden,garden,Where is Daniel? 
54,hallway,hallway,Where is Mary? 
