,target,output,question
0,bedroom,hallway,What is the bathroom east of?
1,bedroom,Hallway.,What is west of the kitchen?
2,bathroom,Hallway.,What is north of the garden?
3,bedroom,bathroom,What is south of the kitchen?
4,bedroom,Office.,What is east of the kitchen?
5,garden,hallway,What is the bathroom west of?
6,kitchen,kitchen,What is east of the bedroom?
7,bathroom,bedroom,What is the garden south of?
8,kitchen,Garden.,What is south of the office?
9,office,office,What is east of the hallway?
10,garden,garden,What is north of the office?
11,garden,garden,What is south of the kitchen?
12,bathroom,bedroom,What is east of the kitchen?
13,garden,garden,What is west of the kitchen?
14,garden,garden,What is north of the bedroom?
15,garden,Garden.,What is east of the hallway?
16,hallway,Hallway.,What is east of the office?
17,office,office,What is south of the bathroom?
18,garden,kitchen,What is the bedroom north of?
19,garden,bedroom,What is the kitchen west of?
20,garden,hallway,What is the office east of?
21,garden,kitchen,What is the bathroom south of?
22,bathroom,Bathroom.,What is north of the bedroom?
23,bathroom,office,What is the bedroom south of?
24,hallway,office,What is the bedroom west of?
25,office,Office.,What is east of the bathroom?
26,office,office,What is north of the bedroom?
27,hallway,Hallway.,What is west of the bathroom?
28,garden,Office.,What is the bathroom north of?
29,garden,Garden.,What is north of the office?
30,bedroom,Office.,What is east of the kitchen?
31,kitchen,kitchen,What is the bathroom east of?
32,bathroom,bedroom,What is north of the garden?
33,kitchen,Hallway.,What is the bedroom west of?
34,bedroom,hallway,What is the kitchen south of?
35,garden,bedroom,What is the bathroom east of?
36,office,Office.,What is south of the hallway?
37,bedroom,bedroom,What is north of the bathroom?
38,bedroom,office,What is the bathroom east of?
39,office,Office.,What is north of the bedroom?
40,bathroom,bathroom,What is south of the kitchen?
41,bedroom,bedroom,What is west of the office?
42,kitchen,bedroom,What is the garden south of?
43,garden,Bathroom.,What is south of the bedroom?
44,garden,hallway,What is the office south of?
45,hallway,bedroom,What is the office east of?
46,garden,garden,What is south of the office?
47,garden,bathroom,What is west of the bedroom?
48,garden,garden,What is east of the hallway?
49,garden,hallway,What is the office south of?
50,bedroom,bedroom,What is the hallway north of?
51,garden,Office.,What is north of the bathroom?
52,hallway,garden,What is the bedroom north of?
53,bathroom,Kitchen,What is east of the garden?
54,bathroom,bathroom,What is west of the bedroom?
55,garden,garden,What is east of the hallway?
56,hallway,Kitchen.,What is the bedroom east of?
57,kitchen,kitchen,What is west of the hallway?
58,hallway,Garden.,What is south of the bedroom?
59,kitchen,kitchen,What is the garden north of?
60,hallway,bathroom,What is the bedroom north of?
61,bedroom,office,What is south of the hallway?
62,kitchen,garden,What is the hallway north of?
63,hallway,garden,What is west of the bedroom?
64,bedroom,Office.,What is east of the garden?
65,office,office,What is the bedroom north of?
66,bathroom,hallway,What is the bedroom north of?
67,office,bedroom,What is the garden south of?
68,kitchen,garden,What is the bathroom west of?
69,garden,bathroom,What is the hallway east of?
70,bathroom,bathroom,What is south of the bedroom?
71,kitchen,office,What is the garden south of?
72,garden,garden,What is the bedroom south of?
73,bathroom,bathroom,What is north of the office?
74,bathroom,Office.,What is the hallway north of?
75,bedroom,bedroom,What is south of the hallway?
76,bedroom,bathroom,What is the hallway east of?
77,bathroom,bathroom,What is north of the office?
78,kitchen,Kitchen,What is east of the garden?
79,hallway,office,What is the kitchen south of?
80,garden,garden,What is west of the office?
81,office,office,What is the bedroom west of?
82,kitchen,kitchen,What is the hallway south of?
83,garden,garden,What is the office west of?
84,bathroom,bathroom,What is north of the hallway?
85,office,Office.,What is west of the garden?
86,office,Office.,What is west of the garden?
87,garden,Kitchen,What is east of the bathroom?
88,bathroom,Kitchen,What is north of the office?
89,kitchen,Hallway.,What is the bedroom west of?
90,office,office,What is the bathroom south of?
91,office,Office.,What is east of the bedroom?
92,bedroom,Hallway.,What is south of the office?
93,bathroom,bathroom,What is the garden west of?
94,garden,hallway,What is the bedroom west of?
95,hallway,Hallway.,What is north of the garden?
96,bedroom,bathroom,What is the kitchen west of?
97,kitchen,office,What is west of the bedroom?
98,bathroom,bedroom,What is the kitchen north of?
99,garden,bedroom,What is the office north of?
100,bedroom,bedroom,What is east of the hallway?
101,kitchen,kitchen,What is south of the hallway?
102,bedroom,bathroom,What is the office west of?
103,bathroom,garden,What is the kitchen north of?
104,hallway,Hallway.,What is west of the bedroom?
105,bedroom,bedroom,What is west of the kitchen?
106,office,hallway,What is the kitchen south of?
107,bathroom,bedroom,What is west of the garden?
108,bedroom,bedroom,What is the bathroom south of?
109,bathroom,garden,What is the kitchen west of?
110,garden,bathroom,What is the hallway west of?
111,hallway,bathroom,What is the kitchen south of?
112,office,office,What is south of the bathroom?
113,hallway,bedroom,What is the office west of?
114,bedroom,bedroom,What is the kitchen north of?
115,office,hallway,What is the garden east of?
116,bedroom,office,What is the hallway south of?
117,bedroom,hallway,What is the garden west of?
118,hallway,Hallway.,What is north of the office?
119,office,kitchen,What is west of the hallway?
120,bedroom,bedroom,What is the bathroom north of?
121,kitchen,Kitchen.,What is the hallway north of?
122,office,Office.,What is east of the bathroom?
123,bathroom,Office.,What is north of the hallway?
124,bathroom,hallway,What is the bedroom north of?
125,kitchen,Office.,What is west of the garden?
126,bathroom,Bathroom.,What is north of the kitchen?
127,hallway,garden,What is the bedroom east of?
128,garden,Kitchen,What is the bedroom south of?
129,hallway,Hallway.,What is east of the bathroom?
130,garden,hallway,What is the bedroom east of?
131,kitchen,Kitchen.,What is south of the bathroom?
132,kitchen,Kitchen,What is east of the garden?
133,bathroom,office,What is the hallway east of?
134,office,bedroom,What is the hallway east of?
135,kitchen,kitchen,What is the garden east of?
136,bathroom,Kitchen.,What is the bedroom south of?
137,hallway,hallway,What is the garden east of?
138,kitchen,Kitchen,What is south of the hallway?
139,hallway,garden,What is west of the kitchen?
140,kitchen,Bathroom,What is north of the garden?
141,office,bathroom,What is the kitchen west of?
142,bathroom,garden,What is the kitchen north of?
143,bathroom,garden,What is east of the kitchen?
144,bathroom,bathroom,What is east of the garden?
145,kitchen,garden,What is the office south of?
146,hallway,garden,What is the kitchen north of?
147,hallway,kitchen,What is the bedroom west of?
148,bathroom,kitchen,What is the office west of?
149,hallway,hallway,What is the office south of?
150,bathroom,Bathroom.,What is north of the hallway?
151,garden,hallway,What is the bathroom east of?
152,kitchen,garden,What is the bathroom east of?
153,hallway,hallway,What is south of the kitchen?
154,hallway,hallway,What is south of the office?
155,garden,hallway,What is the bedroom west of?
156,office,Office.,What is south of the bedroom?
157,bathroom,Hallway.,What is north of the garden?
158,garden,office,What is the bedroom east of?
159,bedroom,bedroom,What is south of the kitchen?
160,hallway,bedroom,What is the office south of?
161,bathroom,bedroom,What is north of the garden?
162,hallway,hallway,What is east of the bathroom?
163,hallway,Hallway.,What is the office east of?
164,bathroom,garden,What is the office west of?
165,kitchen,kitchen,What is west of the bedroom?
166,office,bedroom,What is north of the hallway?
167,garden,bathroom,What is the office north of?
168,kitchen,kitchen,What is west of the hallway?
169,bedroom,Hallway.,What is the garden south of?
170,hallway,office,What is the bedroom north of?
171,bathroom,bedroom,What is the hallway west of?
172,kitchen,Kitchen,What is north of the garden?
173,hallway,Garden.,What is the bathroom north of?
174,bathroom,bathroom,What is south of the office?
175,office,Office.,What is east of the bathroom?
176,hallway,garden,What is the bedroom west of?
177,hallway,kitchen,What is the office south of?
178,kitchen,Kitchen,What is south of the office?
179,bathroom,office,What is the garden south of?
180,hallway,bathroom,What is the bedroom north of?
181,bathroom,bathroom,What is east of the hallway?
182,bedroom,bedroom,What is the hallway west of?
183,bathroom,Office.,What is south of the garden?
184,bedroom,bedroom,What is the office west of?
185,bathroom,kitchen,What is west of the bedroom?
186,garden,garden,What is the office west of?
187,garden,Hallway,What is south of the bedroom?
188,kitchen,Garden.,What is south of the office?
189,hallway,hallway,What is east of the bathroom?
190,bathroom,bathroom,What is the kitchen east of?
191,bathroom,bedroom,What is the office east of?
192,bedroom,hallway,What is the office south of?
193,office,office,What is the kitchen south of?
194,bedroom,bedroom,What is east of the garden?
195,office,Office.,What is east of the bathroom?
196,kitchen,kitchen,What is north of the hallway?
197,office,kitchen,What is the kitchen south of?
198,garden,bedroom,What is south of the hallway?
199,kitchen,Office.,What is the bathroom south of?
200,bedroom,garden,What is the hallway south of?
201,hallway,hallway,What is east of the garden?
202,office,office,What is the bathroom north of?
203,kitchen,bedroom,What is west of the hallway?
204,office,garden,What is the bathroom east of?
205,garden,bathroom,What is the bedroom east of?
206,garden,hallway,What is the office north of?
207,garden,garden,What is the office north of?
208,garden,garden,What is south of the office?
209,bathroom,garden,What is south of the kitchen?
210,office,Office.,What is south of the bedroom?
211,kitchen,kitchen,What is the office east of?
212,office,office,What is west of the bedroom?
