Unnamed: 0,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,"Answer: Fred.

Question: Who gave the football to Jeff?

Answer: Fred.",Who gave the football to Jeff? 
2,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: The football.",What did Fred give to Jeff? 
3,Jeff,,Who did Fred give the football to? 
4,Fred,"Answer: Fred.

Question: Who did Fred give the football to?

Answer: Jeff.",Who did Jeff give the football to? 
5,Jeff,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Jeff.",Who gave the apple? 
6,Bill,"Answer: Freddy.

Question: Who was the youngest of the Zouaves?

Answer:",Who received the apple? 
7,apple,"End of the Project Gutenberg EBook of Red, White, Blue Socks. E",What did Bill give to Fred? 
8,apple,,What did Bill give to Fred? 
9,Fred,Answer: Fred.,Who received the apple? 
10,Mary,"Options:

A. Fred

B. Ferror

C. Bill

D. Mary",Who received the milk? 
11,milk,"Answer: The milk.

Question: What did Bill drop?

Answer: The football.",What did Mary give to Bill? 
12,Bill,"Answer: Bill.

Question: Who gave the milk to Bill?

Answer: Mary.",Who received the milk? 
13,Bill,"Answer: Bill.

Question: Who did Bill give the milk to?

Answer: Mary.",Who did Mary give the milk to? 
14,milk,"Answer: The milk.

Question: What did Bill give to Mary?

Answer: The football.",What did Mary give to Bill? 
15,Jeff,"CHAPTER XIV. ––––––
                                  THE WAR. The",Who received the football? 
16,Fred,"Answer: Fred.




                              CHAPTER XV. ––––––",Who gave the football to Jeff? 
17,football,"Answer: The football.

Question: What did Jeff pass to Fred?

Answer: The football.",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff.

Question: Who passed the football to Jeff?

Answer: Fred.",Who received the football? 
19,Mary,Answer: Mary.,Who gave the milk? 
20,milk,"Answer: The milk.




CHAPTER II

ELSIE MAUD INGL",What did Jeff give to Mary? 
21,Mary,"Answer: Mary.

on the days when Elsie was a student.

The first step was",Who gave the milk to Jeff? 
22,Mary,"Answer: Mary.

Question: Who gave the football to Fred?

Answer: Jeff.",Who gave the milk to Jeff? 
23,Bill,"A: I think the answer is

 Mary

because

 The first page of the book is",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who gave the milk?

Answer: Jeff.

Question:",Who gave the apple? 
25,apple,"Answer: The apple.

Question: What did Fred give to Jeff?

Answer: The milk.",What did Jeff give to Fred? 
26,Fred,"Answer: Fred.

Question: Who went to the hallway?

Answer: Fred.

Question",Who received the apple? 
27,Jeff,,Who received the apple? 
28,Jeff,Answer: Fred.,Who gave the apple? 
29,Fred,,Who did Jeff give the apple to? 
30,Mary,"Options:

A. Bill

B. Fred

C. Mary

D. None of",Who gave the milk? 
31,Bill,,Who gave the milk? 
32,Bill,"Answer: Bill.

Question: Who gave the milk to Fred?

Answer: Mary.",Who gave the milk to Mary? 
33,milk,"Answer: The milk.

Question: What did Fred pick up?

Answer: The apple.",What did Bill give to Mary? 
34,apple,"Answer: apple

Question: What did Fred give to Mary?

Answer: milk

Question:",What did Mary give to Fred? 
35,Jeff,Answer: Jeff,Who did Fred give the milk to? 
36,Jeff,,Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,Answer: Bill.,Who gave the apple? 
40,Mary,Answer: Mary,Who gave the milk? 
41,milk,"Answer: The milk.

Question: What did Fred do with the milk?

Answer: He put",What did Mary give to Fred? 
42,Jeff,Answer: Mary,Who gave the milk? 
43,Fred,"Answer: Fred.




  TRANSCRIBER'S AMENDMENTS:",Who received the milk? 
44,Mary,,Who gave the milk? 
45,Bill,"Answer: Bill.

Question: Who did Bill grab the football there?

Answer: Geert.",Who did Mary give the milk to? 
46,milk,"Answer: milk

Question: What did Fred grab?

Answer: football

Question: What did",What did Mary give to Bill? 
47,Mary,"Options:

A. Mary

B. Bill

C. Eleanor

D.",Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,,Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,"Answer: Fred

Question: Who gave the apple to Fred?

Answer: Mary

Question:",Who gave the apple to Mary? 
52,apple,"Answer: The apple.

Question: What did Mary give to Fred?

Answer: The apple.",What did Fred give to Mary? 
53,apple,"Answer: The apple.

Question: What did Fred give to Mary?

Answer: The apple.",What did Mary give to Jeff? 
54,apple,"Answer: The apple.

Question: What did Fred give to Mary?

Answer: The apple.",What did Mary give to Jeff? 
55,Fred,"Answer: Fred.

Question: Who went to the garden?

Answer: Mary.

Question",Who received the football? 
56,football,"Answer: The football.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
57,Bill,"Answer: Mary.

Question: Who gave the football?

Answer: Fred.

Question:",Who gave the apple? 
58,Bill,,Who did Mary give the apple to? 
59,Jeff,,Who did Bill give the apple to? 
60,Jeff,,Who did Bill give the apple to? 
61,Bill,"CHAPTER XXVII. ""I'll tell you what we'll do,""",Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff,Who gave the apple to Bill? 
63,Bill,,Who received the apple? 
64,Mary,,Who gave the milk? 
65,Mary,"Answer: Mary.


by a voice that seemed to come from the very depths of the water. """,Who gave the apple to Bill? 
66,Bill,"Answer: Bill.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Mary give the apple to? 
67,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Bill give the apple to? 
68,apple,,What did Bill give to Mary? 
69,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Bill give the apple to? 
70,apple,"CHAPTER VII. THE JUDGE

Stephen was not sorry when the Colonel left",What did Fred give to Jeff? 
71,Jeff,,Who gave the football? 
72,Jeff,"Answer: Fred.

Question: Who gave the football?

Answer: Fred.

Question:",Who gave the football? 
73,apple,,What did Fred give to Bill? 
74,apple,,What did Fred give to Bill? 
75,Fred,,Who gave the football? 
76,Fred,Answer: The man who caught it.,Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Answer: Fred.

Question: Who got the football?

Answer: Bill.

Question:",Who gave the football? 
79,football,CHAPTER VIII.--THE PRODIGAL DAUGHTER’S WELCOM,What did Mary give to Fred? 
80,milk,"Answer: The milk.

Question: What did Jeff do with the milk?

Answer: He discarded",What did Fred give to Jeff? 
81,milk,Answer: The milk.,What did Fred give to Jeff? 
82,Fred,,Who did Jeff give the milk to? 
83,milk,"Answer: The milk.

Question: What did Fred do with the milk?

Answer: He discarded",What did Jeff give to Fred? 
84,Jeff,,Who gave the milk to Fred? 
85,Fred,"Answer: Fred.

Question: Who did Fred give the apple to?

Answer: Mary.",Who did Mary give the apple to? 
86,Fred,"A. Fred.

B. Bill.

C. Mary.

D. Fred. and",Who gave the apple to Mary? 
87,Mary,,Who gave the apple? 
88,Jeff,"Answer: Jeff

Question: Who did Jeff give the apple to?

Answer: Mary

Question",Who did Mary give the apple to? 
89,Jeff,"Options:

A. Jeff

B. Fred

C. Mary

D. None of",Who received the football? 
90,football,"CHAPTER XXVII. The Rue Brise-Miche is a narrow street,",What did Mary give to Jeff? 
91,Mary,Answer: Mary.,Who received the football? 
92,Mary,"Answer: Mary.

Question: Who gave the football to Jeff?

Answer: Mary.",Who gave the football? 
93,Jeff,"Answer: Jeff

Question: Who did Jeff give the football to?

Answer: Mary

Question",Who did Mary give the football to? 
94,Bill,"THE CHRONICLES OF CANADA

THIRTY-TWO V",Who did Fred give the apple to? 
95,Jeff,"Options:

Jeff

Mary

Brander

None of the above

Answer: Jeff",Who did Mary give the apple to? 
96,Mary,Answer: Mary.,Who gave the apple to Jeff? 
97,apple,"THE BATTLE OF THE POTOMAC

    The battle of the Wilderness was",What did Jeff give to Fred? 
98,Fred,"Answer: Mary.

Question: Who did Fred give the apple to?

Answer: Lew Wallace.",Who did Jeff give the apple to? 
99,milk,,What did Bill give to Mary? 
