Unnamed: 0,target,output,question
0,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the hallway.",Where is the milk? 
1,hallway,"” The _Neue Bibliothek der schönen
Wissenschaften_[46] for October",Where is the football? 
2,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer: In the hallway.",Where is the football? 
3,hallway,Answer: In the kitchen.,Where is the football? 
4,garden,Answer: In the kitchen.,Where is the milk? 
5,garden,"Answer: In the house.

Question: Where is the house?

Answer: In the yard.",Where is the milk? 
6,bedroom,"Answer: The football is in the office.

Question: Where is the milk?

Answer: The",Where is the football? 
7,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the bedroom.",Where is the milk? 
8,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
9,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the garden.",Where is the football? 
10,bedroom,Answer: In the office.,Where is the football? 
11,hallway,"Answer: In the bedroom.

Question: Where is the football?

Answer: In the bedroom.",Where is the football? 
12,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
13,garden,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the milk? 
14,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bathroom.",Where is the apple? 
15,garden,"Answer: In the stomach.

Question: Where is the stomach?

Answer: In the abdomen.",Where is the milk? 
16,garden,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
17,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
18,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bathroom.",Where is the apple? 
19,kitchen,Answer: In the kitchen.,Where is the apple? 
20,bedroom,"Answer: In the bedroom.

Question: Where is the bedroom?

Answer: In the house.",Where is the apple? 
21,bedroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
22,bathroom,"Answer: In the hallway.

Question: Where is the hallway?

Answer: In the kitchen.",Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the kitchen.",Where is the football? 
24,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
25,kitchen,Answer: In the kitchen.,Where is the milk? 
26,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
27,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the kitchen.",Where is the apple? 
28,bathroom,Answer: It is in the kitchen.,Where is the apple? 
29,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
