Unnamed: 0,target,output,question
0,office,Answer: The apple was in the bathroom.,Where was the apple before the bathroom? 
1,office,"Answer: The apple was in the hallway.

Question: Where was the football before the office?",Where was the apple before the hallway? 
2,office,"Answer: In the kitchen.

Question: Where was the milk before the kitchen?

Answer: In",Where was the apple before the hallway? 
3,bathroom,"CHAPTER X

THE SHUMSHABAD DISTRICT--THE BATTLE",Where was the football before the garden? 
4,bathroom,"Answer: In the garden.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the garden? 
5,garden,"Answer: In the hallway.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bathroom? 
6,kitchen,"*      *      *      *      *      *




Transcriber",Where was the milk before the office? 
7,kitchen,,Where was the apple before the office? 
8,kitchen,"Answer: In the office.

Question: Where was the milk before the office?

Answer: In",Where was the apple before the office? 
9,bedroom,"Answer: In the office.

Question: Where was the football before the office?

Answer: In",Where was the apple before the office? 
10,garden,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the apple before the bedroom? 
11,garden,"Options:

A. In the kitchen.

B. In the office.

C. In",Where was the apple before the bedroom? 
12,garden,,Where was the milk before the bathroom? 
13,garden,"Options:

A.

B.

C.

D.

E.",Where was the milk before the bathroom? 
14,garden,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the office.

Question: Where was the football before the office?

Answer: In",Where was the football before the garden? 
16,kitchen,"Answer: The football was in the garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
17,garden,,Where was the milk before the bedroom? 
18,garden,CHAPTER VIII. THE PROMISED GOLDEN STREAM OF PROSPERITY,Where was the milk before the bedroom? 
19,bedroom,"Answer: In the office.

Question: Where was the football after the bathroom?

Answer: In",Where was the football before the bathroom? 
20,garden,"Answer: In the garden.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the hallway? 
21,garden,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the office? 
22,hallway,"THE PROFESSIONS. If what are called the liberal professions could speak, they would
all",Where was the football before the garden? 
23,office,"Answer: In the kitchen.

Question: Where was the milk after the kitchen?

Answer: In",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bedroom? 
25,bathroom,Answer: In the office.,Where was the football before the bedroom? 
26,office,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the bedroom? 
27,garden,,Where was the football before the office? 
28,garden,"Answer: In the hallway.

Question: Where was the football after the office?

Answer: In",Where was the football before the office? 
29,garden,"Answer: The apple was in the office.

Question: Where was the football before the bathroom?",Where was the apple before the office? 
30,bathroom,"Answer: In the kitchen.

Question: Where was the milk before the hallway?

Answer: In",Where was the apple before the hallway? 
31,office,Answer: In the kitchen.,Where was the apple before the kitchen? 
32,office,"Answer: In the hallway.

Question: Where was the milk before the hallway?

Answer: In",Where was the apple before the kitchen? 
33,hallway,"Answer: In the kitchen.

Question: Where was the milk after the bedroom?

Answer: In",Where was the milk before the bedroom? 
34,bedroom,Answer: In the hallway.,Where was the milk before the garden? 
35,hallway,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the apple before the bathroom? 
36,hallway,"Answer: In the hallway.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the kitchen? 
37,bathroom,,Where was the apple before the kitchen? 
38,garden,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the apple before the bathroom? 
39,garden,"Answer: In the kitchen.

Question: Where was the milk before the office?

Answer: In",Where was the apple before the bathroom? 
40,garden,"Answer: In the kitchen.

Question: Where was the milk before the bathroom?

Answer: In",Where was the football before the hallway? 
41,garden,"Answer: The football was in the hallway.

Question: Where was the football before the bathroom?",Where was the football before the hallway? 
42,garden,,Where was the milk before the hallway? 
43,hallway,"""I'll have no more of this."" ""I'll have no more of this.",Where was the milk before the bathroom? 
44,bathroom,,Where was the football before the hallway? 
45,bedroom,,Where was the apple before the bathroom? 
46,bedroom,,Where was the apple before the bathroom? 
47,bedroom,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bathroom? 
48,bedroom,"""I have a mind to be a little more particular."" ""I have a mind to be a",Where was the apple before the bathroom? 
49,bedroom,,Where was the milk before the hallway? 
50,kitchen,"XXVIII. THE WINDOW


    ""The wind, the wind, the wind",Where was the apple before the garden? 
51,garden,"Question: Where was the football before the office?

Question: Where was the milk before the kitchen?",Where was the apple before the bedroom? 
52,garden,,Where was the football before the kitchen? 
53,bathroom,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bedroom? 
54,bathroom,"Options:

A. In the bedroom

B. In the kitchen

C. In the bathroom",Where was the apple before the bedroom? 
