Unnamed: 0,target,output,question
0,office,,Where was the apple before the bathroom? 
1,office,,Where was the apple before the hallway? 
2,office,"Options:

A. In the kitchen

B. In the bedroom

C. In the bathroom",Where was the apple before the hallway? 
3,bathroom,"Answer: In the hallway.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the garden? 
4,bathroom,,Where was the football before the garden? 
5,garden,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the apple before the bathroom? 
6,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
7,kitchen,"The following is a list of the Portraits of English Authors on
   Gardening,",Where was the apple before the office? 
8,kitchen,"Answer: In the kitchen.

Question: Where was the football before the garden?

Answer: In",Where was the apple before the office? 
9,bedroom,/Chap. CLIX./--_Of the Attitudes of Figures._,Where was the apple before the office? 
10,garden,"Answer: In the hallway.

Question: Where was the football before the office?

Answer: In",Where was the apple before the bedroom? 
11,garden,,Where was the apple before the bedroom? 
12,garden,,Where was the milk before the bathroom? 
13,garden,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bathroom? 
14,garden,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the garden.




CHAPTER VI.

THE WHITE CANOE",Where was the football before the garden? 
16,kitchen,"Answer: The football was in the office.

Question: Where was the milk before the bathroom?",Where was the football before the garden? 
17,garden,"Answer: The milk was in the bedroom.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

Question: Where is the milk now?

Answer: In the bathroom",Where was the milk before the bedroom? 
19,bedroom,"Answer: In the office.

Question: Where was the football after the bathroom?

Answer: In",Where was the football before the bathroom? 
20,garden,"Answer: The football was in the office.

Question: Where was the football after the hallway?",Where was the football before the hallway? 
21,garden,,Where was the football before the office? 
22,hallway,,Where was the football before the garden? 
23,office,"Answer: In the kitchen.

Question: Where was the milk before the milk was in the kitchen?",Where was the milk before the kitchen? 
24,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the football before the bedroom?",Where was the milk before the bedroom? 
25,bathroom,"Answer: In the office.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
26,office,"CHAPTER XI.

                        THE MILLIONAIRE’S SEC",Where was the football before the bedroom? 
27,garden,"CHAPTER XX. “The searchlights are all right,” Sam answered, “",Where was the football before the office? 
28,garden,"Answer: The football was in the hallway.

Question: Where was the apple before the office?
Answer:",Where was the football before the office? 
29,garden,,Where was the apple before the office? 
30,bathroom,"Answer: In the kitchen.

Question: Where was the apple before the kitchen?

Answer: In",Where was the apple before the hallway? 
31,office,"Answer: In the office.

Question: Where was the apple before the office?

Answer: In",Where was the apple before the kitchen? 
32,office,"And there was Tom Catherwood, his face set, his eyes on the ground.
And there was Clare",Where was the apple before the kitchen? 
33,hallway,"Answer: In the hallway.

Question: Where was the milk after the bedroom?

Answer: In",Where was the milk before the bedroom? 
34,bedroom,"Answer: The milk was in the garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
35,hallway,,Where was the apple before the bathroom? 
36,hallway,Answer: In the garden.,Where was the football before the kitchen? 
37,bathroom,,Where was the apple before the kitchen? 
38,garden,"Answer: In the garden.

Question: Where is the apple now?

Answer: In the bathroom",Where was the apple before the bathroom? 
39,garden,"Answer: In the kitchen.

Question: Where was the apple after the bathroom?

Answer: In",Where was the apple before the bathroom? 
40,garden,"Answer: In the kitchen.

Question: Where was the milk before the bathroom?

Answer: In",Where was the football before the hallway? 
41,garden,"VOLUME I.




CHAPTER I.

Preliminary",Where was the football before the hallway? 
42,garden,"Answer: In the kitchen.

Question: Where was the football before the bathroom?

Answer: In",Where was the milk before the hallway? 
43,hallway,"Question: Where was the football before the bedroom?

Question: Where was the milk before the kitchen?",Where was the milk before the bathroom? 
44,bathroom,"Answer: In the hallway.

Question: Where was the football before the bathroom?

Answer: In",Where was the football before the hallway? 
45,bedroom,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bathroom? 
46,bedroom,"Answer: In the garden.

Question: Where was the apple after the bathroom?

Answer: In",Where was the apple before the bathroom? 
47,bedroom,,Where was the apple before the bathroom? 
48,bedroom,"Options:

A. In the kitchen

B. In the garden

C. In the office",Where was the apple before the bathroom? 
49,bedroom,"Answer: In the kitchen.




THE PROFESSIONS. If what are called the liberal",Where was the milk before the hallway? 
50,kitchen,Answer: The apple was in the kitchen.,Where was the apple before the garden? 
51,garden,,Where was the apple before the bedroom? 
52,garden,,Where was the football before the kitchen? 
53,bathroom,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bedroom? 
54,bathroom,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bedroom? 
55,office,"Answer: In the kitchen.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the hallway? 
56,kitchen,Answer: In the garden.,Where was the apple before the office? 
57,office,"Answer: In the hallway.

Question: Where did the football go after the garden?

Answer:",Where was the football before the garden? 
58,office,"Answer: In the hallway.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
59,garden,,Where was the apple before the hallway? 
60,hallway,"Answer: In the kitchen.

Question: Where was the milk before the office?

Answer: In",Where was the football before the bedroom? 
61,bathroom,"Answer: In the kitchen.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the hallway? 
62,bedroom,"Answer: In the bedroom.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the kitchen? 
63,garden,,Where was the football before the bathroom? 
64,garden,"Answer: In the hallway.

Question: Where was the football after the bathroom?

Answer: In",Where was the football before the bathroom? 
65,bathroom,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
66,bathroom,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
67,bathroom,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the office? 
68,garden,"Answer: In the hallway.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the bedroom? 
69,kitchen,Answer: In the hallway.,Where was the football before the bathroom? 
70,office,Answer: In the kitchen.,Where was the football before the hallway? 
71,hallway,"Answer: In the kitchen.

Question: Where was the milk before the hallway?

Answer: In",Where was the apple before the garden? 
72,bathroom,"Answer: The milk was in the kitchen.

Question: Where was the milk before the office?",Where was the milk before the kitchen? 
73,kitchen,"Answer: In the kitchen.




THE BROWNIES' HALLOW-EVE.",Where was the apple before the bathroom? 
74,garden,THE BROWNIES' [Illustration] FLAG-POLE. [Illustration],Where was the apple before the bathroom? 
75,garden,,Where was the milk before the hallway? 
76,hallway,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
77,garden,,Where was the milk before the hallway? 
78,office,"Answer: In the kitchen.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bathroom? 
79,office,,Where was the apple before the bathroom? 
80,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
81,kitchen,THE FISHERMAN'S LAMP. [Footnote: From the _Journal of,Where was the milk before the office? 
82,kitchen,"Answer: In the kitchen.










End of the Project Guten",Where was the milk before the office? 
83,bathroom,,Where was the apple before the hallway? 
84,bathroom,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bedroom? 
85,garden,"Answer: In the hallway.

Question: Where was the milk before the bedroom?

Answer: In",Where was the apple before the bathroom? 
86,bathroom,Answer: In the cow.,Where was the milk before the kitchen? 
87,bathroom,"Answer: In the cow.

Question: Where was the cow before the kitchen?

Answer: In",Where was the milk before the kitchen? 
88,garden,,Where was the milk before the bathroom? 
89,bathroom,"Answer: In the hallway.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
90,hallway,Answer: The milk was in the kitchen before the kitchen was in the kitchen.,Where was the milk before the kitchen? 
91,hallway,"Answer: In the kitchen.

Question: Where is the milk now?

Answer: In the kitchen",Where was the milk before the kitchen? 
92,garden,Answer: In the kitchen.,Where was the milk before the bedroom? 
93,bedroom,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the kitchen? 
94,kitchen,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the apple before the bedroom? 
95,kitchen,"Answer: The apple was in the garden.

Question: Where was the football before the bathroom?",Where was the apple before the hallway? 
96,kitchen,"Answer: The apple was in the kitchen.

Question: Where was the football before the hallway?",Where was the apple before the hallway? 
97,hallway,"Answer: In the kitchen.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the kitchen? 
98,bedroom,,Where was the milk before the bathroom? 
99,bathroom,"Answer: In the kitchen.

Question: Where was the football before the bathroom?

Answer: In",Where was the milk before the bedroom? 
100,office,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bathroom? 
