,target,output,question
0,Jeff,,Who did Fred give the football to? 
1,Bill,,Who did Mary give the milk to? 
2,Jeff,,Who did Fred give the milk to? 
3,milk,"Answer: milk

Question: What did Fred give to Mary?

Answer: milk

Question:",What did Mary give to Fred? 
4,Fred,"CHAPTER XXVII. ""I'm goin' ter tell ye,"" she",Who received the milk? 
5,apple,,What did Mary give to Jeff? 
6,apple,Answer: The apple.,What did Mary give to Jeff? 
7,apple,,What did Fred give to Bill? 
8,Jeff,"Answer: Jeff.




CHAPTER XIV.--THE SILVER-HAIR",Who gave the milk to Fred? 
9,Fred,Answer: Fred.,Who gave the apple to Mary? 
10,Jeff,"Answer: Jeff.

Question: Who gave the football to Jeff?

Answer: Mary.",Who received the football? 
11,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Mary.",Who did Mary give the football to? 
12,milk,"Answer: A pint of milk.

Question: What did Bill give to Mary?

Answer: A",What did Mary give to Bill? 
13,Bill,,Who did Mary give the milk to? 
14,milk,"Answer: The milk.

Question: What did Bill give to Mary?

Answer: The apple.",What did Mary give to Bill? 
15,apple,Answer: The apple.,What did Fred give to Mary? 
16,Mary,"CHAPTER XX.




CHAPTER XXI.",Who received the football? 
17,apple,"Answer: The apple.

Question: What did Bill give to Fred?

Answer: The apple.",What did Fred give to Bill? 
18,Jeff,"600. The Question of the Apple

The question of the apple is a question of",Who received the apple? 
19,Bill,"Answer: Bill.

Question: What did Mary do?

Answer: She handed the football to Bill",Who did Mary give the football to? 
20,Fred,"Answer: Towser.











End of the Project G",Who gave the milk to Jeff? 
21,Mary,Answer: Mary.,Who received the milk? 
22,Mary,"Answer: Mary gave the milk to Fred.

Question: Who gave the milk?

Answer: Mary",Who gave the milk? 
23,milk,"Answer: The milk.

Question: What did Mary give to Bill?

Answer: The milk.",What did Bill give to Mary? 
24,milk,Answer: The milk.,What did Jeff give to Bill? 
25,football,,What did Jeff give to Fred? 
26,Mary,,Who gave the football? 
27,Mary,Answer: Mary.,Who gave the apple to Bill? 
28,Fred,"Answer: Fred.




                              CHAPTER XX.",Who received the apple? 
29,Mary,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer: Bill.",Who gave the milk to Bill? 
30,milk,"Answer: The milk.

Question: What did Jeff do with the milk?

Answer: He dropped",What did Mary give to Jeff? 
31,Mary,"Transcriber's note:

Footnotes have been moved below the paragraph to which",Who gave the milk? 
32,Fred,,Who gave the apple to Mary? 
33,football,"Answer: The football.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
34,apple,,What did Fred give to Mary? 
35,apple,"Answer: The milk.

Question: What did Mary give to Bill?

Answer: The apple.",What did Fred give to Bill? 
36,Jeff,Answer: Fred.,Who gave the milk? 
37,Bill,Answer: Bill.,Who did Mary give the apple to? 
38,Fred,,Who gave the football to Mary? 
39,milk,,What did Mary give to Fred? 
40,milk,"Answer: He gave her the milk.

Answer: He gave her the milk.

Answer: He",What did Fred give to Mary? 
41,Mary,Answer: The football was given to the man who had the ball.,Who gave the football? 
42,Fred,"Answer: Fred.




                              CHAPTER XV. “I’m going to have",Who received the apple? 
43,Mary,"Answer: Bill.

Question: Who gave the apple to Bill?

Answer: Mary.",Who gave the apple? 
44,Fred,,Who gave the apple to Bill? 
45,apple,"Answer: An apple.

Question: What did Bill do with the apple?

Answer: He put",What did Fred give to Bill? 
46,Fred,"Answer: Fred.




CHAPTER IX

THE BATTLE OF CAWNPO",Who received the apple? 
