Unnamed: 0,target,output,question
0,hallway,"Answer: The milk is in the kitchen.

to prevent his being apprehended, I said nothing to",Where is the milk? 
1,hallway,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
2,hallway,,Where is the football? 
3,hallway,""" ""I'll be back in time for the game."" ""I'll be back in time for the game",Where is the football? 
4,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
5,garden,,Where is the milk? 
6,bedroom,"Answer: In the office.





End of the Project Gutenberg EBook of Birds",Where is the football? 
7,bedroom,"Context: Mary grabbed the milk there.



A: The answer is:

The milk is in",Where is the milk? 
8,kitchen,,Where is the football? 
9,kitchen,"Answer: In the garden.

And then, as we were about to start, he came again, and",Where is the football? 
10,bedroom,"Answer: In the garden.

Question: Where is the football?

Answer: In the garden.",Where is the football? 
11,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
12,garden,"Answer: The milk is in the kitchen.

to take a chance on being killed, if necessary, for",Where is the milk? 
13,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
14,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the apple? 
15,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
16,garden,"Answer: In the kitchen.

The King's abdication was now published, and the Prince and",Where is the milk? 
17,garden,Answer: In the kitchen.,Where is the milk? 
18,kitchen,"Answer: In the hand of the man who has it.

Question: Who has the apple?",Where is the apple? 
19,kitchen,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
20,bedroom,,Where is the apple? 
21,bedroom,"Answer: The apple is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer: The",Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
24,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the kitchen?

Answer: The",Where is the milk? 
25,kitchen,,Where is the milk? 
26,kitchen,Answer: The milk is in the office.,Where is the milk? 
27,bathroom,"Answer: In the garden.

Question: Where is the garden?

Answer: In the office.",Where is the apple? 
28,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bathroom.",Where is the apple? 
29,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
30,garden,"Answer: The apple is in the garden.

Answer: The apple is in the garden.

Answer",Where is the apple? 
31,garden,"XV. THE CLOVERLEAF


    ""The cloverleaf."" ""I",Where is the apple? 
32,kitchen,"""I have not seen it.""


    ""I have not seen it.""",Where is the football? 
33,kitchen,"BOOK III. CHAPTER II.

                                GREECE. Historical",Where is the apple? 
34,kitchen,,Where is the apple? 
35,office,Answer: In the refrigerator.,Where is the milk? 
36,kitchen,Answer: In the kitchen.,Where is the football? 
37,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bathroom.",Where is the football? 
38,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
