Unnamed: 0,target,output,question
0,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: Nothing.",What did Fred give to Jeff? 
1,Fred,Answer: Fred.,Who gave the football to Jeff? 
2,football,Answer: The football.,What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Fred give the football to? 
4,Fred,"Answer: Fred.

Question: Who did Fred give the football to?

Answer: Jeff.",Who did Jeff give the football to? 
5,Jeff,Answer: Fred.,Who gave the apple? 
6,Bill,,Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The football.",What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who received the apple? 
10,Mary,"Answer: Mary.




CHAPTER XI.


THE ORGAN. The organ",Who received the milk? 
11,milk,"CHAPTER VIII.

THE PRINCIPLES AND PRACTICE OF OSTEOP",What did Mary give to Bill? 
12,Bill,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer: Bill.",Who received the milk? 
13,Bill,"Answer: Bill.

Question: Who did Bill give the milk to?

Answer: Mary.",Who did Mary give the milk to? 
14,milk,"Answer: The milk.

Question: What did Bill give to Mary?

Answer: The football.",What did Mary give to Bill? 
15,Jeff,"Answer: Fred.

Question: Who passed the football to Jeff?

Answer: Mary.",Who received the football? 
16,Fred,,Who gave the football to Jeff? 
17,football,Answer: The football.,What did Fred give to Jeff? 
18,Jeff,,Who received the football? 
19,Mary,"Answer: Jeff.

Question: Who took the milk?

Answer: Mary.

Question:",Who gave the milk? 
20,milk,,What did Jeff give to Mary? 
21,Mary,,Who gave the milk to Jeff? 
22,Mary,"Answer: Mary.

Question: Who got the milk?

Answer: Jeff.

Question:",Who gave the milk to Jeff? 
23,Bill,Answer: Mary.,Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who gave the football?

Answer: Jeff.

Question:",Who gave the apple? 
25,apple,"Answer: The apple.

Question: What did Fred give to Jeff?

Answer: The milk.",What did Jeff give to Fred? 
26,Fred,Answer: Fred.,Who received the apple? 
27,Jeff,"Answer: Jeff.

Question: Who went to the hallway?

Answer: Fred.

Question",Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who picked up the apple?

Answer: Jeff.

Question",Who gave the apple? 
29,Fred,"A. Fred

B. Gilly

C. Rudolph

D. Captain Kne",Who did Jeff give the apple to? 
30,Mary,End of Project Gutenberg's Critical Miscellanies (Vol. If,Who gave the milk? 
31,Bill,"Answer: Mary gave the milk to Bill.

Question: Who gave the milk to Bill?

Answer",Who gave the milk? 
32,Bill,Answer: Bill.,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,,What did Mary give to Fred? 
35,Jeff,,Who did Fred give the milk to? 
36,Jeff,,Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,"THE BIRD OF PARADISE. The Bird of Paradise, or _Strelitzia",What did Jeff give to Mary? 
39,Fred,"Answer: Bill.

Question: Who gave the milk?

Answer: Fred.

Question:",Who gave the apple? 
40,Mary,"Answer: Fred.

Question: Who went to the kitchen?

Answer: Fred.

Question",Who gave the milk? 
41,milk,"Answer: The milk.

Question: What did Fred give to Mary?

Answer: The football.",What did Mary give to Fred? 
42,Jeff,"Answer: Mary

Question: Who got the milk?

Answer: Fred

Question: Who passed",Who gave the milk? 
43,Fred,,Who received the milk? 
44,Mary,,Who gave the milk? 
45,Bill,Answer: Bill.,Who did Mary give the milk to? 
46,milk,"Answer: The milk.

Question: What did Fred give to Bill?

Answer: The apple.",What did Mary give to Bill? 
47,Mary,Answer: Mary.,Who gave the milk? 
48,Mary,"Answer: Mary.

Question: Who did Fred give the apple to?

Answer: Jeff.",Who did Bill give the milk to? 
49,Bill,,Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,"Answer: Fred







OLD MORTALITY

By Walter Scott",Who gave the apple to Mary? 
52,apple,,What did Fred give to Mary? 
53,apple,"Answer: The apple.

Question: What did Jeff give to Mary?

Answer: The apple.",What did Mary give to Jeff? 
54,apple,"Answer: The apple.

Question: What did Fred give to Mary?

Answer: The apple.",What did Mary give to Jeff? 
55,Fred,,Who received the football? 
56,football,"Answer: The football.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
57,Bill,,Who gave the apple? 
58,Bill,"Answer: Bill.




THE MANUFACTURE OF APPLE JELLY. [F",Who did Mary give the apple to? 
59,Jeff,End of the Project Gutenberg EBook of Scientific American Supplement,Who did Bill give the apple to? 
60,Jeff,,Who did Bill give the apple to? 
61,Bill,"Answer: Bill.

Question: Who gave the football to Mary?

Answer: Jeff.",Who gave the apple to Jeff? 
62,Jeff,/Chap. CCCXIV./--_Of the Colour of the Air.,Who gave the apple to Bill? 
63,Bill,,Who received the apple? 
64,Mary,"[Footnote 56: The Duke of York, in his speech to the Lords,",Who gave the milk? 
65,Mary,"Answer: Mary.

Question: Who gave the apple to Fred?

Answer: Mary.",Who gave the apple to Bill? 
66,Bill,CHAPTER XXIX.--THE LOCKOUT CONTINUES. The two men sat down,Who did Mary give the apple to? 
67,Mary,CHAPTER XXXVI.--THE LADY’S LETTER. The next morning,Who did Bill give the apple to? 
68,apple,"Answer: The apple.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
69,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Bill give the apple to? 
70,apple,"Answer: The football.

Question: What did Jeff do with the apple?

Answer: He discarded",What did Fred give to Jeff? 
71,Jeff,"Answer: Fred.

Question: Who gave the football?

Answer: Fred.

Question:",Who gave the football? 
72,Jeff,"Answer: Jeff.

Question: Who picked up the apple?

Answer: Fred.

Question",Who gave the football? 
73,apple,"Answer: The apple.

Question: What did Bill give to Fred?

Answer: The football.",What did Fred give to Bill? 
74,apple,"Answer: The apple.





End of the Project Gutenberg EBook of Birds and",What did Fred give to Bill? 
75,Fred,"Answer: Fred.

Question: What did Mary drop?

Answer: The football.

Question",Who gave the football? 
76,Fred,"""Well, I'm not sure,"" she admitted, ""but I think I'm going to. I'",Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Answer: Fred.

Question: Who got the football?

Answer: Mary.

Question:",Who gave the football? 
79,football,"Answer: Fred got the football there.

Question: What did Fred give to Mary?

Answer:",What did Mary give to Fred? 
80,milk,"Answer: The milk.

Question: What did Fred do to Jeff?

Answer: He handed the",What did Fred give to Jeff? 
81,milk,Answer: The milk.,What did Fred give to Jeff? 
82,Fred,"Answer: Fred

Question: Who did Fred give the milk to?

Answer: Jeff

Question",Who did Jeff give the milk to? 
83,milk,,What did Jeff give to Fred? 
84,Jeff,,Who gave the milk to Fred? 
85,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Mary.",Who did Mary give the apple to? 
86,Fred,"XV. THE MAN IN THE DARK


    ""The man in the dark.""",Who gave the apple to Mary? 
87,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Jeff.

Question:",Who gave the apple? 
88,Jeff,"Jeff.

Jeff.

Jeff.

Jeff.

Jeff.

Jeff.",Who did Mary give the apple to? 
89,Jeff,"Answer: Jeff

Question: Who gave the football to Jeff?

Answer: Mary

Question:",Who received the football? 
90,football,"Answer: The football.

to be sure that he was not a man to be trifled with.",What did Mary give to Jeff? 
91,Mary,"Answer: Jeff.

Question: Who passed the football?

Answer: Mary.

Question:",Who received the football? 
92,Mary,,Who gave the football? 
93,Jeff,Answer: Jeff,Who did Mary give the football to? 
94,Bill,Answer: Bill,Who did Fred give the apple to? 
95,Jeff,Answer: Jeff.,Who did Mary give the apple to? 
96,Mary,Answer: Mary.,Who gave the apple to Jeff? 
97,apple,Answer: The apple.,What did Jeff give to Fred? 
98,Fred,,Who did Jeff give the apple to? 
99,milk,"Answer: The milk.

Question: What did Mary give to Jeff?

Answer: The apple.",What did Bill give to Mary? 
100,Bill,"Answer: Bill.

Question: Who did Bill give the apple to?

Answer: Mary.",Who did Mary give the apple to? 
101,Bill,Answer: Bill.,Who received the apple? 
102,Fred,Answer: Bill.,Who gave the apple? 
103,Bill,End of the Project Gutenberg EBook of Scientific American Supplement,Who gave the apple? 
104,apple,,What did Mary give to Bill? 
105,Jeff,,Who received the milk? 
106,Mary,"Answer: Jeff.





End of Project Gutenberg's Critical Miscellan",Who gave the milk? 
107,Jeff,Answer: Jeff.,Who did Mary give the milk to? 
108,football,Answer: The football.,What did Bill give to Mary? 
109,Mary,,Who gave the football? 
110,apple,,What did Jeff give to Mary? 
111,apple,,What did Jeff give to Mary? 
