Unnamed: 0,target,output,question
0,hallway,"Answer: In the kitchen.

to prevent his being apprehended, I said nothing to him, but",Where is the milk? 
1,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the hallway.",Where is the football? 
2,hallway,,Where is the football? 
3,hallway,""" ""I'll be back in time for the game."" ""I'll be back in time for the game",Where is the football? 
4,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
5,garden,,Where is the milk? 
6,bedroom,"Answer: In the garden.





End of the Project Gutenberg EBook of Birds",Where is the football? 
7,bedroom,Answer: In the kitchen.,Where is the milk? 
8,kitchen,,Where is the football? 
9,kitchen,"Answer: In the garden.

""And I'll take you to Kynance, and I'",Where is the football? 
10,bedroom,"Answer: In the garden.

Question: Where is the garden?

Answer: In the house.",Where is the football? 
11,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the football? 
12,garden,"to take a chance on being killed, if necessary, for the Parmenter
treasure?"" """,Where is the milk? 
13,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
14,bathroom,Answer: In the basket. Question: Where is the basket? Answer: In the kitchen. Question: Where is the kitchen,Where is the apple? 
15,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the garden.",Where is the milk? 
16,garden,"[Footnote 71: William Sancroft.]

Houses are for it",Where is the milk? 
17,garden,Answer: In the kitchen.,Where is the milk? 
18,kitchen,"Answer: In the basket.

Question: Where is the basket?

Answer: In the box.",Where is the apple? 
19,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
20,bedroom,,Where is the apple? 
21,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the refrigerator.",Where is the apple? 
22,bathroom,Answer: In the hallway.,Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
24,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the milk? 
25,kitchen,,Where is the milk? 
