Unnamed: 0,target,output,question
0,bedroom,,What is the bathroom east of?
1,bedroom,,What is west of the kitchen?
2,bathroom,,What is north of the garden?
3,bedroom,,What is south of the kitchen?
4,bedroom,,What is east of the kitchen?
5,garden,,What is the bathroom west of?
6,kitchen,,What is east of the bedroom?
7,bathroom,,What is the garden south of?
8,kitchen,,What is south of the office?
9,office,,What is east of the hallway?
10,garden,,What is north of the office?
11,garden,,What is south of the kitchen?
12,bathroom,,What is east of the kitchen?
13,garden,,What is west of the kitchen?
14,garden,,What is north of the bedroom?
15,garden,,What is east of the hallway?
16,hallway,,What is east of the office?
17,office,,What is south of the bathroom?
18,garden,,What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,,What is the office east of?
21,garden,,What is the bathroom south of?
22,bathroom,,What is north of the bedroom?
23,bathroom,,What is the bedroom south of?
24,hallway,,What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,,What is north of the bedroom?
27,hallway,,What is west of the bathroom?
28,garden,,What is the bathroom north of?
29,garden,,What is north of the office?
30,bedroom,,What is east of the kitchen?
31,kitchen,,What is the bathroom east of?
32,bathroom,,What is north of the garden?
33,kitchen,,What is the bedroom west of?
34,bedroom,,What is the kitchen south of?
35,garden,,What is the bathroom east of?
36,office,,What is south of the hallway?
37,bedroom,,What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,,What is north of the bedroom?
40,bathroom,,What is south of the kitchen?
41,bedroom,,What is west of the office?
42,kitchen,,What is the garden south of?
43,garden,,What is south of the bedroom?
44,garden,,What is the office south of?
45,hallway,,What is the office east of?
46,garden,,What is south of the office?
47,garden,,What is west of the bedroom?
48,garden,,What is east of the hallway?
49,garden,,What is the office south of?
50,bedroom,,What is the hallway north of?
51,garden,,What is north of the bathroom?
52,hallway,,What is the bedroom north of?
53,bathroom,,What is east of the garden?
54,bathroom,,What is west of the bedroom?
55,garden,,What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,,What is west of the hallway?
58,hallway,,What is south of the bedroom?
59,kitchen,,What is the garden north of?
60,hallway,,What is the bedroom north of?
61,bedroom,,What is south of the hallway?
62,kitchen,,What is the hallway north of?
63,hallway,,What is west of the bedroom?
64,bedroom,,What is east of the garden?
65,office,,What is the bedroom north of?
66,bathroom,,What is the bedroom north of?
67,office,,What is the garden south of?
68,kitchen,,What is the bathroom west of?
69,garden,,What is the hallway east of?
70,bathroom,,What is south of the bedroom?
71,kitchen,,What is the garden south of?
72,garden,,What is the bedroom south of?
73,bathroom,,What is north of the office?
74,bathroom,,What is the hallway north of?
75,bedroom,,What is south of the hallway?
76,bedroom,,What is the hallway east of?
77,bathroom,,What is north of the office?
78,kitchen,,What is east of the garden?
79,hallway,,What is the kitchen south of?
80,garden,,What is west of the office?
81,office,,What is the bedroom west of?
82,kitchen,,What is the hallway south of?
83,garden,,What is the office west of?
84,bathroom,,What is north of the hallway?
85,office,,What is west of the garden?
86,office,,What is west of the garden?
87,garden,,What is east of the bathroom?
88,bathroom,,What is north of the office?
89,kitchen,,What is the bedroom west of?
90,office,,What is the bathroom south of?
91,office,,What is east of the bedroom?
92,bedroom,,What is south of the office?
93,bathroom,,What is the garden west of?
94,garden,,What is the bedroom west of?
95,hallway,,What is north of the garden?
96,bedroom,,What is the kitchen west of?
97,kitchen,,What is west of the bedroom?
98,bathroom,,What is the kitchen north of?
99,garden,,What is the office north of?
