Unnamed: 0,target,output,question
0,hallway,hallway,Where is the milk? 
1,hallway,hallway,Where is the football? 
2,hallway,hallway,Where is the football? 
3,hallway,hallway,Where is the football? 
4,garden,garden,Where is the milk? 
5,garden,office,Where is the milk? 
6,bedroom,bedroom,Where is the football? 
7,bedroom,bedroom,Where is the milk? 
8,kitchen,kitchen,Where is the football? 
9,kitchen,kitchen,Where is the football? 
10,bedroom,bedroom,Where is the football? 
11,hallway,hallway,Where is the football? 
12,garden,kitchen,Where is the milk? 
13,garden,bathroom,Where is the milk? 
14,bathroom,bathroom,Where is the apple? 
15,garden,garden,Where is the milk? 
16,garden,garden,Where is the milk? 
17,garden,bedroom,Where is the milk? 
18,kitchen,kitchen,Where is the apple? 
19,kitchen,Answer: kitchen,Where is the apple? 
20,bedroom,bedroom,Where is the apple? 
21,bedroom,bedroom,Where is the apple? 
22,bathroom,hallway,Where is the football? 
23,bathroom,bathroom,Where is the football? 
24,bedroom,Answer: bedroom,Where is the milk? 
25,kitchen,kitchen,Where is the milk? 
26,kitchen,kitchen,Where is the milk? 
27,bathroom,bathroom,Where is the apple? 
28,bathroom,Answer: kitchen,Where is the apple? 
29,kitchen,kitchen,Where is the milk? 
30,garden,garden,Where is the apple? 
31,garden,garden,Where is the apple? 
32,kitchen,garden,Where is the football? 
33,kitchen,kitchen,Where is the apple? 
34,kitchen,kitchen,Where is the apple? 
35,office,hallway,Where is the milk? 
36,kitchen,kitchen,Where is the football? 
37,kitchen,kitchen,Where is the football? 
38,kitchen,kitchen,Where is the football? 
39,bedroom,bedroom,Where is the milk? 
40,bedroom,garden,Where is the milk? 
41,office,office,Where is the milk? 
42,office,office,Where is the milk? 
43,office,bathroom,Where is the milk? 
44,kitchen,kitchen,Where is the apple? 
45,bedroom,bedroom,Where is the milk? 
46,office,office,Where is the football? 
47,bathroom,office,Where is the football? 
48,bathroom,bathroom,Where is the football? 
49,bedroom,kitchen,Where is the milk? 
50,bathroom,garden,Where is the milk? 
51,hallway,garden,Where is the apple? 
52,kitchen,kitchen,Where is the football? 
53,kitchen,kitchen,Where is the football? 
54,kitchen,kitchen,Where is the football? 
55,bathroom,bathroom,Where is the apple? 
56,bathroom,Answer: bathroom,Where is the milk? 
57,kitchen,kitchen,Where is the milk? 
58,kitchen,kitchen,Where is the milk? 
59,bedroom,bedroom,Where is the apple? 
60,garden,garden,Where is the milk? 
61,garden,garden,Where is the milk? 
62,kitchen,kitchen,Where is the football? 
63,kitchen,kitchen,Where is the football? 
64,kitchen,kitchen,Where is the football? 
65,kitchen,kitchen,Where is the football? 
66,kitchen,kitchen,Where is the football? 
67,bedroom,bedroom,Where is the milk? 
68,bedroom,bedroom,Where is the milk? 
69,bedroom,office,Where is the football? 
70,garden,garden,Where is the apple? 
71,garden,kitchen,Where is the apple? 
72,bathroom,bathroom,Where is the apple? 
73,bathroom,kitchen,Where is the apple? 
74,bathroom,Answer: kitchen,Where is the apple? 
75,office,office,Where is the apple? 
76,hallway,hallway,Where is the milk? 
77,hallway,hallway,Where is the milk? 
78,hallway,hallway,Where is the milk? 
79,hallway,hallway,Where is the milk? 
80,bathroom,bathroom,Where is the football? 
81,bathroom,Answer: bathroom,Where is the football? 
82,kitchen,Answer: bedroom,Where is the football? 
83,kitchen,Answer: garden,Where is the football? 
84,kitchen,Answer: garden,Where is the football? 
85,bathroom,kitchen,Where is the milk? 
86,kitchen,garden,Where is the apple? 
87,bathroom,Answer: hallway,Where is the milk? 
88,bedroom,Answer: bedroom,Where is the football? 
89,kitchen,kitchen,Where is the apple? 
90,kitchen,kitchen,Where is the milk? 
91,kitchen,kitchen,Where is the milk? 
92,kitchen,kitchen,Where is the milk? 
93,kitchen,kitchen,Where is the milk? 
94,kitchen,office,Where is the milk? 
95,bathroom,bathroom,Where is the football? 
96,bathroom,bathroom,Where is the football? 
97,bathroom,bathroom,Where is the football? 
98,bathroom,bathroom,Where is the football? 
99,hallway,hallway,Where is the milk? 
100,office,bathroom,Where is the milk? 
101,office,office,Where is the milk? 
102,kitchen,kitchen,Where is the milk? 
103,kitchen,kitchen,Where is the milk? 
104,bedroom,bedroom,Where is the football? 
105,bathroom,bathroom,Where is the football? 
106,bedroom,bedroom,Where is the milk? 
107,bathroom,bathroom,Where is the apple? 
108,bedroom,kitchen,Where is the milk? 
109,bathroom,bathroom,Where is the apple? 
110,bedroom,bedroom,Where is the football? 
111,bedroom,office,Where is the football? 
112,bedroom,office,Where is the football? 
113,bedroom,office,Where is the football? 
114,office,garden,Where is the apple? 
115,office,John's office.,Where is the football? 
116,hallway,garden,Where is the football? 
117,office,bathroom,Where is the milk? 
118,bedroom,office,Where is the milk? 
119,bathroom,Answer: bathroom,Where is the apple? 
120,hallway,Answer: hallway,Where is the apple? 
121,bedroom,Answer: bedroom,Where is the milk? 
122,garden,garden,Where is the apple? 
123,garden,garden,Where is the football? 
124,garden,Answer: kitchen,Where is the football? 
125,kitchen,office,Where is the football? 
126,kitchen,bathroom,Where is the football? 
127,kitchen,bathroom,Where is the football? 
128,bedroom,Answer: bedroom,Where is the football? 
129,bedroom,kitchen,Where is the football? 
130,kitchen,office,Where is the football? 
131,kitchen,office,Where is the football? 
132,kitchen,kitchen,Where is the milk? 
133,hallway,Answer: hallway,Where is the football? 
134,hallway,Answer: garden,Where is the football? 
135,office,office,Where is the football? 
136,office,office,Where is the milk? 
137,office,bedroom,Where is the football? 
138,kitchen,kitchen,Where is the football? 
139,bathroom,bathroom,Where is the football? 
140,bedroom,bedroom,Where is the football? 
141,bedroom,bedroom,Where is the football? 
142,bedroom,office,Where is the football? 
143,bedroom,Answer: bedroom,Where is the football? 
144,garden,garden,Where is the football? 
145,kitchen,kitchen,Where is the apple? 
146,bathroom,garden,Where is the milk? 
147,garden,garden,Where is the milk? 
148,kitchen,kitchen,Where is the apple? 
149,kitchen,kitchen,Where is the apple? 
150,bedroom,kitchen,Where is the apple? 
151,bedroom,bathroom,Where is the apple? 
152,bedroom,bathroom,Where is the apple? 
153,kitchen,Answer: garden,Where is the football? 
154,kitchen,Answer: garden,Where is the football? 
155,hallway,bedroom,Where is the football? 
156,hallway,hallway,Where is the football? 
157,bedroom,kitchen,Where is the milk? 
158,bedroom,kitchen,Where is the milk? 
159,hallway,kitchen,Where is the football? 
160,garden,Answer: garden,Where is the apple? 
161,garden,garden,Where is the apple? 
162,garden,Answer: garden,Where is the apple? 
163,garden,Answer: garden,Where is the apple? 
164,bedroom,Answer: kitchen,Where is the football? 
165,garden,garden,Where is the football? 
166,garden,kitchen,Where is the football? 
167,hallway,Answer: hallway,Where is the apple? 
168,hallway,Answer: kitchen,Where is the apple? 
169,office,office,Where is the football? 
170,bedroom,Answer: hallway,Where is the apple? 
171,bathroom,bathroom,Where is the apple? 
172,hallway,bathroom,Where is the milk? 
173,hallway,Answer: hallway,Where is the milk? 
174,bathroom,bathroom,Where is the apple? 
175,kitchen,kitchen,Where is the milk? 
176,hallway,kitchen,Where is the apple? 
177,kitchen,kitchen,Where is the apple? 
178,office,kitchen,Where is the milk? 
179,office,kitchen,Where is the milk? 
180,garden,garden,Where is the milk? 
181,garden,garden,Where is the milk? 
182,garden,garden,Where is the milk? 
