Unnamed: 0,target,output,question
0,bedroom,hallway,What is the bathroom east of?
1,bedroom,,What is west of the kitchen?
2,bathroom,bathroom,What is north of the garden?
3,bedroom,bedroom,What is south of the kitchen?
4,bedroom,bedroom,What is east of the kitchen?
5,garden,"A: The bathroom is west of the hallway.

The garden is east of the bathroom.",What is the bathroom west of?
6,kitchen,kitchen,What is east of the bedroom?
7,bathroom,,What is the garden south of?
8,kitchen,,What is south of the office?
9,office,garden,What is east of the hallway?
10,garden,garden,What is north of the office?
11,garden,office,What is south of the kitchen?
12,bathroom,bathroom,What is east of the kitchen?
13,garden,garden,What is west of the kitchen?
14,garden,garden,What is north of the bedroom?
15,garden,garden,What is east of the hallway?
16,hallway,,What is east of the office?
17,office,office,What is south of the bathroom?
18,garden,garden,What is the bedroom north of?
19,garden,garden,What is the kitchen west of?
20,garden,garden,What is the office east of?
21,garden,,What is the bathroom south of?
22,bathroom,bathroom,What is north of the bedroom?
23,bathroom,kitchen,What is the bedroom south of?
24,hallway,kitchen,What is the bedroom west of?
25,office,office,What is east of the bathroom?
26,office,bedroom,What is north of the bedroom?
27,hallway,hallway,What is west of the bathroom?
28,garden,garden,What is the bathroom north of?
29,garden,garden,What is north of the office?
30,bedroom,bedroom,What is east of the kitchen?
31,kitchen,kitchen,What is the bathroom east of?
32,bathroom,bathroom,What is north of the garden?
33,kitchen,kitchen,What is the bedroom west of?
34,bedroom,bedroom,What is the kitchen south of?
35,garden,garden,What is the bathroom east of?
36,office,bathroom,What is south of the hallway?
37,bedroom,,What is north of the bathroom?
38,bedroom,bedroom,What is the bathroom east of?
39,office,The office,What is north of the bedroom?
40,bathroom,bathroom,What is south of the kitchen?
41,bedroom,bedroom,What is west of the office?
42,kitchen,bedroom,What is the garden south of?
43,garden,A: The garden is south of the bedroom.,What is south of the bedroom?
44,garden,garden,What is the office south of?
45,hallway,the bedroom,What is the office east of?
46,garden,,What is south of the office?
47,garden,bathroom,What is west of the bedroom?
48,garden,garden,What is east of the hallway?
49,garden,garden,What is the office south of?
50,bedroom,garden,What is the hallway north of?
51,garden,garden,What is north of the bathroom?
52,hallway,garden,What is the bedroom north of?
53,bathroom,kitchen,What is east of the garden?
54,bathroom,office,What is west of the bedroom?
55,garden,garden,What is east of the hallway?
56,hallway,kitchen,What is the bedroom east of?
57,kitchen,garden,What is west of the hallway?
58,hallway,hallway,What is south of the bedroom?
59,kitchen,The kitchen,What is the garden north of?
60,hallway,hallway,What is the bedroom north of?
61,bedroom,bedroom,What is south of the hallway?
62,kitchen,garden,What is the hallway north of?
63,hallway,,What is west of the bedroom?
64,bedroom,office,What is east of the garden?
65,office,garden,What is the bedroom north of?
66,bathroom,The answer is: hallway,What is the bedroom north of?
67,office,bedroom,What is the garden south of?
68,kitchen,kitchen,What is the bathroom west of?
69,garden,bathroom,What is the hallway east of?
70,bathroom,bathroom,What is south of the bedroom?
71,kitchen,The office,What is the garden south of?
72,garden,,What is the bedroom south of?
73,bathroom,bathroom,What is north of the office?
74,bathroom,bathroom,What is the hallway north of?
75,bedroom,garden,What is south of the hallway?
76,bedroom,bathroom,What is the hallway east of?
77,bathroom,bathroom,What is north of the office?
78,kitchen,kitchen,What is east of the garden?
79,hallway,,What is the kitchen south of?
80,garden,office,What is west of the office?
81,office,kitchen,What is the bedroom west of?
82,kitchen,Answer: kitchen,What is the hallway south of?
83,garden,garden,What is the office west of?
84,bathroom,bathroom,What is north of the hallway?
85,office,office,What is west of the garden?
86,office,office,What is west of the garden?
87,garden,garden,What is east of the bathroom?
88,bathroom,bathroom,What is north of the office?
89,kitchen,kitchen,What is the bedroom west of?
90,office,,What is the bathroom south of?
91,office,office,What is east of the bedroom?
92,bedroom,bedroom,What is south of the office?
93,bathroom,kitchen,What is the garden west of?
94,garden,garden,What is the bedroom west of?
95,hallway,hallway,What is north of the garden?
96,bedroom,bathroom,What is the kitchen west of?
97,kitchen,,What is west of the bedroom?
98,bathroom,,What is the kitchen north of?
99,garden,garden,What is the office north of?
100,bedroom,bedroom,What is east of the hallway?
101,kitchen,,What is south of the hallway?
102,bedroom,bathroom,What is the office west of?
103,bathroom,,What is the kitchen north of?
104,hallway,hallway,What is west of the bedroom?
105,bedroom,garden,What is west of the kitchen?
106,office,,What is the kitchen south of?
107,bathroom,bathroom,What is west of the garden?
108,bedroom,Answer: hallway,What is the bathroom south of?
109,bathroom,bathroom,What is the kitchen west of?
110,garden,bathroom,What is the hallway west of?
111,hallway,,What is the kitchen south of?
112,office,hallway,What is south of the bathroom?
113,hallway,bedroom,What is the office west of?
114,bedroom,garden,What is the kitchen north of?
