Unnamed: 0,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,Answer: Fred,Who gave the football to Jeff? 
2,football,Answer: The football.,What did Fred give to Jeff? 
3,Jeff,Jeff,Who did Fred give the football to? 
4,Fred,Answer: Fred,Who did Jeff give the football to? 
5,Jeff,"Answer: Fred.

Question: Where did Fred give the apple?
Answer: To Fred.

Question",Who gave the apple? 
6,Bill,"Options:

A. Freddy

B. Tom

C. Bill

D. Fred",Who received the apple? 
7,apple,"Answer: apple





End of the Project Gutenberg EBook of Red, White,",What did Bill give to Fred? 
8,apple,Answer: apple,What did Bill give to Fred? 
9,Fred,Answer: Fred,Who received the apple? 
10,Mary,Answer: Mary,Who received the milk? 
11,milk,"Options:

A. Milk

B. Football

C. Milk and Football

D.",What did Mary give to Bill? 
12,Bill,"Answer: Bill.

Question: Who gave the milk to Bill?

Answer: Mary.",Who received the milk? 
13,Bill,Answer: Bill,Who did Mary give the milk to? 
14,milk,"Answer: milk

Question: What did Bill give to Mary?

Answer: football

Question:",What did Mary give to Bill? 
15,Jeff,"Answer: Jeff




                              CHAPTER XIV. ––––––
                           THE",Who received the football? 
16,Fred,,Who gave the football to Jeff? 
17,football,Answer: football,What did Fred give to Jeff? 
18,Jeff,Answer: Jeff,Who received the football? 
19,Mary,Answer: Mary,Who gave the milk? 
20,milk,"Answer: The milk.




CHAPTER II

ELSIE MAUD INGL",What did Jeff give to Mary? 
21,Mary,Answer: Mary,Who gave the milk to Jeff? 
22,Mary,"Options:

A. Mary

B. Fred

C. Bill

D. Els",Who gave the milk to Jeff? 
23,Bill,"A: I think the answer is

 Mary

because

 The first column is the volume number",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who gave the milk?

Answer: Jeff.

Question:",Who gave the apple? 
25,apple,"Answer: apple

Question: What did Jeff give to Fred?

Answer: apple

Question:",What did Jeff give to Fred? 
26,Fred,"Options:

A. Fred

B. Jeff

C. Ruby

D. Bill",Who received the apple? 
27,Jeff,Answer: Jeff,Who received the apple? 
28,Jeff,Answer: Fred.,Who gave the apple? 
29,Fred,"Answer: Fred

Question: Who did Jeff pass the apple to?
Answer: Jeff

Question: Who",Who did Jeff give the apple to? 
30,Mary,Answer: Mary.,Who gave the milk? 
31,Bill,Answer: Mary,Who gave the milk? 
32,Bill,"Answer: Bill

Question: Who dropped the milk?
Answer: Mary

Question: Who left the apple",Who gave the milk to Mary? 
33,milk,"Answer: The milk.

Question: What did Fred pick up?

Answer: The apple.",What did Bill give to Mary? 
34,apple,"Answer: apple

Question: What did Fred give to Mary?

Answer: milk

Question:",What did Mary give to Fred? 
35,Jeff,Answer: Jeff,Who did Fred give the milk to? 
36,Jeff,Bill,Who did Fred give the milk to? 
37,milk,milk,What did Jeff give to Mary? 
38,milk,Answer: milk,What did Jeff give to Mary? 
39,Fred,Answer: Bill,Who gave the apple? 
40,Mary,Answer: Mary,Who gave the milk? 
41,milk,"Answer: milk

Question: What did Fred drop?

Answer: milk

Question: What did",What did Mary give to Fred? 
42,Jeff,Answer: Mary,Who gave the milk? 
43,Fred,"Answer: Fred.




  TRANSCRIBER'S AMENDMENTS:",Who received the milk? 
44,Mary,"A: The answer is:

BAR

Explanation:

The answer is the first",Who gave the milk? 
45,Bill,"Answer: Bill

Question: Who went to the garden?
Answer: Mary

Question: Who went to",Who did Mary give the milk to? 
46,milk,Answer: milk,What did Mary give to Bill? 
47,Mary,Answer: Bill,Who gave the milk? 
48,Mary,Answer: Mary.,Who did Bill give the milk to? 
49,Bill,Answer: Bill,Who gave the milk to Mary? 
50,Mary,A: Fred.,Who gave the apple to Fred? 
51,Fred,"Answer: Fred

Question: Who grabbed the apple there?
Answer: Jeff

Question: Who went to",Who gave the apple to Mary? 
52,apple,"Answer: apple

Question: What did Mary give to Fred?

Answer: apple

Question:",What did Fred give to Mary? 
53,apple,Answer: apple,What did Mary give to Jeff? 
54,apple,"Answer: apple

Question: What did Jeff give to Mary?

Answer: apple

Question:",What did Mary give to Jeff? 
55,Fred,"Answer: Fred

CHAPTER X

_THE END_

The fighting at St Eustache",Who received the football? 
56,football,Answer: football,What did Bill give to Fred? 
57,Bill,Answer: Mary,Who gave the apple? 
58,Bill,,Who did Mary give the apple to? 
59,Jeff,Answer: Jeff,Who did Bill give the apple to? 
60,Jeff,Answer: Jeff,Who did Bill give the apple to? 
61,Bill,"Answer: Bill




CHAPTER XXVII. ""I'll tell you what we'",Who gave the apple to Jeff? 
62,Jeff,Barney,Who gave the apple to Bill? 
63,Bill,"Answer: Bill

Question: Who gave the apple to Bill?

Answer: Jeff

Question:",Who received the apple? 
64,Mary,Answer: Jeff,Who gave the milk? 
65,Mary,Answer: Mary,Who gave the apple to Bill? 
66,Bill,"Answer: Bill

Question: Who did Mary give the apple to?

Answer: Bill

Question",Who did Mary give the apple to? 
67,Mary,"Answer: Mary

Question: Who did Mary pass the apple to?

Answer: Bill

Question",Who did Bill give the apple to? 
68,apple,Answer: The apple.,What did Bill give to Mary? 
69,Mary,Answer: Mary,Who did Bill give the apple to? 
70,apple,"CHAPTER VII. THE JUDGE

Stephen had been at Glencoe a week",What did Fred give to Jeff? 
71,Jeff,Answer: Fred.,Who gave the football? 
72,Jeff,"Answer: Fred.

Question: Who took the football?

Answer: Jeff.

Question:",Who gave the football? 
73,apple,"A: 

 Fred gave the apple to Bill.",What did Fred give to Bill? 
74,apple,"Answer: apple

Question: What did Bill go back to the bathroom?

Answer: Fred gave the",What did Fred give to Bill? 
75,Fred,"Answer: Fred

Question: Who took the football?

Answer: Mary

Question: Who passed",Who gave the football? 
76,Fred,"Answer: Fred.




[Illustration: HUMOROUS]

Many cures",Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Answer: Fred

Question: Who got the football?

Answer: Bill

Question: Who dropped",Who gave the football? 
79,football,CHAPTER VIII.--THE PRODIGAL DAUGHTER’S WELCOM,What did Mary give to Fred? 
80,milk,Answer: The football.,What did Fred give to Jeff? 
81,milk,Jeff,What did Fred give to Jeff? 
82,Fred,"Options:

A. Fred

B. Mary

C. Bill

D. None of",Who did Jeff give the milk to? 
83,milk,Answer: milk,What did Jeff give to Fred? 
84,Jeff,Amy,Who gave the milk to Fred? 
85,Fred,"Answer: Fred

""""""

def get_answer(text):
    # text = text",Who did Mary give the apple to? 
86,Fred,Answer: Fred,Who gave the apple to Mary? 
87,Mary,Answer: Fred,Who gave the apple? 
88,Jeff,Answer: Fred,Who did Mary give the apple to? 
89,Jeff,Answer: Jeff,Who received the football? 
90,football,,What did Mary give to Jeff? 
91,Mary,Answer: Mary,Who received the football? 
92,Mary,"Answer: Mary

Answer: Jeff

Answer: Mary

Answer: Jeff

Answer: Mary",Who gave the football? 
93,Jeff,"Answer: Jeff

Question: Who did Jeff pass the football to?

Answer: Mary

Question",Who did Mary give the football to? 
94,Bill,"Answer: Bill.






THE CHRONICLES OF CANADA

TH",Who did Fred give the apple to? 
95,Jeff,Answer: Jeff,Who did Mary give the apple to? 
96,Mary,Jeff,Who gave the apple to Jeff? 
97,apple,"Answer: apple




THE BATTLE OF SPOTSYLVANIA

    The battle",What did Jeff give to Fred? 
98,Fred,Answer: Fred,Who did Jeff give the apple to? 
99,milk,,What did Bill give to Mary? 
100,Bill,Answer: Bill,Who did Mary give the apple to? 
101,Bill,Answer: Bill,Who received the apple? 
102,Fred,Answer: Bill,Who gave the apple? 
103,Bill,"Answer: Bill.

Question: Who took the football?

Answer: Jeff.

Question:",Who gave the apple? 
104,apple,"A: 

  
*
  
*Mary gave the apple to Bill.",What did Mary give to Bill? 
105,Jeff,"Answer: Mary gave the milk to Jeff.

Question: Who gave the milk to Jeff?
Answer: Mary",Who received the milk? 
106,Mary,"Answer: Mary gave the milk to Jeff.

""Mary moved to the garden.""

""Mary",Who gave the milk? 
107,Jeff,"Answer: Jeff




CHAPTER XXXVI.--THE GENERAL’S DREAM",Who did Mary give the milk to? 
108,football,Answer: football,What did Bill give to Mary? 
109,Mary,"Options:
1. Bill
2. Mary
3. Fred
4. Jeff

Correct answer",Who gave the football? 
110,apple,[95] The following is a specimen of the style of the first volume:--,What did Jeff give to Mary? 
111,apple,"Answer: The football.

Question: What did Mary give to Jeff?

Answer: The apple.",What did Jeff give to Mary? 
112,Mary,"Answer: Mary.


Bode’s biographer, Böttiger, was a friend",Who gave the apple? 
113,Mary,"Answer: Mary gave the apple to Jeff.

Question: Who gave the apple to Mary?

Answer",Who gave the apple? 
114,Mary,"Answer: Mary




                               CHAPTER XI.

                        THE MOUNTAIN",Who received the apple? 
115,Bill,"Answer: Bill




                              CHAPTER XV. “I don’t see any reason",Who gave the milk? 
116,milk,,What did Mary give to Bill? 
117,Bill,Answer: Bill,Who did Mary give the milk to? 
118,milk,"CHAPTER XVI

THE SOUDAN


""Dear Uncle David:",What did Bill give to Mary? 
119,Mary,"Answer: Mary


A: 

Question: Who did Bill give the milk to?",Who did Bill give the milk to? 
120,milk,Answer: milk,What did Mary give to Bill? 
121,Mary,Answer: Bill,Who gave the milk? 
122,Mary,"Answer: Bill.


A: The answer is:

 Bill

Because:

 The",Who gave the milk? 
123,Jeff,"Answer: Jeff




THE BROWNIES' HALLOW-EVE. [Illustration]",Who did Bill give the football to? 
124,Bill,"Answer: Bill




THE BIRD OF PARADISE. The Bird of Paradise, or _",Who gave the football to Jeff? 
125,Jeff,,Who received the football? 
126,Jeff,Answer: Jeff,Who gave the football to Bill? 
127,football,Answer: football,What did Jeff give to Bill? 
128,football,"A:

Jeff gave the football to Bill.

Explanation:

The answer is hidden",What did Jeff give to Bill? 
129,apple,"A:

The answer is:


The football



Explanation:",What did Fred give to Mary? 
130,Bill,Answer: Bill,Who received the apple? 
131,apple,Answer: apple,What did Mary give to Bill? 
132,apple,"Options:

A) apple

B) milk

C) water

D) juice",What did Mary give to Bill? 
133,apple,apple,What did Jeff give to Mary? 
134,Fred,"Answer: Bill.

Question: Who passed the apple?

Answer: Fred.

Question:",Who gave the apple? 
135,football,Answer: football,What did Fred give to Jeff? 
136,football,Answer: football,What did Fred give to Jeff? 
137,Jeff,Answer: Jeff,Who gave the football? 
138,Fred,"Answer: Fred




CHAPTER VI

""THE QUARTIER LATIN",Who did Jeff give the football to? 
139,football,,What did Fred give to Mary? 
140,football,football,What did Jeff give to Mary? 
141,Mary,A: Mary,Who received the football? 
142,football,Answer: Mary gave the football to Jeff.,What did Mary give to Jeff? 
143,Jeff,Answer: Fred,Who gave the football? 
144,Bill,A:,Who received the apple? 
145,Fred,"Answer: Fred




CHAPTER XI

THE SHIRE HORSE SOCI",Who received the apple? 
146,Fred,Answer: Fred,Who received the apple? 
147,Mary,,Who did Bill give the football to? 
148,Bill,"Answer: Fred.


A: I think the answer is

Fred

Because",Who gave the football to Mary? 
149,Fred,"A: The answer is:

Mary

Because:

The football is mentioned in the following",Who received the football? 
150,Bill,"Options:

A. Alice Brand

B. Alice Brand

C. Alice Brand

D",Who received the apple? 
151,Jeff,Answer: Jeff,Who gave the apple to Bill? 
152,Bill,,Who received the apple? 
153,Bill,"Options:

A. Fred

B. Bill

C. Jeff

D. Mary",Who gave the apple to Jeff? 
154,apple,apple,What did Bill give to Jeff? 
155,football,"Answer: football

Question: What did Fred go back to?
Answer: bedroom

Question: What did",What did Mary give to Bill? 
156,football,"Answer: milk

Question: What did Fred give to Bill?

Answer: football

Question:",What did Mary give to Bill? 
157,Mary,Answer: Mary,Who did Bill give the football to? 
158,football,Answer: The football.,What did Bill give to Mary? 
159,Bill,"Answer: Bill

Question: Who journeyed to the office?

Answer: Fred

Question:",Who received the apple? 
160,Bill,"Options:
1. Bill
2. Mary
3. Jeff
4. SARAH J. R",Who did Fred give the apple to? 
161,apple,Answer: apple,What did Fred give to Bill? 
162,apple,"Answer: apple

Question: What did Carl pass to Fred?

Answer: apple

Question:",What did Fred give to Bill? 
163,Fred,"Answer: Bill




                              CHAPTER VII. The flying machine which had been discovered approaching",Who gave the apple? 
164,Jeff,"A:

The answer is:


Fred



Explanation:",Who received the apple? 
165,Jeff,A:,Who received the apple? 
166,Jeff,Answer: Mary,Who received the apple? 
167,Jeff,Jeff,Who received the apple? 
168,apple,Answer: apple,What did Mary give to Jeff? 
169,Bill,"Answer: Bill

Question: Who gave the football to Fred?

Answer: Jeff

Question:",Who gave the milk to Fred? 
170,football,"Answer: The football.

Question: What did Bill give to Mary?

Answer: The football.",What did Mary give to Bill? 
171,Bill,"Answer: Bill

Question: Who did Mary give the football to?

Answer: Bill

Question",Who did Mary give the football to? 
172,football,Answer: football,What did Bill give to Mary? 
173,football,"Options:

A. A football

B. A toad

C. A toad in",What did Bill give to Mary? 
174,Mary,Answer: Mary,Who did Bill give the football to? 
175,football,"Answer: football

Question: What did Mary go to the bathroom?

Answer: bathroom

Question",What did Jeff give to Bill? 
176,football,Answer: football,What did Bill give to Mary? 
177,Mary,Bill,Who received the football? 
178,Bill,"Answer: Bill.

Question: Who gave the football to Fred?

Answer: Bill.",Who gave the football? 
179,football,Answer: football,What did Bill give to Fred? 
180,Fred,Jeff,Who gave the milk to Jeff? 
181,milk,Answer: milk,What did Jeff give to Mary? 
182,Mary,Answer: Jeff,Who received the milk? 
183,Mary,Answer: Mary gave the milk to Fred.,Who gave the milk? 
184,Fred,,Who received the milk? 
185,football,Answer: football,What did Mary give to Bill? 
186,football,Answer: The football.,What did Mary give to Bill? 
187,football,Answer: The football.,What did Mary give to Bill? 
188,Bill,Answer: Mary,Who gave the football? 
189,football,Answer: football,What did Bill give to Mary? 
190,Fred,Answer: Fred,Who gave the football? 
191,Fred,"Answer: Fred

Question: Who went to the office?
Answer: Jeff

Question: Who went to",Who gave the football to Jeff? 
192,football,"Answer: football

Question: What did Jeff give to Fred?

Answer: football

Question:",What did Fred give to Jeff? 
193,apple,"Answer: football




THE BOSTON WALTZ

_Preparation:--Side",What did Bill give to Fred? 
194,Bill,Answer: Mary,Who gave the apple to Fred? 
195,milk,"Answer: milk

Question: What did Jeff give to Mary?

Answer: football

Question:",What did Mary give to Bill? 
196,Mary,"Answer: Bill.

Question: Who gave the milk to Mary?

Answer: Bill.",Who gave the milk? 
197,Bill,"Answer: Bill

Question: Who gave the milk?

Answer: Bill

Question: Who gave",Who gave the milk? 
198,milk,"Options:

1. milk

2. football

3. milk and football

4.",What did Bill give to Mary? 
199,Mary,"Answer: Mary gave the milk to Bill.




CHAPTER XV

THE SHI",Who gave the milk? 
200,milk,"Answer: milk

Company, 105

    Egerton, Lord, 80",What did Jeff give to Bill? 
201,milk,"Answer: The milk.

Question: What did Bill give to Jeff?

Answer: The football.",What did Jeff give to Bill? 
202,milk,Answer: The milk.,What did Jeff give to Bill? 
203,Mary,,Who gave the football? 
204,Fred,Answer: Fred,Who did Mary give the football to? 
205,Fred,A: Fred,Who received the football? 
206,Fred,"Answer: Fred

Question: Who did Bill go back to the hallway?
Answer: Fred

Question:",Who did Mary give the football to? 
207,Jeff,Answer: Jeff,Who did Fred give the football to? 
208,Fred,Answer: Mary,Who gave the football to Jeff? 
209,Jeff,Answer: Mary,Who gave the football to Fred? 
210,Fred,,Who gave the milk to Jeff? 
211,Fred,"Options:
1. Jeff
2. Fred
3. Mary
4. Elsie

Correct",Who gave the milk? 
212,Jeff,"Answer: Mary

Question: Who left the milk?

Answer: Fred

Question: Who picked",Who gave the milk to Fred? 
213,Jeff,Answer: Mary,Who gave the milk to Fred? 
214,Fred,Answer: Fred,Who gave the milk? 
215,Fred,"Options:

A. Fred

B. Jeff

C. Bill

D. Mary",Who gave the apple to Mary? 
216,Mary,,Who received the apple? 
217,Bill,"Options:

1. Mary
2. Bill
3. Jeff
4. Fred

Correct",Who received the apple? 
218,Mary,"Answer: Mary

Question: Who did Mary give the milk to?

Answer: Bill

Question",Who did Fred give the milk to? 
219,Mary,Answer: Mary,Who gave the apple? 
220,Bill,Answer: Bill,Who gave the apple to Mary? 
221,Bill,,Who gave the apple to Mary? 
222,Mary,"Answer: Mary.

Question: Who gave the football to Fred?

Answer: Mary.",Who gave the apple to Bill? 
223,Bill,"Answer: Bill

Question: Who did Bill give the apple to?

Answer: Mary

Question",Who did Mary give the apple to? 
224,apple,"A:

apple",What did Bill give to Mary? 
225,football,Answer: football,What did Jeff give to Fred? 
226,Jeff,"A: Jeff

Explanation:


Jeff grabbed the football there. Jeff passed the football to",Who gave the football to Fred? 
