Unnamed: 0,target,output,question
0,bedroom,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The bathroom.",What is the bathroom east of?
1,bedroom,"Answer: The hallway.

Question: What is west of the bedroom?

Answer: The hallway.",What is west of the kitchen?
2,bathroom,Answer: The bathroom.,What is north of the garden?
3,bedroom,Answer: The bathroom.,What is south of the kitchen?
4,bedroom,"Answer: The bedroom.

Chapter 47

The 'Sixty-five'",What is east of the kitchen?
5,garden,"Answer: The hallway.




CHAPTER XXXVII.--THE LAST SUM",What is the bathroom west of?
6,kitchen,"Answer: The kitchen.




THE CHEMISTRY OF THE BREAST. [",What is east of the bedroom?
7,bathroom,"Answer: The bathroom.











End of the Project Gutenberg E",What is the garden south of?
8,kitchen,"Answer: The kitchen.

Question: What is south of the kitchen?

Answer: The garden.",What is south of the office?
9,office,Answer: The garden.,What is east of the hallway?
10,garden,"Answer: The garden.

Question: What is south of the office?

Answer: The hallway.",What is north of the office?
11,garden,Answer: The garden.,What is south of the kitchen?
12,bathroom,"Answer: The bathroom.

Question: What is west of the bathroom?

Answer: The bedroom.",What is east of the kitchen?
13,garden,"Answer: The garden.




CHAPTER XXVII. ""I'll be j",What is west of the kitchen?
14,garden,CHAPTER XVIII.--THE SURPRISING REVELATION.,What is north of the bedroom?
15,garden,"Answer: The garden.

Question: What is west of the bathroom?

Answer: The garden.",What is east of the hallway?
16,hallway,Answer: The hallway.,What is east of the office?
17,office,"Answer: The kitchen.

Question: What is north of the bathroom?

Answer: The living-",What is south of the bathroom?
18,garden,"Answer: The kitchen.

he would be sure to find her a very agreeable companion. He replied,",What is the bedroom north of?
19,garden,"Answer: The bedroom.

The kitchen is west of the bedroom.

The bedroom is west of the",What is the kitchen west of?
20,garden,"Answer: The office east of is the office east of the office.


   Davis, 1",What is the office east of?
21,garden,Answer: The garden.,What is the bathroom south of?
22,bathroom,"CHAPTER XVI. ––––––
                           THE HALL FAM",What is north of the bedroom?
23,bathroom,Answer: The kitchen. Question: What is the kitchen north of? Answer: The bedroom. Question: What is the bedroom,What is the bedroom south of?
24,hallway,"A: The bedroom is west of the hallway.

The bedroom is west of the hallway because:",What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,Answer: The kitchen. Question: What is south of the kitchen? Answer: The bedroom. Question: What is east of,What is north of the bedroom?
27,hallway,Answer: The hallway.,What is west of the bathroom?
28,garden,"Answer: The pin.

Question: What is the pin north of?

Answer: The pinhole",What is the bathroom north of?
29,garden,"Answer: The garden.

Question: What is south of the office?

Answer: The bathroom.",What is north of the office?
30,bedroom,Answer: The bedroom.,What is east of the kitchen?
31,kitchen,Answer: The kitchen.,What is the bathroom east of?
32,bathroom,Answer: The bathroom.,What is north of the garden?
33,kitchen,"Answer: The hallway.

Question: What is the hallway west of?

Answer: The bedroom.",What is the bedroom west of?
34,bedroom,Answer: The hallway.,What is the kitchen south of?
35,garden,Answer: The garden.,What is the bathroom east of?
36,office,Answer: The bathroom.,What is south of the hallway?
37,bedroom,"Answer: The bedroom.


the poplars, and now he was back again, with his glasses",What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,Answer: The kitchen.,What is north of the bedroom?
40,bathroom,Answer: The hallway.,What is south of the kitchen?
41,bedroom,Answer: The bathroom.,What is west of the office?
42,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The garden.",What is the garden south of?
43,garden,"Answer: The garden.

Question: What is north of the bathroom?

Answer: The kitchen.",What is south of the bedroom?
44,garden,"Answer: The hallway.

Question: What is the office north of?

Answer: The garden.",What is the office south of?
45,hallway,"Answer: The vestiaire.




CHAPTER IV

THE ""BAL DES QUAT",What is the office east of?
46,garden,"Answer: The garden.

Question: What is south of the garden?

Answer: The river.",What is south of the office?
47,garden,"Answer: The bathroom.

1868

_January_ 1.--I have just read the",What is west of the bedroom?
48,garden,Answer: The garden.,What is east of the hallway?
49,garden,"Answer: The office south of is the office south of.

Question: What is the office south of?",What is the office south of?
50,bedroom,"Answer: The garden.





End of the Project Gutenberg EBook of Birds and",What is the hallway north of?
51,garden,"Answer: The garden.

Question: What is north of the garden?

Answer: The pav",What is north of the bathroom?
52,hallway,"Answer: The bedroom is north of the garden.

Question: What is the bedroom north of?",What is the bedroom north of?
53,bathroom,Answer: The bathroom.,What is east of the garden?
54,bathroom,Answer: The bathroom.,What is west of the bedroom?
55,garden,,What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,"Answer: The garden.

Question: What is the name of the man who was killed?

Answer",What is west of the hallway?
58,hallway,"Answer: The hallway.

Question: What is south of the hallway?

Answer: The garden.",What is south of the bedroom?
59,kitchen,"Answer: The kitchen.

Question: What is the kitchen south of?

Answer: The garden.",What is the garden north of?
60,hallway,Answer: The hallway. Question: What is the hallway north of? Answer: The bathroom. Question: What is the bathroom,What is the bedroom north of?
61,bedroom,"Answer: The bedroom.

Question: What is south of the bedroom?

Answer: The hallway.",What is south of the hallway?
62,kitchen,Answer: The garden.,What is the hallway north of?
63,hallway,,What is west of the bedroom?
64,bedroom,"Answer: The bedroom.




THE CHEMICAL EQUIVALENT OF THE E",What is east of the garden?
65,office,"Answer: The garden.

Question: What is the bedroom south of? Answer: The garden.

Question:",What is the bedroom north of?
66,bathroom,"Answer: The bathroom.

Question: What is the bathroom south of?
Answer: The bedroom.",What is the bedroom north of?
67,office,Answer: The garden is south of the nunnery.,What is the garden south of?
68,kitchen,Answer: The kitchen.,What is the bathroom west of?
69,garden,Answer: The bathroom.,What is the hallway east of?
70,bathroom,"Answer: The bathroom.





End of Project Gutenberg's Critical Miscell",What is south of the bedroom?
71,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The garden.",What is the garden south of?
72,garden,"Answer: The hallway.

Question: What is the garden north of?

Answer: The bedroom.",What is the bedroom south of?
73,bathroom,Answer: The bathroom.,What is north of the office?
