Unnamed: 0,target,output,question
0,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
1,hallway,"Answer: In the hallway.

Answer: In the hallway.

Answer: In the hallway.",Where is the football? 
2,hallway,Answer: The football is in the garden.,Where is the football? 
3,hallway,Answer: The football is in the kitchen.,Where is the football? 
4,garden,Answer: The milk is in the hallway.,Where is the milk? 
5,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
6,bedroom,Answer: The football is in the office.,Where is the football? 
7,bedroom,Answer: The milk is in the garden.,Where is the milk? 
8,kitchen,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the football? 
9,kitchen,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the football? 
10,bedroom,Answer: The football is in the garden.,Where is the football? 
11,hallway,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer: The",Where is the football? 
12,garden,"Answer: In the kitchen.

Question: Where is the football?
Answer: In the hallway.",Where is the milk? 
13,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
14,bathroom,"Answer: The apple is in the garden.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
15,garden,"Answer: The milk is in the bathroom.

Question: Where is the milk?

Answer: The",Where is the milk? 
16,garden,"Answer: The milk is in the garden.

Question: Where is the milk?

Answer: The",Where is the milk? 
17,garden,Answer: The milk is in the garden.,Where is the milk? 
18,kitchen,The apple is in the kitchen.,Where is the apple? 
19,kitchen,Answer: In the kitchen.,Where is the apple? 
20,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
21,bedroom,Answer: In the bathroom.,Where is the apple? 
22,bathroom,Answer: The football is in the hallway.,Where is the football? 
23,bathroom,Answer: The football is in the office.,Where is the football? 
24,bedroom,Answer: The milk is in the hallway.,Where is the milk? 
25,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
26,kitchen,Answer: In the kitchen.,Where is the milk? 
27,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
28,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
29,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
30,garden,"Answer: The apple is in the garden.

and I have the honor to be your most obedient",Where is the apple? 
31,garden,,Where is the apple? 
32,kitchen,"Answer: The football is in the garden.

Question: Where is the football?

Answer: The",Where is the football? 
33,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
34,kitchen,"Answer: The apple is in the bedroom.




THE LAST CONFLICTS IN THE",Where is the apple? 
35,office,Answer: The milk is in the bathroom.,Where is the milk? 
36,kitchen,Answer: The football is in the hallway.,Where is the football? 
37,kitchen,Context: Sandra went back to the hallway. Paul went to the kitchen. Sandra went back to the office. Sandra went,Where is the football? 
38,kitchen,"End of the Project Gutenberg EBook of Red, White, Blue Socks.",Where is the football? 
39,bedroom,"Answer: The milk is in the hallway.

Question: Where is the football?

Answer: The",Where is the milk? 
40,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
41,office,Answer: The milk is in the bedroom.,Where is the milk? 
42,office,"Answer: In the hall.

Question: Where is the milk?

Answer: In the hall.",Where is the milk? 
43,office,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
44,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
45,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
46,office,,Where is the football? 
47,bathroom,"Answer: The football is in the hallway.

Question: Where is the football?

Answer: The",Where is the football? 
48,bathroom,"Context: It was evident, even to the squire, that Harry had something of
importance to say; and",Where is the football? 
49,bedroom,"Answer: The milk is in the hallway.


A: The milk is in the hallway.",Where is the milk? 
50,bathroom,"Fact1: Daniel took the milk there.
Fact2: Daniel went back to the hallway.
Fact3:",Where is the milk? 
51,hallway,Answer: The apple is in the hallway.,Where is the apple? 
52,kitchen,Answer: The football is in the kitchen.,Where is the football? 
53,kitchen,Answer: The football is in the kitchen.,Where is the football? 
54,kitchen,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer: The",Where is the football? 
55,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the kitchen?

Answer: The",Where is the apple? 
56,bathroom,,Where is the milk? 
57,kitchen,Ans: The milk is in the bathroom.,Where is the milk? 
58,kitchen,,Where is the milk? 
59,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
60,garden,Answer: In the kitchen.,Where is the milk? 
61,garden,"Fact1: John went to the garden.
Fact2: Sandra moved to the office.
Fact3: Daniel",Where is the milk? 
62,kitchen,"Answer: The football is in the office.

Question: Where is the football?

Answer: The",Where is the football? 
63,kitchen,Answer: The football is in the kitchen.,Where is the football? 
64,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
65,kitchen,"Answer: In the hallway.

Question: Where is the dog car?

Answer: In the hallway",Where is the football? 
66,kitchen,Answer: The football is in the hallway.,Where is the football? 
67,bedroom,"Answer: The milk is in the hallway.




CHAPTER XX

THE MUR",Where is the milk? 
68,bedroom,Answer: The milk is in the office.,Where is the milk? 
69,bedroom,Answer: The football is in the hallway.,Where is the football? 
70,garden,"Answer: The apple is in the garden.




[Decoration]


XIV.",Where is the apple? 
71,garden,Answer: The apple is in the garden.,Where is the apple? 
72,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
73,bathroom,Answer: The apple is in the garden.,Where is the apple? 
74,bathroom,"A: The apple is

in the bathroom.

The clues are

the names of the",Where is the apple? 
75,office,Answer: The apple is in the bedroom.,Where is the apple? 
76,hallway,Answer: In the kitchen.,Where is the milk? 
77,hallway,"Answer: The milk is in the kitchen.

is also a tendency to moralize, to preach",Where is the milk? 
78,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
79,hallway,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
80,bathroom,"Answer: In the garden.

Question: Where is the football?

Answer: In the garden.",Where is the football? 
81,bathroom,Answer: The football is in the garden.,Where is the football? 
82,kitchen,Answer: The football is in the garden.,Where is the football? 
83,kitchen,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer: The",Where is the football? 
84,kitchen,Answer: The football is in the garden.,Where is the football? 
85,bathroom,"Answer: The milk is in the kitchen.

Question: Where is the kitchen?

Answer: The",Where is the milk? 
86,kitchen,"Answer: The apple is in the hallway.

Question: Where is the milk?

Answer: The",Where is the apple? 
87,bathroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
88,bedroom,"Answer: The football is in the kitchen.


```


```


```",Where is the football? 
89,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
90,kitchen,"End of the Project Gutenberg EBook of Red, White, Blue Socks. We",Where is the milk? 
91,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
92,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
93,kitchen,,Where is the milk? 
94,kitchen,The milk is in the kitchen.,Where is the milk? 
95,bathroom,"Context: Mary went to the garden. John picked up the milk there. When a horse speaks, why does he do",Where is the football? 
96,bathroom,Fact1: Sandra went to the office. Fact2: Sandra went back to the hallway. Fact3: Sandra went,Where is the football? 
97,bathroom,"Answer: It is in the bedroom.

Question: Where is the football?

Answer: It is",Where is the football? 
98,bathroom,Answer: The football is in the bedroom.,Where is the football? 
99,hallway,"Answer: The milk is in the bathroom.


A: The answer is:

The milk is in",Where is the milk? 
100,office,Answer: The milk is in the garden.,Where is the milk? 
101,office,Answer: The milk is in the kitchen.,Where is the milk? 
102,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
103,kitchen,Answer: The milk is in the garden.,Where is the milk? 
104,bedroom,Answer: The football is in the bedroom.,Where is the football? 
105,bathroom,,Where is the football? 
106,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
107,bathroom,"Answer: The apple is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the apple? 
108,bedroom,Answer: The milk is in the hallway.,Where is the milk? 
109,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
110,bedroom,Answer: The football is in the hallway.,Where is the football? 
111,bedroom,Answer: The football is in the hallway.,Where is the football? 
112,bedroom,The football is in the hallway.,Where is the football? 
113,bedroom,,Where is the football? 
114,office,Answer: The apple is in the garden.,Where is the apple? 
115,office,,Where is the football? 
116,hallway,Answer: The football is in the garden.,Where is the football? 
117,office,"Context: They come, in dim procession led,
    The cold, the faithless, and the dead;",Where is the milk? 
118,bedroom,"Answer: The milk is in the bathroom.

Question: Where is the football?

Answer: The",Where is the milk? 
119,bathroom,"Answer: In the bedroom.

Question: Where is the milk?

Answer: In the office.",Where is the apple? 
120,hallway,"Answer: The apple is in the hallway.




                              CHAPTER XX. “Well",Where is the apple? 
121,bedroom,"Answer: The milk is in the garden.

Question: Where is the football?

Answer: The",Where is the milk? 
122,garden,"Answer: The apple is in the garden.




CHAPTER VII. THE JUDGE",Where is the apple? 
123,garden,"Answer: In the hallway.

the name of Miss Carvel. He was glad to know that she had",Where is the football? 
124,garden,"Context: Sandra grabbed the football there. She
wore--"" but why destroy the picture? The words are meaningless",Where is the football? 
125,kitchen,"Answer: The football is in the kitchen.

Question: Where is the kitchen?

Answer: The",Where is the football? 
126,kitchen,Answer: In the office.,Where is the football? 
127,kitchen,Answer: The football is in the office.,Where is the football? 
128,bedroom,The football is in the kitchen.,Where is the football? 
129,bedroom,"Answer: The football is in the kitchen.


A: The football is in the kitchen.",Where is the football? 
130,kitchen,"Answer: John took the football there.

Question: Where is the milk?

Answer: Sandra picked",Where is the football? 
131,kitchen,"Answer: The football is in the office.




                              CHAPTER XX. THE SIGN",Where is the football? 
132,kitchen,"Answer: The milk is in the kitchen.




[Illustration]",Where is the milk? 
133,hallway,"Answer: The football is in the hallway.




[Illustration]",Where is the football? 
134,hallway,Answer: The football is in the hallway.,Where is the football? 
135,office,Answer: The football is in the office.,Where is the football? 
136,office,Answer: The milk is in the office.,Where is the milk? 
137,office,Answer: The football is in the office.,Where is the football? 
138,kitchen,Answer: The football is in the kitchen.,Where is the football? 
139,bathroom,"Answer: The football is in the hallway.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
140,bedroom,"Answer: The football is in the bedroom.

Question: Where is the football?
Answer: The football is",Where is the football? 
141,bedroom,,Where is the football? 
142,bedroom,Answer: The football is in the hallway.,Where is the football? 
143,bedroom,,Where is the football? 
144,garden,Answer: The football is in the bedroom.,Where is the football? 
145,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
146,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
147,garden,Answer: The milk is in the garden.,Where is the milk? 
148,kitchen,Answer: The apple is in the office.,Where is the apple? 
149,kitchen,"Answer: The apple is in the garden.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
150,bedroom,"Answer: In the apple-tree.

Question: Where is the apple-tree?

Answer:",Where is the apple? 
151,bedroom,Answer: In the kitchen.,Where is the apple? 
152,bedroom,"Answer: In the garden.

Question: Where is the garden?
Answer: In the park.",Where is the apple? 
153,kitchen,Answer: The football is in the garden.,Where is the football? 
154,kitchen,Answer: The football is in the garden.,Where is the football? 
155,hallway,Answer: The football is in the hallway.,Where is the football? 
156,hallway,"Answer: The football is in the hallway.




CHAPTER IX. The earliest representations of the",Where is the football? 
157,bedroom,"Options:

A. In the kitchen.

B. In the hallway.

C. In",Where is the milk? 
158,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
159,hallway,"Answer: The football is in the bathroom.




CHAPTER XXXVII.--THE",Where is the football? 
160,garden,Answer: The apple is in the hallway.,Where is the apple? 
161,garden,"Answer: The apple is in the hallway.

Question: Where is the football?

Answer: The",Where is the apple? 
162,garden,"Answer: The apple is in the hallway.

Question: Where is the football?

Answer: The",Where is the apple? 
163,garden,"Answer: The apple is in the hallway.

Ferror's answer was, ""All is well.",Where is the apple? 
164,bedroom,"Answer: The football is in the hallway.




THE BOSTON




THE",Where is the football? 
165,garden,,Where is the football? 
166,garden,Answer: The football is in the hallway.,Where is the football? 
167,hallway,Answer: The apple is in the hallway.,Where is the apple? 
168,hallway,The apple is in the garden.,Where is the apple? 
169,office,"Answer: The football is in the hallway.

    'A dozen eggs, a dozen apples,
     A",Where is the football? 
170,bedroom,"Answer: The apple is in the bedroom.


A: The answer is:

The apple is",Where is the apple? 
171,bathroom,Answer: The apple is in the hallway.,Where is the apple? 
172,hallway,"Answer: In the garden.

The question: What is the cause of the tides?

Answer",Where is the milk? 
173,hallway,"Answer: The milk is in the hallway.

Question: Where is the football?

Answer: The",Where is the milk? 
174,bathroom,"Answer: In the garden.

Question: Where is the garden?

Answer: In the park.",Where is the apple? 
175,kitchen,"Answer: In the kitchen.

her father. She had been a child of the home, and the home",Where is the milk? 
176,hallway,"Answer: In the basket.

Question: Where is the basket?

Answer: In the kitchen.",Where is the apple? 
177,kitchen,Answer: In the basket. Question: Where is the basket? Answer: In the kitchen. Question: Where is the kitchen,Where is the apple? 
178,office,Answer: The milk is in the kitchen.,Where is the milk? 
179,office,Answer: The milk is in the kitchen.,Where is the milk? 
180,garden,Answer: The milk is in the kitchen.,Where is the milk? 
181,garden,,Where is the milk? 
182,garden,Answer: The milk is in the kitchen.,Where is the milk? 
183,kitchen,The apple is in the bathroom.,Where is the apple? 
184,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
185,office,Answer: The apple is in the basket.,Where is the apple? 
186,office,Answer: The apple is in the office.,Where is the apple? 
187,kitchen,,Where is the milk? 
188,office,,Where is the apple? 
189,kitchen,Answer: The milk is in the office.,Where is the milk? 
190,garden,"Answer: The apple is in the kitchen.

Question: Where is the pear?

Answer: The",Where is the apple? 
191,garden,"Answer: The apple is in the

hallway.

Page 45,

Question:",Where is the apple? 
192,garden,"Answer: The apple is in the garden.




CHAPTER XVI

THE SH",Where is the apple? 
193,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
194,bedroom,"THE NEW YORK STEAM ENGINE. The new steam engine, which is to be erected in",Where is the milk? 
195,bathroom,THE NEW YORK METROPOLITAN RAILWAY. The _New York Times,Where is the apple? 
196,bathroom,"Answer: The apple is in the garden.




APPARATUS FOR OBTAINING",Where is the apple? 
197,garden,Answer: The milk is in the garden.,Where is the milk? 
198,kitchen,"Answer: The milk is in the kitchen.




{1802}

_",Where is the milk? 
199,kitchen,"Answer: The milk is in the garden.

Question: Where is the apple?

Answer: The",Where is the milk? 
200,office,"Answer: In the office.

Question: Where is the office?

Answer: In the garden.",Where is the milk? 
201,office,Answer: The milk is in the bedroom.,Where is the milk? 
202,hallway,Answer: The milk is in the hallway.,Where is the milk? 
203,garden,"Answer: The milk is in the garden.

Question: Where is the milk?

Answer: The",Where is the milk? 
204,garden,Answer: The milk is in the garden.,Where is the milk? 
205,office,"Answer: The milk is in the office.

Question: Where is the apple?

Answer: The",Where is the milk? 
206,office,"Answer: In the office.

Bode’s rendering is more subtle, more delicate, more in keeping",Where is the milk? 
207,garden,"The Answer: In the garden.

The Question: Where is the garden?

The Answer: In",Where is the apple? 
208,bathroom,"A: The answer is:

 The milk is in the bathroom.

The answer is found by",Where is the milk? 
209,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
210,kitchen,"Answer: The football is in the kitchen.

Question: Where is the football?

Answer: The",Where is the football? 
211,kitchen,Answer: The football is in the bathroom.,Where is the football? 
212,kitchen,Answer: The football is in the hallway.,Where is the football? 
213,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
214,garden,Answer: The football is in the hallway.,Where is the football? 
215,office,Answer: The apple is in the bedroom.,Where is the apple? 
216,office,Answer: The apple is in the hallway.,Where is the apple? 
217,office,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
218,bathroom,"Answer: The milk is in the bathroom.




BOOK III.",Where is the milk? 
219,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
220,office,"Answer: In the orchard.

Question: Where is the orchard?

Answer: In the",Where is the apple? 
221,office,Answer: The apple is in the pasture.,Where is the apple? 
222,office,Answer: The apple is in the office.,Where is the apple? 
223,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
224,bedroom,Answer: The apple is in the hallway.,Where is the apple? 
225,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
226,kitchen,"Answer: The apple is in the kitchen.




                              CHAPTER VIII. –––",Where is the apple? 
227,garden,"A: The football is in the kitchen.

Explanation:

The football is in the kitchen",Where is the football? 
228,bathroom,"Answer: The milk is in the bathroom.

Question: Where is the football?

Answer: The",Where is the milk? 
229,garden,"Answer: The football is in the garden.

Question: Where is the milk?

Answer: The",Where is the football? 
230,bathroom,Answer: The football is in the hallway.,Where is the football? 
231,bathroom,"Answer: The football is in the hallway.




THE RED-SHOULDERED HAW",Where is the football? 
232,bathroom,Answer: The football is in the garden.,Where is the football? 
233,garden,Answer: The apple is in the garden.,Where is the apple? 
234,bathroom,"Answer: The football is in the hallway.

Question: Where is the football?
Answer: The football is",Where is the football? 
235,bedroom,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
236,bedroom,"Answer: The apple is in the hallway.

Question: Where is the football?

Answer: The",Where is the apple? 
237,kitchen,Answer: The football is in the hallway.,Where is the football? 
238,office,"Context: The Indians, whose unfortunate blunder had been the cause of this delay, in order to make some amends",Where is the apple? 
239,garden,"A: The milk is:

 in the kitchen

Because:

 The milk is the only",Where is the milk? 
240,hallway,"Answer: The apple is in the garden.

Question: Where is the apple?
Answer: The apple is",Where is the apple? 
241,hallway,Answer: The apple is in the garden.,Where is the apple? 
242,kitchen,,Where is the apple? 
243,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
244,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
245,hallway,Answer: The milk is in the hallway.,Where is the milk? 
246,garden,"Answer: In the kitchen.

""come and do the same."" She did so, and he said",Where is the milk? 
247,garden,Where is the beef? Where is the bread? Where is the sugar? Where is the salt? Where is the apple?,Where is the milk? 
248,garden,Answer: Daniel discarded the football.,Where is the football? 
249,garden,"Answer: In the garden.

Question: Where is the milk?

Answer: In the hallway.",Where is the football? 
250,bathroom,"Answer: In the basket. Question: Where is the basket? Answer: In the
house. Question: Where is the",Where is the apple? 
251,hallway,"Answer: The apple is in the bathroom.

Question: Where is the bottle?

Answer: The",Where is the apple? 
252,hallway,The apple is in the hallway.,Where is the apple? 
253,hallway,Answer: The apple is in the hallway.,Where is the apple? 
254,hallway,"Fact 1: John left the apple.
Fact 2: Sandra discarded the football there.
Fact 3",Where is the apple? 
255,bathroom,"Context: In a certain house, there are two rooms. The hallway and the bathroom are connected. The bathroom and the",Where is the milk? 
256,kitchen,Answer: The apple is in the office.,Where is the apple? 
257,hallway,Answer: The apple is in the hallway.,Where is the apple? 
258,hallway,Answer: The apple is in the hallway.,Where is the apple? 
259,hallway,The apple is in the hallway.,Where is the apple? 
260,garden,"Answer: The football is in the garden.

Question: Where is the milk?

Answer: The",Where is the football? 
261,garden,,Where is the football? 
262,garden,"Answer: In the bedroom.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
263,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
264,hallway,,Where is the apple? 
265,garden,,Where is the apple? 
266,garden,,Where is the apple? 
267,bathroom,"Answer: The apple is in the bathroom.

Question: Where is the football?

Answer: The",Where is the apple? 
268,bathroom,"Answer: The apple is in the hallway.

Question: Where is the football?
Answer: The football is",Where is the apple? 
269,garden,Answer: The apple is in the hallway.,Where is the apple? 
270,kitchen,"CHAPTER VII. ––––––
                             THE FRIENDS.",Where is the football? 
271,office,"Answer: The apple is in the hallway.




                              CHAPTER X. –––––",Where is the apple? 
272,office,"CHAPTER XII. ––––––
                                  THE OBS",Where is the apple? 
273,kitchen,"Context: A single page, to bear his sword,
    Alone attended on his lord;
    The",Where is the football? 
274,office,"Answer: The apple is in the hallway.

Question: Where is the football?

Answer: The",Where is the apple? 
275,hallway,"Answer: In the cow.

Question: Where is the cow?

Answer: In the field.",Where is the milk? 
276,hallway,Answer: In the cow. Question: Where is the cow? Answer: In the field. Question: Where is the field,Where is the milk? 
277,hallway,"Answer: The milk is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the milk? 
278,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
279,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
280,bathroom,Answer: The football is in the garden.,Where is the football? 
281,bathroom,"Answer: The football is in the hallway.

Question: Where is the apple?

Answer: The",Where is the football? 
282,office,"Answer: The milk is in the kitchen.




CHAPTER XXVII.",Where is the milk? 
283,office,Answer: The milk is in the kitchen.,Where is the milk? 
284,office,"Young Harringford, or the ""Goodwood Plunger,"" as he was perhaps better
known at",Where is the milk? 
285,bedroom,],Where is the football? 
286,bedroom,"Answer: The football is in the bedroom.


light, they went to the Lizard Lights, and",Where is the football? 
287,bedroom,Answer: The football is in the garden.,Where is the football? 
288,bedroom,,Where is the football? 
289,bedroom,"Answer: The football is in the hallway.




CHANCELLORSVILLE--THE FED",Where is the football? 
290,office,Answer: The apple is in the hallway.,Where is the apple? 
291,office,Answer: The apple is in the office.,Where is the apple? 
292,office,Answer: The apple is in the kitchen.,Where is the apple? 
293,office,Answer: In the kitchen.,Where is the apple? 
294,bedroom,,Where is the milk? 
295,hallway,"Answer: The milk is in the hallway.

Question: Where is the football?

Answer: The",Where is the milk? 
296,hallway,Answer: The football is in the hallway.,Where is the football? 
297,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
298,bathroom,"Answer: In the hand of the boy.

Question: Where is the boy?
Answer: In the hand",Where is the apple? 
299,bathroom,"Answer: The apple is in the garden.

Question: Where is the milk?

Answer: The",Where is the apple? 
300,bedroom,"Answer: The football is in the garden.


A: The answer is:

The football is",Where is the football? 
301,bedroom,"Context: True, I might in this case have written a letter to the service about my
treatment; but",Where is the football? 
302,office,Answer: The football is in the office.,Where is the football? 
303,bedroom,Answer: The football is in the garden.,Where is the football? 
304,bedroom,"Answer: The football is in the hallway.

Question: Where is the football?

Answer: The",Where is the football? 
305,bathroom,"Answer: The milk is in the bathroom.




CHAPTER XI.


THE",Where is the milk? 
306,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
307,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
308,bathroom,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
309,bathroom,"Answer: The milk is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the milk? 
310,kitchen,"Answer: The milk is in the kitchen.

The question is, Where is the milk?

Answer",Where is the milk? 
311,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
312,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
313,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
314,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
315,bathroom,Answer: The football is in the garden.,Where is the football? 
316,bathroom,"Answer: In the office.




1853

                                                   Cananda",Where is the football? 
317,bathroom,Answer: The football is in the garden.,Where is the football? 
318,office,Answer: The milk is in the kitchen.,Where is the milk? 
319,kitchen,Answer: The football is in the kitchen.,Where is the football? 
320,bathroom,Answer: The football is in the bathroom.,Where is the football? 
321,bathroom,Answer: The football is in the bedroom.,Where is the football? 
322,bathroom,"Answer: Daniel dropped the football.

Question: Where is the football?

Answer: Daniel dropped the",Where is the football? 
323,bathroom,"Answer: The football is in the garden.

Question: Where is the apple?
Answer: The apple is",Where is the football? 
324,bathroom,"Answer: The football is in the hallway.

Question: Where is the apple?

Answer: The",Where is the football? 
325,bathroom,Answer: The apple is in the garden.,Where is the apple? 
326,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
327,garden,"Answer: The football is in the garden.

Question: Where is the football?

Answer: The",Where is the football? 
328,garden,Answer: The football is in the hallway.,Where is the football? 
329,garden,"Answer: The football is in the garden.

Question: Where is the apple?

Answer: The",Where is the football? 
