Unnamed: 0,target,output,question
0,office,"Answer: The apple was in the kitchen.

Question: Where was the football before the garden?",Where was the apple before the bathroom? 
1,office,"A: The apple was in the hallway.



*

*

*",Where was the apple before the hallway? 
2,office,"Answer:

The apple was in the kitchen.",Where was the apple before the hallway? 
3,bathroom,,Where was the football before the garden? 
4,bathroom,"Answer: In the bathroom.

Question: Where was the milk before the garden?

Answer: In",Where was the football before the garden? 
5,garden,"Answer: In the kitchen.

Question: Where was the football before the garden?

Answer: In",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the office.

Question: Where was the football before the garden?",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the office.

Question: Where was the football before the garden?",Where was the apple before the office? 
8,kitchen,"Answer: The apple was in the hallway.

Question: Where was the milk before the office?",Where was the apple before the office? 
9,bedroom,"Answer: The apple was in the hallway.

Question: Where was the milk before the office?",Where was the apple before the office? 
10,garden,"Answer: In the garden.

Question: Where was the football before the hallway?

Answer: In",Where was the apple before the bedroom? 
11,garden,"Answer: In the office.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bedroom? 
12,garden,"Answer: The milk was in the bathroom.

Question: Where was the milk before the bathroom?",Where was the milk before the bathroom? 
13,garden,"Answer: In the garden.

Question: Where was the milk before the bedroom?

Answer: In",Where was the milk before the bathroom? 
14,garden,,Where was the milk before the bathroom? 
15,kitchen,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
16,kitchen,,Where was the football before the garden? 
17,garden,,Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the milk before the bedroom? 
19,bedroom,"Answer: The football was in the hallway.

Question: Where was the football after the hallway?",Where was the football before the bathroom? 
20,garden,"Answer: In the garden.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the hallway? 
21,garden,"Answer: In the garden.

Question: Where was the football before the garden?

Answer: In",Where was the football before the office? 
22,hallway,"Answer: In the garden.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the garden? 
23,office,"Answer: Sandra journeyed to the kitchen.

Question: Where was the milk before the kitchen?",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.

Question: Where was the football before the garden?

Answer: In",Where was the milk before the bedroom? 
25,bathroom,"Answer: The football was in the office.

Question: Where was the football before the bathroom?",Where was the football before the bedroom? 
26,office,"Answer: The football was in the office.

Question: Where was the football before the bathroom?",Where was the football before the bedroom? 
27,garden,"Answer: In the garden.

Question: Where was the football after the office?

Answer: In",Where was the football before the office? 
28,garden,"Answer: In the bathroom.

Question: Where was the football before the bathroom?

Answer: In",Where was the football before the office? 
29,garden,"Answer: The apple was in the hallway.

Question: Where was the football before the office?",Where was the apple before the office? 
30,bathroom,"Answer: In the garden.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the hallway? 
31,office,"Options:

A.

In the hallway.

B.

In the office.",Where was the apple before the kitchen? 
32,office,"Answer: In the hallway.

Question: Where was the football before the office?

Answer: In",Where was the apple before the kitchen? 
33,hallway,"Answer: In the hallway.


A: I think the answer is:

The milk was in",Where was the milk before the bedroom? 
34,bedroom,"Answer: The milk was in the hallway.

Question: Where was the milk before the hallway?",Where was the milk before the garden? 
35,hallway,"Options:

A) In the bathroom

B) In the kitchen

C) In the garden",Where was the apple before the bathroom? 
36,hallway,"Answer: Garden

Question: Where was the milk before the hallway?

Answer: Kitchen

Question",Where was the football before the kitchen? 
37,bathroom,CHAPTER IV. John travelled to the hallway. Mary went back to the bedroom.,Where was the apple before the kitchen? 
38,garden,"Answer: The apple was in the kitchen.

Question: Where was the milk before the bathroom?",Where was the apple before the bathroom? 
39,garden,"Options:

A. In the garden.

B. In the kitchen.

C. In",Where was the apple before the bathroom? 
40,garden,"Answer: In the garden.

Question: Where was the football before the bathroom?

Answer: In",Where was the football before the hallway? 
41,garden,"Answer: In the office.

Question: Where was the milk before the office?

Answer: In",Where was the football before the hallway? 
42,garden,"Answer: The milk was in the office.

Question: Where was the milk after the hallway?",Where was the milk before the hallway? 
43,hallway,,Where was the milk before the bathroom? 
44,bathroom,"Options:

A. In the garden.

B. In the office.

C. In",Where was the football before the hallway? 
45,bedroom,A:,Where was the apple before the bathroom? 
46,bedroom,"A: The apple was in the kitchen.

The first clue is that the apple is mentioned in the first",Where was the apple before the bathroom? 
47,bedroom,"Answer:


A: The apple was in the 

kitchen

because

The",Where was the apple before the bathroom? 
48,bedroom,"Answer: The apple was in the hallway.

Question: Where was the milk before the hallway?",Where was the apple before the bathroom? 
49,bedroom,"Answer: The milk was in the kitchen.

Question: Where was the football before the hallway?",Where was the milk before the hallway? 
50,kitchen,"Answer: The apple was in the office.

Question: Where was the football before the bathroom?",Where was the apple before the garden? 
51,garden,"Answer: The apple was in the bathroom.

Question: Where was the football before the bathroom?",Where was the apple before the bedroom? 
52,garden,"A: The football was in the garden before the kitchen.

The football was in the garden before the",Where was the football before the kitchen? 
53,bathroom,"Answer: In the bathroom.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bedroom? 
54,bathroom,"Answer: In the bathroom.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bedroom? 
55,office,"Answer: In the office.

Question: Where was the football after the hallway?

Answer: In",Where was the football before the hallway? 
56,kitchen,"_Publ._ (_aside._)

    _Enter_ PUBLIUS.",Where was the apple before the office? 
57,office,"Answer: The football was in the hallway.

Question: Where was the football before the office?",Where was the football before the garden? 
58,office,"Options:

A. In the garden

B. In the office

C. In the hallway",Where was the football before the bedroom? 
59,garden,"Answer: The apple was in the garden.

Question: Where was the football before the office?",Where was the apple before the hallway? 
60,hallway,"Answer: In the hallway.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
