Unnamed: 0,target,output,question
0,office,"Answer: The apple was in the kitchen.

Question: Where was the milk before the bedroom?",Where was the apple before the bathroom? 
1,office,"Answer: In the office.

Question: Where was the football before the garden?

Answer: In",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the office.

Question: Where was the football before the garden?",Where was the apple before the hallway? 
3,bathroom,Answer: The football was in the office.,Where was the football before the garden? 
4,bathroom,"Options:

A. In the hallway.

B. In the office.

C. In",Where was the football before the garden? 
5,garden,,Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the football before the garden?",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the hallway.

Question: Where was the football before the garden?",Where was the apple before the office? 
8,kitchen,"Answer: The apple was in the office.

Question: Where was the apple before the hallway?",Where was the apple before the office? 
9,bedroom,Answer: Sandra went to the kitchen.,Where was the apple before the office? 
10,garden,"A: The apple was in the garden.



*


*Daniel went to the",Where was the apple before the bedroom? 
11,garden,Answer: The apple was in the kitchen.,Where was the apple before the bedroom? 
12,garden,"Answer: The milk was in the bathroom.

Question: Where was the milk before the bedroom?",Where was the milk before the bathroom? 
13,garden,"Answer: The milk was in the bathroom.

Question: Where was the milk before the bedroom?",Where was the milk before the bathroom? 
14,garden,"Answer: The milk was in the bathroom.

Question: Where was the milk before the bathroom?",Where was the milk before the bathroom? 
15,kitchen,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
16,kitchen,,Where was the football before the garden? 
17,garden,/Chap. CCXCIX./--_Of the Perspective of Colours.,Where was the milk before the bedroom? 
18,garden,"Answer: The milk was in the kitchen.

Question: Where was the milk before the bathroom?",Where was the milk before the bedroom? 
19,bedroom,,Where was the football before the bathroom? 
20,garden,"Answer: In the kitchen.

Question: Where was the football before the bedroom?

Answer: In",Where was the football before the hallway? 
21,garden,"Answer: The football was in the garden.

Question: Where was the football before the hallway?",Where was the football before the office? 
22,hallway,"Answer: The football was in the hallway.




CHAPTER IX. Mary went to the",Where was the football before the garden? 
23,office,,Where was the milk before the kitchen? 
24,kitchen,,Where was the milk before the bedroom? 
25,bathroom,"Answer: In the hallway.

Question: Where was the football before the hallway?

Answer: In",Where was the football before the bedroom? 
26,office,,Where was the football before the bedroom? 
27,garden,THE ELECTRIC TELEGRAPH. Daniel went to the bedroom. [Footnote,Where was the football before the office? 
28,garden,,Where was the football before the office? 
29,garden,"Answer: The apple was in the bedroom.

Question: Where was the football before the bathroom?",Where was the apple before the office? 
30,bathroom,,Where was the apple before the hallway? 
31,office,,Where was the apple before the kitchen? 
32,office,"Options:

A.

B.

C.

D.

E.",Where was the apple before the kitchen? 
33,hallway,,Where was the milk before the bedroom? 
34,bedroom,"Options:

A.

B.

C.

D.

E.",Where was the milk before the garden? 
35,hallway,,Where was the apple before the bathroom? 
36,hallway,"Answer: Garden

Question: Where was the football after the kitchen?

Answer: Bathroom",Where was the football before the kitchen? 
37,bathroom,,Where was the apple before the kitchen? 
38,garden,,Where was the apple before the bathroom? 
39,garden,,Where was the apple before the bathroom? 
40,garden,"Answer: In the kitchen.

Question: Where was the milk before the hallway?

Answer: In",Where was the football before the hallway? 
41,garden,"Answer: In the kitchen.

Question: Where was the milk before the hallway?

Answer: In",Where was the football before the hallway? 
42,garden,"Answer: The milk was in the bathroom.

Question: Where was the football before the hallway?",Where was the milk before the hallway? 
43,hallway,"Answer: The milk was in the bathroom.

Question: Where was the football before the hallway?",Where was the milk before the bathroom? 
44,bathroom,"Answer: In the garden.

Question: Where was the football before the office?

Answer: In",Where was the football before the hallway? 
45,bedroom,"Options:

A.

Bedroom

B.

Hallway

C",Where was the apple before the bathroom? 
46,bedroom,,Where was the apple before the bathroom? 
47,bedroom,,Where was the apple before the bathroom? 
48,bedroom,,Where was the apple before the bathroom? 
49,bedroom,"Answer: In the kitchen.

Question: Where was the football before the hallway?

Answer: In",Where was the milk before the hallway? 
50,kitchen,"Answer: The apple was in the bathroom.

Question: Where was the football before the garden?",Where was the apple before the garden? 
51,garden,"Answer: The apple was in the kitchen.

Question: Where was the football before the bathroom?",Where was the apple before the bedroom? 
52,garden,Answer: garden,Where was the football before the kitchen? 
53,bathroom,Answer: Garden,Where was the apple before the bedroom? 
54,bathroom,"Answer: In the bathroom.

Question: Where was the football before the bathroom?

Answer: In",Where was the apple before the bedroom? 
