Unnamed: 0,target,output,question
0,football,football,What did Fred give to Jeff? 
1,Fred,,Who gave the football to Jeff? 
2,football,football,What did Fred give to Jeff? 
3,Jeff,Jeff,Who did Fred give the football to? 
4,Fred,Jeff,Who did Jeff give the football to? 
5,Jeff,Fred,Who gave the apple? 
6,Bill,Bill,Who received the apple? 
7,apple,apple,What did Bill give to Fred? 
8,apple,apple,What did Bill give to Fred? 
9,Fred,Fred,Who received the apple? 
10,Mary,Mary,Who received the milk? 
11,milk,milk,What did Mary give to Bill? 
12,Bill,Bill,Who received the milk? 
13,Bill,Bill,Who did Mary give the milk to? 
14,milk,milk,What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,Fred,Who gave the football to Jeff? 
17,football,football,What did Fred give to Jeff? 
18,Jeff,Jeff,Who received the football? 
19,Mary,Answer: Mary,Who gave the milk? 
20,milk,milk,What did Jeff give to Mary? 
21,Mary,Mary,Who gave the milk to Jeff? 
22,Mary,Mary,Who gave the milk to Jeff? 
23,Bill,Bill,Who gave the apple to Jeff? 
24,Jeff,Bill,Who gave the apple? 
25,apple,apple,What did Jeff give to Fred? 
26,Fred,Fred,Who received the apple? 
27,Jeff,Fred,Who received the apple? 
28,Jeff,Answer: Jeff,Who gave the apple? 
29,Fred,Fred,Who did Jeff give the apple to? 
30,Mary,Fred,Who gave the milk? 
31,Bill,Answer: Bill,Who gave the milk? 
32,Bill,Fred,Who gave the milk to Mary? 
33,milk,Answer: milk,What did Bill give to Mary? 
34,apple,apple,What did Mary give to Fred? 
35,Jeff,Jeff,Who did Fred give the milk to? 
36,Jeff,Jeff,Who did Fred give the milk to? 
37,milk,milk,What did Jeff give to Mary? 
38,milk,milk,What did Jeff give to Mary? 
39,Fred,Fred,Who gave the apple? 
40,Mary,Mary,Who gave the milk? 
41,milk,milk,What did Mary give to Fred? 
42,Jeff,Mary,Who gave the milk? 
43,Fred,Fred,Who received the milk? 
44,Mary,Mary,Who gave the milk? 
45,Bill,Bill,Who did Mary give the milk to? 
46,milk,milk,What did Mary give to Bill? 
47,Mary,Mary,Who gave the milk? 
48,Mary,Mary,Who did Bill give the milk to? 
49,Bill,Bill,Who gave the milk to Mary? 
50,Mary,Jeff,Who gave the apple to Fred? 
51,Fred,Fred,Who gave the apple to Mary? 
52,apple,apple,What did Fred give to Mary? 
53,apple,apple,What did Mary give to Jeff? 
54,apple,apple,What did Mary give to Jeff? 
55,Fred,Fred,Who received the football? 
56,football,Answer: football,What did Bill give to Fred? 
57,Bill,Answer: Bill,Who gave the apple? 
58,Bill,Bill,Who did Mary give the apple to? 
59,Jeff,Jeff,Who did Bill give the apple to? 
60,Jeff,Jeff,Who did Bill give the apple to? 
61,Bill,Bill,Who gave the apple to Jeff? 
62,Jeff,Jeff,Who gave the apple to Bill? 
63,Bill,Jeff,Who received the apple? 
64,Mary,Jeff,Who gave the milk? 
65,Mary,Fred,Who gave the apple to Bill? 
66,Bill,Bill,Who did Mary give the apple to? 
67,Mary,Bill,Who did Bill give the apple to? 
68,apple,apple,What did Bill give to Mary? 
69,Mary,Bill,Who did Bill give the apple to? 
70,apple,apple,What did Fred give to Jeff? 
71,Jeff,Answer: Fred,Who gave the football? 
72,Jeff,Answer: Jeff,Who gave the football? 
73,apple,apple,What did Fred give to Bill? 
74,apple,apple,What did Fred give to Bill? 
75,Fred,Fred,Who gave the football? 
76,Fred,Fred,Who gave the football? 
77,Mary,Mary,Who received the football? 
78,Mary,Fred,Who gave the football? 
79,football,Answer: football,What did Mary give to Fred? 
80,milk,milk,What did Fred give to Jeff? 
81,milk,milk,What did Fred give to Jeff? 
82,Fred,Fred,Who did Jeff give the milk to? 
83,milk,milk,What did Jeff give to Fred? 
84,Jeff,Jeff,Who gave the milk to Fred? 
85,Fred,Fred,Who did Mary give the apple to? 
86,Fred,Fred,Who gave the apple to Mary? 
87,Mary,Fred,Who gave the apple? 
88,Jeff,Jeff,Who did Mary give the apple to? 
89,Jeff,Answer: Jeff,Who received the football? 
90,football,football,What did Mary give to Jeff? 
91,Mary,Answer: Mary,Who received the football? 
92,Mary,Answer: Jeff,Who gave the football? 
93,Jeff,Jeff,Who did Mary give the football to? 
94,Bill,Bill,Who did Fred give the apple to? 
95,Jeff,,Who did Mary give the apple to? 
96,Mary,,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,,Who did Jeff give the apple to? 
99,milk,Answer: milk,What did Bill give to Mary? 
100,Bill,Bill,Who did Mary give the apple to? 
101,Bill,Bill,Who received the apple? 
102,Fred,Fred,Who gave the apple? 
103,Bill,Bill,Who gave the apple? 
104,apple,apple,What did Mary give to Bill? 
105,Jeff,,Who received the milk? 
106,Mary,,Who gave the milk? 
107,Jeff,,Who did Mary give the milk to? 
108,football,football,What did Bill give to Mary? 
109,Mary,Answer: Mary,Who gave the football? 
110,apple,apple,What did Jeff give to Mary? 
111,apple,apple,What did Jeff give to Mary? 
112,Mary,Answer: Jeff,Who gave the apple? 
113,Mary,Answer: Jeff,Who gave the apple? 
114,Mary,Mary,Who received the apple? 
115,Bill,Fred,Who gave the milk? 
116,milk,Answer: milk,What did Mary give to Bill? 
117,Bill,Bill,Who did Mary give the milk to? 
118,milk,milk,What did Bill give to Mary? 
119,Mary,Answer: Mary,Who did Bill give the milk to? 
120,milk,Answer: milk,What did Mary give to Bill? 
121,Mary,Answer: Mary,Who gave the milk? 
122,Mary,Answer: Bill,Who gave the milk? 
123,Jeff,Jeff,Who did Bill give the football to? 
124,Bill,Answer: Bill,Who gave the football to Jeff? 
125,Jeff,Jeff,Who received the football? 
126,Jeff,Fred,Who gave the football to Bill? 
127,football,football,What did Jeff give to Bill? 
128,football,football,What did Jeff give to Bill? 
129,apple,apple,What did Fred give to Mary? 
130,Bill,,Who received the apple? 
131,apple,apple,What did Mary give to Bill? 
132,apple,,What did Mary give to Bill? 
133,apple,apple,What did Jeff give to Mary? 
134,Fred,Fred,Who gave the apple? 
135,football,football,What did Fred give to Jeff? 
136,football,Answer: football,What did Fred give to Jeff? 
137,Jeff,Fred,Who gave the football? 
138,Fred,Fred,Who did Jeff give the football to? 
139,football,football,What did Fred give to Mary? 
140,football,football,What did Jeff give to Mary? 
141,Mary,Mary,Who received the football? 
142,football,Answer: football,What did Mary give to Jeff? 
143,Jeff,Fred,Who gave the football? 
144,Bill,Fred,Who received the apple? 
145,Fred,Fred,Who received the apple? 
146,Fred,Fred,Who received the apple? 
147,Mary,Mary,Who did Bill give the football to? 
148,Bill,Answer: Bill,Who gave the football to Mary? 
149,Fred,Fred,Who received the football? 
150,Bill,bill,Who received the apple? 
151,Jeff,Fred,Who gave the apple to Bill? 
152,Bill,bill,Who received the apple? 
153,Bill,Fred,Who gave the apple to Jeff? 
154,apple,apple,What did Bill give to Jeff? 
155,football,football,What did Mary give to Bill? 
156,football,football,What did Mary give to Bill? 
157,Mary,Mary,Who did Bill give the football to? 
158,football,Answer: football,What did Bill give to Mary? 
159,Bill,Bill,Who received the apple? 
160,Bill,Bill,Who did Fred give the apple to? 
161,apple,apple,What did Fred give to Bill? 
162,apple,apple,What did Fred give to Bill? 
163,Fred,Fred,Who gave the apple? 
164,Jeff,Jeff,Who received the apple? 
165,Jeff,Jeff,Who received the apple? 
166,Jeff,Jeff,Who received the apple? 
167,Jeff,Jeff,Who received the apple? 
168,apple,apple,What did Mary give to Jeff? 
169,Bill,Bill,Who gave the milk to Fred? 
170,football,football,What did Mary give to Bill? 
171,Bill,Bill,Who did Mary give the football to? 
172,football,football,What did Bill give to Mary? 
173,football,Answer: football,What did Bill give to Mary? 
174,Mary,Answer: Mary,Who did Bill give the football to? 
175,football,football,What did Jeff give to Bill? 
176,football,Answer: football,What did Bill give to Mary? 
177,Mary,Bill,Who received the football? 
178,Bill,Jeff,Who gave the football? 
179,football,Answer: football,What did Bill give to Fred? 
180,Fred,Fred,Who gave the milk to Jeff? 
181,milk,milk,What did Jeff give to Mary? 
182,Mary,Fred,Who received the milk? 
183,Mary,,Who gave the milk? 
184,Fred,Fred,Who received the milk? 
185,football,football,What did Mary give to Bill? 
186,football,football,What did Mary give to Bill? 
187,football,Answer: football,What did Mary give to Bill? 
188,Bill,Answer: Bill,Who gave the football? 
189,football,football,What did Bill give to Mary? 
190,Fred,Fred,Who gave the football? 
191,Fred,Fred,Who gave the football to Jeff? 
192,football,football,What did Fred give to Jeff? 
193,apple,apple,What did Bill give to Fred? 
194,Bill,Bill,Who gave the apple to Fred? 
195,milk,milk,What did Mary give to Bill? 
196,Mary,Bill,Who gave the milk? 
197,Bill,Bill,Who gave the milk? 
198,milk,milk,What did Bill give to Mary? 
199,Mary,Bill,Who gave the milk? 
200,milk,Answer: milk,What did Jeff give to Bill? 
201,milk,Answer: milk,What did Jeff give to Bill? 
202,milk,milk,What did Jeff give to Bill? 
203,Mary,Fred,Who gave the football? 
204,Fred,Fred,Who did Mary give the football to? 
205,Fred,Fred,Who received the football? 
206,Fred,Fred,Who did Mary give the football to? 
207,Jeff,Jeff,Who did Fred give the football to? 
208,Fred,Fred,Who gave the football to Jeff? 
209,Jeff,Mary,Who gave the football to Fred? 
210,Fred,Fred,Who gave the milk to Jeff? 
211,Fred,Fred,Who gave the milk? 
212,Jeff,Jeff,Who gave the milk to Fred? 
213,Jeff,Jeff,Who gave the milk to Fred? 
214,Fred,Answer: Fred,Who gave the milk? 
215,Fred,Fred,Who gave the apple to Mary? 
216,Mary,Mary,Who received the apple? 
217,Bill,bill,Who received the apple? 
218,Mary,Mary,Who did Fred give the milk to? 
219,Mary,Mary,Who gave the apple? 
220,Bill,Bill,Who gave the apple to Mary? 
221,Bill,Fred,Who gave the apple to Mary? 
222,Mary,Mary,Who gave the apple to Bill? 
223,Bill,Bill,Who did Mary give the apple to? 
224,apple,apple,What did Bill give to Mary? 
225,football,,What did Jeff give to Fred? 
226,Jeff,Jeff,Who gave the football to Fred? 
227,football,football,What did Jeff give to Fred? 
228,football,football,What did Jeff give to Fred? 
229,football,football,What did Jeff give to Fred? 
230,apple,,What did Fred give to Bill? 
231,Bill,,Who did Fred give the apple to? 
232,Fred,Fred,Who gave the apple to Bill? 
233,Fred,Fred,Who gave the apple to Bill? 
234,Fred,Fred,Who gave the apple? 
235,Bill,Bill,Who gave the football to Mary? 
236,Bill,Bill,Who gave the football? 
237,football,football,What did Bill give to Mary? 
238,Bill,Bill,Who gave the football to Mary? 
239,Bill,Bill,Who gave the football? 
240,Fred,Fred,Who gave the football to Bill? 
241,Fred,Fred,Who gave the football? 
242,Fred,Fred,Who gave the football to Bill? 
243,Bill,Bill,Who gave the football to Fred? 
