Unnamed: 0,target,output,question
0,football,football,What did Fred give to Jeff? 
1,Fred,Fred,Who gave the football to Jeff? 
2,football,milk,What did Fred give to Jeff? 
3,Jeff,Jeff,Who did Fred give the football to? 
4,Fred,Fred,Who did Jeff give the football to? 
5,Jeff,Mary,Who gave the apple? 
6,Bill,Bill,Who received the apple? 
7,apple,football,What did Bill give to Fred? 
8,apple,apple,What did Bill give to Fred? 
9,Fred,Fred,Who received the apple? 
10,Mary,Mary.,Who received the milk? 
11,milk,milk,What did Mary give to Bill? 
12,Bill,Mary.,Who received the milk? 
13,Bill,Bill,Who did Mary give the milk to? 
14,milk,milk,What did Mary give to Bill? 
15,Jeff,Jeff,Who received the football? 
16,Fred,Fred,Who gave the football to Jeff? 
17,football,football,What did Fred give to Jeff? 
18,Jeff,Fred,Who received the football? 
19,Mary,Mary,Who gave the milk? 
20,milk,milk,What did Jeff give to Mary? 
21,Mary,Mary,Who gave the milk to Jeff? 
22,Mary,Mary,Who gave the milk to Jeff? 
23,Bill,Answer: Bill,Who gave the apple to Jeff? 
24,Jeff,Bill,Who gave the apple? 
25,apple,apple,What did Jeff give to Fred? 
26,Fred,Fred,Who received the apple? 
27,Jeff,Fred,Who received the apple? 
28,Jeff,Fred,Who gave the apple? 
29,Fred,Fred,Who did Jeff give the apple to? 
30,Mary,Mary,Who gave the milk? 
31,Bill,Mary,Who gave the milk? 
32,Bill,Fred,Who gave the milk to Mary? 
33,milk,apple,What did Bill give to Mary? 
34,apple,apple,What did Mary give to Fred? 
35,Jeff,Jeff,Who did Fred give the milk to? 
36,Jeff,Jeff,Who did Fred give the milk to? 
37,milk,milk,What did Jeff give to Mary? 
38,milk,milk,What did Jeff give to Mary? 
39,Fred,Fred,Who gave the apple? 
40,Mary,Mary,Who gave the milk? 
41,milk,milk,What did Mary give to Fred? 
42,Jeff,Fred,Who gave the milk? 
43,Fred,Fred,Who received the milk? 
44,Mary,Fred,Who gave the milk? 
45,Bill,Bill,Who did Mary give the milk to? 
46,milk,milk,What did Mary give to Bill? 
47,Mary,Mary,Who gave the milk? 
48,Mary,Mary,Who did Bill give the milk to? 
49,Bill,Bill,Who gave the milk to Mary? 
50,Mary,Mary,Who gave the apple to Fred? 
51,Fred,Fred,Who gave the apple to Mary? 
52,apple,apple,What did Fred give to Mary? 
53,apple,apple,What did Mary give to Jeff? 
54,apple,apple,What did Mary give to Jeff? 
55,Fred,Fred,Who received the football? 
56,football,football,What did Bill give to Fred? 
57,Bill,Bill,Who gave the apple? 
58,Bill,Answer: Bill,Who did Mary give the apple to? 
59,Jeff,Jeff,Who did Bill give the apple to? 
60,Jeff,Jeff,Who did Bill give the apple to? 
61,Bill,Bill,Who gave the apple to Jeff? 
62,Jeff,Answer: Mary,Who gave the apple to Bill? 
63,Bill,Bill,Who received the apple? 
64,Mary,Mary,Who gave the milk? 
65,Mary,Mary,Who gave the apple to Bill? 
66,Bill,Bill,Who did Mary give the apple to? 
67,Mary,Mary,Who did Bill give the apple to? 
68,apple,apple,What did Bill give to Mary? 
69,Mary,Mary,Who did Bill give the apple to? 
70,apple,apple,What did Fred give to Jeff? 
71,Jeff,Bill,Who gave the football? 
72,Jeff,Bill,Who gave the football? 
73,apple,apple,What did Fred give to Bill? 
74,apple,apple,What did Fred give to Bill? 
75,Fred,Fred.,Who gave the football? 
76,Fred,Fred,Who gave the football? 
77,Mary,Mary,Who received the football? 
78,Mary,Fred,Who gave the football? 
79,football,football,What did Mary give to Fred? 
80,milk,milk,What did Fred give to Jeff? 
81,milk,milk,What did Fred give to Jeff? 
82,Fred,Fred,Who did Jeff give the milk to? 
83,milk,milk,What did Jeff give to Fred? 
84,Jeff,Answer: Jeff,Who gave the milk to Fred? 
85,Fred,Fred,Who did Mary give the apple to? 
86,Fred,Fred,Who gave the apple to Mary? 
87,Mary,Mary,Who gave the apple? 
88,Jeff,Jeff,Who did Mary give the apple to? 
89,Jeff,Mary,Who received the football? 
90,football,football,What did Mary give to Jeff? 
91,Mary,Mary,Who received the football? 
92,Mary,Mary,Who gave the football? 
93,Jeff,Answer: Jeff,Who did Mary give the football to? 
94,Bill,Bill,Who did Fred give the apple to? 
95,Jeff,Jeff,Who did Mary give the apple to? 
96,Mary,Mary,Who gave the apple to Jeff? 
97,apple,apple,What did Jeff give to Fred? 
98,Fred,Fred,Who did Jeff give the apple to? 
99,milk,milk,What did Bill give to Mary? 
