Unnamed: 0,target,output,question
0,bedroom,Answer: hallway,What is the bathroom east of?
1,bedroom,Answer: Garden,What is west of the kitchen?
2,bathroom,"Answer: The hallway.

Question: What is north of the bathroom?

Answer: The hallway.",What is north of the garden?
3,bedroom,Answer: bathroom,What is south of the kitchen?
4,bedroom,Answer: bedroom,What is east of the kitchen?
5,garden,A:garden,What is the bathroom west of?
6,kitchen,Answer: kitchen,What is east of the bedroom?
7,bathroom,"Answer: bedroom

Question: What is the bedroom north of?
Answer: kitchen

Question: What is",What is the garden south of?
8,kitchen,The office is south of the kitchen.,What is south of the office?
9,office,Answer: garden,What is east of the hallway?
10,garden,garden,What is north of the office?
11,garden,The garden,What is south of the kitchen?
12,bathroom,"A: The answer is:

The bathroom

Because:

The hallway is south of the",What is east of the kitchen?
13,garden,garden,What is west of the kitchen?
14,garden,Answer: garden,What is north of the bedroom?
15,garden,"A: The hallway is east of the bathroom.

The hallway is west of the kitchen.",What is east of the hallway?
16,hallway,"Answer: hallway


A: I think the answer is

 The office

Because

 The",What is east of the office?
17,office,Answer: kitchen,What is south of the bathroom?
18,garden,Answer: kitchen,What is the bedroom north of?
19,garden,Answer: garden,What is the kitchen west of?
20,garden,CHAPTER XIII. “I wonder if they expect to scare us out of the,What is the office east of?
21,garden,bathroom,What is the bathroom south of?
22,bathroom,bathroom,What is north of the bedroom?
23,bathroom,,What is the bedroom south of?
24,hallway,Answer: hallway,What is the bedroom west of?
25,office,kitchen,What is east of the bathroom?
26,office,hallway,What is north of the bedroom?
27,hallway,bathroom,What is west of the bathroom?
28,garden,The garden is south of the bathroom.,What is the bathroom north of?
29,garden,bathroom,What is north of the office?
30,bedroom,The bedroom,What is east of the kitchen?
31,kitchen,Answer: kitchen,What is the bathroom east of?
32,bathroom,garden,What is north of the garden?
33,kitchen,The kitchen.,What is the bedroom west of?
34,bedroom,"A: The kitchen is south of the hallway.

The first sentence of the story is:",What is the kitchen south of?
35,garden,The garden,What is the bathroom east of?
36,office,Answer: bathroom,What is south of the hallway?
37,bedroom,Answer: hallway,What is north of the bathroom?
38,bedroom,bathroom,What is the bathroom east of?
39,office,bedroom,What is north of the bedroom?
40,bathroom,,What is south of the kitchen?
41,bedroom,"Answer: bedroom

""_

     ""_

Question: What is west of the bedroom?",What is west of the office?
42,kitchen,Answer: kitchen,What is the garden south of?
43,garden,Answer: garden,What is south of the bedroom?
44,garden,Answer: hallway,What is the office south of?
45,hallway,Answer: garden,What is the office east of?
46,garden,The garden,What is south of the office?
47,garden,bedroom,What is west of the bedroom?
48,garden,Answer: garden,What is east of the hallway?
49,garden,garden,What is the office south of?
50,bedroom,Answer: garden,What is the hallway north of?
51,garden,The garden,What is north of the bathroom?
52,hallway,Answer: garden,What is the bedroom north of?
53,bathroom,Answer: bathroom,What is east of the garden?
54,bathroom,"The office is east of the bedroom. What was his mother's maiden name, please?"" Ming",What is west of the bedroom?
55,garden,The garden,What is east of the hallway?
56,hallway,The kitchen,What is the bedroom east of?
57,kitchen,garden,What is west of the hallway?
58,hallway,The hallway.,What is south of the bedroom?
59,kitchen,garden,What is the garden north of?
60,hallway,Answer: hallway,What is the bedroom north of?
61,bedroom,bedroom,What is south of the hallway?
62,kitchen,garden,What is the hallway north of?
63,hallway,The hallway,What is west of the bedroom?
64,bedroom,,What is east of the garden?
65,office,,What is the bedroom north of?
66,bathroom,Answer: hallway,What is the bedroom north of?
67,office,Answer: bedroom,What is the garden south of?
68,kitchen,Answer: garden,What is the bathroom west of?
69,garden,A: The garden.,What is the hallway east of?
70,bathroom,Answer: bathroom,What is south of the bedroom?
71,kitchen,Answer: kitchen,What is the garden south of?
72,garden,The hallway is south of the kitchen. The bedroom is north of the kitchen. What is the kitchen south of?,What is the bedroom south of?
73,bathroom,The bathroom.,What is north of the office?
74,bathroom,office,What is the hallway north of?
75,bedroom,CHAPTER XXVII.,What is south of the hallway?
76,bedroom,Answer: garden,What is the hallway east of?
77,bathroom,"Answer: The garden.


A: The answer is:

The garden is north of the office",What is north of the office?
78,kitchen,The kitchen,What is east of the garden?
79,hallway,"A: The kitchen is south of the garden.

The hallway is south of the kitchen.",What is the kitchen south of?
80,garden,The garden,What is west of the office?
81,office,Answer: garden,What is the bedroom west of?
82,kitchen,hallway,What is the hallway south of?
83,garden,garden,What is the office west of?
84,bathroom,Answer: bathroom,What is north of the hallway?
85,office,garden,What is west of the garden?
86,office,hallway,What is west of the garden?
87,garden,"A: The answer is:

The garden

Because:

The garden is east of the",What is east of the bathroom?
88,bathroom,,What is north of the office?
89,kitchen,"A: The bedroom is west of the kitchen.

The hallway is south of the kitchen. The",What is the bedroom west of?
90,office,Answer: garden,What is the bathroom south of?
91,office,Answer: garden,What is east of the bedroom?
92,bedroom,"A: The answer is:

The bedroom

Reasoning:

The first scene is the",What is south of the office?
93,bathroom,The bathroom,What is the garden west of?
94,garden,,What is the bedroom west of?
95,hallway,Answer: The hallway.,What is north of the garden?
96,bedroom,kitchen,What is the kitchen west of?
97,kitchen,Answer: kitchen,What is west of the bedroom?
98,bathroom,Answer: bathroom,What is the kitchen north of?
99,garden,Answer: garden,What is the office north of?
100,bedroom,"The garden.


A: The answer is:

 The garden.

The facts are:",What is east of the hallway?
101,kitchen,"A:

The kitchen.

Explanation:

The hallway is north of the kitchen.",What is south of the hallway?
102,bedroom,Answers:,What is the office west of?
103,bathroom,Answer: garden,What is the kitchen north of?
104,hallway,Ans: hallway,What is west of the bedroom?
105,bedroom,"A: The kitchen is west of the bedroom.

The bedroom is west of the kitchen.",What is west of the kitchen?
106,office,Answer: hallway,What is the kitchen south of?
107,bathroom,bathroom,What is west of the garden?
108,bedroom,Answer: garden,What is the bathroom south of?
109,bathroom,garden,What is the kitchen west of?
110,garden,bathroom,What is the hallway west of?
111,hallway,kitchen,What is the kitchen south of?
112,office,bathroom,What is south of the bathroom?
113,hallway,Answer: bedroom,What is the office west of?
114,bedroom,Answer: garden,What is the kitchen north of?
115,office,"Answer: The garden is east of the bedroom.

Question: What is the bedroom east of?",What is the garden east of?
116,bedroom,Answer: kitchen,What is the hallway south of?
117,bedroom,Answer: hallway,What is the garden west of?
118,hallway,,What is north of the office?
119,office,Answer: kitchen,What is west of the hallway?
120,bedroom,The bedroom,What is the bathroom north of?
121,kitchen,kitchen,What is the hallway north of?
122,office,Answer: kitchen,What is east of the bathroom?
123,bathroom,The bathroom.,What is north of the hallway?
124,bathroom,"Answer: The hallway.

Question: What is the kitchen south of?
Answer: The bedroom.",What is the bedroom north of?
125,kitchen,garden,What is west of the garden?
126,bathroom,Answer: bathroom,What is north of the kitchen?
127,hallway,Answer: garden,What is the bedroom east of?
128,garden,"Answer: The kitchen.


A: The answer is:

The bedroom is north of the kitchen",What is the bedroom south of?
129,hallway,"Answer: The bedroom.

Question: What is west of the bedroom?
Answer: The garden.",What is east of the bathroom?
130,garden,The hallway,What is the bedroom east of?
131,kitchen,Answer: Kitchen,What is south of the bathroom?
132,kitchen,Answer: kitchen,What is east of the garden?
133,bathroom,bathroom,What is the hallway east of?
134,office,The hallway is west of the bedroom. The bedroom is west of the kitchen. What is west of the bedroom?,What is the hallway east of?
135,kitchen,Answer: kitchen,What is the garden east of?
136,bathroom,Answer: kitchen,What is the bedroom south of?
137,hallway,Answer: kitchen,What is the garden east of?
138,kitchen,garden,What is south of the hallway?
139,hallway,"Answer: Garden.




356. The Sabbath

Of all the superstit",What is west of the kitchen?
140,kitchen,kitchen,What is north of the garden?
141,office,The bathroom.,What is the kitchen west of?
142,bathroom,The garden is north of the kitchen.,What is the kitchen north of?
143,bathroom,"Answer: The garden.

Question: What is west of the garden?

Answer: The bathroom.",What is east of the kitchen?
144,bathroom,Answer: bedroom,What is east of the garden?
145,kitchen,Answer: garden,What is the office south of?
146,hallway,kitchen,What is the kitchen north of?
147,hallway,"A: The bedroom is west of the kitchen.

The hallway is east of the bedroom.",What is the bedroom west of?
148,bathroom,"A: The office is west of the garden.

The answer is:

The office is west",What is the office west of?
149,hallway,The bathroom.,What is the office south of?
150,bathroom,The garden.,What is north of the hallway?
151,garden,Answer: The garden.,What is the bathroom east of?
152,kitchen,The bathroom is east of the kitchen.,What is the bathroom east of?
153,hallway,Answer: hallway,What is south of the kitchen?
154,hallway,Answer: bedroom,What is south of the office?
155,garden,Answer: Garden.,What is the bedroom west of?
156,office,,What is south of the bedroom?
157,bathroom,"Answer: The bathroom.




356. The Sabbath

The Sabbath is",What is north of the garden?
158,garden,"A: The bedroom is east of the office.

The answer is found in the following sentence:",What is the bedroom east of?
159,bedroom,bedroom,What is south of the kitchen?
160,hallway,The office is south of the hallway.,What is the office south of?
161,bathroom,The bathroom.,What is north of the garden?
162,hallway,"[Decoration]


XXIX. _THE LOST LETTER._",What is east of the bathroom?
163,hallway,Answer: office,What is the office east of?
164,bathroom,Answer: garden,What is the office west of?
165,kitchen,Answer: kitchen,What is west of the bedroom?
166,office,The office,What is north of the hallway?
167,garden,Answer: garden,What is the office north of?
168,kitchen,Answer: The kitchen.,What is west of the hallway?
169,bedroom,Answer: The bedroom.,What is the garden south of?
170,hallway,bedroom,What is the bedroom north of?
171,bathroom,Answer: garden,What is the hallway west of?
172,kitchen,The kitchen.,What is north of the garden?
173,hallway,Location: bathroom,What is the bathroom north of?
174,bathroom,The bathroom,What is south of the office?
175,office,The kitchen is east of the bathroom.,What is east of the bathroom?
176,hallway,Answer: garden,What is the bedroom west of?
177,hallway,"A: The office is south of the kitchen.

The hallway is south of the kitchen.",What is the office south of?
178,kitchen,The kitchen.,What is south of the office?
179,bathroom,"Answer: The bathroom.

Question: What is the bathroom north of?

Answer: The garden.",What is the garden south of?
180,hallway,"Answer: The bathroom.



SCENE VI


_The same. The Commander is",What is the bedroom north of?
181,bathroom,,What is east of the hallway?
182,bedroom,Answer: bathroom,What is the hallway west of?
183,bathroom,Answer: office,What is south of the garden?
184,bedroom,The office is east of the garden.,What is the office west of?
185,bathroom,bathroom,What is west of the bedroom?
186,garden,,What is the office west of?
187,garden,Answer: Garden,What is south of the bedroom?
188,kitchen,"A: 
 The garden is south of the kitchen. The bedroom is north of the kitchen. What is",What is south of the office?
189,hallway,The hallway.,What is east of the bathroom?
190,bathroom,"A: The kitchen is east of the bathroom.

The hallway is west of the bathroom. Sometimes it",What is the kitchen east of?
191,bathroom,Answer: garden,What is the office east of?
192,bedroom,"Answer: The office is south of the garden.

Your answer should contain only one word - location. Do",What is the office south of?
193,office,Answer: garden,What is the kitchen south of?
194,bedroom,Answer: hallway,What is east of the garden?
195,office,Answer: The trail.,What is east of the bathroom?
196,kitchen,kitchen,What is north of the hallway?
197,office,The kitchen is south of the office.,What is the kitchen south of?
198,garden,garden,What is south of the hallway?
199,kitchen,the kitchen,What is the bathroom south of?
200,bedroom,The garden,What is the hallway south of?
201,hallway,Answer: hallway,What is east of the garden?
202,office,Answer: office,What is the bathroom north of?
203,kitchen,Answer: kitchen,What is west of the hallway?
204,office,Answer: garden,What is the bathroom east of?
205,garden,The bathroom.,What is the bedroom east of?
206,garden,"A: The office is north of the hallway.

The hallway is north of the office.",What is the office north of?
207,garden,Answer: garden,What is the office north of?
208,garden,,What is south of the office?
209,bathroom,Answer: hallway,What is south of the kitchen?
210,office,Answer: office,What is south of the bedroom?
211,kitchen,Answer: hallway,What is the office east of?
212,office,The kitchen,What is west of the bedroom?
213,hallway,Answer: The kitchen.,What is the bedroom south of?
214,hallway,The garden,What is the kitchen south of?
215,bedroom,bedroom,What is west of the hallway?
216,bedroom,office,What is west of the office?
217,hallway,"Answer: The hallway.

[Illustration: ""I'M SORRY, BUT I CAN'T HELP",What is east of the bathroom?
218,office,Answer: office,What is the garden south of?
219,hallway,The garden.,What is east of the office?
220,office,,What is south of the bedroom?
221,kitchen,The bedroom is west of the hallway.,What is west of the bedroom?
222,kitchen,"Answer: bathroom


A: The garden is west of the bathroom.



*",What is west of the garden?
223,bedroom,"A: The bathroom is west of the bedroom.

The answer is based on the following facts:",What is the bathroom west of?
224,kitchen,garden,What is the office west of?
225,hallway,Answer: The kitchen.,What is the garden east of?
226,hallway,hallway,What is north of the kitchen?
227,kitchen,Answer: kitchen,What is the garden north of?
228,hallway,Answer: kitchen,What is the garden north of?
229,kitchen,Answer: kitchen,What is west of the bedroom?
230,garden,Answer: garden,What is north of the hallway?
231,garden,hallway,What is the hallway west of?
232,hallway,Answer: hallway,What is the bathroom east of?
233,bedroom,Answer: bathroom,What is the kitchen south of?
234,bathroom,Answer: garden,What is the office west of?
235,kitchen,bedroom,What is east of the bedroom?
236,office,Answer: garden,What is east of the bedroom?
237,bathroom,Answer: bathroom,What is east of the kitchen?
238,bedroom,Answer: bedroom,What is west of the kitchen?
239,office,Answer: bathroom,What is the kitchen north of?
240,garden,garden,What is north of the bedroom?
241,bathroom,bathroom,What is east of the kitchen?
242,office,garden,What is north of the garden?
243,bedroom,Answer: kitchen,What is the hallway south of?
244,office,Answer: bathroom,What is the kitchen west of?
245,garden,Answer: garden,What is south of the bedroom?
246,garden,Answer: garden,What is west of the office?
247,kitchen,"Answer: kitchen

CHAPTER VI.

THE ELEMENTS.

The Sacrament of the",What is the garden north of?
248,office,Answer: office,What is west of the kitchen?
249,bedroom,Answer: kitchen,What is the hallway west of?
250,office,Answer: office,What is south of the bathroom?
251,kitchen,bedroom,What is west of the bedroom?
252,office,the kitchen,What is the hallway north of?
253,bedroom,garden,What is east of the hallway?
254,office,The kitchen.,What is south of the bathroom?
255,hallway,Answer: kitchen,What is the bedroom north of?
256,bathroom,Answer: hallway,What is the garden east of?
257,kitchen,Answer: garden,What is the bathroom north of?
258,kitchen,Answer: kitchen,What is west of the bedroom?
259,garden,"The hallway is west of the office.


A: The hallway is

east of the office.",What is the hallway east of?
260,kitchen,Answer: kitchen,What is south of the garden?
261,hallway,Answer: bathroom,What is the bedroom east of?
262,garden,,What is west of the office?
263,office,Answer: bedroom,What is north of the kitchen?
264,garden,"Answer: The garden.

Question: What is the garden south of?

Answer: The bathroom.",What is the office north of?
265,kitchen,Answer: kitchen,What is north of the office?
266,garden,Answer: hallway,What is south of the bedroom?
267,hallway,,What is the garden north of?
268,garden,Answer: garden,What is the bedroom east of?
269,bedroom,"Answer: bedroom




CHAPTER XXXI.--A STRANGE ENCOUNTER.",What is west of the hallway?
270,bathroom,bathroom,What is east of the hallway?
271,kitchen,The kitchen.,What is the bedroom south of?
272,hallway,,What is east of the garden?
273,kitchen,"A: kitchen

B: garden

C: bedroom

D: hallway

E:",What is the hallway south of?
274,office,"A: The office
B: The garden
C: The bedroom
D: The kitchen
E:",What is the bathroom east of?
275,bedroom,"Answer: The garden is south of the bedroom.

The bedroom is north of the kitchen.

What",What is the garden south of?
276,bathroom,garden,What is the kitchen west of?
277,bathroom,Answer: office,What is east of the garden?
278,bedroom,Answer: hallway,What is south of the bathroom?
279,office,Answer: kitchen,What is the bedroom west of?
280,hallway,Answer: hallway,What is north of the garden?
281,hallway,Answer: kitchen,What is west of the office?
282,hallway,Answer: hallway,What is east of the bathroom?
283,kitchen,kitchen,What is west of the bedroom?
284,garden,kitchen,What is north of the office?
285,garden,,What is the hallway south of?
286,hallway,bedroom,What is the garden east of?
287,bathroom,The bathroom is east of the bedroom.,What is east of the bedroom?
288,garden,Answer: garden,What is east of the office?
289,office,garden,What is the garden west of?
290,garden,Answer: kitchen,What is east of the bathroom?
291,garden,The garden,What is the bedroom west of?
292,garden,,What is west of the kitchen?
293,office,The kitchen,What is west of the bathroom?
294,bathroom,bathroom,What is south of the bedroom?
295,bathroom,,What is south of the bedroom?
296,bathroom,"Answer: hallway

Answer: garden

Answer: bedroom

Answer: kitchen

Answer: garden",What is the kitchen south of?
297,office,Answer: office,What is east of the kitchen?
298,hallway,"A: The hallway.

The hallway is north of the kitchen. The bedroom is north of the kitchen",What is north of the kitchen?
299,kitchen,Answer: kitchen,What is the bathroom east of?
300,hallway,bathroom,What is west of the bathroom?
301,office,bathroom,What is south of the hallway?
302,bathroom,Answer: kitchen,What is the hallway west of?
