Unnamed: 0,target,output,question
0,bedroom,"Context: The hallway is east of the bathroom. The bedroom is west of the bathroom.

Question: What",What is the bathroom east of?
1,bedroom,Answer: The answer is 'bedroom'.,What is west of the kitchen?
2,bathroom,The answer is: hallway,What is north of the garden?
3,bedroom,bathroom,What is south of the kitchen?
4,bedroom,The bedroom,What is east of the kitchen?
5,garden,garden,What is the bathroom west of?
6,kitchen,kitchen,What is east of the bedroom?
7,bathroom,bathroom,What is the garden south of?
8,kitchen,The answer is: garden,What is south of the office?
9,office,garden,What is east of the hallway?
10,garden,garden,What is north of the office?
11,garden,garden,What is south of the kitchen?
12,bathroom,The answer is: bedroom,What is east of the kitchen?
13,garden,bathroom,What is west of the kitchen?
14,garden,garden,What is north of the bedroom?
15,garden,"The garden.
The bathroom.",What is east of the hallway?
16,hallway,A: hallway,What is east of the office?
17,office,The office,What is south of the bathroom?
18,garden,kitchen,What is the bedroom north of?
19,garden,garden,What is the kitchen west of?
20,garden,garden,What is the office east of?
21,garden,The answer is:The kitchen.,What is the bathroom south of?
22,bathroom,bathroom,What is north of the bedroom?
23,bathroom,the office,What is the bedroom south of?
24,hallway,the office,What is the bedroom west of?
25,office,kitchen,What is east of the bathroom?
26,office,the office,What is north of the bedroom?
27,hallway,office,What is west of the bathroom?
28,garden,garden,What is the bathroom north of?
29,garden,garden,What is north of the office?
30,bedroom,The bedroom,What is east of the kitchen?
31,kitchen,kitchen,What is the bathroom east of?
32,bathroom,bathroom,What is north of the garden?
33,kitchen,kitchen,What is the bedroom west of?
34,bedroom,The answer is:C).,What is the kitchen south of?
35,garden,garden,What is the bathroom east of?
36,office,The answer is: bathroom,What is south of the hallway?
37,bedroom,The bedroom,What is north of the bathroom?
38,bedroom,bedroom,What is the bathroom east of?
39,office,kitchen,What is north of the bedroom?
40,bathroom,The answer is: hallway,What is south of the kitchen?
41,bedroom,bathroom,What is west of the office?
42,kitchen,bedroom,What is the garden south of?
43,garden,bathroom,What is south of the bedroom?
44,garden,garden,What is the office south of?
45,hallway,Answer: The answer is 'bedroom'.,What is the office east of?
46,garden,garden,What is south of the office?
47,garden,garden,What is west of the bedroom?
48,garden,garden,What is east of the hallway?
49,garden,garden,What is the office south of?
50,bedroom,garden,What is the hallway north of?
51,garden,The office,What is north of the bathroom?
52,hallway,garden,What is the bedroom north of?
53,bathroom,The answer is: 1).,What is east of the garden?
54,bathroom,bathroom,What is west of the bedroom?
55,garden,garden,What is east of the hallway?
56,hallway,Answer: The answer is 'kitchen'.,What is the bedroom east of?
57,kitchen,garden,What is west of the hallway?
58,hallway,garden,What is south of the bedroom?
59,kitchen,The answer is:The bathroom.,What is the garden north of?
60,hallway,Answer: The answer is 'bathroom'.,What is the bedroom north of?
61,bedroom,"The bedroom.
The office.
The bedroom and the office.",What is south of the hallway?
62,kitchen,garden,What is the hallway north of?
63,hallway,garden,What is west of the bedroom?
64,bedroom,The answer is: bedroom,What is east of the garden?
65,office,garden,What is the bedroom north of?
66,bathroom,The answer is: hallway,What is the bedroom north of?
67,office,bedroom,What is the garden south of?
68,kitchen,garden,What is the bathroom west of?
69,garden,garden,What is the hallway east of?
70,bathroom,bathroom,What is south of the bedroom?
71,kitchen,The answer is:The kitchen.,What is the garden south of?
72,garden,garden,What is the bedroom south of?
73,bathroom,bathroom,What is north of the office?
74,bathroom,Answer: The answer is 'office'.,What is the hallway north of?
75,bedroom,garden,What is south of the hallway?
76,bedroom,bedroom,What is the hallway east of?
77,bathroom,garden,What is north of the office?
78,kitchen,bathroom,What is east of the garden?
79,hallway,The answer is:C).,What is the kitchen south of?
80,garden,garden,What is west of the office?
81,office,Answer: The answer is 'office'.,What is the bedroom west of?
82,kitchen,The answer is: (C).,What is the hallway south of?
83,garden,garden,What is the office west of?
84,bathroom,The bathroom,What is north of the hallway?
85,office,bathroom,What is west of the garden?
86,office,The answer is: C).,What is west of the garden?
87,garden,The answer is: garden,What is east of the bathroom?
88,bathroom,The answer is:d).,What is north of the office?
89,kitchen,kitchen,What is the bedroom west of?
90,office,The answer is:C).,What is the bathroom south of?
91,office,kitchen,What is east of the bedroom?
92,bedroom,"A: 
 The bedroom.",What is south of the office?
93,bathroom,kitchen,What is the garden west of?
94,garden,garden,What is the bedroom west of?
95,hallway,kitchen,What is north of the garden?
96,bedroom,bedroom,What is the kitchen west of?
97,kitchen,kitchen,What is west of the bedroom?
98,bathroom,The answer is:d).,What is the kitchen north of?
99,garden,The bedroom,What is the office north of?
