Unnamed: 0,target,output,question
0,hallway,"Answer: In the kitchen.

Question: Where is Toto?

Answer: In the kitchen.",Where is John? 
1,bathroom,,Where is Mary? 
2,kitchen,"Answer: In the kitchen.

“I’m ruined,” said the General, with a sigh.",Where is Sandra? 
3,hallway,"Answer: In the bathroom.




CHAPTER XIX.--THE GENERAL’",Where is Sandra? 
4,kitchen,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is cooking.",Where is Sandra? 
5,hallway,,Where is Sandra? 
6,garden,"Answer: In the kitchen.




[Decoration]


VII. _THE",Where is Sandra? 
7,hallway,Answer: He is in the hallway.,Where is Daniel? 
8,office,"Answer: In the garden.

Question: Where is John?

Answer: In the hallway.",Where is Sandra? 
9,office,,Where is Daniel? 
10,kitchen,Answer: In the kitchen.,Where is Mary? 
11,garden,Answer: She is in the garden.,Where is Mary? 
12,office,"Answer: He is in the office.

So we went to bed, and slept soundly, and woke",Where is Daniel? 
13,bedroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the office.",Where is Mary? 
14,bedroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the garden.",Where is Mary? 
15,kitchen,Answer: In the kitchen.,Where is John? 
16,garden,"Answer: In the garden.

Question: Where is John?

Answer: In the garden.",Where is John? 
17,kitchen,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the kitchen.",Where is John? 
18,office,"Answer: In the office.

Question: Where is Sandra?

Answer: In the hallway.",Where is Daniel? 
19,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the hallway.",Where is John? 
20,hallway,"Answer: In the kitchen.

Question: What is the name of the man who is in the kitchen?",Where is Mary? 
21,office,"Answer: In the office.

Question: Where is John?

Answer: In the office.",Where is John? 
22,office,"Answer: In the bathroom.

Question: Where is Mary?

Answer: In the kitchen.",Where is John? 
23,hallway,"Answer: In the garden.

--and the dancers are whirling into the ball-room. The orchestra",Where is Sandra? 
24,bedroom,"Answer: He is in the garden.

Question: Where is Sandra?

Answer: She is in",Where is Daniel? 
25,bedroom,"Answer: She is in the kitchen.




CHAPTER VII

""THE LATIN QU",Where is Sandra? 
26,bedroom,"Answer: In the bedroom.

Question: What is she doing?

Answer: She is getting ready",Where is Mary? 
27,kitchen,"Answer: In the kitchen.




  TRANSCRIBER'S AMENDMENTS:",Where is Daniel? 
28,kitchen,"Answer: In the bathroom.

Question: Where is Sandra?

Answer: In the garden.",Where is Daniel? 
29,kitchen,,Where is Daniel? 
30,hallway,"Answer: She is in the hallway.

Question: What is she doing?

Answer: She is",Where is Sandra? 
31,office,"Answer: In the office.




CHAPTER XVII

THE BIRTHRIGHT OF MAR",Where is John? 
32,kitchen,"Answer: Sandra is in the kitchen.

Question: What is Sandra doing?

Answer: Sandra is",Where is Sandra? 
33,kitchen,"Answer: The kitchen.

Question: What is Sandra doing?

Answer: She is journeying to",Where is Sandra? 
34,bathroom,Answer: In the garden.,Where is Sandra? 
35,office,Answer: She is in the office.,Where is Mary? 
36,bathroom,Answer: In the bathroom. Question: Where is Mary? Answer: In the bathroom. Question: Where is Mary? Answer,Where is Mary? 
37,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Mary? 
38,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the hallway.",Where is Sandra? 
39,bedroom,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the office.",Where is Daniel? 
40,bathroom,Answer: In the bathroom. Question: Where is Sandra? Answer: In the bathroom. Question: Where is Sandra? Answer,Where is Sandra? 
41,garden,Answer: In the garden.,Where is Daniel? 
42,bathroom,CHAPTER XXVII.,Where is Sandra? 
43,hallway,"Answer: In the kitchen.




THE BIRD THAT SAVED THE LIFE OF A",Where is Daniel? 
44,garden,Answer: In the garden.,Where is Daniel? 
45,kitchen,"Answer: She is in Danville.

Question: What is she doing?

Answer: She is",Where is Mary? 
46,hallway,,Where is Daniel? 
47,bathroom,"Answer: She is in the bathroom.

Question: Where is the bathroom?

Answer: It is",Where is Sandra? 
48,office,""" ""He's in the office,"" said Croyden. ""I'll go and see."" """,Where is John? 
49,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer: In the hallway.",Where is John? 
50,bedroom,"Answer: In the next room.

Question: What is he doing?

Answer: He is writing",Where is John? 
51,office,Answer: In the office. Question: Where is Pauline? Answer: In the office. Question: Where is Patience,Where is John? 
52,garden,"Answer: In the study.

""I'll go,"" Pauline said. ""I'll go,",Where is John? 
53,garden,"Answer: In the office.

Question: Where is John?

Answer: In the office.",Where is John? 
54,kitchen,"Answer: In the kitchen.

Question: Where is Mary?

Answer: In the office.",Where is Daniel? 
55,bedroom,"Answer: She is in the house.

Question: Where is the house?

Answer: It is",Where is Mary? 
56,kitchen,,Where is Mary? 
57,hallway,,Where is Mary? 
58,garden,Answer: In the kitchen.,Where is Daniel? 
59,hallway,"Answer: In the hallway.

Question: Where is John?

Answer: In the office.",Where is Sandra? 
60,hallway,,Where is Sandra? 
61,office,"Answer: He is in the office.

Question: What is he doing?

Answer: He is",Where is Daniel? 
62,bathroom,"Answer: She is in the bathroom.

Question: Where is Sandra?

Answer: She is in",Where is Sandra? 
63,garden,"Answer: In the garden.

Question: Where is Fred?

Answer: In the garden.",Where is Daniel? 
64,garden,,Where is Daniel? 
65,kitchen,"Answer: In the kitchen.


   Markham, George, 120, 21",Where is John? 
66,kitchen,,Where is John? 
67,bathroom,,Where is Daniel? 
68,office,,Where is Daniel? 
69,office,"Answer: He is in the kitchen.

Question: Where is Sandra?

Answer: She is in",Where is Daniel? 
70,garden,"Answer: In the garden.

Question: What is she doing?

Answer: She is watering the",Where is Mary? 
71,hallway,"----   12

    Don Francisco Poevenelle Mapane, for",Where is Sandra? 
72,garden,,Where is Mary? 
73,bedroom,Answer: In the bedroom.,Where is Mary? 
74,bathroom,,Where is Mary? 
75,kitchen,"Answer: In the kitchen.

Question: What is he doing?

Answer: He is cooking breakfast",Where is Daniel? 
76,kitchen,,Where is John? 
77,kitchen,,Where is Daniel? 
78,hallway,,Where is Daniel? 
79,office,"Answer: He is in the hallway.

Question: Where is Sandra?

Answer: She is in",Where is Daniel? 
80,garden,"Answer: He is in the garden.

Question: Where is John?

Answer: He is in",Where is John? 
81,bathroom,"Answer: In the garden.

Question: Where is John?

Answer: In the garden.",Where is John? 
82,bedroom,"Answer: In the kitchen.

Question: Where is Mary?

Answer: In the bathroom.",Where is Sandra? 
83,garden,"Rhodes was one of the few who did not suffer. He had the good sense to sell his
claims at the right time",Where is Mary? 
84,office,"Answer: In the office.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Daniel? 
