Unnamed: 0,target,output,question
0,football,Answer: The football.,What did Fred give to Jeff? 
1,Fred,Options: (A) Fred. (B) Jeff. (C) Carlos. (D) Pacheco,Who gave the football to Jeff? 
2,football,"Answer: Football

Question: What did Jeff give to Fred?

Answer: Milk

Question:",What did Fred give to Jeff? 
3,Jeff,Answer: Jeff,Who did Fred give the football to? 
4,Fred,Answer: Fred.,Who did Jeff give the football to? 
5,Jeff,"Options:

A. Fred

B. Mary

C. Jeff

D. Rudolph",Who gave the apple? 
6,Bill,"Answer: Fred.

Question: Who was the tall padre?

Answer: Father Kneeb",Who received the apple? 
7,apple,"Options:

A. Football

B. Apple

C. Whiskey

D. None",What did Bill give to Fred? 
8,apple,"A. The football

B. The football and the apple

C. The football and the apple and",What did Bill give to Fred? 
9,Fred,"A: Fred



*

*

*

*

*",Who received the apple? 
10,Mary,Answer: Mary.,Who received the milk? 
11,milk,"Options:

A. The milk

B. The football

C. The milk and the football",What did Mary give to Bill? 
12,Bill,"Answer: Bill.

Question: Who gave the milk to Bill?

Answer: Mary.",Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,Answer: The milk.,What did Mary give to Bill? 
15,Jeff,Fred,Who received the football? 
16,Fred,Fred,Who gave the football to Jeff? 
17,football,Answer: Football,What did Fred give to Jeff? 
18,Jeff,Answer: Jeff,Who received the football? 
19,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Fred.

Question:",Who gave the milk? 
20,milk,football,What did Jeff give to Mary? 
21,Mary,Mary,Who gave the milk to Jeff? 
22,Mary,"A: The answer is:

 Fred

Reasoning:

 The first sentence of each paragraph",Who gave the milk to Jeff? 
23,Bill,"A: 
 Bill



Jeff journeyed to the office. Bill travelled to the hallway.",Who gave the apple to Jeff? 
24,Jeff,"A: I think the answer is

 Bill

because

 Bill is the only person who has",Who gave the apple? 
25,apple,"A: 

 Jeff discarded the milk. Jeff went back to the garden.



A",What did Jeff give to Fred? 
26,Fred,"Answer: Jeff.


A: I think the answer is

Jeff

Because

F",Who received the apple? 
27,Jeff,"Answer: Jeff


A: I think the answer is

Jeff

because

The first",Who received the apple? 
28,Jeff,"Options:

A. Bill

B. Fred

C. Jeff

D. Berrie",Who gave the apple? 
29,Fred,"A:

Fred

Reasoning:

The first sentence of the story is a clue to",Who did Jeff give the apple to? 
30,Mary,Bill,Who gave the milk? 
31,Bill,"A: 
 Bill gave the milk to Mary.

Reasoning

 The first sentence of each",Who gave the milk? 
32,Bill,"A: 
 Bill



*


*


*


*",Who gave the milk to Mary? 
33,milk,"A: Bill gave the milk to Mary.

The answer is:

The answer is in the",What did Bill give to Mary? 
34,apple,Answer: apple,What did Mary give to Fred? 
35,Jeff,Jeff,Who did Fred give the milk to? 
36,Jeff,Jeff,Who did Fred give the milk to? 
37,milk,"A) The football.

B) The milk.

C) The apple.

D)",What did Jeff give to Mary? 
38,milk,"Options:

A. The milk.

B. The apple.

C. The football.",What did Jeff give to Mary? 
39,Fred,Fred,Who gave the apple? 
40,Mary,"Options:
 A. Fred.
 B. Jeff.
 C. Mary.
 D. Bill.",Who gave the milk? 
41,milk,Answer: The milk.,What did Mary give to Fred? 
42,Jeff,"Options:
1. Fred
2. Bill
3. Jeff
4. Mary

Correct Option",Who gave the milk? 
43,Fred,"A: 


*

*Mary received the milk.

*Fred discarded the",Who received the milk? 
44,Mary,Solution: Fred gave the milk.,Who gave the milk? 
45,Bill,Answer: Bill,Who did Mary give the milk to? 
46,milk,"Options:

A. Football

B. Apple

C. Milk

D. Football and",What did Mary give to Bill? 
47,Mary,"Options:

A. Mary

B. Bill

C. Fred

D. Ferror",Who gave the milk? 
48,Mary,"Answer: Mary.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Bill give the milk to? 
49,Bill,Answer: Bill.,Who gave the milk to Mary? 
50,Mary,Answer: Mary.,Who gave the apple to Fred? 
51,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Mary.",Who gave the apple to Mary? 
52,apple,"A: Fred gave Mary the apple.

Explanation:

The first sentence of each paragraph is",What did Fred give to Mary? 
53,apple,"Options:

A. The apple

B. The hallway

C. The bathroom

D",What did Mary give to Jeff? 
54,apple,"Options:

A. Apple

B. Apple

C. Apple

D. Apple",What did Mary give to Jeff? 
55,Fred,"Answer: Fred

Question: Who gave the football to Fred?

Answer: Bill

Question:",Who received the football? 
56,football,"Options:

A. Football

B. Apple

C. Football and Apple

D.",What did Bill give to Fred? 
57,Bill,"Answer: Bill.

Question: Who gave the football?

Answer: Fred.

Question:",Who gave the apple? 
