Unnamed: 0,target,output,question
0,hallway,The most recent location of John is hallway.,Where is John? 
1,bathroom,Answer: The most recent location of Mary is bathroom.,Where is Mary? 
2,kitchen,"Answer: In the kitchen.





End of the Project Gutenberg EBook of Red",Where is Sandra? 
3,hallway,Answer: The most recent location of Sandra is hallway.,Where is Sandra? 
4,kitchen,"Answer: The bathroom.

Question: Where is John?

Answer: The hallway.

Question",Where is Sandra? 
5,hallway,Answer: The most recent location of Sandra is hallway.,Where is Sandra? 
6,garden,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
7,hallway,"Answer: The most recent location of Daniel is hallway.

Question: Where is Sandra?

Answer:",Where is Daniel? 
8,office,"Answer: She is in the hallway.

I shoved the handle, and the water rushed out of the",Where is Sandra? 
9,office,The most recent location of Daniel is hallway.,Where is Daniel? 
10,kitchen,"Context: 98, we have a letter addressed to the Bailiff of Maldon,
re",Where is Mary? 
11,garden,"Answer: The most recent location of Mary is garden.


A:",Where is Mary? 
12,office,Answer: The most recent location of Daniel is office.,Where is Daniel? 
13,bedroom,"Answer: The most recent location of Mary is the bedroom.

Question: Where is Daniel?

Answer",Where is Mary? 
14,bedroom,"Answer: The most recent location of Mary is kitchen.


Question: Where is Daniel?

Answer",Where is Mary? 
15,kitchen,Answer: The most recent location of John is kitchen.,Where is John? 
16,garden,"Answer: The most recent location of John is garden.




THE PROFESSIONS. If",Where is John? 
17,kitchen,Answer: The most recent location of John is garden.,Where is John? 
18,office,"Answer: The most recent location of Daniel is hallway.

Question: Where is Sandra?

Answer:",Where is Daniel? 
19,kitchen,"Answer: The most recent location of John is hallway.




Question: Where is Ruby?",Where is John? 
20,hallway,"Answer: Mary travelled to the kitchen.




[Illustration]




CH",Where is Mary? 
21,office,"Answer: The most recent location of John is office.




CHAPTER IX. “The",Where is John? 
22,office,Answer: The most recent location of John is the hallway.,Where is John? 
23,hallway,Answer: The most recent location of Sandra is hallway.,Where is Sandra? 
24,bedroom,Answer: The most recent location of Daniel is office.,Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is the kitchen.




[Illustration]",Where is Sandra? 
26,bedroom,"Answer: In the kitchen.




[Illustration]




CHAPTER",Where is Mary? 
27,kitchen,Answer: The most recent location of Daniel is kitchen.,Where is Daniel? 
28,kitchen,Answer: The most recent location of Daniel is kitchen.,Where is Daniel? 
29,kitchen,,Where is Daniel? 
30,hallway,The most recent location of Sandra is hallway.,Where is Sandra? 
31,office,Answer: The most recent location of John is office.,Where is John? 
32,kitchen,"Answer: Sandra is in the bathroom.




CHAPTER XXXVII.--THE B",Where is Sandra? 
33,kitchen,Answer: The most recent location of Sandra is kitchen.,Where is Sandra? 
34,bathroom,"Answer: The most recent location of Sandra is kitchen.




CHAPTER XV

THE",Where is Sandra? 
35,office,Answer: In the office.,Where is Mary? 
36,bathroom,Answer: Mary is in the bathroom.,Where is Mary? 
37,garden,Answer: The most recent location of Mary is kitchen.,Where is Mary? 
38,kitchen,,Where is Sandra? 
39,bedroom,The most recent location of Daniel is kitchen.,Where is Daniel? 
40,bathroom,The most recent location of Sandra is bathroom.,Where is Sandra? 
41,garden,Answer: The most recent location of Daniel is garden.,Where is Daniel? 
42,bathroom,Answer: The most recent location of Sandra is the garden.,Where is Sandra? 
43,hallway,"TRANSCRIBER'S AMENDMENTS:

  Page 10: the",Where is Daniel? 
44,garden,Answer: The most recent location of Daniel is garden.,Where is Daniel? 
45,kitchen,The most recent location of Mary is hallway.,Where is Mary? 
46,hallway,Daniel journeyed to the hallway.,Where is Daniel? 
47,bathroom,The bathroom,Where is Sandra? 
48,office,Answer: The office.,Where is John? 
49,bedroom,Answer: The most recent location of John is bedroom.,Where is John? 
50,bedroom,"Answer: The most recent location of John is bedroom.





End of Project Gutenberg",Where is John? 
51,office,"Fact1: John journeyed to the bedroom., Fact2: John journeyed to the office., Fact3",Where is John? 
52,garden,"Answer: John journeyed to the office.











End of",Where is John? 
53,garden,Answer: The most recent location of John is hallway.,Where is John? 
54,kitchen,"Answer: In the kitchen.

Question: Where is Mary?

Answer: In the kitchen.",Where is Daniel? 
55,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is Mary? 
56,kitchen,Answer: The most recent location of Mary is garden.,Where is Mary? 
57,hallway,Answer: In the hallway.,Where is Mary? 
58,garden,Answer: The most recent location of Daniel is garden.,Where is Daniel? 
59,hallway,Answer: The most recent location of Sandra is hallway.,Where is Sandra? 
60,hallway,Answer: In the hallway.,Where is Sandra? 
61,office,"Answer: The office.

Question: Where is Hilary?

Answer: The parsonage.",Where is Daniel? 
62,bathroom,The most recent location of Sandra is the bathroom.,Where is Sandra? 
63,garden,"A: Daniel is in the garden.



*

*

*

*",Where is Daniel? 
64,garden,The most recent location of Daniel is office.,Where is Daniel? 
65,kitchen,The most recent location of John is kitchen.,Where is John? 
66,kitchen,Answer: The most recent location of John is hallway.,Where is John? 
67,bathroom,The most recent location of Daniel is hallway.,Where is Daniel? 
68,office,Answer: The office.,Where is Daniel? 
69,office,Answer: The most recent location of Daniel is office.,Where is Daniel? 
70,garden,Answer: The most recent location of Mary is garden.,Where is Mary? 
71,hallway,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
72,garden,Answer: The most recent location of Mary is garden.,Where is Mary? 
73,bedroom,"Answer: The most recent location of Mary is the kitchen.




[Illustration]",Where is Mary? 
74,bathroom,Answer: The most recent location of Mary is the kitchen.,Where is Mary? 
75,kitchen,"JEANNE

He is in the kitchen. MAURICE

I'll go and see him.",Where is Daniel? 
76,kitchen,"JEANNE

He is in the kitchen. DOCTOR

_To the chauffeur._",Where is John? 
77,kitchen,"Answer: In the kitchen.

to the vows of Baptism. The Candidate is then ""confirmed",Where is Daniel? 
78,hallway,Answer: The most recent location of Daniel is hallway.,Where is Daniel? 
79,office,Answer: The most recent location of Daniel is office.,Where is Daniel? 
80,garden,"A: 

  
*

*The most recent location of John is the garden.",Where is John? 
81,bathroom,"Answer: The most recent location of John is the garden.


A: Python 3, 1",Where is John? 
82,bedroom,Answer: The most recent location of Sandra is kitchen.,Where is Sandra? 
83,garden,Answer: The most recent location of Mary is garden.,Where is Mary? 
84,office,The most recent location of Daniel is office.,Where is Daniel? 
85,garden,Answer: The most recent location of Sandra is garden.,Where is Sandra? 
86,garden,"Options:

1. In the garden

2. In the office

3. In the hotel",Where is Mary? 
87,hallway,"Answer: The most recent location of John is hallway.

Question: Where is Mary?

Answer:",Where is John? 
88,kitchen,Answer: The most recent location of Sandra is the kitchen.,Where is Sandra? 
89,kitchen,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is William H. Lamport",Where is Daniel? 
90,bathroom,Answer: The most recent location of Sandra is kitchen.,Where is Sandra? 
91,bathroom,Answer: In the bathroom.,Where is John? 
92,hallway,,Where is Sandra? 
93,bathroom,"Answer: The most recent location of Sandra is hallway.





End of Project Gutenberg",Where is Sandra? 
94,bathroom,Answer: The most recent location of Sandra is the office.,Where is Sandra? 
95,kitchen,"Answer: In the churchyard.

Question: Where is the churchyard?

Answer: In the",Where is John? 
96,kitchen,Answer: The most recent location of Sandra is kitchen.,Where is Sandra? 
97,kitchen,A:,Where is Mary? 
98,bedroom,"Answer: The most recent location of Mary is the kitchen.


A:",Where is Mary? 
