Unnamed: 0,target,output,question
0,office,Answer: office,Where was the apple before the bathroom? 
1,office,Answer: office,Where was the apple before the hallway? 
2,office,Answer: office,Where was the apple before the hallway? 
3,bathroom,Answer: office,Where was the football before the garden? 
4,bathroom,Answer: office,Where was the football before the garden? 
5,garden,Answer: garden,Where was the apple before the bathroom? 
6,kitchen,Answer: kitchen,Where was the milk before the office? 
7,kitchen,Answer: garden,Where was the apple before the office? 
8,kitchen,Answer: hallway,Where was the apple before the office? 
9,bedroom,Answer: garden,Where was the apple before the office? 
10,garden,office,Where was the apple before the bedroom? 
11,garden,office,Where was the apple before the bedroom? 
12,garden,Answer: garden,Where was the milk before the bathroom? 
13,garden,Answer: garden,Where was the milk before the bathroom? 
14,garden,Answer: garden,Where was the milk before the bathroom? 
15,kitchen,Answer: office,Where was the football before the garden? 
16,kitchen,Answer: office,Where was the football before the garden? 
17,garden,office,Where was the milk before the bedroom? 
18,garden,office,Where was the milk before the bedroom? 
19,bedroom,Answer: garden,Where was the football before the bathroom? 
20,garden,Answer: garden,Where was the football before the hallway? 
21,garden,Answer: garden,Where was the football before the office? 
22,hallway,Answer: hallway,Where was the football before the garden? 
23,office,Answer: office,Where was the milk before the kitchen? 
24,kitchen,Answer: kitchen,Where was the milk before the bedroom? 
25,bathroom,Answer: hallway,Where was the football before the bedroom? 
26,office,Answer: garden,Where was the football before the bedroom? 
27,garden,Answer: garden,Where was the football before the office? 
28,garden,Answer: garden,Where was the football before the office? 
29,garden,Answer: garden,Where was the apple before the office? 
30,bathroom,Answer: garden,Where was the apple before the hallway? 
31,office,Answer: garden,Where was the apple before the kitchen? 
32,office,Answer: garden,Where was the apple before the kitchen? 
33,hallway,Answer: hallway,Where was the milk before the bedroom? 
34,bedroom,Answer: hallway,Where was the milk before the garden? 
35,hallway,Answer: garden,Where was the apple before the bathroom? 
36,hallway,Answer: garden,Where was the football before the kitchen? 
37,bathroom,Answer: hallway,Where was the apple before the kitchen? 
38,garden,Answer: kitchen,Where was the apple before the bathroom? 
39,garden,Answer: kitchen,Where was the apple before the bathroom? 
40,garden,Answer: garden,Where was the football before the hallway? 
41,garden,Answer: garden,Where was the football before the hallway? 
42,garden,Answer: office,Where was the milk before the hallway? 
43,hallway,Answer: office,Where was the milk before the bathroom? 
44,bathroom,Answer: garden,Where was the football before the hallway? 
45,bedroom,Answer: hallway,Where was the apple before the bathroom? 
46,bedroom,Answer: hallway,Where was the apple before the bathroom? 
47,bedroom,Answer: garden,Where was the apple before the bathroom? 
48,bedroom,Answer: bedroom,Where was the apple before the bathroom? 
49,bedroom,Answer: garden,Where was the milk before the hallway? 
50,kitchen,Answer: office,Where was the apple before the garden? 
51,garden,Answer: garden,Where was the apple before the bedroom? 
52,garden,Answer: garden,Where was the football before the kitchen? 
53,bathroom,Answer: garden,Where was the apple before the bedroom? 
54,bathroom,Answer: garden,Where was the apple before the bedroom? 
55,office,kitchen,Where was the football before the hallway? 
56,kitchen,Answer: garden,Where was the apple before the office? 
57,office,Answer: office,Where was the football before the garden? 
58,office,Answer: garden,Where was the football before the bedroom? 
59,garden,Answer: kitchen,Where was the apple before the hallway? 
60,hallway,office,Where was the football before the bedroom? 
61,bathroom,Answer: garden,Where was the football before the hallway? 
62,bedroom,office,Where was the football before the kitchen? 
63,garden,garden,Where was the football before the bathroom? 
64,garden,Answer: garden,Where was the football before the bathroom? 
65,bathroom,Answer: kitchen,Where was the milk before the office? 
66,bathroom,bathroom,Where was the milk before the office? 
67,bathroom,bathroom,Where was the milk before the office? 
68,garden,Answer: garden,Where was the football before the bedroom? 
69,kitchen,Answer: garden,Where was the football before the bathroom? 
70,office,garden,Where was the football before the hallway? 
71,hallway,Answer: kitchen,Where was the apple before the garden? 
72,bathroom,Answer: bathroom,Where was the milk before the kitchen? 
73,kitchen,kitchen,Where was the apple before the bathroom? 
74,garden,Answer: hallway,Where was the apple before the bathroom? 
75,garden,Answer: office,Where was the milk before the hallway? 
76,hallway,Answer: hallway,Where was the milk before the office? 
77,garden,Answer: office,Where was the milk before the hallway? 
78,office,Answer: garden,Where was the apple before the bathroom? 
79,office,Answer: garden,Where was the apple before the bathroom? 
80,kitchen,garden,Where was the milk before the office? 
81,kitchen,garden,Where was the milk before the office? 
82,kitchen,garden,Where was the milk before the office? 
83,bathroom,Answer: garden,Where was the apple before the hallway? 
84,bathroom,Answer: garden,Where was the milk before the bedroom? 
