Unnamed: 0,target,output,question
0,football,Answer: The football.,What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Question: What did K. do to get Joe away?

Answer: He borrowed",Who gave the football to Jeff? 
2,football,,What did Fred give to Jeff? 
3,Jeff,,Who did Fred give the football to? 
4,Fred,,Who did Jeff give the football to? 
5,Jeff,,Who gave the apple? 
6,Bill,,Who received the apple? 
7,apple,Answer: The football.,What did Bill give to Fred? 
8,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The football.",What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who received the apple? 
10,Mary,"Answer: Fred.

Question: Who moved to the garden?

Answer: Mary.

Question",Who received the milk? 
11,milk,,What did Mary give to Bill? 
12,Bill,,Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,"+The Boy with the Golden Eyes+: A Story of the South Sea Islands. By
     H",What did Mary give to Bill? 
15,Jeff,Answer: Jeff,Who received the football? 
16,Fred,"The air was as pure as crystal, and the sky as blue as the sapphire in
Gertr",Who gave the football to Jeff? 
17,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: The football.",What did Fred give to Jeff? 
18,Jeff,,Who received the football? 
19,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Jeff.

Question:",Who gave the milk? 
20,milk,"Jeff gave the football to Mary.

Question: What did Fred give to Mary?

Fred gave",What did Jeff give to Mary? 
21,Mary,"* The bracketed words are Cobbett's. The letter from
     Herault de Sechell",Who gave the milk to Jeff? 
22,Mary,,Who gave the milk to Jeff? 
23,Bill,Answers:,Who gave the apple to Jeff? 
24,Jeff,,Who gave the apple? 
25,apple,,What did Jeff give to Fred? 
26,Fred,,Who received the apple? 
27,Jeff,"Answer: Jeff

Question: Who went to the garden?

Answer: Fred

Question: Who",Who received the apple? 
28,Jeff,Answer: Fred,Who gave the apple? 
29,Fred,"Answer: Fred.

Question: Who did Fred give the apple to?

Answer: Jeff.",Who did Jeff give the apple to? 
30,Mary,Answer: Bill.,Who gave the milk? 
31,Bill,"Answer: Mary.





End of the Project Gutenberg EBook of Birds and all",Who gave the milk? 
32,Bill,"Options:

A. Bill

B. Fred

C. Jeff

D. None of",Who gave the milk to Mary? 
33,milk,"Answer: The milk.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
34,apple,"Answer: The apple.

Question: What did Fred give to Mary?

Answer: The milk.",What did Mary give to Fred? 
35,Jeff,"Answer: Jeff.





End of the Project Gutenberg EBook of Birds and all",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff.





End of the Project Gutenberg EBook of Birds and all",Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,Answer: Mary.,Who gave the apple? 
40,Mary,Answer: Mary.,Who gave the milk? 
41,milk,,What did Mary give to Fred? 
42,Jeff,Answer: Fred.,Who gave the milk? 
43,Fred,,Who received the milk? 
44,Mary,"Answer: Mary.

Question: Who picked up the milk?

Answer: Fred.

Question",Who gave the milk? 
45,Bill,"""I have been in France since the commencement of the Revolution, and
have seen it pass through all its",Who did Mary give the milk to? 
46,milk,"Answer: The milk.

Question: What did Jeff give to Bill?

Answer: The apple.",What did Mary give to Bill? 
47,Mary,"Answer: Bill.

Question: Who grabbed the football?

Answer: Nelson.

Question:",Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,"Answer: Bill.

Question: Who grabbed the football there?

Answer: Fred.

Question",Who gave the milk to Mary? 
50,Mary,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer: Fred.",Who gave the apple to Fred? 
51,Fred,"CHAPTER IX

THE SCOTTISH WOMEN’S HOSPITALS",Who gave the apple to Mary? 
52,apple,"Answer: The apple.

Question: What did Mary give to Fred?

Answer: The apple.",What did Fred give to Mary? 
53,apple,"ARNE. II.

A CLOUDY DAWN. The next day,",What did Mary give to Jeff? 
54,apple,apple,What did Mary give to Jeff? 
55,Fred,"Answer: Fred

Question: Who was the first to speak?

Answer: Arne

Question",Who received the football? 
56,football,"Answer: The football.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
57,Bill,,Who gave the apple? 
58,Bill,"Options:

A. Bill

B. Fred

C. Lightfoot

D. Hell",Who did Mary give the apple to? 
59,Jeff,,Who did Bill give the apple to? 
60,Jeff,"End of the Project Gutenberg EBook of Prairie Farmer, Vol. If the power of",Who did Bill give the apple to? 
61,Bill,"Answer: Bill.

Question: Who gave the football to Jeff?

Answer: Mary.",Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff.,Who gave the apple to Bill? 
63,Bill,Answer: Jeff.,Who received the apple? 
64,Mary,,Who gave the milk? 
65,Mary,"Answer: Elsie.




CHAPTER X

THE SCOTTISH WOM",Who gave the apple to Bill? 
66,Bill,"Answer: Bill.

Question: Who did Bill give the apple to?

Answer: Mary.",Who did Mary give the apple to? 
67,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Bill give the apple to? 
68,apple,,What did Bill give to Mary? 
69,Mary,THE FISHERMAN'S WIFE. [Footnote: From the _Garden,Who did Bill give the apple to? 
70,apple,Answer: The apple.,What did Fred give to Jeff? 
71,Jeff,"Answer: Fred.

Question: Who gave the football to Jeff?

Answer: Fred.",Who gave the football? 
72,Jeff,"Answer: Fred

Question: Who went back to the office?

Answer: Mary

Question:",Who gave the football? 
73,apple,"CHAPTER XLI. ""I'll tell ye what I mean ter do with them-",What did Fred give to Bill? 
74,apple,,What did Fred give to Bill? 
75,Fred,"Answer: Fred.

Question: Who took the football?

Answer: Mary.

Question:",Who gave the football? 
76,Fred,,Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Answer: Mary.

Question: Who got the football?

Answer: Fred.

Question:",Who gave the football? 
79,football,"Answer: The football.

Question: What did Amy give to Webb?

Answer: A smile.",What did Mary give to Fred? 
80,milk,"Answer: The milk.

Question: What did Jeff do with the milk?

Answer: He discarded",What did Fred give to Jeff? 
81,milk,,What did Fred give to Jeff? 
82,Fred,,Who did Jeff give the milk to? 
83,milk,,What did Jeff give to Fred? 
84,Jeff,"Options:
1. Bill
2. Jeff
3. Mary
4. Fred

Correct Option",Who gave the milk to Fred? 
85,Fred,"Answer: Fred

Question: Who did Bill give the apple to?

Answer: Mary

Question",Who did Mary give the apple to? 
86,Fred,,Who gave the apple to Mary? 
87,Mary,"End of the Project Gutenberg EBook of Birds and all Nature, Vol. An",Who gave the apple? 
88,Jeff,"Question: Who did Jeff leave the football to?

Question: Who did Catharine give the football to",Who did Mary give the apple to? 
89,Jeff,,Who received the football? 
90,football,"A: 

 What did Mary give to Jeff?



 Mary gave the football to Jeff",What did Mary give to Jeff? 
91,Mary,"A: The answer is:

 Bill

Reasoning:

 The first line of each st",Who received the football? 
92,Mary,,Who gave the football? 
93,Jeff,"Options:

A. Jeff

B. Fred

C. Bill

D. Michael",Who did Mary give the football to? 
94,Bill,,Who did Fred give the apple to? 
95,Jeff,Answer: Jeff,Who did Mary give the apple to? 
96,Mary,"Options:

A. Mary

B. Johnnie

C. Amy

D. Alf",Who gave the apple to Jeff? 
97,apple,Answer: An apple.,What did Jeff give to Fred? 
98,Fred,"Options:

A. Fred

B. Mary

C. Fred and Mary

D.",Who did Jeff give the apple to? 
99,milk,"Question: What did Mary give to Bill?

Question: What did Bill give to Fred?

Question",What did Bill give to Mary? 
