,target,output,question
0,bedroom,Answer: The hallway.,What is the bathroom east of?
1,kitchen,Answer: The office is south of the,What is south of the office?
2,garden,Answer: The garden.,What is north of the office?
3,garden,"Answer: The garden.

Question: What is the garden north of?

Answer: The bedroom.",What is the bedroom north of?
4,garden,"The kitchen.

The kitchen is south of the bathroom.

The kitchen is south of the bathroom.",What is the bathroom south of?
5,office,"Answer: The hallway.

Question: What is the name of the man who was murdered?

Answer",What is north of the bedroom?
6,bathroom,Answer: The bedroom.,What is north of the garden?
7,bedroom,"Answer: The bedroom.




THE MANUFACTURE OF APPLE JELLY. [",What is west of the office?
8,kitchen,Answer: The garden south of is the garden south of. Question: What is the garden south of? Answer: The garden,What is the garden south of?
9,bathroom,Answer: The kitchen.,What is the hallway north of?
10,bedroom,Answer: The bedroom.,What is south of the hallway?
11,office,Answer: The office.,What is east of the bedroom?
12,hallway,Answer: The kitchen. Question: What is south of the kitchen? Answer: The garden. Question: What is east of,What is north of the garden?
13,bedroom,"Answer: The garden is west of the house.

Question: What is the house east of?",What is the garden west of?
14,hallway,Answer: The hallway.,What is east of the bathroom?
15,bathroom,"Answer: The office east of.

[Illustration: ""_I_'M A LITTLE BIT",What is the office west of?
16,bathroom,Answer: The kitchen. Question: What is east of the bedroom? Answer: The kitchen. Question: What is north of,What is west of the bedroom?
17,kitchen,"Answer: The kitchen.




BOOK 4


           The world is full of magic things",What is north of the hallway?
18,bathroom,"Answer: The garden.

Question: What is south of the garden?

Answer: The barn.",What is south of the kitchen?
19,office,Answer: The guarda-pipa.,What is south of the bedroom?
20,bedroom,Answer: The bathroom.,What is west of the hallway?
21,office,"Answer: The bedroom.


Chapter 44

The Beano


The Beano was held",What is east of the bedroom?
22,bedroom,"Answer: The bedroom.

Question: What is the bedroom north of?

Answer: The hallway.",What is the hallway south of?
23,kitchen,Answer: The office.,What is west of the bedroom?
24,bedroom,Answer: The hallway.,What is south of the bathroom?
25,hallway,Answer: The kitchen.,What is west of the bathroom?
26,office,"Answer: The kitchen.

Question: What is the name of the man who married the Widow Blais",What is south of the hallway?
27,bedroom,"Answer: The office is east of the office."" ""I'm glad, Benny,"" he said, """,What is east of the office?
28,garden,"Answer: The garden.

Question: What is east of the bathroom?

Answer: The kitchen.",What is west of the bathroom?
29,kitchen,"Answer: The garden north of the house.

Question: What is the garden north of the house?",What is the garden north of?
30,office,Answer: The sun.,What is east of the garden?
31,bathroom,"Answer: The bathroom.

Question: What is north of the kitchen?

Answer: The bathroom.",What is south of the hallway?
32,garden,Answer: The garden. Question: What is west of the garden? Answer: The office. Question: What is north of,What is east of the office?
33,bedroom,Answer: The bathroom.,What is south of the hallway?
34,garden,"Answer: The garden.

Question: What is the garden west of?

Answer: The hallway.",What is the hallway east of?
35,kitchen,"CHAPTER XXV

THE LITTLE GIRL


""I'",What is south of the hallway?
36,bathroom,"Answer: The hallway.

Question: What is the hallway west of?

Answer: The kitchen.",What is the kitchen west of?
37,kitchen,Answer: The kitchen.,What is the bathroom west of?
38,bathroom,"Answer: The kitchen.




[Illustration: THE BATTLE OF ATLANTA",What is the garden south of?
39,bedroom,"Answer: The garden is south of the bedroom.

Question: What is the bedroom north of?",What is the garden south of?
40,bedroom,Answer: The kitchen.,What is west of the bathroom?
41,garden,Answer: The pottingar.,What is west of the office?
42,bathroom,"Answer: The bathroom.

Question: What is the name of the smith who is killed?",What is west of the hallway?
43,hallway,Answer: The hallway.,What is north of the kitchen?
44,bathroom,"Answer: The bathroom.

Question: What is the hallway south of?

Answer: The office.",What is the hallway north of?
45,office,Answer: The bathroom.,What is the bedroom south of?
46,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?

Answer: The garden.",What is west of the office?
47,bedroom,"Answer: The bedroom.

Question: What is south of the bedroom?

Answer: The hallway.",What is south of the office?
48,office,Answer: The kitchen is east of the storehouse.,What is the kitchen east of?
49,hallway,,What is south of the bathroom?
50,hallway,CHAPTER XXVII. The following scene takes place in the Rue du Milieu-,What is east of the bathroom?
51,bathroom,,What is the office south of?
52,office,"Answer: The bathroom.




/Chap. CLIX./--_Of the Att",What is the hallway east of?
53,kitchen,Answer: The bedroom south of the kitchen. Question: What is the bedroom north of? Answer: The bedroom north of the,What is the bedroom south of?
54,kitchen,"Answer: The bedroom.











End of the Project Gutenberg E",What is the hallway west of?
55,bathroom,Answer: The bathroom.,What is the bedroom east of?
56,bedroom,Answer: The kitchen is south of the living room.,What is the kitchen south of?
57,office,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The kitchen.",What is the kitchen west of?
58,kitchen,Answer: The hallway is south of the kitchen. Question: What is the kitchen north of? Answer: The kitchen is north,What is the hallway south of?
59,office,Answer: The bedroom is east of the kitchen.,What is the bedroom east of?
60,bathroom,Answer: The bathroom.,What is east of the kitchen?
61,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The bathroom.",What is the bathroom south of?
62,bedroom,Answer: The bedroom.,What is the kitchen north of?
63,kitchen,"Answer: The bathroom.




CHAPTER XI

IN WHICH HARRY IS T",What is the garden east of?
64,kitchen,"Answer: The kitchen.









End of Project Gutenberg's",What is south of the hallway?
65,kitchen,,What is the garden east of?
66,hallway,"Answer: The sea."" ""I'm going to have a look at the sea,"" he said. ""I",What is north of the garden?
67,garden,Answer: The bathroom.,What is the bedroom south of?
68,garden,"Answer: The bathroom.




CHAPTER XXVII. The garden is north of the",What is the hallway south of?
69,office,"Answer: The office.

Question: What is west of the office?

Answer: The kitchen.",What is west of the kitchen?
70,bedroom,Answer: The west.,What is east of the office?
71,hallway,,What is south of the kitchen?
72,bedroom,Answer: The garden is east of the hallway.,What is east of the garden?
