Unnamed: 0,target,output,question
0,bedroom,"Answer: The hallway.

Question: What is the bedroom west of?

Answer: The bathroom.",What is the bathroom east of?
1,bedroom,"Answer: The bedroom.




CHAPTER IX. The _cithara_, or",What is west of the kitchen?
2,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?

Answer: The hallway.",What is north of the garden?
3,bedroom,"Answer: The bedroom.

Question: What is the opposite of the bedroom?

Answer: The kitchen",What is south of the kitchen?
4,bedroom,"Options:

A. The bedroom

B. The office

C. The bedroom and the office",What is east of the kitchen?
5,garden,"Answer: The hallway.

Question: What is the hallway west of?

Answer: The garden.",What is the bathroom west of?
6,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?

Answer: The garden.",What is east of the bedroom?
7,bathroom,"Answer: The bathroom.

Question: What is the bathroom north of?

Answer: The garden.",What is the garden south of?
8,kitchen,,What is south of the office?
9,office,"Answer: The garden.


A: The hallway is east of the garden.

The hallway is",What is east of the hallway?
10,garden,"Answer: The garden.

Question: What is south of the office?

Answer: The hallway.",What is north of the office?
11,garden,"Answer: The garden.

Question: What is north of the kitchen?

Answer: The office.",What is south of the kitchen?
12,bathroom,"Answer: The bathroom.


A: The bathroom is east of the kitchen.



*",What is east of the kitchen?
13,garden,"Answer: Garden

Question: What is east of the kitchen?

Answer: Bathroom

Question",What is west of the kitchen?
14,garden,"Answer: The garden.




CHAPTER IX

THE DEFENCE OF CAWNP",What is north of the bedroom?
15,garden,"Answer: The garden.

The garden is east of the hallway.

The garden is east of the",What is east of the hallway?
16,hallway,"A. The hallway.

B. The bathroom.

C. The pig stye.",What is east of the office?
17,office,"A. The office

B. The kitchen

C. The bedroom

D. The living room",What is south of the bathroom?
18,garden,"for us. We have a room to ourselves, and a
    kitchen adjoining, and a",What is the bedroom north of?
19,garden,"Answer: The garden.

Question: What is the bedroom east of?

Answer: The kitchen.",What is the kitchen west of?
20,garden,"Answer: The hallway.

Question: What is the hallway east of?

Answer: The office.",What is the office east of?
21,garden,"Correct Answer: The kitchen

Incorrect Answer: The garden

Incorrect Answer: The",What is the bathroom south of?
22,bathroom,"Answer: The bathroom.

Question: What is south of the bedroom?

Answer: The kitchen.",What is north of the bedroom?
23,bathroom,"A: The bedroom is south of the bathroom.

The answer is

the bedroom is south of",What is the bedroom south of?
24,hallway,"Options:

A. The office

B. The hallway

C. The living room",What is the bedroom west of?
25,office,"Answer: The office.


A: The answer is:

 The office.

Because:",What is east of the bathroom?
26,office,"Answer: The hallway.

Question: What is north of the hallway?

Answer: The bedroom.",What is north of the bedroom?
27,hallway,"Answer: The hallway.


A: The hallway is west of the bathroom.

The hallway is",What is west of the bathroom?
28,garden,"Answer: The garden.

Question: What is the garden north of?

Answer: The office.",What is the bathroom north of?
29,garden,"Answer: The garden.

The garden is north of the office.

Why is a man's",What is north of the office?
30,bedroom,"Answer: The bedroom.

Question: What is east of the bedroom?

Answer: The office.",What is east of the kitchen?
31,kitchen,"Answer: The kitchen.

Question: What is the kitchen west of?

Answer: The bathroom.",What is the bathroom east of?
32,bathroom,"Answer: The bathroom.




THE MAIDENHAIR TREE. The Maidenhair",What is north of the garden?
33,kitchen,"Answer: The hallway.




THE WOODS OF AMERICA. A collection of woods",What is the bedroom west of?
34,bedroom,"Options:
1. The bedroom.
2. The hallway.
3. The living room.
4",What is the kitchen south of?
35,garden,Answer: The garden.,What is the bathroom east of?
36,office,"Options:

A) The bathroom.

B) The office.

C) The kitchen.",What is south of the hallway?
37,bedroom,Answer: The bedroom.,What is north of the bathroom?
38,bedroom,Answer: The office.,What is the bathroom east of?
39,office,Answer: The office.,What is north of the bedroom?
40,bathroom,"Answer: The bathroom.

Question: What is south of the bathroom?

Answer: The hallway.",What is south of the kitchen?
41,bedroom,"Answer: The bedroom.


A: The answer is:

The bedroom.

Explanation",What is west of the office?
42,kitchen,"Answer: The kitchen.

Question: What is the bedroom north of?

Answer: The kitchen.",What is the garden south of?
43,garden,"Answer: The garden.

Question: What is north of the bathroom?

Answer: The garden.",What is south of the bedroom?
44,garden,"Answer: The garden.

Question: What is the garden north of? Answer: The office.

Question:",What is the office south of?
45,hallway,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The hallway.",What is the office east of?
46,garden,"Answer: The garden.

Question: What is south of the garden?

Answer: The bedroom.",What is south of the office?
47,garden,"Options:

A. Garden

B. Bathroom

C. Kitchen

D. None",What is west of the bedroom?
48,garden,"Answer: The garden.

Question: What is west of the hallway?

Answer: The bedroom.",What is east of the hallway?
49,garden,"Answer: The garden.

Question: What is the hallway north of?

Answer: The office.",What is the office south of?
50,bedroom,"Answer: The garden.


was unexpected. The Federal army was not in battle array, and the",What is the hallway north of?
51,garden,"Answer: The garden.


A: The answer is:

The garden

Because:",What is north of the bathroom?
52,hallway,"Answer: The garden.

Question: What is the garden north of? Answer: The kitchen.

Question:",What is the bedroom north of?
53,bathroom,"Answer: The bathroom.

Question: What is east of the bathroom?

Answer: The kitchen.",What is east of the garden?
54,bathroom,"Answer: The bathroom.

Question: What is east of the bedroom?

Answer: The office.",What is west of the bedroom?
55,garden,"Options:

A. The garden

B. The bedroom

C. The hallway

D",What is east of the hallway?
56,hallway,"Answer: The kitchen.

The Question: What is the kitchen east of?

Answer: The hallway",What is the bedroom east of?
57,kitchen,"Answer: The kitchen.

Question: What is east of the hallway?

Answer: The garden.",What is west of the hallway?
58,hallway,"Answer: The hallway.

Question: What is south of the hallway?

Answer: The garden.",What is south of the bedroom?
59,kitchen,"Answer: The kitchen.

Question: What is the kitchen south of?

Answer: The garden.",What is the garden north of?
60,hallway,"Answer: The hallway.

Question: What is the hallway south of?

Answer: The bathroom.",What is the bedroom north of?
61,bedroom,"Answer: The bedroom.

Question: What is south of the bedroom?

Answer: The office.",What is south of the hallway?
62,kitchen,"Answer: The library.

Question: What is the library north of?

Answer: The kitchen.",What is the hallway north of?
63,hallway,"Answer: The hallway.

Question: What is west of the hallway?

Answer: The garden.",What is west of the bedroom?
64,bedroom,"Answer: The office.

Question: What is east of the office?

Answer: The garden.",What is east of the garden?
65,office,Answer: The garden.,What is the bedroom north of?
66,bathroom,"The bathroom.

What is the bathroom south of?

The bedroom.

What is the bathroom",What is the bedroom north of?
67,office,"Answer: The bedroom.

Question: What is the office north of?

Answer: The garden.",What is the garden south of?
68,kitchen,"A: The bathroom is west of the kitchen.

The bathroom is west of the garden.",What is the bathroom west of?
69,garden,"A: The hallway is east of the bathroom.

The hallway is west of the bathroom.",What is the hallway east of?
70,bathroom,"A:

The bathroom.

Reasoning:

The first verse of the poem is a clue",What is south of the bedroom?
71,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The garden.",What is the garden south of?
72,garden,"Answer: The garden.

Question: What is the bedroom north of?

Answer: The hallway.",What is the bedroom south of?
73,bathroom,"Answer: The bathroom.

Question: What is south of the office?

Answer: The hallway.",What is north of the office?
74,bathroom,"Options:

A. The office

B. The bathroom

C. The kitchen

D",What is the hallway north of?
75,bedroom,"Options:

A. Garden

B. Bedroom

C. Hallway

D. None",What is south of the hallway?
76,bedroom,Answer: The bathroom,What is the hallway east of?
77,bathroom,"Answer: The bathroom.


A: The bathroom is north of the office.

The story is",What is north of the office?
78,kitchen,"Answer: The bathroom.

Question: What is east of the bathroom?

Answer: The kitchen.",What is east of the garden?
79,hallway,"Answer: The hallway.

Question: What is the hallway north of?

Answer: The kitchen.",What is the kitchen south of?
80,garden,"Answer: The garden.

The Angel of observation is the Angel of the Lord, and the garden is",What is west of the office?
81,office,"Answer: The office.

Question: What is the office east of?

Answer: The hallway.",What is the bedroom west of?
82,kitchen,Answer: The bathroom.,What is the hallway south of?
83,garden,"Answer: The garden.


A: The office is west of the garden.

The office is",What is the office west of?
84,bathroom,"Answer: The bathroom.

Question: What is the name of the lawyer?

Answer: Lewis Ly",What is north of the hallway?
85,office,"Answer: The office.

Question: What is west of the office?

Answer: The bathroom.",What is west of the garden?
86,office,Answer: The office.,What is west of the garden?
87,garden,"Answer: The garden.

Question: What is east of the garden?

Answer: The kitchen.",What is east of the bathroom?
88,bathroom,"Answer: The bathroom.


A: The answer is:

The bathroom is north of the office",What is north of the office?
89,kitchen,Answer: The kitchen.,What is the bedroom west of?
90,office,"Options:

A. The office

B. The hallway

C. The bedroom

D",What is the bathroom south of?
91,office,"Answer: The office.

is the best representative of the school, and the most important
personage in",What is east of the bedroom?
92,bedroom,"Answer: The bedroom.

Question: What is north of the hallway?

Answer: The bedroom.",What is south of the office?
93,bathroom,,What is the garden west of?
94,garden,"Answer: The garden.

Question: What is the garden east of?

Answer: The bedroom.",What is the bedroom west of?
95,hallway,"Answer: The hallway.

[Footnote 1: The appointment of assistant-surgeon is a",What is north of the garden?
96,bedroom,"Answer: The bathroom.

to appoint me to the

Question: What is the bathroom west of?",What is the kitchen west of?
97,kitchen,"Answer: The kitchen.


A: The kitchen is west of the bedroom.



*",What is west of the bedroom?
98,bathroom,"Answer: The bathroom.

Question: What is the bathroom south of?

Answer: The kitchen.",What is the kitchen north of?
99,garden,Answer: The office is north of the garden.,What is the office north of?
100,bedroom,"Options:

A. The bedroom

B. The garden

C. The kitchen

D",What is east of the hallway?
101,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?

Answer: The garden.",What is south of the hallway?
102,bedroom,"Answer: The bathroom.


A: The answer is:

The bedroom is east of the office",What is the office west of?
103,bathroom,"Answer: The garden.

Question: What is the garden north of? Answer: The bathroom.

Question:",What is the kitchen north of?
104,hallway,"Answer: The hallway.

Question: What is east of the bedroom?

Answer: The kitchen.",What is west of the bedroom?
105,bedroom,"Answer: The garden.

Question: What is east of the kitchen?

Answer: The garden.",What is west of the kitchen?
106,office,"Answer: The hallway.

be seen in the poultry-shops of London, where the geese are",What is the kitchen south of?
107,bathroom,"Answer: The bathroom.

Question: What is west of the bathroom?

Answer: The bedroom.",What is west of the garden?
108,bedroom,"Answer: The bedroom.

Question: What is the bedroom north of?

Answer: The hallway.",What is the bathroom south of?
109,bathroom,,What is the kitchen west of?
110,garden,"Answer: The bathroom.

Question: What is the bathroom west of?

Answer: The garden.",What is the hallway west of?
111,hallway,"Answer: The bathroom.

Question: What is the bathroom south of?

Answer: The hallway.",What is the kitchen south of?
112,office,"Answer: The bedroom.

Question: What is north of the bathroom?

Answer: The bedroom.",What is south of the bathroom?
113,hallway,"Answer: The office is west of the hallway.

Question: What is the office east of?",What is the office west of?
114,bedroom,"Answer: The garden.

Question: What is the bedroom south of?

Answer: The kitchen.",What is the kitchen north of?
115,office,THE USE OF ROCKETS IN THE DEFENCE OF SHIPS. The office is west of the,What is the garden east of?
116,bedroom,,What is the hallway south of?
117,bedroom,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The hallway.",What is the garden west of?
118,hallway,"Answer: The hallway.

Question: What is south of the office?

Answer: The kitchen.",What is north of the office?
119,office,"Answer: The office.

Question: What is east of the office?

Answer: The kitchen.",What is west of the hallway?
120,bedroom,Answer: The bedroom.,What is the bathroom north of?
121,kitchen,"A: The hallway is north of the kitchen.

The hallway is south of the kitchen.",What is the hallway north of?
122,office,"A: The answer is:

 The kitchen.

The reason is:

 The bathroom is",What is east of the bathroom?
123,bathroom,"A: The bathroom is

South of the office.

The clues are

The first letter",What is north of the hallway?
124,bathroom,"Answer: The bathroom.


A: The bedroom is north of the bathroom.

The clues are",What is the bedroom north of?
125,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?

Answer: The office.",What is west of the garden?
126,bathroom,"Answer: The bathroom.




THE BROWNIES' TALLY-HO. The bathroom is",What is north of the kitchen?
127,hallway,"Answer: The garden.

Question: What is the hallway west of?

Answer: The bedroom.",What is the bedroom east of?
128,garden,"Options:

A. The kitchen

B. The garden

C. The bedroom

D",What is the bedroom south of?
129,hallway,"Answer: The hallway.

Question: What is west of the bathroom?

Answer: The bedroom.",What is east of the bathroom?
130,garden,"Answer: The hallway.




[Illustration]




CHAPTER IV",What is the bedroom east of?
131,kitchen,"Answer: The bedroom.


A: The answer is:

The bedroom

Because:",What is south of the bathroom?
132,kitchen,"Answer: The kitchen.

The garden is east of the kitchen.

Answer: The garden.",What is east of the garden?
133,bathroom,"Answer: The bathroom.

Question: What is the bathroom west of?

Answer: The hallway.",What is the hallway east of?
134,office,"Answer: The bedroom.

Question: What is the office east of?

Answer: The hallway.",What is the hallway east of?
135,kitchen,"Answer: The kitchen.

Question: What is the bedroom west of?

Answer: The kitchen.",What is the garden east of?
136,bathroom,"That Brownies, with a sudden start,

Question: What is the bedroom north of?",What is the bedroom south of?
137,hallway,"Answer: The hallway.

Question: What is the hallway west of?

Answer: The kitchen.",What is the garden east of?
138,kitchen,"Answer: The kitchen.

Question: What is south of the garden?

Answer: The hallway.",What is south of the hallway?
139,hallway,"Options:

A. The hallway

B. The garden

C. The office

D",What is west of the kitchen?
140,kitchen,"Answer: The bathroom.

Question: What is north of the bathroom?

Answer: The kitchen.",What is north of the garden?
141,office,"Answer: The bathroom.

Question: What is the bathroom west of?

Answer: The kitchen.",What is the kitchen west of?
142,bathroom,"Answer: The bathroom.

Question: What is the bathroom south of?

Answer: The kitchen.",What is the kitchen north of?
143,bathroom,"Answer: The bathroom.

Question: What is east of the bathroom?

Answer: The kitchen.",What is east of the kitchen?
144,bathroom,"Answer: The bathroom.

Question: What is west of the garden?

Answer: The bedroom.",What is east of the garden?
145,kitchen,Answer: The garden.,What is the office south of?
146,hallway,"Answer: The garden.

Question: What is the hallway south of?

Answer: The kitchen.",What is the kitchen north of?
147,hallway,"Answer: The kitchen.

Question: What is the hallway east of?

Answer: The bedroom.",What is the bedroom west of?
148,bathroom,"Options:
1. the kitchen
2. the bathroom
3. the bedroom
4. the living room",What is the office west of?
149,hallway,,What is the office south of?
150,bathroom,"The bathroom.


A: The answer is:

The bathroom.

The reason is:",What is north of the hallway?
151,garden,Answer: The hallway.,What is the bathroom east of?
152,kitchen,"Answer: The bathroom is east of the kitchen.

Question: What is the kitchen east of?",What is the bathroom east of?
153,hallway,"Answer: The hallway.

Question: What is north of the kitchen?

Answer: The office.",What is south of the kitchen?
154,hallway,"Options:

A. The bedroom.

B. The hallway.

C. The kitchen.",What is south of the office?
155,garden,"Answer: The hallway.

Question: What is the bedroom east of?

Answer: The hallway.",What is the bedroom west of?
156,office,"A: The office is south of the bedroom.



*


*",What is south of the bedroom?
157,bathroom,"Answer: The bathroom.

Question: What is north of the hallway?

Answer: The bathroom.",What is north of the garden?
158,garden,"Options:

A. The office

B. The garden

C. The office and the garden",What is the bedroom east of?
159,bedroom,"Answer: The bedroom.

Question: What is north of the kitchen?

Answer: The bathroom.",What is south of the kitchen?
160,hallway,"Answer: The hallway.

Question: What is the bedroom south of?

Answer: The office.",What is the office south of?
161,bathroom,"Answer: The bathroom.

Question: What is south of the garden?

Answer: The bedroom.",What is north of the garden?
162,hallway,"Answer: The garden.

Question: What is west of the bathroom?

Answer: The garden.",What is east of the bathroom?
163,hallway,"Answer: The office is east of the hallway.

Question: What is the office west of?",What is the office east of?
164,bathroom,"Answer: The garden.

Question: What is the garden east of?

Answer: The office.",What is the office west of?
165,kitchen,Answer: The kitchen.,What is west of the bedroom?
166,office,,What is north of the hallway?
167,garden,Answer: The bathroom.,What is the office north of?
168,kitchen,"Answer: The kitchen.

Question: What is east of the hallway?

Answer: The office.",What is west of the hallway?
169,bedroom,"Answer: The hallway.

Question: What is the bedroom north of?

Answer: The garden.",What is the garden south of?
170,hallway,"Answer: The hallway.

Question: What is the hallway south of?

Answer: The bedroom.",What is the bedroom north of?
171,bathroom,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The bathroom.",What is the hallway west of?
172,kitchen,Answer: The kitchen.,What is north of the garden?
173,hallway,"Answer: The garden.

Question: What is the hallway south of?

Answer: The bathroom.",What is the bathroom north of?
174,bathroom,"Options:

A. The bathroom.

B. The kitchen.

C. The bedroom.",What is south of the office?
