Unnamed: 0,target,output,question
0,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: Nothing.",What did Fred give to Jeff? 
1,Fred,Answer: Fred. Question: Who gave the milk to Fred? Answer: Bill. Question: Who gave the football to Bill,Who gave the football to Jeff? 
2,football,Answer: The football.,What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Fred give the football to? 
4,Fred,"Answer: Fred

Question: Who did Fred give the football to?

Answer: Jeff

Question",Who did Jeff give the football to? 
5,Jeff,Answer: Fred.,Who gave the apple? 
6,Bill,,Who received the apple? 
7,apple,"Answer: The football.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
8,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who received the apple? 
10,Mary,"Answer: Mary




CHAPTER XI.


THE ORGAN. The organ is",Who received the milk? 
11,milk,"CHAPTER VIII.

THE OSTEOPATHIC PROPAGANDA. Wonderful Growth",What did Mary give to Bill? 
12,Bill,Answer: Bill,Who received the milk? 
13,Bill,"Answer: Bill

Question: Who did Bill give the milk to?

Answer: Mary

Question",Who did Mary give the milk to? 
14,milk,"Answer: The milk.

Question: What did Bill give to Mary?

Answer: The football.",What did Mary give to Bill? 
15,Jeff,"Answer: Jeff

Question: Who travelled to the garden?

Answer: Mary

Question: Who",Who received the football? 
16,Fred,"Answer: Fred

Question: Who gave the football to Fred?

Answer: Jeff

Question:",Who gave the football to Jeff? 
17,football,Answer: The football.,What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff

Question: Who threw the football?

Answer: Fred

Question: Who is",Who received the football? 
19,Mary,"Answer: Jeff

Question: Who took the milk?

Answer: Mary

Question: Who passed",Who gave the milk? 
20,milk,,What did Jeff give to Mary? 
21,Mary,,Who gave the milk to Jeff? 
22,Mary,"Answer: Mary.

Question: Who got the milk?

Answer: Jeff.

Question:",Who gave the milk to Jeff? 
23,Bill,Answer: Mary.,Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who took the apple?

Answer: Jeff.

Question:",Who gave the apple? 
25,apple,"Answer: apple

Question: What did Fred give to Jeff?

Answer: milk

Question:",What did Jeff give to Fred? 
26,Fred,"Answer: Fred

Question: Who put down the apple?

Answer: Jeff

Question: Who",Who received the apple? 
27,Jeff,"Answer: Jeff

Question: Who went to the hallway?

Answer: Fred

Question: Who",Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who picked up the apple?

Answer: Jeff.

Question",Who gave the apple? 
29,Fred,"Answer: Fred

Question: Who did Jeff give the apple to?

Answer: Fred

Question",Who did Jeff give the apple to? 
30,Mary,"Answer: Bill.





End of Project Gutenberg's Critical Miscellan",Who gave the milk? 
31,Bill,"Answer: Mary gave the milk to Bill.

Question: Who gave the milk to Bill?

Answer",Who gave the milk? 
32,Bill,Answer: Bill.,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,Answer: apple,What did Mary give to Fred? 
35,Jeff,"Answer: Jeff

Question: Who did Mary drop the apple there?

Answer: Jeff

Question",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff





End of the Project Gutenberg EBook of Birds and all Nature,",Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,"Answer: milk

Question: What did Mary give to Bill?

Answer: apple

Question:",What did Jeff give to Mary? 
39,Fred,"Answer: Bill.

Question: Who gave the apple to Bill?

Answer: Fred.",Who gave the apple? 
40,Mary,"Answer: Mary.

Question: Who dropped the milk?

Answer: Fred.

Question:",Who gave the milk? 
41,milk,"Answer: The milk.

Question: What did Fred give to Mary?

Answer: The football.",What did Mary give to Fred? 
42,Jeff,"Answer: Mary

Question: Who got the milk?

Answer: Fred

Question: Who discarded",Who gave the milk? 
43,Fred,"Answer: Mary

Question: Who passed the milk to Fred?

Answer: Mary

Question:",Who received the milk? 
