,target,output,question
0,kitchen,Answer: The football is in the garden.,Where is the football? 
1,garden,The milk is in the garden.,Where is the milk? 
2,bedroom,The apple is in the bedroom.,Where is the apple? 
3,bedroom,Answer: The apple is in the office.,Where is the apple? 
4,kitchen,The apple is in the kitchen.,Where is the apple? 
5,hallway,Answer: The apple is in the kitchen.,Where is the apple? 
6,kitchen,The milk is in the office.,Where is the milk? 
7,garden,The milk is in the garden.,Where is the milk? 
8,bedroom,The milk is in the kitchen.,Where is the milk? 
9,bathroom,The milk is in the hallway.,Where is the milk? 
10,bathroom,The football is in the bathroom.,Where is the football? 
11,bedroom,The milk is in the bathroom.,Where is the milk? 
12,bathroom,The apple is in the bedroom.,Where is the apple? 
13,kitchen,The football is in the office.,Where is the football? 
14,bedroom,The apple is in the bedroom.,Where is the apple? 
15,garden,Answer: The apple is in the kitchen.,Where is the apple? 
16,bedroom,Answer: The football is in the garden.,Where is the football? 
17,bedroom,The apple is in the hallway.,Where is the apple? 
18,garden,The milk is in the garden.,Where is the milk? 
19,garden,The milk is in the bathroom.,Where is the milk? 
20,office,The apple is in the office.,Where is the apple? 
21,bedroom,The milk is in the bedroom.,Where is the milk? 
22,garden,The milk is in the hallway.,Where is the milk? 
23,bathroom,Answer: The milk is in the office.,Where is the milk? 
24,office,Answer: The apple is in the kitchen.,Where is the apple? 
25,garden,The football is in the garden.,Where is the football? 
26,garden,The football is in the garden.,Where is the football? 
27,bedroom,The apple is in the hallway.,Where is the apple? 
28,hallway,The apple is in the garden.,Where is the apple? 
29,hallway,The apple is in the hallway.,Where is the apple? 
30,hallway,The apple is in the bathroom.,Where is the apple? 
31,garden,Answer: The football is in the garden.,Where is the football? 
32,hallway,The apple is in the bathroom.,Where is the apple? 
33,kitchen,Answer: The football is in the kitchen.,Where is the football? 
34,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
35,kitchen,The apple is in the kitchen.,Where is the apple? 
36,office,The milk is in the council-table.,Where is the milk? 
37,hallway,The milk is in the garden.,Where is the milk? 
38,bathroom,The milk is in the bathroom.,Where is the milk? 
39,bathroom,The milk is in the kitchen.,Where is the milk? 
40,bathroom,The football is in the bedroom.,Where is the football? 
41,hallway,Answer: The football is in the hallway.,Where is the football? 
42,garden,The apple is in the garden.,Where is the apple? 
43,bedroom,The apple is in the office.,Where is the apple? 
44,kitchen,The milk is in the house.,Where is the milk? 
45,bedroom,The milk is in the bedroom.,Where is the milk? 
46,hallway,The apple is in the hallway.,Where is the apple? 
47,garden,Answer: The milk is in the garden.,Where is the milk? 
48,kitchen,Answer: The football is in the kitchen.,Where is the football? 
49,bathroom,Answer: The football is in the bathroom.,Where is the football? 
50,garden,Answer: The milk is in the garden.,Where is the milk? 
51,bedroom,The apple is in the garden.,Where is the apple? 
52,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
53,hallway,Answer: The milk is in the office.,Where is the milk? 
54,office,The milk is in the kitchen.,Where is the milk? 
55,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
56,bathroom,The milk is in the kitchen.,Where is the milk? 
57,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
58,office,The football is in the office.,Where is the football? 
59,garden,Answer: The football is in the hallway.,Where is the football? 
60,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
61,bathroom,The apple is in the bedroom.,Where is the apple? 
62,garden,The football is in the garden.,Where is the football? 
63,bathroom,The milk is in the hallway.,Where is the milk? 
64,bathroom,The milk is in the garden.,Where is the milk? 
65,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
66,bedroom,Answer: The football is in the bedroom.,Where is the football? 
67,garden,Answer: The football is in the garden.,Where is the football? 
68,bedroom,The football is in the garden.,Where is the football? 
69,bathroom,The apple is in the bathroom.,Where is the apple? 
70,garden,Answer: The milk is in the garden.,Where is the milk? 
71,office,The milk is in the office.,Where is the milk? 
72,office,The football is in the garden.,Where is the football? 
73,hallway,Answer: The football is in the office.,Where is the football? 
74,garden,The football is in the garden.,Where is the football? 
75,office,The milk is in the office.,Where is the milk? 
76,kitchen,The football is in the garden.,Where is the football? 
77,office,The milk is in the kitchen.,Where is the milk? 
78,kitchen,The apple is in the bathroom.,Where is the apple? 
79,kitchen,The football is in the garden.,Where is the football? 
80,office,Answer: The football is in the garden.,Where is the football? 
81,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
82,office,Answer: The apple is in the bedroom.,Where is the apple? 
83,bathroom,The football is in the kitchen.,Where is the football? 
84,bathroom,Answer: The football is in the ward.,Where is the football? 
85,office,The milk is in the office.,Where is the milk? 
86,bathroom,The apple is in the garden.,Where is the apple? 
87,bedroom,The milk is in the hallway.,Where is the milk? 
88,hallway,The apple is in the hallway.,Where is the apple? 
89,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
90,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
91,bathroom,The football is in the garden.,Where is the football? 
92,bedroom,Answer: The football is in the bedroom.,Where is the football? 
93,bedroom,The football is in the bedroom.,Where is the football? 
94,bedroom,The apple is in the kitchen.,Where is the apple? 
95,kitchen,Answer: The football is in the kitchen.,Where is the football? 
96,garden,The milk is in the garden.,Where is the milk? 
97,office,The milk is in the garden.,Where is the milk? 
98,bedroom,The milk is in the garden.,Where is the milk? 
99,kitchen,The apple is in the bedroom.,Where is the apple? 
