,target,output,question
0,Jeff,Answer: Jeff,Who did Fred give the football to? 
1,Bill,Answer: Bill,Who did Mary give the milk to? 
2,Jeff,Answer: Jeff,Who did Fred give the milk to? 
3,milk,Answer: milk,What did Mary give to Fred? 
4,Fred,Answer: Mary,Who received the milk? 
5,apple,Answer: apple,What did Mary give to Jeff? 
6,apple,Answer: apple,What did Mary give to Jeff? 
7,apple,Answer: apple,What did Fred give to Bill? 
8,Jeff,Answer: Jeff,Who gave the milk to Fred? 
9,Fred,Answer: Fred,Who gave the apple to Mary? 
10,Jeff,Answer: Jeff,Who received the football? 
11,Jeff,Answer: Jeff,Who did Mary give the football to? 
12,milk,Answer: milk,What did Mary give to Bill? 
13,Bill,Answer: Bill,Who did Mary give the milk to? 
14,milk,Answer: milk,What did Mary give to Bill? 
15,apple,Answer: apple,What did Fred give to Mary? 
16,Mary,Answer: Jeff,Who received the football? 
17,apple,Answer: apple,What did Fred give to Bill? 
18,Jeff,Answer: Bill,Who received the apple? 
19,Bill,Answer: Bill,Who did Mary give the football to? 
20,Fred,Answer: Bill,Who gave the milk to Jeff? 
21,Mary,Answer: Fred,Who received the milk? 
22,Mary,Answer: Fred,Who gave the milk? 
23,milk,Answer: milk,What did Bill give to Mary? 
24,milk,Answer: milk,What did Jeff give to Bill? 
25,football,Answer: football,What did Jeff give to Fred? 
26,Mary,Answer: Jeff,Who gave the football? 
27,Mary,Answer: Mary,Who gave the apple to Bill? 
28,Fred,Answer: Fred,Who received the apple? 
29,Mary,Answer: Mary,Who gave the milk to Bill? 
30,milk,Answer: milk,What did Mary give to Jeff? 
31,Mary,Answer: Jeff,Who gave the milk? 
32,Fred,Answer: Fred,Who gave the apple to Mary? 
33,football,Answer: football,What did Bill give to Mary? 
34,apple,apple,What did Fred give to Mary? 
35,apple,apple,What did Fred give to Bill? 
36,Jeff,Answer: Mary,Who gave the milk? 
37,Bill,Answer: Bill,Who did Mary give the apple to? 
38,Fred,Answer: Fred,Who gave the football to Mary? 
39,milk,Answer: milk,What did Mary give to Fred? 
40,milk,Answer: milk,What did Fred give to Mary? 
41,Mary,Answer: Mary,Who gave the football? 
42,Fred,Answer: Fred,Who received the apple? 
43,Mary,Answer: Mary,Who gave the apple? 
44,Fred,Answer: Fred,Who gave the apple to Bill? 
45,apple,Answer: apple,What did Fred give to Bill? 
46,Fred,Answer: Fred,Who received the apple? 
47,Fred,Answer: Fred,Who received the milk? 
48,Mary,Answer: Mary,Who received the football? 
49,apple,Answer: apple,What did Bill give to Mary? 
50,apple,Answer: apple,What did Mary give to Fred? 
51,apple,Answer: apple,What did Fred give to Bill? 
52,apple,Answer: apple,What did Fred give to Bill? 
53,milk,football,What did Jeff give to Fred? 
54,Mary,Answer: Mary,Who received the milk? 
55,Jeff,Answer: Jeff,Who gave the football? 
56,Bill,Answer: Bill,Who gave the football to Fred? 
57,Mary,Answer: Mary,Who received the football? 
58,Mary,Answer: Jeff,Who gave the football to Fred? 
59,Jeff,Answer: Jeff,Who did Bill give the milk to? 
60,Fred,Answer: Fred,Who gave the football to Jeff? 
61,Jeff,Answer: Jeff,Who gave the apple to Fred? 
62,Bill,Answer: Bill,Who received the milk? 
63,Jeff,Answer: Fred,Who did Bill give the apple to? 
64,milk,Answer: milk,What did Mary give to Fred? 
65,Jeff,Answer: Jeff,Who received the apple? 
66,Jeff,Answer: Jeff,Who gave the apple to Bill? 
67,apple,Answer: apple,What did Mary give to Fred? 
68,Bill,Answer: Bill,Who did Fred give the apple to? 
69,Jeff,Answer: Mary,Who gave the apple? 
70,Bill,Answer: Bill,Who gave the milk to Fred? 
71,Bill,Answer: Bill,Who did Jeff give the football to? 
72,Fred,Answer: Jeff,Who gave the milk? 
73,apple,apple,What did Mary give to Bill? 
74,Jeff,Answer: Jeff,Who received the milk? 
75,Bill,Answer: Bill,Who did Fred give the milk to? 
76,Bill,Answer: Mary,Who gave the apple? 
77,Jeff,Answer: Mary,Who gave the apple? 
78,Fred,Answer: Fred,Who received the football? 
79,football,Answer: apple,What did Mary give to Fred? 
80,Mary,Answer: Mary,Who did Jeff give the apple to? 
81,football,Answer: apple,What did Jeff give to Mary? 
82,Mary,Answer: Jeff,Who received the milk? 
83,milk,Answer: milk,What did Mary give to Fred? 
84,Mary,Answer: Jeff,Who gave the milk? 
85,Bill,Answer: Bill,Who gave the milk to Mary? 
86,Mary,Answer: Mary,Who received the football? 
87,Fred,Answer: Mary,Who gave the apple? 
88,milk,Answer: apple,What did Fred give to Bill? 
89,Fred,Answer: Fred,Who did Bill give the milk to? 
90,Jeff,Answer: Jeff,Who gave the apple? 
91,Fred,Answer: Fred,Who did Bill give the apple to? 
92,Bill,Bill,Who gave the football to Jeff? 
93,Bill,Answer: Bill,Who did Jeff give the apple to? 
94,milk,Answer: milk,What did Mary give to Bill? 
95,Mary,Answer: Mary,Who did Bill give the milk to? 
96,Mary,Answer: Mary,Who gave the milk to Jeff? 
97,Fred,Answer: Mary,Who gave the milk? 
98,Bill,Answer: Bill,Who received the milk? 
99,Fred,Answer: Fred,Who gave the football? 
