,target,output,question
0,bedroom,The bathroom mentioned in the passage is located east of the bedroom.,What is the bathroom east of?
1,bedroom,"Based on the given context, the location ""west of the kitchen"" is likely the",What is west of the kitchen?
2,bathroom,"Based on the context, the location north of the garden is the hallway. The passage",What is north of the garden?
3,bedroom,"Based on the given context, the location south of the kitchen is the bathroom. The",What is south of the kitchen?
4,bedroom,"Based on the context, it appears that east of the kitchen is the bedroom. The",What is east of the kitchen?
5,garden,The bathroom is located west of the hallway.,What is the bathroom west of?
6,kitchen,"In the given context, the bedroom is located east of the kitchen.",What is east of the bedroom?
7,bathroom,"The garden south of the bedroom is described as a ""veritable rose garden on that",What is the garden south of?
8,kitchen,"Based on the given information, the location of the parsonage is not specified.",What is south of the office?
9,office,"Based on the provided information, the hallway is located east of the garden.",What is east of the hallway?
10,garden,"Based on the provided text, it appears that the office is located in the southern part",What is north of the office?
11,garden,"The relevant information to answer the question is:

""The nearest seat of justice",What is south of the kitchen?
12,bathroom,"In the given context, the location ""east of the kitchen"" is not explicitly defined",What is east of the kitchen?
13,garden,"Based on the given text, it is not explicitly stated what is west of the kitchen",What is west of the kitchen?
14,garden,"Based on the given context, the location ""north of the bedroom"" refers to",What is north of the bedroom?
15,garden,"Based on the given context, the hallway is located east of the bathroom. The passage",What is east of the hallway?
16,hallway,The relevant information to answer the question is: The hallway is east of the office.,What is east of the office?
17,office,"The relevant information to answer the question is:

The office is south of the",What is south of the bathroom?
18,garden,The bedroom north of is likely the kitchen. The context describes the layout of a house,What is the bedroom north of?
19,garden,"The kitchen is located west of the bedroom, as indicated in the passage: ""The",What is the kitchen west of?
20,garden,The office east of the pawnshop is mentioned in the given context as being the,What is the office east of?
21,garden,The bathroom is located south of the kitchen in the given context.,What is the bathroom south of?
22,bathroom,"Based on the given context, the location ""north of the bedroom"" refers to",What is north of the bedroom?
23,bathroom,The bedroom south of is the bathroom.,What is the bedroom south of?
24,hallway,"The bedroom west of is the hall. This is indicated by the line ""The hallway",What is the bedroom west of?
25,office,"Based on the given context, it appears that the location ""east of the bathroom""",What is east of the bathroom?
26,office,"Based on the given information, it appears that the north of the bedroom is the hallway",What is north of the bedroom?
27,hallway,"Based on the given text, it is not explicitly stated what is located west of the",What is west of the bathroom?
28,garden,The bathroom mentioned in the context is located north of the office.,What is the bathroom north of?
29,garden,"The relevant information to answer the question is:

""The garden is north of",What is north of the office?
30,bedroom,"Based on the given context, it appears that the kitchen is located on the east side",What is east of the kitchen?
31,kitchen,"The bathroom is located east of the kitchen, as indicated in the passage: ""The",What is the bathroom east of?
32,bathroom,The relevant information to answer the question is: The bathroom is north of the garden.,What is north of the garden?
33,kitchen,The bedroom is located west of the bedroom.,What is the bedroom west of?
34,bedroom,The kitchen is located south of the bedroom.,What is the kitchen south of?
35,garden,"Based on the given context, the bathroom is east of the garden. The passage states",What is the bathroom east of?
36,office,"Based on the given context, the location south of the hallway is the bathroom. The",What is south of the hallway?
37,bedroom,"Based on the given context, it appears that the location referred to as ""north",What is north of the bathroom?
38,bedroom,"The bathroom is east of the office, as indicated in the provided text.",What is the bathroom east of?
39,office,"Based on the provided information, the location ""north of the bedroom"" is likely",What is north of the bedroom?
40,bathroom,"The relevant information to answer the question is:

The hallway is south of the",What is south of the kitchen?
41,bedroom,"The relevant information to answer the question is:

The bathroom is west of the",What is west of the office?
42,kitchen,The garden south of the house is described as being separated from the house by a small,What is the garden south of?
43,garden,The context does not provide specific information about the location of the bedroom or what is south,What is south of the bedroom?
44,garden,"Based on the given context, the office south of is the hallway. The passage states",What is the office south of?
45,hallway,The office east of is the bedroom.,What is the office east of?
46,garden,"Based on the given context, the location ""south of the office"" refers to",What is south of the office?
47,garden,The relevant information to answer the question is: The bedroom is west of the bathroom.,What is west of the bedroom?
48,garden,"Based on the given information, it is not explicitly stated what is east of the hallway",What is east of the hallway?
49,garden,The office is south of the hallway.,What is the office south of?
50,bedroom,"The hallway north of is the garden, as indicated by the context:

""",What is the hallway north of?
51,garden,"Based on the given context, it appears that the location being referred to is Venice,",What is north of the bathroom?
52,hallway,The bedroom north of is described as being located on the south side of the garden.,What is the bedroom north of?
53,bathroom,The relevant information to answer the question is: The bathroom is east of the garden.,What is east of the garden?
54,bathroom,"Based on the given passage, the location ""west of the bedroom"" refers to the",What is west of the bedroom?
55,garden,"In the given context, the location east of the hallway is not explicitly defined. However",What is east of the hallway?
56,hallway,The bedroom east of is the kitchen. The passage is described as being east of the,What is the bedroom east of?
57,kitchen,"Based on the given context, the location ""west of the hallway"" is not explicitly",What is west of the hallway?
58,hallway,"Based on the given context, the location ""south of the bedroom"" is likely",What is south of the bedroom?
59,kitchen,"The garden north of is the Garden of Kama, as indicated by the context.",What is the garden north of?
60,hallway,"Based on the given passage, the bedroom north of the hallway is likely the bathroom.",What is the bedroom north of?
61,bedroom,"Based on the given context, it appears that the location in question is a bedroom.",What is south of the hallway?
62,kitchen,The hallway north of the context is likely the kitchen. This is based on the description,What is the hallway north of?
63,hallway,"Based on the given context, the location ""west of the bedroom"" is likely to",What is west of the bedroom?
64,bedroom,"Based on the given context, it appears that the garden is located east of the office",What is east of the garden?
65,office,"The bedroom north of is the office, as indicated in the passage: ""The office",What is the bedroom north of?
66,bathroom,The bedroom north of is the bathroom.,What is the bedroom north of?
67,office,"The garden south of the house is described as having a palm tree, bamboos",What is the garden south of?
68,kitchen,The bathroom is located west of the kitchen in the given context.,What is the bathroom west of?
69,garden,"The hallway east of is the bathroom, as indicated by the context:

""",What is the hallway east of?
70,bathroom,"Based on the given context, the location south of the bedroom is the bathroom. The",What is south of the bedroom?
71,kitchen,The garden south of the compound is described as being the office. This is indicated by,What is the garden south of?
72,garden,The bedroom south of the bedroom mentioned in the passage is the room that was once Sid,What is the bedroom south of?
73,bathroom,The relevant information to answer the question is: The bathroom is north of the office.,What is north of the office?
74,bathroom,The hallway north of the context is the bathroom. This is inferred from the context,What is the hallway north of?
75,bedroom,"Based on the given context, the hallway is located south of the bedroom. The passage",What is south of the hallway?
76,bedroom,"The hallway east of is the bedroom, as indicated by the context.",What is the hallway east of?
77,bathroom,"Based on the given context, it is not explicitly stated what is north of the office",What is north of the office?
78,kitchen,"The relevant information to answer the question is:

In such a manner would a",What is east of the garden?
79,hallway,"The kitchen is located south of the hallway, as indicated in the passage: ""The",What is the kitchen south of?
80,garden,The relevant information to answer the question is: The garden is west of the office.,What is west of the office?
81,office,"The bedroom west of is the office. The passage states, ""The office is east",What is the bedroom west of?
82,kitchen,The hallway south of the bathroom is mentioned as being part of the house's layout,What is the hallway south of?
83,garden,"The office is located east of the garden, as indicated in the provided text.",What is the office west of?
84,bathroom,"Based on the given text, it is not explicitly stated what is north of the hallway",What is north of the hallway?
85,office,"The relevant information to answer the question is:

The office is west of the",What is west of the garden?
86,office,"The relevant information to answer the question is:

""'Turn off the",What is west of the garden?
87,garden,"Based on the given passage, it is not explicitly stated what is east of the bathroom",What is east of the bathroom?
88,bathroom,"Based on the given context, the office is likely located in the kitchen. Therefore,",What is north of the office?
89,kitchen,The bedroom west of is the hallway.,What is the bedroom west of?
90,office,"Based on the given passage, the bathroom is located south of the office.",What is the bathroom south of?
91,office,"The relevant information to answer the above question is:

The train passes a water",What is east of the bedroom?
92,bedroom,"Based on the given context, it appears that the question is asking about the location of",What is south of the office?
93,bathroom,The garden west of is the bathroom.,What is the garden west of?
94,garden,The bedroom west of is the bedroom east of.,What is the bedroom west of?
95,hallway,"Based on the given context, the location north of the garden is the hallway. The",What is north of the garden?
96,bedroom,The kitchen is located west of the bathroom in the given context.,What is the kitchen west of?
97,kitchen,"Based on the given context, the location ""west of the bedroom"" refers to the",What is west of the bedroom?
98,bathroom,"The kitchen is located north of the bathroom, as indicated in the passage: ""The",What is the kitchen north of?
99,garden,The office north of the office is the bedroom. This is inferred from the passage,What is the office north of?
100,bedroom,"The relevant information to answer the question is:

[The bedroom is east of",What is east of the hallway?
101,kitchen,"Based on the provided text, the location south of the hallway is the kitchen. The",What is south of the hallway?
102,bedroom,"Based on the provided text, the office west of is the bedroom. The text specifically",What is the office west of?
103,bathroom,"The kitchen north of the garden, as indicated in the provided context, is located in",What is the kitchen north of?
104,hallway,"The relevant information to answer the question is:

The hallway is west of the",What is west of the bedroom?
105,bedroom,"The relevant information to answer the question is:

The bedroom is west of the",What is west of the kitchen?
106,office,The kitchen in the given context is located south of the hallway.,What is the kitchen south of?
107,bathroom,The relevant information to answer the question is: The bathroom is west of the garden.,What is west of the garden?
108,bedroom,The bathroom south of is the bedroom.,What is the bathroom south of?
109,bathroom,"The kitchen is located west of the garden, as indicated in the passage: ""Over",What is the kitchen west of?
110,garden,The hallway west of is the bathroom.,What is the hallway west of?
111,hallway,"The kitchen is located south of the bathroom, as indicated in the document.",What is the kitchen south of?
112,office,"Based on the provided text, it appears that the location ""south of the bathroom",What is south of the bathroom?
113,hallway,"Based on the provided text, the office west of the bedroom is identified as the hallway",What is the office west of?
114,bedroom,"The kitchen north of is the garden, as indicated by the context.",What is the kitchen north of?
115,office,The garden east of is the garden of the house where the events of the diary take,What is the garden east of?
116,bedroom,The hallway south of is the location where Mr. Smith is staying while writing his book,What is the hallway south of?
117,bedroom,The garden west of is the bedroom. This is inferred from the context where it,What is the garden west of?
118,hallway,"Based on the given context, the location north of the office is the hallway. The",What is north of the office?
119,office,"The relevant information to answer the question is:

""While the moonlight,",What is west of the hallway?
120,bedroom,The bathroom north of the bedroom is mentioned in the passage as being located in the same,What is the bathroom north of?
121,kitchen,"Based on the provided information, the hallway north of the kitchen is located in the palace",What is the hallway north of?
122,office,"Based on the given context, it appears that the sentence ""It is east of the",What is east of the bathroom?
123,bathroom,"The relevant information to answer the question is:

The bathroom is north of the",What is north of the hallway?
124,bathroom,The bedroom north of is the bedroom where Zoie and Aggie are preparing for,What is the bedroom north of?
125,kitchen,"The relevant information to answer the question is:

The kitchen is west of the",What is west of the garden?
126,bathroom,The relevant information to answer the question is: The bathroom is north of the kitchen.,What is north of the kitchen?
127,hallway,The bedroom east of is directly east of the bedroom.,What is the bedroom east of?
128,garden,"The bedroom south of the kitchen is directly adjacent to the kitchen, as indicated by the",What is the bedroom south of?
129,hallway,"The relevant information to answer the question is:

The hallway is east of the",What is east of the bathroom?
130,garden,The bedroom east of is directly east of the bedroom.,What is the bedroom east of?
131,kitchen,"In the given context, the location south of the bathroom is not explicitly specified. However",What is south of the bathroom?
132,kitchen,"The relevant information to answer the question is:

The kitchen is east of the",What is east of the garden?
133,bathroom,The hallway east of is described as being the location of the bathroom in the passage.,What is the hallway east of?
134,office,"The hallway east of is the bedroom, as indicated by the context. The passage states",What is the hallway east of?
