,target,output,question
0,Jeff,"Based on the given context, Fred gave the football to Jeff. The relevant information is",Who did Fred give the football to? 
1,Bill,"In the diary entry, Mary gave the milk to Bill. The diary entry reads:",Who did Mary give the milk to? 
2,Jeff,"Based on the given context, Fred gave the milk to Jeff. This is supported by",Who did Fred give the milk to? 
3,milk,"In the given context, Mary gave Fred a glass of warm milk with a biscuit",What did Mary give to Fred? 
4,Fred,"Based on the provided text, it is unclear who received the milk. The focus of",Who received the milk? 
5,apple,"Mary gave Jeff an apple. This is inferred from the passage, as it states",What did Mary give to Jeff? 
6,apple,"Mary gave Jeff an apple. This is inferred from the context, as it is",What did Mary give to Jeff? 
7,apple,"Based on the provided text, Fred gave Bill an apple. This is inferred from",What did Fred give to Bill? 
8,Jeff,"In the given context, Fred did not receive any milk. The passage mentions that Bill",Who gave the milk to Fred? 
9,Fred,"In the diary entry for June 23, 1865, Fred",Who gave the apple to Mary? 
10,Jeff,"The football was received by Jeff, as indicated by the context: ""Mary handed",Who received the football? 
11,Jeff,"In the story, Mary gave the football to Jeff. This is evident from the context",Who did Mary give the football to? 
12,milk,"Mary gave Bill a glass of milk. This is inferred from the passage, which",What did Mary give to Bill? 
13,Bill,"Based on the given context, it is unclear who Mary gave the milk to. The",Who did Mary give the milk to? 
14,milk,"Based on the diary entry, Mary gave Bill the milk she had received from the Archbishop",What did Mary give to Bill? 
15,apple,"Based on the given context, Fred gave an apple to Mary. The passage states:",What did Fred give to Mary? 
16,Mary,"In the given context, the football was received by Mary. This is evident from the",Who received the football? 
17,apple,"Fred gave Bill an apple. This is evident from the context, as it describes Fred",What did Fred give to Bill? 
18,Jeff,"The apple was received by Jeff. This is inferred from the passage, which states",Who received the apple? 
19,Bill,"In the passage, Mary gave the football to Bill. The passage states: ""M",Who did Mary give the football to? 
20,Fred,The passage does not explicitly indicate who gave the milk to Jeff. It only describes Jeff,Who gave the milk to Jeff? 
21,Mary,"The passage indicates that Fred received the milk, as he is specifically mentioned as passing the",Who received the milk? 
22,Mary,"In the context, the milk was provided by Mary. This is supported by the mention",Who gave the milk? 
23,milk,"Bill gave Mary a football. This is inferred from the passage, where it is",What did Bill give to Mary? 
