,target,output,question
0,bedroom,"The bathroom is located east of the bedroom, as indicated in the passage: ""The",What is the bathroom east of?
1,bedroom,"Based on the given context, the location ""west of the kitchen"" is not explicitly",What is west of the kitchen?
2,bathroom,"Based on the given passage, the location north of the garden is the bathroom. The",What is north of the garden?
3,bedroom,"Based on the context, the location ""south of the kitchen"" is likely the",What is south of the kitchen?
4,bedroom,"In the given context, the kitchen is located on the east side of the house.",What is east of the kitchen?
5,garden,"The bathroom is located west of the hallway, as indicated in the passage: ""The",What is the bathroom west of?
6,kitchen,"In the provided context, the statement ""the kitchen is east of the bedroom"" refers",What is east of the bedroom?
7,bathroom,The garden south of the Place de l'Observatoire is the Luxembourg Garden,What is the garden south of?
8,kitchen,"In the provided text, the location of ""south of the office"" is not",What is south of the office?
9,office,"Based on the provided text, the location described as ""east of the hallway"" is",What is east of the hallway?
10,garden,"Based on the provided information, it appears that the location in question is Lord Wotton",What is north of the office?
11,garden,"The relevant information to answer the question is:

The garden is south of the",What is south of the kitchen?
12,bathroom,"Based on the context, the location ""east of the kitchen"" is not explicitly defined",What is east of the kitchen?
13,garden,"Based on the given context, the location ""west of the kitchen"" is not explicitly",What is west of the kitchen?
14,garden,"Based on the given context, the bedroom is located north of the office. Mrs.",What is north of the bedroom?
15,garden,"Based on the provided information, the location ""east of the hallway"" is likely the",What is east of the hallway?
16,hallway,"Based on the provided information, it is not clear what is specifically east of the office",What is east of the office?
17,office,"Based on the given text, it is not explicitly stated what is south of the bathroom",What is south of the bathroom?
18,garden,"The bedroom north of the nunnery is the kitchen, as mentioned in the passage",What is the bedroom north of?
19,garden,"The kitchen is located west of the orange grove, as indicated in the passage:",What is the kitchen west of?
20,garden,The office is east of the hallway.,What is the office east of?
21,garden,"Based on the context, the bathroom is located south of the kitchen. The passage states",What is the bathroom south of?
22,bathroom,"The relevant information to answer the question is:

The bathroom is north of the",What is north of the bedroom?
23,bathroom,"The bedroom south of the bathroom, based on the context, is likely the living room",What is the bedroom south of?
24,hallway,"The bedroom west of is the office, as indicated in the passage: ""The office",What is the bedroom west of?
25,office,"Based on the provided text, it appears that the location ""east of the bathroom""",What is east of the bathroom?
26,office,"In the given context, ""north of the bedroom"" refers to the location of",What is north of the bedroom?
27,hallway,"Based on the given context, the location described as ""west of the bathroom"" is",What is west of the bathroom?
28,garden,"The bathroom is located north of the garden, as indicated in the provided text.",What is the bathroom north of?
