,target,output,question
0,office,The apple was in the hallway before it was grabbed by John.,Where was the apple before the bathroom? 
1,office,"Before the hallway, the apple was in the kitchen.",Where was the apple before the hallway? 
2,office,The apple was in the kitchen before it was moved to the hallway.,Where was the apple before the hallway? 
3,bathroom,"Before the garden, the football was in the office.",Where was the football before the garden? 
4,bathroom,The football was in the hallway before it was moved to the garden.,Where was the football before the garden? 
5,garden,The apple was in the hallway before it was grabbed and taken to the bathroom.,Where was the apple before the bathroom? 
6,kitchen,The milk was in the hallway before it was taken to the office.,Where was the milk before the office? 
7,kitchen,"Before the office, the apple was in the hallway.",Where was the apple before the office? 
8,kitchen,"Before the office, the apple was in the hallway.",Where was the apple before the office? 
9,bedroom,"Before the office, the apple was in the hallway.",Where was the apple before the office? 
10,garden,"Before the bedroom, the apple was in the hallway.",Where was the apple before the bedroom? 
11,garden,"Before the bedroom, the apple was in the hallway.",Where was the apple before the bedroom? 
12,garden,The milk was in the kitchen before it was picked up by Mary in the bathroom.,Where was the milk before the bathroom? 
13,garden,"Before the bathroom, the milk was in the kitchen.",Where was the milk before the bathroom? 
14,garden,The milk was in the kitchen before it was moved to the bathroom.,Where was the milk before the bathroom? 
15,kitchen,The football was in the office before it was moved to the garden.,Where was the football before the garden? 
16,kitchen,The football was in the office before it was moved to the garden.,Where was the football before the garden? 
17,garden,"Before the bedroom, the milk was in the office.",Where was the milk before the bedroom? 
18,garden,The milk was in the kitchen before it was transported to the bedroom.,Where was the milk before the bedroom? 
19,bedroom,The football was in the hallway before it was dropped in the bathroom.,Where was the football before the bathroom? 
20,garden,"Before the hallway, the football was in the bedroom.",Where was the football before the hallway? 
21,garden,"Before the office, the football was in the hallway.",Where was the football before the office? 
22,hallway,The football was in the hallway before it was grabbed by Sandra and taken to the garden,Where was the football before the garden? 
23,office,The milk was in the forbidden closet before it was taken to the kitchen.,Where was the milk before the kitchen? 
24,kitchen,"Before the bedroom, the milk was in the kitchen.",Where was the milk before the bedroom? 
25,bathroom,"Before the bedroom, the football was in the office.",Where was the football before the bedroom? 
26,office,"Before the bedroom, the football was in the garden.",Where was the football before the bedroom? 
27,garden,"Before the office, the football was in the bedroom.",Where was the football before the office? 
28,garden,"Before the office, the football was in the hallway.",Where was the football before the office? 
29,garden,"Before the office, the apple was in the hallway.",Where was the apple before the office? 
30,bathroom,"Before the hallway, the apple was in the bathroom.",Where was the apple before the hallway? 
31,office,"Before the kitchen, the apple was in the bathroom.",Where was the apple before the kitchen? 
32,office,The apple was in the bathroom before it was picked up and taken to the kitchen.,Where was the apple before the kitchen? 
33,hallway,The milk was in the kitchen before it was taken to the bedroom.,Where was the milk before the bedroom? 
34,bedroom,The milk was in the hallway before it was dropped there.,Where was the milk before the garden? 
35,hallway,The apple was in the hallway before it was moved to the bathroom.,Where was the apple before the bathroom? 
36,hallway,The football was in the garden before it was picked up by Sandra.,Where was the football before the kitchen? 
37,bathroom,"Before the kitchen, the apple was in the hallway.",Where was the apple before the kitchen? 
38,garden,The apple was in the kitchen before it was taken to the bathroom.,Where was the apple before the bathroom? 
39,garden,The apple was in the kitchen before it was moved to the bathroom.,Where was the apple before the bathroom? 
40,garden,"Before the hallway, the football was in the office.",Where was the football before the hallway? 
41,garden,"Before the hallway, the football was in the bathroom.",Where was the football before the hallway? 
42,garden,The milk was in the kitchen before it was taken to the hallway.,Where was the milk before the hallway? 
43,hallway,The milk was in the kitchen before it was taken to the bathroom.,Where was the milk before the bathroom? 
44,bathroom,The football was in the office before it was moved to the hallway.,Where was the football before the hallway? 
45,bedroom,"Before the bathroom, the apple was in the hallway.",Where was the apple before the bathroom? 
46,bedroom,The apple was in the hallway before it was grabbed by Mary.,Where was the apple before the bathroom? 
47,bedroom,The apple was before the bathroom.,Where was the apple before the bathroom? 
48,bedroom,"Before the bathroom, the apple was in the hallway.",Where was the apple before the bathroom? 
49,bedroom,The milk was in the kitchen before it was taken to the hallway.,Where was the milk before the hallway? 
50,kitchen,"Before the garden, the apple was in the kitchen.",Where was the apple before the garden? 
51,garden,"Before the bedroom, the apple was in the bathroom.",Where was the apple before the bedroom? 
52,garden,The football was in the garden before it was dropped in the kitchen.,Where was the football before the kitchen? 
53,bathroom,"Before the bedroom, the apple was in the kitchen.",Where was the apple before the bedroom? 
54,bathroom,The apple was in the kitchen before it was picked up by Mary.,Where was the apple before the bedroom? 
55,office,"Before the hallway, the football was in the office.",Where was the football before the hallway? 
56,kitchen,The apple was in the hallway before the office.,Where was the apple before the office? 
57,office,"Before the garden, the football was in the bathroom.",Where was the football before the garden? 
58,office,The football was in the bathroom before it was moved to the bedroom.,Where was the football before the bedroom? 
59,garden,The apple was in the bedroom before it was picked up and taken to the hallway.,Where was the apple before the hallway? 
60,hallway,"Before the bedroom, the football was in the garden.",Where was the football before the bedroom? 
61,bathroom,The football was in the kitchen before it was picked up by John in the hallway.,Where was the football before the hallway? 
62,bedroom,The football was in the bathroom before it was picked up by Daniel.,Where was the football before the kitchen? 
63,garden,The football was in the kitchen before it was picked up by Daniel.,Where was the football before the bathroom? 
64,garden,The football was in the hallway before it was picked up by Daniel.,Where was the football before the bathroom? 
65,bathroom,"Before the office, the milk was in the bedroom.",Where was the milk before the office? 
66,bathroom,The milk was in the kitchen before it was taken to the office.,Where was the milk before the office? 
67,bathroom,The milk was in the bedroom before it was taken to the office.,Where was the milk before the office? 
68,garden,The football was in the hallway before it was moved to the bedroom.,Where was the football before the bedroom? 
69,kitchen,"Before the bathroom, the football was in the hallway.",Where was the football before the bathroom? 
70,office,The football was in the office before it was discarded by Daniel.,Where was the football before the hallway? 
71,hallway,"Before the garden, the apple was in the hallway.",Where was the apple before the garden? 
72,bathroom,"Before the kitchen, the milk was in the bathroom.",Where was the milk before the kitchen? 
73,kitchen,"Before the bathroom, the apple was in the hallway.",Where was the apple before the bathroom? 
74,garden,The apple was in the hallway before it was moved to the bathroom.,Where was the apple before the bathroom? 
75,garden,"Before the hallway, the milk was in the office.",Where was the milk before the hallway? 
76,hallway,The milk was in the hallway before it was picked up by Sandra.,Where was the milk before the office? 
77,garden,"Before the hallway, the milk was in the kitchen.",Where was the milk before the hallway? 
78,office,The apple was in the kitchen before it was taken to the bathroom.,Where was the apple before the bathroom? 
79,office,"Before the bathroom, the apple was in the bedroom.",Where was the apple before the bathroom? 
80,kitchen,"Before the office, the milk was in the kitchen.",Where was the milk before the office? 
81,kitchen,"Before the office, the milk was in the kitchen.",Where was the milk before the office? 
82,kitchen,"Before the office, the milk was in the kitchen.",Where was the milk before the office? 
83,bathroom,"Before the hallway, the apple was in the office.",Where was the apple before the hallway? 
84,bathroom,"Before the bedroom, the milk was in the kitchen.",Where was the milk before the bedroom? 
85,garden,"Before the bathroom, the apple was in the bedroom.",Where was the apple before the bathroom? 
86,bathroom,The milk was in the bedroom before it was moved to the kitchen.,Where was the milk before the kitchen? 
87,bathroom,"Before the kitchen, the milk was in the hallway.",Where was the milk before the kitchen? 
88,garden,The milk was in the hallway before it was grabbed and taken to the bathroom.,Where was the milk before the bathroom? 
89,bathroom,"Before the bedroom, the football was in the hallway.",Where was the football before the bedroom? 
90,hallway,"Before the kitchen, the milk was in the hallway.",Where was the milk before the kitchen? 
91,hallway,"Before the kitchen, the milk was in the hallway.",Where was the milk before the kitchen? 
92,garden,"Before the bedroom, the milk was in the kitchen.",Where was the milk before the bedroom? 
93,bedroom,"Before the kitchen, the football was in the garden.",Where was the football before the kitchen? 
94,kitchen,The apple was in the kitchen before it was picked up and taken to the bedroom.,Where was the apple before the bedroom? 
95,kitchen,"Before the hallway, the apple was in the kitchen.",Where was the apple before the hallway? 
96,kitchen,The apple was in the bedroom before it was grabbed by Daniel in the hallway.,Where was the apple before the hallway? 
97,hallway,The apple was in the bathroom before it was moved to the kitchen.,Where was the apple before the kitchen? 
98,bedroom,The milk was in the kitchen before it was taken to the bathroom.,Where was the milk before the bathroom? 
99,bathroom,"Before the bedroom, the milk was in the kitchen.",Where was the milk before the bedroom? 
