,target,output,question
0,Jeff,"Based on the given context, Fred gave the football to Jeff. The relevant information is",Who did Fred give the football to? 
1,Bill,"In the given context, it is not explicitly stated who Mary gave the milk to.",Who did Mary give the milk to? 
2,Jeff,"Based on the context, Fred gave the milk to Jeff. The passage states: """,Who did Fred give the milk to? 
3,milk,"Based on the given context, it is not clear what Mary gave to Fred. The",What did Mary give to Fred? 
4,Fred,"Based on the context, it is unclear who received the milk. The sentence mentions """,Who received the milk? 
5,apple,"Based on the context, it appears that Mary gave Jeff an apple. The passage states",What did Mary give to Jeff? 
6,apple,"Based on the given context, it is unclear what Mary gave to Jeff. The passage",What did Mary give to Jeff? 
7,apple,"Based on the given context, Fred did not explicitly state what he gave to Bill.",What did Fred give to Bill? 
8,Jeff,"In the given context, it is not specified who gave the milk to Fred. The",Who gave the milk to Fred? 
9,Fred,"In the given context, it is not explicitly stated who gave the apple to Mary.",Who gave the apple to Mary? 
10,Jeff,"In the given context, it is not explicitly stated who received the football. The text",Who received the football? 
11,Jeff,"Based on the given context, it is not explicitly stated who Mary gave the football to",Who did Mary give the football to? 
12,milk,"Based on the given context, it is not explicitly stated what Mary gave to Bill.",What did Mary give to Bill? 
13,Bill,"Based on the given context, it is unclear who Mary gave the milk to. The",Who did Mary give the milk to? 
14,milk,"Based on the context, it is not specified what Mary gave to Bill. The passage",What did Mary give to Bill? 
15,apple,"Based on the given context, Fred handed the apple to Mary. The relevant information is",What did Fred give to Mary? 
16,Mary,"In the given context, the football was received by Jeff, who handed it to Mary",Who received the football? 
17,apple,"Based on the context, it is not clear what Fred gave to Bill. The passage",What did Fred give to Bill? 
18,Jeff,"In the given context, the apple was received by Bill. The passage states, """,Who received the apple? 
19,Bill,"In the given context, Mary did not directly give the football to anyone. Instead,",Who did Mary give the football to? 
20,Fred,"In the context, it is not specified who gave the milk to Jeff. The passage",Who gave the milk to Jeff? 
21,Mary,"In the given context, it is unclear who received the milk. The sentence mentions Jeff",Who received the milk? 
22,Mary,"In the context, the milk was handed over by Fred to Jeff. The passage states",Who gave the milk? 
23,milk,"Based on the given context, it is not clear what Bill specifically gave to Mary.",What did Bill give to Mary? 
24,milk,"Based on the context, it appears that Jeff gave Bill the milk. The passage mentions",What did Jeff give to Bill? 
25,football,"Based on the given context, it is not explicitly stated what Jeff gave to Fred.",What did Jeff give to Fred? 
26,Mary,"In the given context, it is not specified who gave the football. The passage mentions",Who gave the football? 
27,Mary,"In the context provided, it is not explicitly stated who gave the apple to Bill.",Who gave the apple to Bill? 
28,Fred,"In the given context, Mary received the apple. The passage states, ""Fred",Who received the apple? 
29,Mary,"In the given context, it is not explicitly stated who gave the milk to Bill.",Who gave the milk to Bill? 
30,milk,"Based on the context, it is ambiguous what Mary gave to Jeff. The relevant",What did Mary give to Jeff? 
31,Mary,"In the given context, it is not specified who gave the milk. The focus is",Who gave the milk? 
32,Fred,"In the given context, it is not specified who gave the apple to Mary. The",Who gave the apple to Mary? 
33,football,"Based on the given context, it is not clear what Bill gave to Mary. The",What did Bill give to Mary? 
34,apple,"Based on the context, it is not specified what Fred gave to Mary. The passage",What did Fred give to Mary? 
35,apple,"Based on the given context, Fred did not give anything to Bill. The passage only",What did Fred give to Bill? 
36,Jeff,"In the given context, it is not specified who gave the milk. The focus is",Who gave the milk? 
37,Bill,"Based on the given context, it is not explicitly stated who Mary gave the apple to",Who did Mary give the apple to? 
38,Fred,The football was given to Mary by her friend. This is inferred from the context,Who gave the football to Mary? 
39,milk,"Based on the given context, it is not clear what Mary gave to Fred. The",What did Mary give to Fred? 
40,milk,"Based on the given context, Fred did not directly give anything to Mary. The passage",What did Fred give to Mary? 
41,Mary,"In the given context, Mary picked up the football at the location mentioned.",Who gave the football? 
42,Fred,"In the given context, it is not specified who received the apple. The focus is",Who received the apple? 
43,Mary,"In the given context, Mary picked up the apple at a location and then gave it",Who gave the apple? 
44,Fred,"In the given context, it is not specified who gave the apple to Bill. The",Who gave the apple to Bill? 
45,apple,"Based on the given context, Fred did not give anything to Bill. The context only",What did Fred give to Bill? 
46,Fred,"In the given context, the apple was handed from Bill to Fred.",Who received the apple? 
47,Fred,"In the given context, it is unclear who received the milk. The passage does not",Who received the milk? 
48,Mary,"In the context, Jeff received the football. The passage states: ""Jeff took",Who received the football? 
49,apple,"Based on the given context, it is not clear what Bill gave to Mary. The",What did Bill give to Mary? 
50,apple,"Based on the given context, it is not explicitly stated what Mary gave to Fred.",What did Mary give to Fred? 
51,apple,"Based on the context, it is not clear what Fred gave to Bill. The passage",What did Fred give to Bill? 
52,apple,"Based on the given context, Fred gave Bill the apple he had picked up. The",What did Fred give to Bill? 
53,milk,"Based on the context, it appears that Jeff gave Fred the milk. The passage states",What did Jeff give to Fred? 
54,Mary,"Based on the given context, it is unclear who received the milk. The passage does",Who received the milk? 
55,Jeff,"In the context provided, it is unclear who specifically gave the football. The passage mentions",Who gave the football? 
56,Bill,The question is ambiguous and does not provide enough context for a direct answer. Could,Who gave the football to Fred? 
57,Mary,"In the given context, the football was received by Jeff. It is mentioned that Jeff",Who received the football? 
58,Mary,"In the given context, it is not explicitly stated who gave the football to Fred.",Who gave the football to Fred? 
59,Jeff,"Based on the given context, Bill gave the milk to Jeff. The passage states:",Who did Bill give the milk to? 
60,Fred,"Based on the given context, it is not specified who gave the football to Jeff.",Who gave the football to Jeff? 
61,Jeff,"In the given context, Fred is not explicitly mentioned as the recipient of the apple.",Who gave the apple to Fred? 
62,Bill,"Based on the given context, Bill received the milk. The passage states, ""Bill",Who received the milk? 
63,Jeff,"Based on the context, it is ambiguous who Bill gave the apple to. The",Who did Bill give the apple to? 
64,milk,"Based on the given context, it is not clear what Mary gave to Fred. The",What did Mary give to Fred? 
65,Jeff,"In the given context, the apple was received by Jeff. The passage states, """,Who received the apple? 
66,Jeff,"In the given context, it is not specified who gave the apple to Bill. The",Who gave the apple to Bill? 
67,apple,"In the given context, it is not specified what Mary gave to Fred. The text",What did Mary give to Fred? 
68,Bill,"Based on the given context, Fred did not give the apple to anyone. The passage",Who did Fred give the apple to? 
69,Jeff,"In the given context, it is not specified who gave the apple. The passage mentions",Who gave the apple? 
70,Bill,"In the given context, it is not explicitly stated who gave the milk to Fred.",Who gave the milk to Fred? 
71,Bill,"Based on the given context, it is ambiguous who Jeff gave the football to.",Who did Jeff give the football to? 
72,Fred,"Based on the context, it is not specified who gave the milk. The passage does",Who gave the milk? 
73,apple,"Based on the given context, it is not clear what Mary gave to Bill. The",What did Mary give to Bill? 
74,Jeff,"Based on the context, it is unclear who received the milk. The text does not",Who received the milk? 
75,Bill,"Based on the given context, it is not specified who Fred gave the milk to.",Who did Fred give the milk to? 
76,Bill,"In the context provided, it is not explicitly stated who gave the apple. The passage",Who gave the apple? 
77,Jeff,"In the context, it is not specified who gave the apple. The text only mentions",Who gave the apple? 
78,Fred,"In the context, the football was received by Fred.",Who received the football? 
79,football,"Based on the given context, it is not clear what Mary gave to Fred. The",What did Mary give to Fred? 
80,Mary,"Based on the given context, it is not explicitly stated who Jeff gave the apple to",Who did Jeff give the apple to? 
81,football,"Based on the given context, it is not clear what Jeff gave to Mary specifically.",What did Jeff give to Mary? 
82,Mary,"In the given context, it is not explicitly stated who received the milk. The focus",Who received the milk? 
83,milk,"Based on the given context, it is not clear what Mary gave to Fred. The",What did Mary give to Fred? 
84,Mary,"Based on the context, Fred gave the milk to Mary. The passage states, """,Who gave the milk? 
85,Bill,"In the given context, it is not specified who gave the milk to Mary. The",Who gave the milk to Mary? 
86,Mary,"In the context provided, it is unclear who received the football. The passage mentions Jeff",Who received the football? 
87,Fred,"In the given context, Mary is depicted as the one who picked the apple and subsequently",Who gave the apple? 
88,milk,"Based on the context, it is not clear what Fred gave to Bill. The passage",What did Fred give to Bill? 
89,Fred,"Based on the given context, it is ambiguous who Bill gave the milk to.",Who did Bill give the milk to? 
90,Jeff,"Based on the context, it is not specified who gave the apple in the given example",Who gave the apple? 
91,Fred,"Based on the given context, it is not explicitly stated who Bill gave the apple to",Who did Bill give the apple to? 
92,Bill,"The question is not entirely clear, but it seems to be asking who gave the football",Who gave the football to Jeff? 
93,Bill,"Based on the given context, it is ambiguous who Jeff gave the apple to.",Who did Jeff give the apple to? 
94,milk,"Based on the given context, it is not clear what Mary gave to Bill. The",What did Mary give to Bill? 
95,Mary,"Based on the given context, it is ambiguous who Bill gave the milk to.",Who did Bill give the milk to? 
96,Mary,"In the given context, it is not specified who gave the milk to Jeff. The",Who gave the milk to Jeff? 
97,Fred,"In the given context, it is not specified who gave the milk. The focus is",Who gave the milk? 
98,Bill,"In the given context, it is unclear who received the milk. The sentence mentions """,Who received the milk? 
99,Fred,The football was picked up by Mary and handed to Fred.,Who gave the football? 
