,target,output,question
0,bedroom,"Based on the given context, the bathroom is located east of the hallway. The relevant",What is the bathroom east of?
1,kitchen,"Based on the context, the office is located in the north, and the hallway is",What is south of the office?
2,garden,"Based on the context, it is not clear what is specifically located north of the office",What is north of the office?
3,garden,"Based on the context, the bedroom north of the kitchen is the bedroom. The passage",What is the bedroom north of?
4,garden,"Based on the context, the bedroom is south of the bathroom. The passage states:",What is the bathroom south of?
5,office,"Based on the context, the bedroom is located north of the hallway. The relevant sentence",What is north of the bedroom?
6,bathroom,"Based on the context, the garden is located north of the house. The passage states",What is north of the garden?
7,bedroom,"Based on the given context, the question is asking for the location that is west of",What is west of the office?
8,kitchen,"Based on the given context, the garden south of the kitchen is the bedroom. The",What is the garden south of?
9,bathroom,"Based on the context, the hallway is north of the kitchen. The bedroom is mentioned",What is the hallway north of?
10,bedroom,"Based on the context, the question is asking for the location south of the hallway.",What is south of the hallway?
11,office,"Based on the context, the question is asking about the location east of the bedroom.",What is east of the bedroom?
12,hallway,"Based on the context, the location referred to is the kitchen. The relevant sentence is",What is north of the garden?
13,bedroom,"Based on the context, it appears that the garden in question is the one located west",What is the garden west of?
14,hallway,"Based on the context, it is not clear what is specifically east of the bathroom without",What is east of the bathroom?
15,bathroom,"Based on the context, the office in question is likely the office of Rushton",What is the office west of?
16,bathroom,"Based on the context, the bedroom is located in the north, and the hallway is",What is west of the bedroom?
17,kitchen,"The question is asking for the location north of the hallway. Based on the context,",What is north of the hallway?
18,bathroom,The question is asking for the location south of the kitchen. Based on the given facts,What is south of the kitchen?
19,office,"Based on the context, it appears that the bedroom is located on the south side of",What is south of the bedroom?
20,bedroom,"Based on the context, the hallway is located south of the kitchen. Therefore, the",What is west of the hallway?
21,office,"Based on the context, it is not explicitly stated what is east of the bedroom.",What is east of the bedroom?
22,bedroom,"Based on the context, the hallway is south of the kitchen. The passage states,",What is the hallway south of?
23,kitchen,"Based on the given context, the bedroom is located in the east, and the hallway",What is west of the bedroom?
24,bedroom,"Based on the given context, the bedroom is south of the bathroom. The passage states",What is south of the bathroom?
25,hallway,"Based on the context, it is not explicitly stated what is located west of the bathroom",What is west of the bathroom?
26,office,"Based on the context, it appears that the question is asking for the location of the",What is south of the hallway?
27,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the office?
28,garden,"Based on the given context, it is not explicitly stated what is located west of the",What is west of the bathroom?
29,kitchen,"Based on the context, the garden north of the kitchen is likely the bedroom. The",What is the garden north of?
