,target,output,question
0,bedroom,"Based on the context, the bathroom is east of the bedroom. The passage states:",What is the bathroom east of?
1,kitchen,"Based on the context, the location referred to as ""south of the office""",What is south of the office?
2,garden,"Based on the context, the office is located in the south, and the bedroom is",What is north of the office?
3,garden,"Based on the context, the bedroom north of the kitchen is likely the bathroom or toilet",What is the bedroom north of?
4,garden,"Based on the context, the bathroom is south of the kitchen. The passage states:",What is the bathroom south of?
5,office,"Based on the context, the bedroom is located north of the hallway. The passage states",What is north of the bedroom?
6,bathroom,"Based on the context, the garden is located in the north. The passage states,",What is north of the garden?
7,bedroom,"Based on the context, the office is located in the south, and the bedroom is",What is west of the office?
8,kitchen,"Based on the context, the garden south of is likely the bedroom. The passage indicates",What is the garden south of?
9,bathroom,"Based on the context, the hallway north of the kitchen is the bedroom. The passage",What is the hallway north of?
10,bedroom,"Based on the context, the hallway is located south of the bedroom.",What is south of the hallway?
11,office,"Based on the context, the bedroom is located on the west side, and east is",What is east of the bedroom?
12,hallway,"Based on the context, the garden is located south of the kitchen. Therefore, the",What is north of the garden?
13,bedroom,The question is asking for the location of the garden based on the given context. The,What is the garden west of?
14,hallway,"Based on the context, the location mentioned as being east of the bathroom is the bedroom",What is east of the bathroom?
15,bathroom,The office in question is likely the bathroom based on the context. The passage indicates that,What is the office west of?
16,bathroom,"Based on the context, the bedroom is located in the east, and the garden is",What is west of the bedroom?
17,kitchen,"Based on the context, the hallway is located north of the kitchen. The passage states",What is north of the hallway?
18,bathroom,"Based on the context, the location referred to as ""south of the kitchen""",What is south of the kitchen?
19,office,"Based on the context, it appears that the bedroom is located in the north, and",What is south of the bedroom?
20,bedroom,"Based on the context, the hallway is located in the bedroom. Therefore, the question",What is west of the hallway?
21,office,"Based on the context, the bedroom is located in the north, and the garden is",What is east of the bedroom?
22,bedroom,"Based on the context, the hallway is south of the kitchen. The passage states:",What is the hallway south of?
23,kitchen,"Based on the given context, the bedroom is located north of the kitchen. Therefore,",What is west of the bedroom?
24,bedroom,"Based on the context, the question is asking about the location of the bathroom in relation",What is south of the bathroom?
25,hallway,"Based on the context, it appears that the question is asking for the location of something",What is west of the bathroom?
26,office,"Based on the context, it is not explicitly stated what is south of the hallway.",What is south of the hallway?
27,bedroom,"Based on the context, the location mentioned as ""east of the office"" is the",What is east of the office?
28,garden,"Based on the context, the location referred to as ""west of the bathroom"" is",What is west of the bathroom?
29,kitchen,"Based on the context, the garden north of the house is likely to be the backyard",What is the garden north of?
30,office,The relevant information to answer the question is: The bathroom is west of the garden.,What is east of the garden?
31,bathroom,"Based on the context, the hallway is located south of the kitchen. The passage states",What is south of the hallway?
32,garden,"Based on the context, it appears that the office is located on the east side of",What is east of the office?
33,bedroom,"Based on the context, the hallway is located south of the bedroom. The passage states",What is south of the hallway?
34,garden,"Based on the context, the hallway east of is the kitchen. The passage states,",What is the hallway east of?
35,kitchen,"Based on the context, the hallway is located south of the kitchen. The passage states",What is south of the hallway?
36,bathroom,"Based on the context, the kitchen is located west of the bedroom. The passage states",What is the kitchen west of?
37,kitchen,"Based on the context, it appears that the bathroom is located east of the kitchen.",What is the bathroom west of?
38,bathroom,"Based on the context, the garden south of is the kitchen. The passage states,",What is the garden south of?
39,bedroom,"Based on the context, the garden is south of the bedroom. The passage states,",What is the garden south of?
40,bedroom,"Based on the context, the location mentioned as being ""west of the bathroom"" is",What is west of the bathroom?
41,garden,"Based on the context, the office is likely located in the parsonage, and",What is west of the office?
42,bathroom,"Based on the context, the hallway is located in the house where Thomas Paine is",What is west of the hallway?
43,hallway,"Based on the context, the kitchen is located south of the hallway. Therefore, the",What is north of the kitchen?
44,bathroom,"Based on the context, the hallway north of the kitchen is the bedroom. The passage",What is the hallway north of?
45,office,"Based on the context, the bedroom is south of the kitchen. The passage states,",What is the bedroom south of?
46,kitchen,"Based on the context, the office is likely located in Venice, Italy. The passage",What is west of the office?
47,bedroom,"The relevant information to answer the above question is:

The hallway is south of",What is south of the office?
48,office,"Based on the context, the kitchen mentioned is likely the kitchen located east of the dining",What is the kitchen east of?
49,hallway,"Based on the context, the question is asking for the location south of the bathroom.",What is south of the bathroom?
50,hallway,"Based on the context, the location mentioned as ""east of the bathroom"" is the",What is east of the bathroom?
51,bathroom,"Based on the context, the office is south of the kitchen. The passage states,",What is the office south of?
52,office,"Based on the context, the hallway is east of the kitchen. The passage states,",What is the hallway east of?
53,kitchen,"The relevant information to answer the question is:

The hallway is south of the",What is the bedroom south of?
54,kitchen,"Based on the context, the hallway is located west of the kitchen. The passage states",What is the hallway west of?
55,bathroom,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is the bedroom east of?
56,bedroom,"Based on the context, the kitchen is south of the bedroom. This is inferred",What is the kitchen south of?
57,office,"Based on the context, the kitchen is located west of the bedroom. This is supported",What is the kitchen west of?
58,kitchen,"Based on the context, the hallway south of the kitchen is the bedroom. The passage",What is the hallway south of?
59,office,"Based on the context, the bedroom east of is likely the kitchen. The passage indicates",What is the bedroom east of?
60,bathroom,"Based on the context, the kitchen is located in the center of the house, and",What is east of the kitchen?
61,kitchen,"Based on the context, the bathroom is south of the hallway. The passage states,",What is the bathroom south of?
62,bedroom,"Based on the context, the kitchen is north of the bedroom. This is inferred",What is the kitchen north of?
63,kitchen,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is the garden east of?
64,kitchen,"Based on the context, the hallway is located south of the bedroom. This is inf",What is south of the hallway?
65,kitchen,"Based on the context, the garden mentioned is likely the one located east of the kitchen",What is the garden east of?
66,hallway,"Based on the context, the garden is located in the north of the house. The",What is north of the garden?
67,garden,"Based on the context, the bedroom is south of the bathroom. The relevant sentence is",What is the bedroom south of?
68,garden,"Based on the context, the hallway south of is the bedroom. The passage states:",What is the hallway south of?
69,office,"Based on the context, it appears that the question is asking for the location of the",What is west of the kitchen?
70,bedroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the office?
71,hallway,"Based on the context, the kitchen is located in the north, and the hallway is",What is south of the kitchen?
72,bedroom,"Based on the context, the garden is located in the center of the house, and",What is east of the garden?
73,bedroom,"Based on the context, the location described as being ""west of the kitchen"" is",What is west of the kitchen?
74,kitchen,"Based on the context, the office is west of the kitchen. The passage states,",What is the office west of?
75,bathroom,The bedroom is west of the kitchen.,What is the bedroom west of?
76,office,"Based on the context, the bathroom is south of the bedroom. The passage states,",What is the bathroom south of?
77,hallway,"Based on the context, the garden is located north of the kitchen. The passage states",What is north of the garden?
78,bathroom,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is west of the bedroom?
79,kitchen,"Based on the context, the bedroom north of the kitchen is likely the bedroom of the",What is the bedroom north of?
80,bedroom,"Based on the context, the kitchen is east of the hallway. This is inferred",What is the kitchen east of?
81,garden,"Based on the context, the bathroom is east of the bedroom. The passage states:",What is the bathroom east of?
82,hallway,"Based on the context, the garden west of is the bedroom. The passage states,",What is the garden west of?
83,kitchen,"Based on the context, the office is north of the bathroom. This is inferred",What is the office north of?
84,bedroom,"Based on the context, the location mentioned as being east of the bathroom is the bedroom",What is east of the bathroom?
