,target,output,question
0,bedroom,"House
Answer: The hallway

Gather other context",What is the bathroom east of?
1,bedroom,![](./images/2016/05/,What is west of the kitchen?
2,bathroom,"Hint:
The answer is in the text.",What is north of the garden?
3,bedroom,Answer: The bathroom.,What is south of the kitchen?
4,bedroom,"Answer: The bedroom.

Question: What is the",What is east of the kitchen?
5,garden,"Answer: The hallway

Give another answer: The",What is the bathroom west of?
6,kitchen,"Answer: The kitchen



Question: What is",What is east of the bedroom?
7,bathroom,"Von Ritzau

Do you feel sleepy,",What is the garden south of?
8,kitchen,"Hint: The answer is in the previous scene.

An",What is south of the office?
9,office,"Answer: The garden.

Question: What is the",What is east of the hallway?
10,garden,"Dan looked, and saw a tall woman, of twenty-five",What is north of the office?
11,garden,"<context>
""I'm goin' in for",What is south of the kitchen?
12,bathroom,"<context>

Answer: The bathroom

<",What is east of the kitchen?
13,garden,"Vicksburg

Question: What is east of the kitchen",What is west of the kitchen?
14,garden,Answer: The garden,What is north of the bedroom?
15,garden,"Answer: The garden

Question: What is west of",What is east of the hallway?
16,hallway,"Answer: The hallway.

Question: What is the",What is east of the office?
17,office,Answer: The office.,What is south of the bathroom?
18,garden,"Answer: The garden

Give it up!",What is the bedroom north of?
19,garden,Hint: The kitchen west of the bedroom is a common expression.,What is the kitchen west of?
20,garden,"Hint:
Answer: The hallway

<context>",What is the office east of?
21,garden,Hint: The answer is in the text.,What is the bathroom south of?
22,bathroom,"Hint: It is a room in a house.

Previous",What is north of the bedroom?
23,bathroom,"Answer: The bathroom

Question: What is the bathroom",What is the bedroom south of?
24,hallway,"Hope you can help me out.

Answer:",What is the bedroom west of?
25,office,"Answer: The kitchen.

Give me a context",What is east of the bathroom?
26,office,Villebecque in their adversity broke to La Petite,What is north of the bedroom?
27,hallway,"Answer: The hallway.

Give it a try",What is west of the bathroom?
28,garden,"Answer: The office

Give details on the context in",What is the bathroom north of?
29,garden,Humans: The garden is north of the office.,What is north of the office?
30,bedroom,"Answer: The bedroom.

Question: What is the",What is east of the kitchen?
31,kitchen,"Answer: The kitchen

Question: What is the kitchen",What is the bathroom east of?
32,bathroom,![](https://i.stack.imgur.com/6,What is north of the garden?
33,kitchen,Hint: The bedroom west of is a part of the American Museum,What is the bedroom west of?
34,bedroom,"Answer: The hallway

Question: What is the bark",What is the kitchen south of?
35,garden,"David's mother

Give your answer in the options",What is the bathroom east of?
36,office,David: I'm not sure what the answer is. Can,What is south of the hallway?
37,bedroom,Answer: The bedroom,What is north of the bathroom?
38,bedroom,"Answer: The office

Give it up! If",What is the bathroom east of?
39,office,"Answer: The office

Question: What is the name",What is north of the bedroom?
40,bathroom,"Answer: The bathroom

Question: What is south of",What is south of the kitchen?
41,bedroom,"Answer: The bedroom

Question: What is west of",What is west of the office?
42,kitchen,Hint: The garden south of the kitchen is north of the bedroom,What is the garden south of?
43,garden,"Answer: The garden.

Inside Context: """,What is south of the bedroom?
44,garden,"Answer: The sick-bay.

Question:",What is the office south of?
45,hallway,Answer: The office east of is the office of the sur,What is the office east of?
46,garden,Answer: The bedroom.,What is south of the office?
47,garden,"Answer: The bathroom.

Give your answer in",What is west of the bedroom?
48,garden,Horace Wendover: The garden is east of the hallway.,What is east of the hallway?
49,garden,"Answer: The office south of is the office.

G",What is the office south of?
50,bedroom,"Hinw: the garden
Option: the river

<",What is the hallway north of?
51,garden,Answer: The garden.,What is north of the bathroom?
52,hallway,"Hint: The bedroom is north of the garden.

Previous",What is the bedroom north of?
53,bathroom,Answer: The bathroom.,What is east of the garden?
54,bathroom,Answer: Bathroom,What is west of the bedroom?
55,garden,"!A: The garden

Context:
‘I went round",What is east of the hallway?
56,hallway,Elsie has the usual moan over a defective memory,What is the bedroom east of?
57,kitchen,"Answer: The kitchen

Question: What is the name",What is west of the hallway?
58,hallway,Hint: The answer is in the last paragraph.,What is south of the bedroom?
59,kitchen,"Answer: The kitchen

Question: What is the meaning",What is the garden north of?
60,hallway,"Answer: The bathroom

Question: What is the name",What is the bedroom north of?
