,target,output,question
0,football,Answer: A copy of the Prayer Book. Question: What did Jeff,What did Fred give to Jeff? 
1,Fred,"Answer: The Church of England.




[1]",Who gave the football to Jeff? 
2,football,Answer: The football.,What did Fred give to Jeff? 
3,Jeff,"Answer: To Wayland.

Question: What did",Who did Fred give the football to? 
4,Fred,"Answer: “Friedrich Schlegel, der
Kraftap",Who did Jeff give the football to? 
5,Jeff,"Answer: The author himself. The
sentimental is, however, always",Who gave the apple? 
6,Bill,"Answer: Fred travelled to the garden.

Question: Who trav",Who received the apple? 
7,apple,"Answer: A new suit of clothes.

Question:",What did Bill give to Fred? 
8,apple,"Answer: The apple. CHAPTER XIII

                   THE TRANSV",What did Bill give to Fred? 
9,Fred,"Answer: Berrie.

Question: Who received the",Who received the apple? 
10,Mary,"Answer: Mary.

Question: Who was the first",Who received the milk? 
11,milk,"Answer: A dose of Osteopathy. The
question: What",What did Mary give to Bill? 
12,Bill,"Answer: The doctor.

Question: Who was the",Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,Answer: Milk.,What did Mary give to Bill? 
15,Jeff,Answer: I did. Question: Who was the first to receive it?,Who received the football? 
16,Fred,"Answer: Sidney Page.

Question: Who was the nurse in",Who gave the football to Jeff? 
17,football,"Answer: A check for a thousand dollars.

Question",What did Fred give to Jeff? 
18,Jeff,Answer: Settle,Who received the football? 
19,Mary,Answer: Mary.,Who gave the milk? 
20,milk,"Answer: The milk.

Question: What did Con",What did Jeff give to Mary? 
21,Mary,Answer: The Duke of Wellington.,Who gave the milk to Jeff? 
22,Mary,"Answer: The Earl of Nottingham.

Question",Who gave the milk to Jeff? 
23,Bill,"Answer: The Earl of Simon, who was
born in",Who gave the apple to Jeff? 
24,Jeff,"Answer: The apple was given by the
people.",Who gave the apple? 
25,apple,"Answer: Jeff gave to Fred a small, but very",What did Jeff give to Fred? 
26,Fred,"Answer: The Spider.

Question: Who received the apple?",Who received the apple? 
27,Jeff,Answer: The author.,Who received the apple? 
28,Jeff,Answer: The Portuguese. Question: Who gave the apple? Answer: The,Who gave the apple? 
29,Fred,"Answer: To
Fred. CHAPTER XXII


THE G",Who did Jeff give the apple to? 
30,Mary,"Answer: The milk was given by the
clerk.",Who gave the milk? 
31,Bill,"Answer: Bill

Question: Who gave the milk?",Who gave the milk? 
32,Bill,"Answer: Edward Gryce.

Question: Who gave the milk",Who gave the milk to Mary? 
33,milk,"Answer: A bottle of milk.

Question: What did Mary give",What did Bill give to Mary? 
34,apple,Answer: A half-pint of beer.,What did Mary give to Fred? 
35,Jeff,"Answer: The Old Dear.


The Old Dear",Who did Fred give the milk to? 
36,Jeff,"Answer: To the boys.

Question: Who did",Who did Fred give the milk to? 
37,milk,"Answer: A pair of scissors.

Question",What did Jeff give to Mary? 
38,milk,"Answer: The milk.

Question: What did Mary",What did Jeff give to Mary? 
39,Fred,Answer: I did. Question: Who is the host? Answer: I,Who gave the apple? 
40,Mary,"Answer: Mary

Question: What is the name of",Who gave the milk? 
41,milk,"Answer: A thousand pounds. [_THE DEAN
sits down",What did Mary give to Fred? 
42,Jeff,"Answer: The Earl of Crawford.

Question:",Who gave the milk? 
43,Fred,"Answer: The milk was received by the
milkma",Who received the milk? 
44,Mary,"Answer: The Duke of Rothsay

Question: Who",Who gave the milk? 
45,Bill,Answer: Bill. Question: Who did Bill give the milk to? Answer,Who did Mary give the milk to? 
46,milk,"Answer: ""The Bellman and his History.""",What did Mary give to Bill? 
47,Mary,"Answer: The Confederates.

Question: Who gave",Who gave the milk? 
48,Mary,"Answer: Mary.

Question: Who did Bill give",Who did Bill give the milk to? 
49,Bill,Answer: The old lady.,Who gave the milk to Mary? 
50,Mary,Answer: The author of the Sufferings of the Pres,Who gave the apple to Fred? 
