,target,output,question
0,hallway,"Answer: In the cell.

Question: Where is",Where is the milk? 
1,hallway,"Hint: The football is in the hallway.

Previous question",Where is the football? 
2,hallway,"Answer: It is in the hallway.

Question:",Where is the football? 
3,hallway,"Answer: In the kitchen.


<context>",Where is the football? 
4,garden,Answer: In the kitchen. Question: Where is the milk? Answer:,Where is the milk? 
5,garden,Answer: Sandra has put it down there.,Where is the milk? 
6,bedroom,Answer: In the bedroom.,Where is the football? 
7,bedroom,"Answer: It is in the fridge.

Question",Where is the milk? 
8,kitchen,"Answer: In the kitchen.

Question: Where is the football?",Where is the football? 
9,kitchen,"Answer: In the kitchen. ""And what a day it is!"" said",Where is the football? 
10,bedroom,"Answer: In the churchyard of St. Ives,",Where is the football? 
11,hallway,"""I've been thinking of it, lately,"" said",Where is the football? 
12,garden,"""I'm not sure,"" said Croyden,",Where is the milk? 
13,garden,"Answer: In the hands of the
messenger. Question: Where",Where is the milk? 
14,bathroom,"Answer: In the stomach of the
Church. Question: Where is",Where is the apple? 
15,garden,"Answer: In the kitchen.

Question: Where is",Where is the milk? 
16,garden,"Answer: The milk is at the bottom of the
cup",Where is the milk? 
17,garden,"Answer: Mary travelled to the bathroom.

Question",Where is the milk? 
18,kitchen,"Answer: In the garden.

Question: Where is",Where is the apple? 
19,kitchen,Answer: In the garden. Question: Where is the apple? Answer:,Where is the apple? 
20,bedroom,Answer: It was in the bedroom.,Where is the apple? 
21,bedroom,Answer: In the office.,Where is the apple? 
22,bathroom,Answer: In the bedroom.,Where is the football? 
23,bathroom,"Answer: In the pocket of the major.

Question",Where is the football? 
24,bedroom,Answer: In the refrigerator.,Where is the milk? 
25,kitchen,Answer: It was taken from the dead man' Answer:,Where is the milk? 
26,kitchen,Answer: In the first chapter of the book.,Where is the milk? 
27,bathroom,"Answer: The apple is in the office.

Question",Where is the apple? 
28,bathroom,"Answer: In the garden.

Question: Where is",Where is the apple? 
29,kitchen,"Answer: In the kitchen.

Question: Where is the",Where is the milk? 
30,garden,"Answer: In the mouth of the king.

Question",Where is the apple? 
31,garden,"Answer: In the hands of the detective.

Question",Where is the apple? 
32,kitchen,"Answer: In the garden.

Question: What is",Where is the football? 
33,kitchen,Answer: In the kitchen.,Where is the apple? 
34,kitchen,"Answer: Athens

Question: Where is the football",Where is the apple? 
35,office,"Answer: In the bathroom.

Question: Where is",Where is the milk? 
36,kitchen,"Answer: The football is in the garden.

Question",Where is the football? 
37,kitchen,"Answer: In the kitchen.

Question: What is",Where is the football? 
38,kitchen,"Answer: The football is in the hallway.

Question",Where is the football? 
39,bedroom,"Answer: The milk is in the office.

Question",Where is the milk? 
40,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
41,office,"Hint:

[270] The chase is up",Where is the milk? 
