,target,output,question
0,bedroom,"Answer: The bedroom

Question: What is the average",What is the bathroom east of?
1,bedroom,"Answer: The bedroom.

Question: What is east",What is west of the kitchen?
2,bathroom,Answer: The bathroom is north of the garden.,What is north of the garden?
3,bedroom,"Answer: It is a large room,",What is south of the kitchen?
4,bedroom,Answer: A place where the,What is east of the kitchen?
5,garden,Answer: The bathroom west of is the one in which the,What is the bathroom west of?
6,kitchen,"Answer: The kitchen.

Question: What is west",What is east of the bedroom?
7,bathroom,Answer: The garden of the Ca' Dario.,What is the garden south of?
8,kitchen,"Answer: A great deal of the world.

Question",What is south of the office?
9,office,Answer: The hallway is east of the garden. Question: What is east,What is east of the hallway?
10,garden,Answer: A morbid condition of the system manifested by a peculiar,What is north of the office?
11,garden,Answer: The office.,What is south of the kitchen?
12,bathroom,Answer: The kitchen is east of the kitchen.,What is east of the kitchen?
13,garden,"Answer: The Everglades.

Question: What",What is west of the kitchen?
14,garden,Answer: The bedroom is north of the bedroom.,What is north of the bedroom?
15,garden,Answer: The office of the Thessaly Manufacturing Company,What is east of the hallway?
16,hallway,Answer: The office is east of the office.,What is east of the office?
17,office,"Answer: The
south is the place where the
bathroom",What is south of the bathroom?
18,garden,Answer: The kitchen south of.,What is the bedroom north of?
19,garden,"Answer: The kitchen is west of the
bedroom, and the bedroom",What is the kitchen west of?
20,garden,Answer: A _Cottage_ or _House-wife_.,What is the office east of?
21,garden,"Answer: The bathroom south of the
bathroom north",What is the bathroom south of?
22,bathroom,"Answer: The bathroom.

Question: What is south",What is north of the bedroom?
23,bathroom,"Answer: The bathroom. Question: What is the difference between a
s",What is the bedroom south of?
24,hallway,Answer: The Hall of Peacocks.,What is the bedroom west of?
25,office,Answer: The bathroom is east of the bathroom.,What is east of the bathroom?
26,office,"Answer: The bathroom.

Question: What is north",What is north of the bedroom?
27,hallway,"Answer: The world.

Question: What is east",What is west of the bathroom?
28,garden,"Answer: The bathroom north of is the
human mind's sense of",What is the bathroom north of?
29,garden,Answer: The office is north of the office.,What is north of the office?
30,bedroom,Answer: The bedroom is east of the kitchen.,What is east of the kitchen?
31,kitchen,"Answer: The bathroom east of the
hall is a very",What is the bathroom east of?
32,bathroom,"Answer: The library.

Question: What is south",What is north of the garden?
33,kitchen,Answer: The bedroom west of is the city of .,What is the bedroom west of?
34,bedroom,Answer: The kitchen is south of the bedroom.,What is the kitchen south of?
35,garden,Answer: The bathroom is east of the garden.,What is the bathroom east of?
36,office,"Answer: The garden.

Question: What is south",What is south of the hallway?
37,bedroom,"Answer: The Porcupine Hills.

Question: What is south",What is north of the bathroom?
38,bedroom,"Answer: The bathroom west of the house.

Question",What is the bathroom east of?
39,office,Answer: The kitchen.,What is north of the bedroom?
40,bathroom,Answer: The bathroom. Question: What is north of the bathroom? Answer,What is south of the kitchen?
41,bedroom,Answer: The Grand Pacific. Question: What is east of the office?,What is west of the office?
42,kitchen,"Answer: The garden south of the house.

Question: What is",What is the garden south of?
43,garden,Answer: The bedroom is south of the bathroom.,What is south of the bedroom?
44,garden,Answer: The office is south of the office.,What is the office south of?
45,hallway,"Answer: The office is east of the
""Bal Bullier."" Question",What is the office east of?
46,garden,"Answer: The Luxembourg Gardens.

Question:",What is south of the office?
47,garden,Answer: The bathroom. Question: What is east of the bathroom?,What is west of the bedroom?
48,garden,"Answer: The kitchen.

Question: What is east",What is east of the hallway?
49,garden,"Answer: The office is south of the
street. Question: What",What is the office south of?
50,bedroom,"Answer: The hallway north of the garden is
the same as that south",What is the hallway north of?
51,garden,"""I will not,"" said Louise, ""and I
will not be",What is north of the bathroom?
52,hallway,"Answer: The bedroom north of the
garden is the bedroom of the",What is the bedroom north of?
53,bathroom,"Answer: A _garden_ is a place where
the sun sh",What is east of the garden?
54,bathroom,"Answer: The most delightful and
varied scenes of",What is west of the bedroom?
55,garden,Answer: The answer is given in the first chapter of the,What is east of the hallway?
56,hallway,Answer: The bedroom is east of the kitchen.,What is the bedroom east of?
57,kitchen,"Answer: The kitchen.

Question: What is the",What is west of the hallway?
58,hallway,Answer: The bedroom is south of the hallway.,What is south of the bedroom?
59,kitchen,"Answer: The garden is north of the garden.

Question: What",What is the garden north of?
60,hallway,Answer: The bedroom is north of the bathroom.,What is the bedroom north of?
61,bedroom,"Answer: The gall-bladder.

Question",What is south of the hallway?
62,kitchen,"Answer: The hallway north of the kitchen.

Question",What is the hallway north of?
63,hallway,"Answer: The
hallway.",What is west of the bedroom?
64,bedroom,Answer: The garden is east of the garden.,What is east of the garden?
65,office,"Answer: The bedroom north of the
chapel.",What is the bedroom north of?
66,bathroom,Answer: The bedroom north of the bedroom is the bathroom.,What is the bedroom north of?
67,office,"Answer: The garden is a place where
the priest is to be found",What is the garden south of?
68,kitchen,Answer: The bathroom west of the bathroom east of.,What is the bathroom west of?
69,garden,"Answer: The hallway is east of the
hallway.",What is the hallway east of?
70,bathroom,"Answer: The bathroom.

Question: What is south",What is south of the bedroom?
71,kitchen,"Answer: The garden south of is the garden
south of the house",What is the garden south of?
72,garden,"Answer: The bedroom south of the hallway is the
bed",What is the bedroom south of?
73,bathroom,"The office is the
office of the Bishop, or of the Arch",What is north of the office?
74,bathroom,"Answer: The river.

Question: What is the",What is the hallway north of?
75,bedroom,"Answer: The Confederate army.

Question: What",What is south of the hallway?
76,bedroom,"Answer: The hallway is the one
leading to the court",What is the hallway east of?
77,bathroom,Answer: The hareem.,What is north of the office?
78,kitchen,Answer: The kitchen.,What is east of the garden?
79,hallway,Answer: The dining-room.,What is the kitchen south of?
80,garden,"Answer: The West Fork of the
Horses",What is west of the office?
81,office,"Answer: The bedroom west of is the
bedroom east of. Question",What is the bedroom west of?
82,kitchen,"Answer: The kitchen

Question: What is the meaning",What is the hallway south of?
83,garden,] [Footnote 682: The son of Mars.--,What is the office west of?
84,bathroom,"Answer: The Confederate
army.

Question",What is north of the hallway?
85,office,"Answer: The
Rappahannock River. The question: What",What is west of the garden?
86,office,"Answer: The garden is west of the
hall, and",What is west of the garden?
87,garden,"Answer: The
kitchen. Question: What is north of the bathroom",What is east of the bathroom?
88,bathroom,Answer: The office of the We Are Sevens Club.,What is north of the office?
89,kitchen,"""I'm afraid it's the bedroom west of",What is the bedroom west of?
90,office,"Answer: The bathroom south of the hotel is the
b",What is the bathroom south of?
91,office,Answer: The bedroom is east of the bedroom.,What is east of the bedroom?
92,bedroom,"Answer: The Shire Horse Society

Question: What",What is south of the office?
93,bathroom,Answer: The garden west of the Luxembourg is the,What is the garden west of?
94,garden,Answer: The bedroom west of the Darl is a,What is the bedroom west of?
95,hallway,"Answer: The house of the
Vaughns.",What is north of the garden?
96,bedroom,"Answer: The bathroom.

Question: What is the",What is the kitchen west of?
97,kitchen,"Answer: The kitchen.

Question: What is north",What is west of the bedroom?
98,bathroom,Answer: The kitchen north of is the kitchen of the Ger,What is the kitchen north of?
99,garden,"Answer: The office north of is the office of the
Kane Manufact",What is the office north of?
100,bedroom,Answer: The hallway is east of the garden.,What is east of the hallway?
101,kitchen,"Answer: The kitchen.

Question: What is north",What is south of the hallway?
102,bedroom,Answer: The office of the Alcalde.,What is the office west of?
103,bathroom,"Answer: The kitchen is north of the
garden. Question: What",What is the kitchen north of?
104,hallway,"Answer: The kitchen.

Question: What is east",What is west of the bedroom?
105,bedroom,"Answer: A large,",What is west of the kitchen?
106,office,"Answer: The kitchen south of is the
sense of",What is the kitchen south of?
107,bathroom,"Answer: The Osteopathic stage.

Question: What is",What is west of the garden?
108,bedroom,"Answer: The bathroom south of the
castle is a room",What is the bathroom south of?
109,bathroom,Answer: The kitchen is west of the garden.,What is the kitchen west of?
110,garden,"Answer: The hallway west of is the hallway east of.

Question",What is the hallway west of?
111,hallway,Answer: The kitchen is south of the bathroom.,What is the kitchen south of?
112,office,,What is south of the bathroom?
113,hallway,"Answer: The office west of is the
office of the Khed",What is the office west of?
114,bedroom,Answer: The kitchen is north of the bedroom.,What is the kitchen north of?
115,office,"Answer: The garden east of is the
garden east of .",What is the garden east of?
116,bedroom,"Answer: The Orange Free State.

     ""I",What is the hallway south of?
117,bedroom,"Answer: The garden is the
garden of the British army. It",What is the garden west of?
118,hallway,,What is north of the office?
119,office,"Answer: The parlor.

Question: What is",What is west of the hallway?
