,target,output,question
0,hallway,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
1,hallway,"Answer: In the bedroom.

Question: What is",Where is the football? 
2,hallway,"Answer: It is in the hallway.

Question:",Where is the football? 
3,hallway,"Answer: The football is in the kitchen.

Question",Where is the football? 
4,garden,"Answer: In the pantry.

Question: Where is the kitchen",Where is the milk? 
5,garden,Answer: It is in the hands of the,Where is the milk? 
6,bedroom,"Answer: In the kitchen.

Question: What is",Where is the football? 
7,bedroom,"Answer: It is in the hands of the

Question",Where is the milk? 
8,kitchen,Answer: In the counting-room of Barton & Rogers,Where is the football? 
9,kitchen,"Answer: The football is in the hands of the
Span",Where is the football? 
10,bedroom,"Answer: The football is in the
office.",Where is the football? 
11,hallway,"Answer: In the hallway.


Question:",Where is the football? 
12,garden,"Answer: It is in the house.

Question:",Where is the milk? 
13,garden,"Answer: It is in the kitchen.

Question:",Where is the milk? 
14,bathroom,"Answer: It is in the hands of the
Camer",Where is the apple? 
15,garden,Answer: The milk is in the garden.,Where is the milk? 
16,garden,"Answer: In the garden.

Question: What is",Where is the milk? 
17,garden,"Answer: In the pantry.

Question: Where",Where is the milk? 
18,kitchen,"Answer: It is in the hands of the
Mel",Where is the apple? 
19,kitchen,"Answer: In the middle of the plate.

Question",Where is the apple? 
20,bedroom,Answer: The apple is in the Garden of Eden.,Where is the apple? 
21,bedroom,Answer: In the mouth of the serpent.,Where is the apple? 
22,bathroom,Answer: The football is in the office.,Where is the football? 
23,bathroom,"Answer: The football is in the bathroom.

Question",Where is the football? 
24,bedroom,"Answer: In the kitchen.

Question: What is",Where is the milk? 
25,kitchen,"Answer: It is in the garage.

Question:",Where is the milk? 
26,kitchen,"Answer: It is in the
kitchen. Question: Where is the",Where is the milk? 
27,bathroom,"Answer: In the
garage. CHAPTER XXV


The",Where is the apple? 
28,bathroom,"Answer: It is in the kitchen, and the
kit",Where is the apple? 
29,kitchen,"Answer: The milk is in the bedroom.

Question",Where is the milk? 
30,garden,Answer: The apple is in the middle of the wall.,Where is the apple? 
31,garden,"Answer: The apple is in the garden.

Question",Where is the apple? 
32,kitchen,Answer: I saw it in the garden. Question: What is the good,Where is the football? 
33,kitchen,"Answer: The apple is in the garden.

Question",Where is the apple? 
34,kitchen,Answer: In the garden.,Where is the apple? 
35,office,"Answer: In the office.

Question: Where is",Where is the milk? 
36,kitchen,"Answer: The football is in the office.

Question",Where is the football? 
37,kitchen,"Answer: In the woods.

Question: What is",Where is the football? 
38,kitchen,"Answer: In the hallway.

Question: Where is",Where is the football? 
39,bedroom,"Answer: In the garden.

Question: Where is",Where is the milk? 
40,bedroom,"Answer: In the county of Kent, known as the",Where is the milk? 
41,office,"Answer: It is in the corral, and the",Where is the milk? 
42,office,"Answer: It is in the milk room.

Question: What is",Where is the milk? 
43,office,It was on the way home from the office that Mr.,Where is the milk? 
44,kitchen,"Answer: It is in the
kitchen.",Where is the apple? 
45,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
46,office,"Answer: The football is in the bedroom.

Question",Where is the football? 
47,bathroom,"Answer: On the ground, and not on the head.",Where is the football? 
48,bathroom,"Answer: It is in the
bathroom.

Question:",Where is the football? 
49,bedroom,"Answer: In the kitchen.

Question: Where is",Where is the milk? 
50,bathroom,"Answer: It is in the barn.

Question:",Where is the milk? 
51,hallway,"Answer: It is in the apple box.

Question",Where is the apple? 
52,kitchen,"Answer: It is in the city, and is being",Where is the football? 
53,kitchen,"Answer: It is in the kitchen.

Question:",Where is the football? 
54,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
55,bathroom,"Answer: It is in the orchard, and it",Where is the apple? 
56,bathroom,"Answer: It is in the hands of the
people.",Where is the milk? 
57,kitchen,"Answer: It is in the kitchen.

Question:",Where is the milk? 
58,kitchen,"Answer: It is in the
bathroom. Question: Where is",Where is the milk? 
59,bedroom,"Answer: The apple is in the
</context>",Where is the apple? 
60,garden,"Answer: In the kitchen. ""I'm very sorry, my lord",Where is the milk? 
61,garden,"<answer>


<context>",Where is the milk? 
62,kitchen,"Answer: It is in the possession of a
certain Mr. Jones",Where is the football? 
63,kitchen,"Answer: In the kitchen.

Question: What is",Where is the football? 
64,kitchen,"Answer: In the office.

Question: Where is",Where is the football? 
65,kitchen,"Answer: The kitchen

Question: Where is the bottle",Where is the football? 
66,kitchen,"<answer>

The liver.

<context>",Where is the football? 
67,bedroom,"Answer: In the kitchen.

Question: Where is",Where is the milk? 
68,bedroom,"Answer: In the bathroom.

Question: Where is",Where is the milk? 
69,bedroom,Answer: In the Elysian Fields.,Where is the football? 
70,garden,"Answer: In the
bathroom. The author’s relation to",Where is the apple? 
71,garden,Answer: In the pocket of cousin Cæsar.,Where is the apple? 
72,bathroom,"Answer: In the garden.

Question: Where is",Where is the apple? 
73,bathroom,"Answer: In the garden.

Question: What is",Where is the apple? 
74,bathroom,"Answer: It is in the bathroom.

Question:",Where is the apple? 
75,office,"Answer: In the garden.

Question: Where is",Where is the apple? 
76,hallway,"Answer: The milk is in the
bathroom.",Where is the milk? 
77,hallway,,Where is the milk? 
78,hallway,"Answer: It is in the hands of the
</context>",Where is the milk? 
79,hallway,"Answer: The milk is in the
kitchen.",Where is the milk? 
80,bathroom,"Answer: The football is in the middle of the
page",Where is the football? 
81,bathroom,"Answer: The Confederate army was
moving up the",Where is the football? 
82,kitchen,Answer: At the foot of Marye's Heights,Where is the football? 
83,kitchen,"Answer: It is in the barnyard, where it was",Where is the football? 
84,kitchen,"Answer: The football is in the
hallway. *       *",Where is the football? 
85,bathroom,Answer: In the stomach of the,Where is the milk? 
86,kitchen,"Answer: In the office.

Question: Where is",Where is the apple? 
87,bathroom,"Answer: In the
<context>",Where is the milk? 
88,bedroom,Answer: It was in the,Where is the football? 
89,kitchen,,Where is the apple? 
90,kitchen,"Answer: The milk is in the
<context>",Where is the milk? 
91,kitchen,"Answer: The milk is in the
bottle.",Where is the milk? 
92,kitchen,Answer: The milk is in the milk bottle.,Where is the milk? 
93,kitchen,"Answer: In the woods.

Question: Where is",Where is the milk? 
94,kitchen,"Answer: At the bottom of the
well.",Where is the milk? 
95,bathroom,Answer: In the base of the skull. Question: Where is the football,Where is the football? 
96,bathroom,Answer: In the hands of the,Where is the football? 
97,bathroom,Answer: It is in the bedroom. Question: Where is the football?,Where is the football? 
98,bathroom,"Answer: In the bedroom.

Question: Where is",Where is the football? 
99,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
100,office,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
101,office,Answer: The milk is in the kitchen.,Where is the milk? 
102,kitchen,"Answer: In the hands of the
  Departmental Governor",Where is the milk? 
103,kitchen,"Answer: The milk is in the kitchen, and the",Where is the milk? 
104,bedroom,"Answer: At the
Grand Hotel, where the Charity Society is",Where is the football? 
105,bathroom,"Answer: It is in the bedroom.

Question:",Where is the football? 
106,bedroom,,Where is the milk? 
107,bathroom,"Answer: In the pantry.

Question: Where is the apple",Where is the apple? 
108,bedroom,"Answer: In the barn.

Question: Where is",Where is the milk? 
109,bathroom,"Answer: It is in the kitchen.

Question:",Where is the apple? 
110,bedroom,"Answer: It is in the hall.

Question:",Where is the football? 
111,bedroom,"Answer: The football is at the
""Bal Bullier",Where is the football? 
112,bedroom,Answer: In the corner of the room.,Where is the football? 
113,bedroom,"Answer: The football is in the office.

Question",Where is the football? 
114,office,Answer: The apple is in the kitchen.,Where is the apple? 
115,office,"Answer: In the cell of the Inquisition,",Where is the football? 
116,hallway,"Answer: It is in the hands of the Jesuits,",Where is the football? 
117,office,"Answer: At the Horse-ferry, where I went",Where is the milk? 
118,bedroom,"Answer: It is in the conservatory,
which is",Where is the milk? 
119,bathroom,"Answer: The apple is in the
<DW7",Where is the apple? 
120,hallway,"Answer: The apple is in the Jereed, or",Where is the apple? 
121,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
122,garden,"Answer: The apple is in the bathroom.

Question",Where is the apple? 
123,garden,"Answer: It is in the hallway.

Question:",Where is the football? 
124,garden,"Answer: It is in the hands of the
<DW64",Where is the football? 
125,kitchen,"Answer: The football is in the bedroom.

Question",Where is the football? 
126,kitchen,Answer: It is at the bottom of the stairs.,Where is the football? 
127,kitchen,"Answer: At the office.


       <context>",Where is the football? 
128,bedroom,Answer: In the middle of the room. Daniel went back to the kitchen,Where is the football? 
129,bedroom,,Where is the football? 
130,kitchen,Answer: It's in the kitchen.,Where is the football? 
131,kitchen,Answer: It is in the kitchen.,Where is the football? 
132,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
133,hallway,"Answer: On the ground.

Question: Where is",Where is the football? 
134,hallway,"Answer: It is in the hallway.

Question:",Where is the football? 
135,office,Answer: It is in the hallway.,Where is the football? 
136,office,Answer: At the moment of Gordon's death it was,Where is the milk? 
137,office,"Answer: In the bedroom.

Question: Where is",Where is the football? 
138,kitchen,"Answer: In the hands of the

Question: What",Where is the football? 
139,bathroom,"Answer: In the hallway.

Question: What is",Where is the football? 
