,target,output,question
0,hallway,Answer: The milk is in the bedroom.,Where is the milk? 
1,hallway,Answer: The football is in the hallway.,Where is the football? 
2,hallway,"Answer: The football is in the bedroom.

Question",Where is the football? 
3,hallway,"Answer: It is in the kitchen.

Question:",Where is the football? 
4,garden,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
5,garden,Answer: Sandra put down the milk there.,Where is the milk? 
6,bedroom,"Answer: In the bedroom.

Question: Where is",Where is the football? 
7,bedroom,"Answer: The milk is in the garden.

Question",Where is the milk? 
8,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
9,kitchen,"Answer: In the kitchen.

Question: Where is",Where is the football? 
10,bedroom,"Answer: The football is in the kitchen.

Question",Where is the football? 
11,hallway,Answer: The football is in the piazza.,Where is the football? 
12,garden,"Answer: Daniel dropped the milk.

Question: Where",Where is the milk? 
13,garden,"Answer: The milk is in the bathroom.

Question",Where is the milk? 
14,bathroom,"Answer: The apple is in the garden.

Question",Where is the apple? 
15,garden,"Answer: The milk is in the garden.

Question",Where is the milk? 
16,garden,"Answer: The milk is in the bedroom.

Question",Where is the milk? 
17,garden,"Answer: The milk is in the
garden.",Where is the milk? 
18,kitchen,"Answer: In the attic.

Question: Where",Where is the apple? 
19,kitchen,"Answer: The apple is in the hallway.

Question",Where is the apple? 
20,bedroom,"Answer: In the bedroom.


Question:",Where is the apple? 
21,bedroom,Answer: The apple is in the office.,Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

<",Where is the football? 
23,bathroom,"Answer: The football is in the hallway.

Question",Where is the football? 
24,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
25,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
26,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
27,bathroom,"Answer: The apple is in the office.

Question",Where is the apple? 
28,bathroom,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
29,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
30,garden,"<answer>

The apple is in the garden.",Where is the apple? 
31,garden,"Answer: In the hallway.

Question: Where is",Where is the apple? 
32,kitchen,Answer: The football is in the reception room.,Where is the football? 
33,kitchen,"Answer: The apple is in the hallway.

Question",Where is the apple? 
34,kitchen,,Where is the apple? 
35,office,"Answer: The milk is in the bathroom.

Question",Where is the milk? 
36,kitchen,Answer: The football is in the office.,Where is the football? 
37,kitchen,Answer: The football is in the kitchen.,Where is the football? 
38,kitchen,"Answer: In the Tennessee mountains.

<context>",Where is the football? 
39,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
40,bedroom,"<answer>

The milk is in the garden.",Where is the milk? 
41,office,"<answer>

The milk is in the anus.",Where is the milk? 
42,office,"Answer: John got the milk there.

<context",Where is the milk? 
43,office,"Answer: It is in the milk room.

<",Where is the milk? 
44,kitchen,"<answer>
The apple is in the bedroom.",Where is the apple? 
45,bedroom,Answer: The milk is in the bottom of a very deep,Where is the milk? 
46,office,"Answer: The football is in the South.

Question",Where is the football? 
47,bathroom,"Answer: The football is in the bedroom.

Question",Where is the football? 
48,bathroom,"Answer: The football is in the kitchen.

Question",Where is the football? 
49,bedroom,"Answer: The milk is in the bathroom.

Question",Where is the milk? 
50,bathroom,Answer: The milk is in the cellar.,Where is the milk? 
51,hallway,"Answer: The apple is in the hallway.

Question",Where is the apple? 
52,kitchen,"Answer: The football is in the hallway.

Question",Where is the football? 
53,kitchen,Answer: The football is in the kitchen.,Where is the football? 
54,kitchen,"Answer: The football is in the bedroom.

Question",Where is the football? 
55,bathroom,Answer: The apple is in the cupboard.,Where is the apple? 
56,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
57,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
58,kitchen,Answer: The milk is in the bottom of the canoe,Where is the milk? 
59,bedroom,"Answer: The apple is in the boat.

Question",Where is the apple? 
60,garden,"Answer: The milk is in the
church.",Where is the milk? 
61,garden,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
62,kitchen,Answer: The football is in the pocket of the major.,Where is the football? 
63,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
64,kitchen,Answer: The football is in the Ducal palace.,Where is the football? 
65,kitchen,"Answer: In the ground.

Question: Where is the hand?",Where is the football? 
66,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
67,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
68,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
69,bedroom,Answer: It is in the office of the London Society.,Where is the football? 
70,garden,Answer: The apple is in the office.,Where is the apple? 
71,garden,"Answer: The apple is in the hallway.

Question",Where is the apple? 
72,bathroom,"Answer: The apple is in the garden.

Question",Where is the apple? 
73,bathroom,"Answer: The apple is in the garden.

Question",Where is the apple? 
74,bathroom,Answer: The apple is in the Wanni.,Where is the apple? 
75,office,"Answer: The apple is in the garden.

Question",Where is the apple? 
76,hallway,"Answer: The milk is in the garden.

Question",Where is the milk? 
77,hallway,"Answer: The milk is in the
bedroom.",Where is the milk? 
78,hallway,"Answer: The milk is in the milk.

<",Where is the milk? 
79,hallway,Answer: The milk is in the garden.,Where is the milk? 
80,bathroom,Answer: The football is in the garden.,Where is the football? 
81,bathroom,"Answer: The football is in the garden.

Question",Where is the football? 
82,kitchen,"Answer: The football is in the hallway.

Question",Where is the football? 
83,kitchen,"<answer>
The football is in the kitchen.
</",Where is the football? 
84,kitchen,"Answer: The football is in the garden.

<",Where is the football? 
85,bathroom,Answer: The milk is in the office.,Where is the milk? 
86,kitchen,"Answer: The apple is in the hallway.

Question",Where is the apple? 
87,bathroom,Answer: The milk is in the hallway.,Where is the milk? 
88,bedroom,Answer: The football is in the hallway.,Where is the football? 
89,kitchen,"Answer: The apple is in the garden.

Question",Where is the apple? 
90,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
91,kitchen,Answer: The milk is in the bathroom.,Where is the milk? 
92,kitchen,Answer: The milk is in the cellar.,Where is the milk? 
93,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
94,kitchen,"<answer>
The milk is in the wire-gau",Where is the milk? 
95,bathroom,"Answer: The football is in the bedroom.

Question",Where is the football? 
96,bathroom,"Answer: In the bedroom.


Question:",Where is the football? 
97,bathroom,Answer: The football is in the bathroom.,Where is the football? 
98,bathroom,"Answer: The football is in the bedroom.

Question",Where is the football? 
99,hallway,"Answer: The milk is in the garden.

Question",Where is the milk? 
100,office,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
101,office,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
102,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
103,kitchen,"Answer: The milk is in the office.

Question",Where is the milk? 
104,bedroom,"Answer: The football is in the bedroom.

Question",Where is the football? 
105,bathroom,"Answer: In the bedroom.

Question: Where is",Where is the football? 
106,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
107,bathroom,"Answer: The apple is in the bathroom.

H",Where is the apple? 
108,bedroom,"Answer: The milk is in the kitchen.

<",Where is the milk? 
109,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
110,bedroom,"Answer: The football is in the office.

Question",Where is the football? 
111,bedroom,"Answer: In the office.

Question: Where is",Where is the football? 
112,bedroom,"Answer: The football is in the garden.

<",Where is the football? 
113,bedroom,"Answer: The football is in the garden.

Question",Where is the football? 
114,office,"Answer: The apple is in the garden.

Question",Where is the apple? 
115,office,"Answer: In the cave.

Question: Where is",Where is the football? 
116,hallway,"Answer: The football is in the garden.

Question",Where is the football? 
117,office,"Answer: The milk is in the kitchen.

<",Where is the milk? 
118,bedroom,"Answer: In the refrigerator.

Question: Where",Where is the milk? 
119,bathroom,Answer: The apple is in the barn.,Where is the apple? 
120,hallway,"Answer: The apple is in the study.

Question",Where is the apple? 
121,bedroom,"<answer>

The milk is in the letter-box",Where is the milk? 
122,garden,"Answer: The apple is in the kitchen.

<",Where is the apple? 
123,garden,"<answer>

The football is in the hallway.",Where is the football? 
124,garden,"Answer: The football is in the hallway.

<",Where is the football? 
125,kitchen,Answer: The football is in the hallway.,Where is the football? 
126,kitchen,"Answer: The football is in the bathroom.

<",Where is the football? 
127,kitchen,"Answer: In the hands of the
Committee of Public Safety. Question",Where is the football? 
128,bedroom,"Answer: The football is in the hallway.

Question",Where is the football? 
129,bedroom,"<answer>

The football is in the hallway.",Where is the football? 
130,kitchen,"Answer: The football is in the kitchen.

<",Where is the football? 
131,kitchen,Answer: The football is in the office.,Where is the football? 
132,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
133,hallway,"Answer: It is in the hallway.

Question:",Where is the football? 
134,hallway,Answer: The football is in the hallway.,Where is the football? 
135,office,"Answer: The football is in the bedroom.

<",Where is the football? 
136,office,Answer: The milk is in the drawer.,Where is the milk? 
137,office,"Answer: In the hands of Mary.

Question:",Where is the football? 
138,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
139,bathroom,"Answer: At the Philadelphia Museum.

Question: Where",Where is the football? 
140,bedroom,Answer: It is in the possession of a Mrs. Cole,Where is the football? 
141,bedroom,Answer: The football is in the bedroom.,Where is the football? 
142,bedroom,Answer: The football is in the hallway.,Where is the football? 
143,bedroom,Answer: The football is in the hallway.,Where is the football? 
144,garden,"Answer: The football is in the hallway.

Question",Where is the football? 
145,kitchen,Answer: The apple is in the bathroom.,Where is the apple? 
146,bathroom,"Answer: It is in the refrigerator.

Question",Where is the milk? 
147,garden,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
148,kitchen,"Answer: The apple is in the office.

Question",Where is the apple? 
149,kitchen,"Answer: The apple is in the hallway.

Question",Where is the apple? 
150,bedroom,"<answer>

The apple is in the bedroom.",Where is the apple? 
151,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
152,bedroom,"Answer: The apple is in the bedroom.

Question",Where is the apple? 
153,kitchen,Answer: The football is in the hallway.,Where is the football? 
154,kitchen,Answer: The football is in the bottom of the canoe,Where is the football? 
155,hallway,Answer: The football is in the bottom of the boat.,Where is the football? 
156,hallway,"Answer: The football is in the water.

Question",Where is the football? 
157,bedroom,Answer: The milk is in the bathroom.,Where is the milk? 
158,bedroom,Answer: The milk is in the cave.,Where is the milk? 
159,hallway,,Where is the football? 
160,garden,"Answer: The apple is in the yard.

Question",Where is the apple? 
161,garden,Answer: The apple is in the garden.,Where is the apple? 
162,garden,"Answer: In the hands of the
soldiers of the Union.",Where is the apple? 
163,garden,"Answer: The apple is in the garden.

Question",Where is the apple? 
164,bedroom,"Answer: The football is in the hands of the
c",Where is the football? 
165,garden,Answer: In the garden.,Where is the football? 
166,garden,"Answer: In the garden.

Question: What is",Where is the football? 
167,hallway,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
168,hallway,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
169,office,,Where is the football? 
170,bedroom,"Answer: The apple is in the bedroom.

<",Where is the apple? 
171,bathroom,Answer: The apple is in the nunnery.,Where is the apple? 
172,hallway,"Answer: The milk is in the hallway.

Question",Where is the milk? 
173,hallway,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
174,bathroom,"Answer: The apple is in the hallway.

Question",Where is the apple? 
175,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
176,hallway,"Answer: It is in the kitchen.

Question:",Where is the apple? 
177,kitchen,Answer: The apple is in the attic.,Where is the apple? 
178,office,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
179,office,"Answer: The milk is in the bathroom.

Question",Where is the milk? 
180,garden,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
181,garden,Answer: The milk is in the cell.,Where is the milk? 
182,garden,Answer: The milk is in the cellar.,Where is the milk? 
183,kitchen,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
184,kitchen,"Answer: The apple is in the garden.

Question",Where is the apple? 
185,office,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
186,office,Answer: The apple is in the cupboard.,Where is the apple? 
187,kitchen,Answer: The milk is in the bedroom.,Where is the milk? 
188,office,Answer: The apple is in the hallway.,Where is the apple? 
189,kitchen,"Answer: The milk is in the bedroom.

Question",Where is the milk? 
190,garden,Answer: The apple is in the Ambassador's Palace,Where is the apple? 
191,garden,"Answer: The apple is in the garden.

_",Where is the apple? 
192,garden,"Answer: It is in the office.

Question:",Where is the apple? 
193,bedroom,"Answer: The milk is in the garden.

Question",Where is the milk? 
194,bedroom,Answer: The milk is in the office.,Where is the milk? 
195,bathroom,Answer: The apple is in the barn-yard.,Where is the apple? 
196,bathroom,Answer: It is in the office.,Where is the apple? 
197,garden,"Answer: The milk is in the tent.

<",Where is the milk? 
198,kitchen,"Answer: The milk is in the
kitchen.",Where is the milk? 
199,kitchen,"Answer: The milk is in the garden.

Question",Where is the milk? 
200,office,Answer: The milk is in the cabbage.,Where is the milk? 
201,office,"Answer: It is in the barn.

<context",Where is the milk? 
202,hallway,"Answer: It is in the kitchen.

<context",Where is the milk? 
203,garden,"Answer: The milk is in the office.

Question",Where is the milk? 
204,garden,"Answer: The milk is in the office.

Question",Where is the milk? 
205,office,Answer: The milk is in the Soudan.,Where is the milk? 
206,office,"Answer: The milk is in the office.

Question",Where is the milk? 
207,garden,"Answer: The apple is in the office.

Question",Where is the apple? 
208,bathroom,"<answer>

The milk is in the boat.",Where is the milk? 
209,bathroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
210,kitchen,"Answer: The football is in the kitchen.

Question",Where is the football? 
211,kitchen,"Answer: The football is in the hallway.

Question",Where is the football? 
212,kitchen,"Answer: In the office.

Question: Where is",Where is the football? 
213,kitchen,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
214,garden,Answer: The football is in the park.,Where is the football? 
215,office,"Answer: The apple is in the garden.

Question",Where is the apple? 
216,office,"Answer: The apple is in the bathroom.

Question",Where is the apple? 
217,office,,Where is the apple? 
218,bathroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
219,bathroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
220,office,"Answer: The apple is in the trap.

Question",Where is the apple? 
221,office,Answer: The apple is in the hands of the detective.,Where is the apple? 
222,office,"Answer: The apple is in the office.

Question",Where is the apple? 
223,bedroom,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
224,bedroom,"Answer: The apple is in the studio.

Question",Where is the apple? 
225,bedroom,"Answer: The apple is in the hands of the
F",Where is the apple? 
226,kitchen,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
227,garden,,Where is the football? 
228,bathroom,"Answer: The milk is in the bathroom.

Question",Where is the milk? 
229,garden,"Answer: The football is in the bedroom.

Question",Where is the football? 
230,bathroom,"Answer: In the stomach.

Question: What is the best way",Where is the football? 
231,bathroom,"Answer: The football is in the bathroom.

Question",Where is the football? 
232,bathroom,"Answer: The football is in the bathroom.

Question",Where is the football? 
233,garden,"Answer: The apple is in the office.

Question",Where is the apple? 
234,bathroom,Answer: The football is in the hallway.,Where is the football? 
235,bedroom,Answer: The apple is in the barn.,Where is the apple? 
236,bedroom,"Answer: The apple is in the city.

<",Where is the apple? 
237,kitchen,Answer: The football is in the orchard.,Where is the football? 
238,office,Answer: The apple is in the Transvaal.,Where is the apple? 
239,garden,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
240,hallway,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
241,hallway,"Answer: The apple is in the kitchen.

<",Where is the apple? 
242,kitchen,"Answer: On the table.

<context>",Where is the apple? 
243,bathroom,"<example>

The apple is in the hallway.",Where is the apple? 
244,bathroom,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
245,hallway,Answer: The milk is in the milk room.,Where is the milk? 
246,garden,Answer: It is in the,Where is the milk? 
247,garden,Answer: The milk is in the house.,Where is the milk? 
248,garden,Answer: The football is in the wagon.,Where is the football? 
249,garden,"Answer: Daniel got the milk there.


<",Where is the football? 
250,bathroom,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
251,hallway,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
252,hallway,Answer: The apple is in the pyloric region.,Where is the apple? 
253,hallway,"Answer: The apple is in the hallway.

Question",Where is the apple? 
254,hallway,Answer: The apple is in the stomach.,Where is the apple? 
255,bathroom,"Answer: The milk is in the stomach.

Question",Where is the milk? 
256,kitchen,"Answer: In the living room.

Question: What",Where is the apple? 
257,hallway,"Answer: The apple is in the bathroom.

Question",Where is the apple? 
258,hallway,Answer: The apple is in the office.,Where is the apple? 
259,hallway,Answer: The apple is in the office.,Where is the apple? 
260,garden,Answer: The football is in the garden.,Where is the football? 
261,garden,"Answer: The football is in the garden.

Question",Where is the football? 
262,garden,Answer: The football is in the kitchen.,Where is the football? 
263,bathroom,Answer: The apple is in the cupboard.,Where is the apple? 
264,hallway,"<answer>

The apple is in the kitchen.",Where is the apple? 
265,garden,Answer: The apple is in the hands of the leech,Where is the apple? 
266,garden,Answer: The apple is in the smith's house,Where is the apple? 
267,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
268,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
269,garden,"Answer: The apple is in the kitchen.

Question",Where is the apple? 
270,kitchen,"Answer: It is in the garden.

Question:",Where is the football? 
271,office,"Answer: The apple is in the hallway.

Question",Where is the apple? 
272,office,Answer: The apple is in the garden.,Where is the apple? 
273,kitchen,"Answer: The football is in the bedroom.

Question",Where is the football? 
274,office,"<answer>

The apple is in the hands of the",Where is the apple? 
275,hallway,"Answer: The milk is in the
hallway.",Where is the milk? 
276,hallway,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
277,hallway,"Answer: The milk is in the kitchen.

Question",Where is the milk? 
278,kitchen,"Answer: The apple is in the kitchen.

Question:",Where is the apple? 
279,kitchen,"Answer: The apple is in the bathroom.

Question",Where is the apple? 
