,target,output,question
0,football,"Answer: a football

Question: What did K.",What did Fred give to Jeff? 
1,Fred,"Answer: Max Wilson

Question: Who was the man",Who gave the football to Jeff? 
2,football,"Answer: milk

Question: What did Bill give to",What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff

</example>",Who did Fred give the football to? 
4,Fred,"Answer: Fred


<context>
Having",Who did Jeff give the football to? 
5,Jeff,"Answer: Morton


<context>
""",Who gave the apple? 
6,Bill,"Answer: Burley

Question: Who was the first",Who received the apple? 
7,apple,Answer: The apple,What did Bill give to Fred? 
8,apple,"Answer: the apple

Question: What did Fred give",What did Bill give to Fred? 
9,Fred,Answer: Gordon,Who received the apple? 
10,Mary,"Answer: Gordon

<context>

Question:",Who received the milk? 
11,milk,Answer: gangrenous foot,What did Mary give to Bill? 
12,Bill,"Answer: Cameron

</context>

Question:",Who received the milk? 
13,Bill,"Answer: Bill

</example>",Who did Mary give the milk to? 
14,milk,Answer: milk,What did Mary give to Bill? 
15,Jeff,Answer: Angelo,Who received the football? 
16,Fred,"<answer>

Gertrude Hargro",Who gave the football to Jeff? 
17,football,"Answer: a kiss

Question: What did Amy give",What did Fred give to Jeff? 
18,Jeff,Answer: Cousin Cæsar Simon.,Who received the football? 
19,Mary,"Answer: Mary

Question: Who discarded the milk",Who gave the milk? 
20,milk,"Answer: The law of his Lord

<context>",What did Jeff give to Mary? 
21,Mary,"Answer: Mary

Question: Who gave the football to",Who gave the milk to Jeff? 
22,Mary,"Answer: Heywood

Question: Who was the captain",Who gave the milk to Jeff? 
23,Bill,"Answer: Rudolph

</context>

Question",Who gave the apple to Jeff? 
24,Jeff,"Answer: Gallegher

</example>",Who gave the apple? 
25,apple,"Answer: the milk


<context>",What did Jeff give to Fred? 
26,Fred,Answer: Patience H. M.,Who received the apple? 
27,Jeff,"Answer: Patience

Question: Who received the milk",Who received the apple? 
28,Jeff,"Answer: Pauline

<context>

Question",Who gave the apple? 
29,Fred,"Answer: Fred

Question: Who was the first to",Who did Jeff give the apple to? 
30,Mary,"Answer: Bill

Question: Who was the first to",Who gave the milk? 
31,Bill,Answer: Bill,Who gave the milk? 
32,Bill,"Answer: The coastguard

Question: Who took the",Who gave the milk to Mary? 
33,milk,"Answer: The apple.

Question: What did Jeff",What did Bill give to Mary? 
34,apple,"Answer: apple

Question: What did Fred pick up",What did Mary give to Fred? 
35,Jeff,"Answer: Jeff

Question: Who did Mary give the",Who did Fred give the milk to? 
36,Jeff,,Who did Fred give the milk to? 
37,milk,"Answer: milk

</context>

Question:",What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,"Answer: Fred

Question: Who was the first to",Who gave the apple? 
40,Mary,"Answer: Croyden


<example>",Who gave the milk? 
41,milk,"Answer: a gold salver


<context>",What did Mary give to Fred? 
42,Jeff,"Answer: Smith


<example>",Who gave the milk? 
43,Fred,"Answer: Miss Flora

<context>",Who received the milk? 
44,Mary,"Answer: Jeff

Question: Who took the milk?",Who gave the milk? 
45,Bill,"<answer>

Bill

<explanation>",Who did Mary give the milk to? 
46,milk,"<answer>

The milk.

<context>",What did Mary give to Bill? 
47,Mary,"Answer: Nelson

</example>",Who gave the milk? 
48,Mary,Answer: Mary,Who did Bill give the milk to? 
49,Bill,"Answer: Bill

Question: Who was the man in",Who gave the milk to Mary? 
50,Mary,"Answer: The Colonel

<example>

Question",Who gave the apple to Fred? 
51,Fred,"Answer: Jeff

<context>",Who gave the apple to Mary? 
52,apple,"<answer>

      The apple.

<context",What did Fred give to Mary? 
53,apple,Answer: a spot on the forehead,What did Mary give to Jeff? 
54,apple,"<answer>

<context>

""I'",What did Mary give to Jeff? 
55,Fred,"Answer: Hill

<context>

Question:",Who received the football? 
56,football,"Answer: The apple

Question: What did Don Carlo",What did Bill give to Fred? 
57,Bill,Answer: Bill,Who gave the apple? 
58,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Mary give the apple to? 
59,Jeff,Answer: Fred,Who did Bill give the apple to? 
60,Jeff,Answer: Jeff,Who did Bill give the apple to? 
61,Bill,"Answer: Gordon

<example>

Mary",Who gave the apple to Jeff? 
62,Jeff,"Answer: Mary



<context>",Who gave the apple to Bill? 
63,Bill,"Answer: Paul



<example>",Who received the apple? 
64,Mary,"Answer: Bill

Question: Who gave the apple?",Who gave the milk? 
65,Mary,Answer: Elsie,Who gave the apple to Bill? 
66,Bill,"Answer: Fred

Question: Who did Jeff give the",Who did Mary give the apple to? 
67,Mary,"Answer: Nicolai

Question: What did Nicolai",Who did Bill give the apple to? 
68,apple,Answer: the apple,What did Bill give to Mary? 
69,Mary,,Who did Bill give the apple to? 
70,apple,"Answer: A kiss.

Question: What did Bill",What did Fred give to Jeff? 
71,Jeff,"<answer>

Jeff

</answer>",Who gave the football? 
72,Jeff,"Answer: William

</example>",Who gave the football? 
73,apple,"Answer: The apple

<context>

Question",What did Fred give to Bill? 
74,apple,"Answer: a black eye

Question: What did Bar",What did Fred give to Bill? 
75,Fred,"Answer: The driver.

Question: Who was the",Who gave the football? 
76,Fred,"<answer>


<context>",Who gave the football? 
77,Mary,Answer: Frida,Who received the football? 
78,Mary,Answer: Fred,Who gave the football? 
79,football,"Answer: football


<example>

M",What did Mary give to Fred? 
80,milk,"Answer: milk

</example>",What did Fred give to Jeff? 
81,milk,Answer: a pail,What did Fred give to Jeff? 
82,Fred,"Answer: Fred

</example>",Who did Jeff give the milk to? 
83,milk,Answer: The football,What did Jeff give to Fred? 
84,Jeff,"Answer: Arne

Question: Who was the father",Who gave the milk to Fred? 
85,Fred,"Answer: Arne

Question: Who did Bill pass",Who did Mary give the apple to? 
86,Fred,"Answer: Fred

Question: Who was the first to",Who gave the apple to Mary? 
87,Mary,<answer>,Who gave the apple? 
88,Jeff,Answer: Jeff,Who did Mary give the apple to? 
89,Jeff,"Answer: Henry

Question: Who received the apple?",Who received the football? 
90,football,Answer: the football,What did Mary give to Jeff? 
91,Mary,"<answer>
Bill
</answer>

<answer",Who received the football? 
92,Mary,Answer: Bill,Who gave the football? 
93,Jeff,"Answer: Jeff

Question: Who did Jeff give the",Who did Mary give the football to? 
94,Bill,Answer: Bill,Who did Fred give the apple to? 
95,Jeff,"Answer: Webb

<context>

Question",Who did Mary give the apple to? 
96,Mary,"Answer: Burt

<context>

Question",Who gave the apple to Jeff? 
97,apple,"Answer: The apple.

<context>",What did Jeff give to Fred? 
98,Fred,"Answer: Mary.

    ""The Douglas, who, in his",Who did Jeff give the apple to? 
99,milk,Answer: A ring containing a signet or private seal.,What did Bill give to Mary? 
100,Bill,"<answer>

Bill travelled to the garden.",Who did Mary give the apple to? 
101,Bill,"Answer: Frida Jansen


<context",Who received the apple? 
102,Fred,Answer: Bill,Who gave the apple? 
103,Bill,"Answer: Jeff

<context>",Who gave the apple? 
104,apple,"Answer: apple

Question: What did Jeff put down",What did Mary give to Bill? 
105,Jeff,"Answer: Bill

Question: Who was the first to",Who received the milk? 
106,Mary,"Answer: Mary

Question: Who did the carton",Who gave the milk? 
