Unnamed: 0,target,output,question
0,football,Fred gave the football to Jeff.,What did Fred give to Jeff? 
1,Fred,Fred gave the football to Jeff.,Who gave the football to Jeff? 
2,football,Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,Answer: Jeff gave the football to Fred.,Who did Jeff give the football to? 
5,Jeff,Answer: Mary gave the apple to Fred.,Who gave the apple? 
6,Bill,Answer: Fred received the apple.,Who received the apple? 
7,apple,Bill gave the apple to Fred.,What did Bill give to Fred? 
8,apple,Answer: Bill gave the apple to Fred.,What did Bill give to Fred? 
9,Fred,Answer: Fred received the apple.,Who received the apple? 
10,Mary,Mary received the milk.,Who received the milk? 
11,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
12,Bill,Answer: Bill received the milk.,Who received the milk? 
13,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
14,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
15,Jeff,Answer: Jeff received the football.,Who received the football? 
16,Fred,Answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
18,Jeff,Answer: Fred received the football.,Who received the football? 
19,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk? 
20,milk,Jeff gave the milk to Mary.,What did Jeff give to Mary? 
21,Mary,Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
22,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
23,Bill,Mary gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,"Answer: Fred gave the apple to Bill.

Question: Who took the apple?
Answer: Bill took the",Who gave the apple? 
25,apple,Answer: Jeff gave Fred the apple.,What did Jeff give to Fred? 
26,Fred,Answer: Fred received the apple.,Who received the apple? 
27,Jeff,Answer: Jeff received the apple.,Who received the apple? 
28,Jeff,Mary gave the apple to Fred.,Who gave the apple? 
29,Fred,Answer: Fred.,Who did Jeff give the apple to? 
30,Mary,Answer: Bill gave the milk.,Who gave the milk? 
31,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk? 
32,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
33,milk,Answer: Bill gave the milk to Mary.,What did Bill give to Mary? 
34,apple,Mary gave the apple to Fred.,What did Mary give to Fred? 
35,Jeff,Fred gave the milk to Jeff.,Who did Fred give the milk to? 
36,Jeff,Answer: Fred gave the milk to Jeff.,Who did Fred give the milk to? 
37,milk,Jeff gave the milk to Mary.,What did Jeff give to Mary? 
38,milk,Jeff gave the milk to Mary.,What did Jeff give to Mary? 
39,Fred,Answer: Fred gave the apple to Bill.,Who gave the apple? 
40,Mary,Mary gave the milk.,Who gave the milk? 
41,milk,Mary gave Fred a glass of cold water.,What did Mary give to Fred? 
42,Jeff,Answer: Fred gave the milk.,Who gave the milk? 
43,Fred,Answer: Fred received the milk.,Who received the milk? 
44,Mary,Answer: Mary gave the milk.,Who gave the milk? 
45,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
46,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
47,Mary,Answer: Mary gave the milk to Bill.,Who gave the milk? 
48,Mary,Answer: Bill gave the milk to Mary.,Who did Bill give the milk to? 
49,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
50,Mary,Mary gave the apple to Fred.,Who gave the apple to Fred? 
51,Fred,Answer: Fred gave the apple to Mary.,Who gave the apple to Mary? 
52,apple,Fred gave the apple to Mary.,What did Fred give to Mary? 
53,apple,"Mary gave Jeff a book with the angels' song of ""peace and good-will"" illustrated.",What did Mary give to Jeff? 
54,apple,Mary gave the apple to Jeff.,What did Mary give to Jeff? 
55,Fred,Fred received the football.,Who received the football? 
56,football,Bill gave Fred the football.,What did Bill give to Fred? 
57,Bill,Mary gave the apple.,Who gave the apple? 
58,Bill,Mary gave the apple to Fred.,Who did Mary give the apple to? 
59,Jeff,Bill gave the apple to Mary.,Who did Bill give the apple to? 
60,Jeff,Bill gave the apple to Jeff.,Who did Bill give the apple to? 
61,Bill,Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff gave the apple to Bill.,Who gave the apple to Bill? 
63,Bill,Answer: Fred received the apple.,Who received the apple? 
64,Mary,Answer: Bill gave the milk.,Who gave the milk? 
65,Mary,Answer: Fred gave the apple to Bill.,Who gave the apple to Bill? 
66,Bill,Mary gave the apple to Bill.,Who did Mary give the apple to? 
67,Mary,Bill gave the apple to Mary.,Who did Bill give the apple to? 
68,apple,Bill gave the apple to Mary.,What did Bill give to Mary? 
69,Mary,Bill gave the apple to Mary.,Who did Bill give the apple to? 
70,apple,Fred gave the apple to Jeff.,What did Fred give to Jeff? 
71,Jeff,Answer: Jeff gave the football to Fred.,Who gave the football? 
72,Jeff,Answer: Jeff gave the football to Fred.,Who gave the football? 
73,apple,Fred gave the apple to Bill.,What did Fred give to Bill? 
74,apple,Fred gave the apple to Bill.,What did Fred give to Bill? 
75,Fred,Mary gave the football to Fred.,Who gave the football? 
76,Fred,Answer: Fred gave the football.,Who gave the football? 
77,Mary,Mary received the football.,Who received the football? 
78,Mary,Answer: Fred gave the football to Mary.,Who gave the football? 
79,football,Mary gave Fred the apple.,What did Mary give to Fred? 
80,milk,Answer: Fred gave the apple to Jeff.,What did Fred give to Jeff? 
81,milk,Fred gave the football to Jeff.,What did Fred give to Jeff? 
82,Fred,Answer: Fred.,Who did Jeff give the milk to? 
83,milk,Jeff gave the milk to Fred.,What did Jeff give to Fred? 
84,Jeff,Answer: Jeff gave the milk to Fred.,Who gave the milk to Fred? 
85,Fred,Mary gave the apple to Fred.,Who did Mary give the apple to? 
86,Fred,Bill gave the apple to Mary.,Who gave the apple to Mary? 
87,Mary,Answer: Mary gave the apple to Fred.,Who gave the apple? 
88,Jeff,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
89,Jeff,Answer: Fred received the football.,Who received the football? 
90,football,Mary gave the football to Jeff.,What did Mary give to Jeff? 
91,Mary,Answer: Mary received the football.,Who received the football? 
92,Mary,Answer: Mary gave the football to Jeff.,Who gave the football? 
93,Jeff,Mary gave the football to Jeff.,Who did Mary give the football to? 
94,Bill,Fred gave the apple to Bill.,Who did Fred give the apple to? 
95,Jeff,Mary gave the apple to Jeff.,Who did Mary give the apple to? 
96,Mary,Mary gave the apple to Jeff.,Who gave the apple to Jeff? 
97,apple,Answer: Jeff gave the apple to Fred.,What did Jeff give to Fred? 
98,Fred,Answer: Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
99,milk,Bill gave the apple to Mary.,What did Bill give to Mary? 
100,Bill,Mary gave the apple to Bill.,Who did Mary give the apple to? 
101,Bill,Answer: Bill received the apple.,Who received the apple? 
102,Fred,Answer: Mary gave the apple to Bill.,Who gave the apple? 
103,Bill,Answer: Mary gave the apple to Bill.,Who gave the apple? 
104,apple,Mary gave Bill the apple.,What did Mary give to Bill? 
105,Jeff,Answer: Jeff received the milk.,Who received the milk? 
106,Mary,Mary gave the milk to Jeff.,Who gave the milk? 
107,Jeff,Mary gave the milk to Jeff.,Who did Mary give the milk to? 
108,football,Answer: Bill gave the football to Mary.,What did Bill give to Mary? 
109,Mary,Answer: Jeff gave the football to Fred.,Who gave the football? 
110,apple,Answer: Jeff gave the apple to Mary.,What did Jeff give to Mary? 
111,apple,Answer: Jeff gave the apple to Mary.,What did Jeff give to Mary? 
112,Mary,Answer: Mary gave the apple to Jeff.,Who gave the apple? 
113,Mary,Mary gave the apple to Jeff.,Who gave the apple? 
114,Mary,Answer: Bill received the apple.,Who received the apple? 
115,Bill,Answer: Bill gave the milk.,Who gave the milk? 
116,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
117,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
118,milk,Bill gave the milk to Mary.,What did Bill give to Mary? 
119,Mary,Bill gave the milk to Mary.,Who did Bill give the milk to? 
120,milk,Mary gave Bill the milk.,What did Mary give to Bill? 
121,Mary,Answer: Bill gave the milk.,Who gave the milk? 
122,Mary,Answer: Mary gave the milk.,Who gave the milk? 
