,target,output,question
0,bedroom,"Answer: the hallway.

Question: What is the hallway east of?
Answer: the bedroom.",What is the bathroom east of?
1,kitchen,The kitchen is south of the office.,What is south of the office?
2,garden,Answer: The garden is north of the office.,What is north of the office?
3,garden,The bedroom is north of the kitchen.,What is the bedroom north of?
4,garden,Answer: the kitchen.,What is the bathroom south of?
5,office,The north of the bedroom is the hallway.,What is north of the bedroom?
6,bathroom,The bedroom is north of the garden.,What is north of the garden?
7,bedroom,Answer: The bedroom is west of the office.,What is west of the office?
8,kitchen,Answer: the bedroom.,What is the garden south of?
9,bathroom,The hallway is north of the kitchen.,What is the hallway north of?
10,bedroom,Answer: The bedroom is south of the hallway.,What is south of the hallway?
11,office,The kitchen is east of the bedroom.,What is east of the bedroom?
12,hallway,The kitchen is north of the garden.,What is north of the garden?
13,bedroom,The garden is west of the bedroom.,What is the garden west of?
14,hallway,Answer: The hallway is east of the bathroom.,What is east of the bathroom?
15,bathroom,"Answer: the office east of it.

brush, was the House of Commons to-night.

_",What is the office west of?
16,bathroom,Answer: the bathroom.,What is west of the bedroom?
17,kitchen,Answer: The kitchen is north of the hallway.,What is north of the hallway?
18,bathroom,The bathroom is south of the kitchen.,What is south of the kitchen?
19,office,The south of the bedroom is the kitchen.,What is south of the bedroom?
20,bedroom,Answer: The bedroom is west of the hallway.,What is west of the hallway?
21,office,Answer: The office is east of the bedroom.,What is east of the bedroom?
22,bedroom,The hallway is south of the kitchen.,What is the hallway south of?
23,kitchen,The garden is west of the bedroom.,What is west of the bedroom?
24,bedroom,Answer: The bedroom is south of the bathroom.,What is south of the bathroom?
25,hallway,Answer: The hallway.,What is west of the bathroom?
26,office,Answer: The bedroom is south of the hallway.,What is south of the hallway?
27,bedroom,The bedroom is east of the office.,What is east of the office?
28,garden,Answer: The garden is west of the bathroom.,What is west of the bathroom?
29,kitchen,Answer: The bedroom.,What is the garden north of?
30,office,Answer: The bathroom.,What is east of the garden?
31,bathroom,The bathroom is south of the hallway.,What is south of the hallway?
32,garden,The garden is east of the office.,What is east of the office?
33,bedroom,The bathroom is south of the hallway.,What is south of the hallway?
34,garden,The hallway is east of the kitchen.,What is the hallway east of?
35,kitchen,The kitchen is south of the hallway.,What is south of the hallway?
36,bathroom,Answer: The hallway.,What is the kitchen west of?
37,kitchen,Answer: The bathroom is west of the kitchen.,What is the bathroom west of?
38,bathroom,Answer: the kitchen.,What is the garden south of?
39,bedroom,Answer: The garden is south of the bedroom.,What is the garden south of?
40,bedroom,Answer: The bedroom is west of the bathroom.,What is west of the bathroom?
41,garden,Answer: The garden is west of the office.,What is west of the office?
42,bathroom,The hallway is west of the kitchen.,What is west of the hallway?
43,hallway,Answer: The bedroom is north of the kitchen.,What is north of the kitchen?
44,bathroom,The hallway is north of the kitchen.,What is the hallway north of?
45,office,The bedroom is south of the kitchen.,What is the bedroom south of?
46,kitchen,Answer: The kitchen is west of the office.,What is west of the office?
47,bedroom,Answer: The hallway is south of the office.,What is south of the office?
48,office,Answer: The kitchen is east of the bedroom.,What is the kitchen east of?
49,hallway,The hallway is south of the bathroom.,What is south of the bathroom?
50,hallway,The hallway is east of the bathroom.,What is east of the bathroom?
51,bathroom,Answer: The office is south of the kitchen.,What is the office south of?
52,office,The hallway is east of the kitchen.,What is the hallway east of?
53,kitchen,The bedroom south of the kitchen.,What is the bedroom south of?
54,kitchen,The hallway is west of the kitchen.,What is the hallway west of?
55,bathroom,The bedroom is east of the bathroom.,What is the bedroom east of?
56,bedroom,The kitchen is south of the bedroom.,What is the kitchen south of?
57,office,Answer: The kitchen is west of the bedroom.,What is the kitchen west of?
58,kitchen,Answer: The hallway is south of the kitchen.,What is the hallway south of?
59,office,Answer: The bedroom is east of the kitchen.,What is the bedroom east of?
60,bathroom,The bathroom is east of the kitchen.,What is east of the kitchen?
61,kitchen,The bathroom is south of the hallway.,What is the bathroom south of?
62,bedroom,The kitchen is north of the dining-room.,What is the kitchen north of?
63,kitchen,The garden is east of the kitchen.,What is the garden east of?
64,kitchen,The bedroom is south of the hallway.,What is south of the hallway?
65,kitchen,The garden is east of the office.,What is the garden east of?
66,hallway,The north of the garden is the house.,What is north of the garden?
67,garden,Answer: The bedroom is south of the kitchen.,What is the bedroom south of?
68,garden,The hallway is south of the kitchen.,What is the hallway south of?
69,office,Answer: The office is west of the kitchen.,What is west of the kitchen?
70,bedroom,Answer: The garden is east of the office.,What is east of the office?
71,hallway,The hallway is south of the kitchen.,What is south of the kitchen?
72,bedroom,The garden is east of the hallway.,What is east of the garden?
73,bedroom,The bedroom is west of the kitchen.,What is west of the kitchen?
74,kitchen,The office is west of the bathroom.,What is the office west of?
75,bathroom,Answer: The bedroom is west of the garden.,What is the bedroom west of?
76,office,Answer: the bedroom.,What is the bathroom south of?
77,hallway,Answer: The kitchen is north of the garden.,What is north of the garden?
78,bathroom,The bathroom is west of the bedroom.,What is west of the bedroom?
79,kitchen,Answer: The kitchen.,What is the bedroom north of?
80,bedroom,The kitchen is east of the hallway.,What is the kitchen east of?
81,garden,The bathroom is east of the bedroom.,What is the bathroom east of?
82,hallway,Answer: The garden is west of the house.,What is the garden west of?
83,kitchen,Answer: The office is north of the kitchen.,What is the office north of?
84,bedroom,Answer: The bedroom is east of the bathroom.,What is east of the bathroom?
85,kitchen,Answer: The garden is east of the hallway.,What is the garden east of?
86,kitchen,The hallway is west of the garden.,What is the hallway west of?
87,bathroom,Answer: The bathroom is east of the garden.,What is east of the garden?
88,hallway,Answer: The office is north of the kitchen.,What is the office north of?
89,bathroom,Answer: The bathroom is east of the office.,What is east of the office?
90,bathroom,The kitchen is north of the garden.,What is north of the garden?
91,hallway,Answer: the hallway.,What is east of the bedroom?
92,kitchen,The bedroom is south of the hallway.,What is south of the hallway?
93,hallway,The garden is north of the bedroom.,What is north of the garden?
94,kitchen,Answer: the kitchen.,What is the bathroom west of?
95,bathroom,The garden is north of the bedroom.,What is the garden north of?
96,bathroom,"to call upon me this afternoon. I wish to consult you about some legal
matters.

Yours",What is south of the bedroom?
97,bathroom,Answer: The bathroom is west of the bedroom.,What is west of the bedroom?
98,bedroom,The hallway is south of the kitchen.,What is the hallway south of?
99,kitchen,The kitchen is north of the bedroom.,What is north of the bedroom?
