,target,output,question
0,hallway,The text does not provide enough information to determine where the milk is.,Where is the milk? 
1,hallway,John got the football there.,Where is the football? 
2,hallway,John put down the football.,Where is the football? 
3,hallway,The context does not provide information about the location of the football.,Where is the football? 
4,garden,The milk is in the hallway.,Where is the milk? 
5,garden,Sandra put down the milk there.,Where is the milk? 
6,bedroom,Daniel dropped the football there.,Where is the football? 
7,bedroom,Daniel grabbed the milk there.,Where is the milk? 
8,kitchen,The context does not provide information about the football.,Where is the football? 
9,kitchen,Daniel grabbed the football.,Where is the football? 
10,bedroom,The football is with John.,Where is the football? 
11,hallway,John got the football there.,Where is the football? 
12,garden,Daniel picked up the milk there.,Where is the milk? 
13,garden,The milk is in the kitchen.,Where is the milk? 
14,bathroom,The apple is with Mary.,Where is the apple? 
15,garden,The milk is in the cottage.,Where is the milk? 
16,garden,"The milk is not physically present in the text, so it's not",Where is the milk? 
17,garden,The milk is in the garden.,Where is the milk? 
18,kitchen,Daniel discarded the apple.,Where is the apple? 
19,kitchen,The apple is in the hallway.,Where is the apple? 
20,bedroom,The apple is in the bedroom.,Where is the apple? 
21,bedroom,The apple is in the bedroom.,Where is the apple? 
22,bathroom,The football is in the hallway.,Where is the football? 
23,bathroom,Daniel put down the football there.,Where is the football? 
24,bedroom,Daniel got the milk there.,Where is the milk? 
25,kitchen,The text does not provide information about the location of the milk.,Where is the milk? 
26,kitchen,The milk is in the kitchen.,Where is the milk? 
27,bathroom,Daniel dropped the apple there.,Where is the apple? 
28,bathroom,Daniel picked up the apple there.,Where is the apple? 
29,kitchen,The milk is in the kitchen.,Where is the milk? 
30,garden,The apple is in the garden.,Where is the apple? 
31,garden,Daniel dropped the apple. But the text does not provide information about where Daniel,Where is the apple? 
32,kitchen,Mary left the football in the bedroom.,Where is the football? 
33,kitchen,Daniel got the apple there.,Where is the apple? 
34,kitchen,The apple is with Daniel.,Where is the apple? 
35,office,The milk is at Hadji Abdul.,Where is the milk? 
36,kitchen,The text does not provide enough information to determine the location of the football.,Where is the football? 
37,kitchen,The football is in the kitchen.,Where is the football? 
38,kitchen,The context does not provide information about the location of the football.,Where is the football? 
39,bedroom,Sandra put down the milk there.,Where is the milk? 
40,bedroom,John put down the milk.,Where is the milk? 
41,office,John got the milk there.,Where is the milk? 
42,office,The milk is at the Blaisdell's grocery store.,Where is the milk? 
43,office,The milk is in the bedroom.,Where is the milk? 
44,kitchen,Daniel picked up the apple there.,Where is the apple? 
45,bedroom,The milk is in the bedroom.,Where is the milk? 
46,office,Sandra took the football there.,Where is the football? 
47,bathroom,The context does not provide information about the location of the football.,Where is the football? 
48,bathroom,The football is in the office.,Where is the football? 
49,bedroom,The milk is in the kitchen.,Where is the milk? 
50,bathroom,The milk is in the barn.,Where is the milk? 
51,hallway,The apple is with Ben Smart.,Where is the apple? 
52,kitchen,Sandra got the football there.,Where is the football? 
53,kitchen,The context does not provide information about the location of the football.,Where is the football? 
54,kitchen,The football is in the kitchen.,Where is the football? 
55,bathroom,The apple is discarded.,Where is the apple? 
56,bathroom,John discarded the milk.,Where is the milk? 
57,kitchen,John grabbed the milk there. Answer: The milk is in the office.,Where is the milk? 
58,kitchen,The milk is in the kitchen.,Where is the milk? 
59,bedroom,John grabbed the apple there. Answer: The apple is with John.,Where is the apple? 
60,garden,The milk is in the bedroom.,Where is the milk? 
61,garden,The milk is in the garden.,Where is the milk? 
62,kitchen,John picked up the football there.,Where is the football? 
63,kitchen,The football is in the kitchen.,Where is the football? 
64,kitchen,John dropped the football. So the football is wherever John dropped it.,Where is the football? 
65,kitchen,"Daniel grabbed the football there. So, the football is in the kitchen.",Where is the football? 
66,kitchen,"Daniel grabbed the football there. Then Daniel discarded the football. Therefore,",Where is the football? 
67,bedroom,The milk is in the office.,Where is the milk? 
68,bedroom,Daniel got the milk there.,Where is the milk? 
69,bedroom,Daniel discarded the football.,Where is the football? 
70,garden,The apple is in the kitchen.,Where is the apple? 
71,garden,The apple is in the kitchen.,Where is the apple? 
72,bathroom,The apple is in the bathroom.,Where is the apple? 
73,bathroom,"Daniel dropped the apple. Then Sandra grabbed the apple there. Finally,",Where is the apple? 
74,bathroom,Daniel moved to the kitchen with the apple.,Where is the apple? 
75,office,The apple is in the office.,Where is the apple? 
76,hallway,The context does not provide information about the location of the milk.,Where is the milk? 
77,hallway,The milk is in the hallway.,Where is the milk? 
78,hallway,Mary left the milk.,Where is the milk? 
79,hallway,"Sandra discarded the apple. Therefore, the milk is not in the",Where is the milk? 
80,bathroom,The context does not provide information about the location of the football.,Where is the football? 
81,bathroom,The context does not provide information about the location of the football.,Where is the football? 
82,kitchen,John grabbed the football there.,Where is the football? 
83,kitchen,John got the football there.,Where is the football? 
84,kitchen,John picked up the football there. Answer: The football is with John.,Where is the football? 
85,bathroom,The milk is in the bathroom.,Where is the milk? 
86,kitchen,The apple is in the hallway.,Where is the apple? 
87,bathroom,The milk is in the kitchen.,Where is the milk? 
88,bedroom,The football is in the hallway.,Where is the football? 
89,kitchen,The apple is with Sandra after she journeyed to the hallway.,Where is the apple? 
90,kitchen,Mary dropped the milk there.,Where is the milk? 
91,kitchen,Mary dropped the milk there.,Where is the milk? 
92,kitchen,Mary dropped the milk there.,Where is the milk? 
93,kitchen,Mary got the milk there. The milk is in the location where Mary got,Where is the milk? 
94,kitchen,The text does not provide information about the location of the milk.,Where is the milk? 
95,bathroom,John got the football there.,Where is the football? 
96,bathroom,John moved to the bathroom. The football is in the bathroom.,Where is the football? 
97,bathroom,John picked up the milk there. John got the football there. Daniel went,Where is the football? 
98,bathroom,John got the football there.,Where is the football? 
99,hallway,Mary discarded the milk.,Where is the milk? 
100,office,The milk is in the office.,Where is the milk? 
101,office,The milk is in the garden.,Where is the milk? 
102,kitchen,John travelled to the garden.,Where is the milk? 
103,kitchen,The milk is with Daniel.,Where is the milk? 
104,bedroom,Answer: The football is with John.,Where is the football? 
105,bathroom,Sandra discarded the football.,Where is the football? 
106,bedroom,The milk is with Nora.,Where is the milk? 
107,bathroom,The apple is in the bathroom.,Where is the apple? 
108,bedroom,Answer: Mary discarded the milk there.,Where is the milk? 
109,bathroom,The apple is in the kitchen.,Where is the apple? 
110,bedroom,"John picked up the football there. John dropped the football.

An",Where is the football? 
111,bedroom,John picked up the football there.,Where is the football? 
112,bedroom,The football is with John.,Where is the football? 
113,bedroom,The last mention of the football is when Charles fingered his cap with a,Where is the football? 
114,office,The apple is with Sandra.,Where is the apple? 
115,office,The football is with John.,Where is the football? 
116,hallway,The context does not provide information about the location of the football.,Where is the football? 
117,office,The milk is at Mr. Bohun's house.,Where is the milk? 
118,bedroom,Sandra picked up the milk there.,Where is the milk? 
119,bathroom,John discarded the apple.,Where is the apple? 
120,hallway,The apple is in John's possession.,Where is the apple? 
121,bedroom,The milk is in the bathroom.,Where is the milk? 
122,garden,John journeyed to the garden. Answer: The apple is in the garden,Where is the apple? 
123,garden,The football is in the hallway.,Where is the football? 
124,garden,Sandra put down the football in the hallway.,Where is the football? 
125,kitchen,The text does not provide information about the location of the football.,Where is the football? 
126,kitchen,Mary put down the football there.,Where is the football? 
127,kitchen,The football is in the bathroom.,Where is the football? 
128,bedroom,The context does not provide information about the location of the football.,Where is the football? 
129,bedroom,Daniel picked up the football there.,Where is the football? 
130,kitchen,The football is with John.,Where is the football? 
131,kitchen,John discarded the football.,Where is the football? 
132,kitchen,The milk is in the kitchen.,Where is the milk? 
133,hallway,John left the football.,Where is the football? 
134,hallway,John moved to the hallway. Answer: The football is in the hallway.,Where is the football? 
135,office,The football is with Mary.,Where is the football? 
136,office,"Sandra grabbed the milk there. So, the milk is with Sandra",Where is the milk? 
