,target,output,question
0,hallway,The context does not provide information on the location of the milk.,Where is the milk? 
1,hallway,The text does not provide information on the current location of the football. It,Where is the football? 
2,hallway,"Based on the context provided, the last mention of the football is when John",Where is the football? 
3,hallway,The text does not provide information on the current location of the football. At,Where is the football? 
4,garden,"Based on the context provided, it is not explicitly stated where the milk is",Where is the milk? 
5,garden,Sandra put down the milk there. The context indicates that Sandra went,Where is the milk? 
6,bedroom,"Based on the context provided, the last action related to the football was """,Where is the football? 
7,bedroom,Sandra went to the garden to get the milk. It is also mentioned,Where is the milk? 
8,kitchen,The text does not provide information on the current location of the football. It,Where is the football? 
9,kitchen,The text does not provide information on the current location of the football. It,Where is the football? 
10,bedroom,"According to the text, John got the football there, but it doesn'",Where is the football? 
11,hallway,"Based on the context provided, it is stated that John got the football there",Where is the football? 
12,garden,"Based on the context, Daniel picked up the milk there. Therefore, it",Where is the milk? 
13,garden,"Daniel picked up the milk before he went away, but it is not mentioned",Where is the milk? 
14,bathroom,"The text does not mention the apple after Mary dropped it, so its final",Where is the apple? 
15,garden,"Based on the text you provided, it seems that Mary dropped the milk,",Where is the milk? 
16,garden,"Based on the context provided, it appears that the milk is being passed around",Where is the milk? 
17,garden,The text does not provide enough information to determine the current location of the milk,Where is the milk? 
18,kitchen,"Based on the context provided, Daniel grabbed the apple in the office. After",Where is the apple? 
19,kitchen,"Daniel grabbed the apple there, but it is unclear where ""there""",Where is the apple? 
20,bedroom,"Based on the context provided, there is no information given about the current location",Where is the apple? 
21,bedroom,"Mary took the apple there. Then, Mary left the apple. So,",Where is the apple? 
22,bathroom,"Based on the context provided, it appears that the football is moved around several",Where is the football? 
23,bathroom,"The football is with Sandra, then Daniel, then John, and then",Where is the football? 
24,bedroom,"Based on the context, the milk is in the bedroom. John grabbed the",Where is the milk? 
25,kitchen,The text does not provide information on the current location of the milk after John,Where is the milk? 
26,kitchen,The text does not provide information on the location of the milk after John grabbed,Where is the milk? 
27,bathroom,H.M. Daniel dropped the apple there. The context does not provide,Where is the apple? 
28,bathroom,The text does not provide information on where the apple is at the end of,Where is the apple? 
29,kitchen,John grabbed the milk there. John travelled to the kitchen. (The,Where is the milk? 
30,garden,"Based on the text, Daniel dropped the apple in the garden.",Where is the apple? 
31,garden,"Based on the information provided in the text, Daniel got the apple in the",Where is the apple? 
32,kitchen,"Mary got the football there in the kitchen, but it is not mentioned where",Where is the football? 
33,kitchen,The text does not provide information on the current location of the apple after it,Where is the apple? 
34,kitchen,"The text mentions that Daniel got the apple there, Sandra got the",Where is the apple? 
35,office,Sandra got the milk there. The context indicates that Sandra went to,Where is the milk? 
36,kitchen,The last mention of the football is when John took it to the kitchen.,Where is the football? 
37,kitchen,"Based on the context provided, it is stated that ""John took the football",Where is the football? 
38,kitchen,"Based on the context provided, it is not clear where the football is at",Where is the football? 
39,bedroom,"Sandra put down the milk there.

The context does not specify",Where is the milk? 
40,bedroom,John got the milk there. (This statement is repeated twice in the text,Where is the milk? 
41,office,The text does not provide information on the current location of the milk after John,Where is the milk? 
42,office,"Based on the context provided, it seems that the milk is being passed around",Where is the milk? 
43,office,The text does not provide information on the current location of the milk. It,Where is the milk? 
44,kitchen,"Based on the context provided, Daniel picked up the apple in the kitchen.",Where is the apple? 
45,bedroom,"In the context provided, the milk is picked up by a person named Mary",Where is the milk? 
46,office,"In the context provided, the football is mentioned in the sentence ""Sandra",Where is the football? 
47,bathroom,The text does not provide information on the location of the football.,Where is the football? 
48,bathroom,Sandra took the football there. The context does not provide information on where,Where is the football? 
49,bedroom,Mary picked up the milk there. Mary went back to the bedroom with the,Where is the milk? 
50,bathroom,The text does not provide specific information about the location of the milk after Daniel,Where is the milk? 
51,hallway,"John grabbed the apple there.

This phrase is from the context you",Where is the apple? 
52,kitchen,Sandra got the football in the bathroom.,Where is the football? 
53,kitchen,Sandra put down the football in the kitchen.,Where is the football? 
54,kitchen,"Based on the context provided, it appears that Sandra put down the football",Where is the football? 
55,bathroom,"Based on the information in the text, John grabbed the apple and then disc",Where is the apple? 
56,bathroom,John put down the milk in the bathroom.,Where is the milk? 
57,kitchen,"The milk's location changes throughout the text. At one point, John",Where is the milk? 
58,kitchen,"In the last sentence of the text, it says ""John left the milk",Where is the milk? 
59,bedroom,The last mention of the apple is when John picked it up in the passage,Where is the apple? 
60,garden,The text does not provide information about the location of the milk. The context,Where is the milk? 
61,garden,The text does not provide information on the location of the milk. It is,Where is the milk? 
62,kitchen,The last mention of the football is when John (Dan's father),Where is the football? 
63,kitchen,The text does not provide information on where the football is located after it was,Where is the football? 
64,kitchen,John dropped the football when two men started to intercept the armorer',Where is the football? 
65,kitchen,The text does not provide information about the location of a football. The word,Where is the football? 
66,kitchen,"Based on the context provided, the football is initially with Daniel, but he",Where is the football? 
67,bedroom,"Based on the context provided, it is not explicitly stated where the milk is",Where is the milk? 
68,bedroom,"Based on the context provided, Daniel discarded the milk after getting it from",Where is the milk? 
69,bedroom,"The text mentions that Daniel ""grabbed the football there"" when",Where is the football? 
70,garden,The apple is mentioned at the beginning of the text when Daniel takes it in,Where is the apple? 
71,garden,The text does not provide information on the current location of the apple. It,Where is the apple? 
72,bathroom,The context does not provide information on where the apple is located after John/,Where is the apple? 
73,bathroom,"In the last sentence of the text, Sandra left the apple in the",Where is the apple? 
74,bathroom,"The text mentions several instances of characters picking up, dropping, or grab",Where is the apple? 
75,office,"Sandra got the apple there, according to the context provided. However,",Where is the apple? 
76,hallway,The context does not provide information about the location of the milk. The sentence,Where is the milk? 
77,hallway,"At the end of the text, it is mentioned that ""Mary left",Where is the milk? 
78,hallway,"The text does not provide information on the current location of the milk, as",Where is the milk? 
79,hallway,"In the context provided, there are several instances where characters ""grab,""",Where is the milk? 
80,bathroom,The context of the text does not provide information about the location of the football,Where is the football? 
81,bathroom,"The last location mentioned for the football is when John moved to the bathroom,",Where is the football? 
82,kitchen,"Based on the context provided, John discarded the football before moving to the",Where is the football? 
83,kitchen,John discarded the football in the kitchen.,Where is the football? 
84,kitchen,"The last update in the context is: ""John picked up the football there",Where is the football? 
85,bathroom,"Based on the context provided, it seems that John grabbed the milk in the",Where is the milk? 
86,kitchen,"Sandra got the apple there. (Referring to a previous,",Where is the apple? 
87,bathroom,"Based on the context provided, the milk is in the bathroom. It is",Where is the milk? 
88,bedroom,Sandra got the football there. The exact location is not specified in the,Where is the football? 
89,kitchen,"Based on the context provided, the last mention of the apple is when Mary",Where is the apple? 
90,kitchen,"Based on the context provided, Mary picked up the milk at the garden and",Where is the milk? 
91,kitchen,"Based on the context provided, the milk is mentioned in two different locations.",Where is the milk? 
92,kitchen,Multiple mentions of milk being dropped or picked up are found in the,Where is the milk? 
93,kitchen,"Based on the context provided, the milk is picked up and dropped in several",Where is the milk? 
94,kitchen,"Based on the context provided, the milk is mentioned in the following locations:",Where is the milk? 
95,bathroom,The context does not provide information on the current location of the football. The,Where is the football? 
96,bathroom,"Based on the context provided, there is no information indicating the location of the",Where is the football? 
97,bathroom,"In the last sentence of the text, John put down the football in the",Where is the football? 
98,bathroom,The text does not provide information on the football's location after John journey,Where is the football? 
99,hallway,Mary discarded the milk in the garden.,Where is the milk? 
100,office,John discarded the milk.,Where is the milk? 
101,office,The text does not provide information on the location of the milk after John disc,Where is the milk? 
102,kitchen,"In the last sentence of the first paragraph, it is mentioned that John took",Where is the milk? 
103,kitchen,"In the last sentence of the context, it is mentioned that John discarded",Where is the milk? 
104,bedroom,"The last mention of the football is in the kitchen, where John picked it",Where is the football? 
105,bathroom,"Sandra took the football there at the beginning of the context, but it",Where is the football? 
106,bedroom,"Based on the context provided, it is not possible to determine the current location",Where is the milk? 
107,bathroom,Mary got the apple there. This sentence indicates that Mary is in possession of,Where is the apple? 
108,bedroom,"The text mentions that Mary discards the milk in three different locations,",Where is the milk? 
109,bathroom,The last mention of the apple is when Mary picked it up in the bedroom,Where is the apple? 
110,bedroom,The text does not provide enough information to determine the current location of the football,Where is the football? 
111,bedroom,"In the narrative, there is no information given about the location of the football",Where is the football? 
112,bedroom,"The last mention of the football is in the hallway, where John grabbed it",Where is the football? 
113,bedroom,The last mention of the football is when John picked it up in the hallway,Where is the football? 
114,office,"In the last sentence of the text, Sandra discarded the apple.",Where is the apple? 
115,office,The context of the text does not provide information about the location of a football,Where is the football? 
116,hallway,The text does not provide information on the current location of the football. The,Where is the football? 
117,office,The text does not provide information on the location of the milk.,Where is the milk? 
118,bedroom,"Sandra picked up the milk there.

This sentence indicates that Sand",Where is the milk? 
119,bathroom,"John, who is mentioned several times in the text, grabbed and then disc",Where is the apple? 
120,hallway,The text does not provide information on the whereabouts of the apple after,Where is the apple? 
121,bedroom,"The milk is in the hallway, as mentioned in the sentence ""Mary",Where is the milk? 
122,garden,John discarded the apple.,Where is the apple? 
123,garden,The football's location changes throughout the text as different people pick it up,Where is the football? 
124,garden,The last mention of the football is when John dropped it before going to rest,Where is the football? 
125,kitchen,"Based on the context provided, the football was picked up by Mary but then",Where is the football? 
126,kitchen,The context does not provide information about the location of the football after Mary put,Where is the football? 
127,kitchen,Mary put down the football in the office.,Where is the football? 
128,bedroom,"The football is in the hallway when Mary moves to the bedroom, and then",Where is the football? 
129,bedroom,The text does not provide information on the current location of the football. It,Where is the football? 
130,kitchen,The context does not provide enough information to determine the current location of the football,Where is the football? 
131,kitchen,"Based on the context provided, it appears that John discarded the football earlier",Where is the football? 
132,kitchen,"In the last part of the text, it is mentioned that Sandra picked",Where is the milk? 
133,hallway,The last mention of the football is when John discards it in the compound,Where is the football? 
134,hallway,The last mention of the football is that Sandra grabbed it in the hallway,Where is the football? 
135,office,"Based on the context provided, it mentions that Mary picked up the football",Where is the football? 
136,office,"In the last sentence of the first paragraph, it is mentioned that ""S",Where is the milk? 
137,office,"Based on the context provided, it appears that the location of the football changes",Where is the football? 
138,kitchen,The last mention of the football is when Mary dropped it in the room before,Where is the football? 
139,bathroom,The exact location of the football is not explicitly stated in the given text after,Where is the football? 
140,bedroom,"In the first part of the text, Daniel picked up the football in the",Where is the football? 
141,bedroom,The context does not provide information on the current location of the football. It,Where is the football? 
142,bedroom,The text does not provide enough information to determine the final location of the football,Where is the football? 
143,bedroom,"The last mention of the football is when Daniel journeyed to the bedroom,",Where is the football? 
144,garden,"Based on the context provided, it appears that the location of the football is",Where is the football? 
145,kitchen,"According to the text, Daniel got the apple there. However, the context",Where is the apple? 
146,bathroom,"Mary took the milk there. It is not clear where ""there"" is",Where is the milk? 
147,garden,"In the last few sentences before the question, the context mentions that Mary",Where is the milk? 
148,kitchen,"Based on the context provided, Daniel had the apple there a few minutes later",Where is the apple? 
149,kitchen,"The last mention of the apple is when Daniel dropped it. After that,",Where is the apple? 
150,bedroom,"Based on the context provided, Sandra first grabbed the apple in the bedroom",Where is the apple? 
151,bedroom,"Sandra grabbed the apple there. Based on the context, it seems that",Where is the apple? 
152,bedroom,"The apple is in the bedroom, as mentioned by Coddle when he",Where is the apple? 
153,kitchen,"Based on the context provided, there is no information given about the location of",Where is the football? 
154,kitchen,"Based on the context provided, there is no information given about the location of",Where is the football? 
155,hallway,Sandra grabbed the football there. Daniel went back to the bedroom. So,Where is the football? 
156,hallway,Sandra grabbed the football there. This sentence indicates that Sandra had the,Where is the football? 
157,bedroom,"Based on the context provided, it is not explicitly stated where the milk is",Where is the milk? 
158,bedroom,John took the milk to the bathroom when he went there after Mary. It,Where is the milk? 
159,hallway,Sandra grabbed the football and then left it. The text does not mention,Where is the football? 
160,garden,"Based on the context provided, Daniel picked up the apple that was there in",Where is the apple? 
161,garden,"The last mention of the apple is when Daniel grabbed it in the garden,",Where is the apple? 
162,garden,The text does not provide information on the current location of the apple after various,Where is the apple? 
163,garden,"The last mentioned location of the apple is in the garden, where Daniel left",Where is the apple? 
164,bedroom,Sandra dropped the football in the hallway.,Where is the football? 
165,garden,"Based on the context provided, it is not explicitly stated where the football is",Where is the football? 
166,garden,"Based on the context provided, it is not explicitly mentioned where the football is",Where is the football? 
167,hallway,The text does not provide information on the exact location of the apple. It,Where is the apple? 
168,hallway,The context of the text does not provide information about the apple's location,Where is the apple? 
169,office,"Based on the context provided, it is not explicitly stated where the football is",Where is the football? 
170,bedroom,"Based on the context provided, Daniel picked up the apple there, so it",Where is the apple? 
171,bathroom,"Based on the context provided, Maurice takes his hand out of the bandage",Where is the apple? 
172,hallway,"Based on the context, it is not explicitly mentioned where the milk is after",Where is the milk? 
173,hallway,"Based on the context provided, it is mentioned that John dropped the milk there",Where is the milk? 
174,bathroom,"Based on the context, Daniel picked up the apple in the hallway, but",Where is the apple? 
175,kitchen,"Based on the context provided, it is not clear where the milk is at",Where is the milk? 
176,hallway,"Based on the context provided, it is not explicitly stated where the apple is",Where is the apple? 
177,kitchen,"Based on the context, Mary got the apple in the kitchen.",Where is the apple? 
178,office,Mary got the milk there. The context suggests that Mary obtained the milk in,Where is the milk? 
179,office,Mary got the milk in the kitchen.,Where is the milk? 
180,garden,The context of the text you provided does not directly mention the location or the,Where is the milk? 
181,garden,The context of the text you provided does not provide information on the location of,Where is the milk? 
182,garden,"In the context you provided, there is no information given about the location of",Where is the milk? 
183,kitchen,"The last mentioned action related to the apple is ""John got the apple there",Where is the apple? 
184,kitchen,"Based on the text, John dropped the apple, but there is no information",Where is the apple? 
185,office,The text does not provide information on the current location of the apple. At,Where is the apple? 
186,office,"Based on the context provided, Mary, who was carrying the apple, disc",Where is the apple? 
187,kitchen,"Based on the context provided, it is not explicitly stated where the milk is",Where is the milk? 
188,office,"In the final portion of the text, there is no mention or indication of",Where is the apple? 
189,kitchen,"Sandra took the milk there. The context does not specify exactly where """,Where is the milk? 
190,garden,The context of the text does not provide information on the current location of the,Where is the apple? 
191,garden,"Based on the context provided, there are a few instances where an ""apple",Where is the apple? 
192,garden,The context does not provide information on the current location of the apple. The,Where is the apple? 
193,bedroom,"Based on the context provided, the last mention of the milk is when Daniel",Where is the milk? 
194,bedroom,"Based on the context provided, it appears that Daniel picked up the milk in",Where is the milk? 
195,bathroom,The text does not provide information on where the apple is after it was grabbed,Where is the apple? 
196,bathroom,The text does not provide information on the current location of the apple. It,Where is the apple? 
197,garden,Sandra got the milk there and Sandra left the milk there. However,Where is the milk? 
198,kitchen,"Based on the context provided, the milk is mentioned to have been grabbed or",Where is the milk? 
199,kitchen,The context does not provide sufficient information to determine the current location of the milk,Where is the milk? 
200,office,The context of the text you provided does not directly mention the location of the,Where is the milk? 
201,office,The text does not provide information on the location of the milk. The only,Where is the milk? 
202,hallway,"Based on the context, it mentions that Sandra picked up the milk",Where is the milk? 
203,garden,The context of the text does not provide information on the current location of the,Where is the milk? 
204,garden,"Based on the context, it seems that the milk is being moved or picked",Where is the milk? 
205,office,"Based on the context, Daniel got the milk in the office. However,",Where is the milk? 
206,office,"Based on the context provided, Daniel got the milk in the office.",Where is the milk? 
207,garden,Mary put down the apple in the office. This information is given at the,Where is the apple? 
208,bathroom,"Based on the context provided, the milk is with John after he traveled to",Where is the milk? 
209,bathroom,The text does not provide information on the current location of the milk after John,Where is the milk? 
210,kitchen,"Based on the text, it is not explicitly stated where the football is located",Where is the football? 
211,kitchen,"Based on the context provided, it appears that Mary brought the football to the",Where is the football? 
212,kitchen,The football is in the kitchen. It was picked up in the kitchen by,Where is the football? 
213,kitchen,"Based on the context, Mary picked up the milk in the garden.",Where is the milk? 
214,garden,"Based on the context provided, the football is currently on the ground where Daniel",Where is the football? 
215,office,"The text provides several instances where a character takes or puts down an apple,",Where is the apple? 
216,office,The apple is with Sandra in the bedroom at the end of the first,Where is the apple? 
217,office,"The text provides several instances where different characters take or put down the apple,",Where is the apple? 
218,bathroom,"Based on the context provided, it is not possible to determine the current location",Where is the milk? 
219,bathroom,"In the context you provided, the milk is first mentioned as being picked up",Where is the milk? 
220,office,The context of the text you provided does not seem to directly address the question,Where is the apple? 
221,office,The text does not provide information about the current location of the apple that John,Where is the apple? 
222,office,"John discarded the apple before he travelled to the kitchen. Therefore,",Where is the apple? 
223,bedroom,The context of the text does not provide information on the location of the milk,Where is the milk? 
224,bedroom,"In the last mention of the apple, Daniel grabbed the apple there. After",Where is the apple? 
225,bedroom,There is no mention of an apple in the provided text.,Where is the apple? 
226,kitchen,"In the given text, the apple is mentioned in the line ""Sandra",Where is the apple? 
227,garden,"Mary grabbed the football there. The context does not specify exactly where ""there",Where is the football? 
228,bathroom,"Daniel put down the milk there.

The exact location of ""there",Where is the milk? 
229,garden,"Based on the context provided, the last action related to the football is when",Where is the football? 
230,bathroom,The text does not provide information on the current location of the football. Sand,Where is the football? 
231,bathroom,"Sandra grabbed the football there, but it is not mentioned where she ultimately",Where is the football? 
232,bathroom,Sandra discarded the football in the most recent mention in the text.,Where is the football? 
233,garden,The text does not provide information on the current location of the apple. Daniel,Where is the apple? 
234,bathroom,The text does not provide information on the current location of the football after it,Where is the football? 
235,bedroom,"The text mentions that Daniel picked up the apple in the first sentence,",Where is the apple? 
236,bedroom,The text does not provide information on the current location of the apple. The,Where is the apple? 
237,kitchen,"Based on the context, Sandra grabbed the football there and then she dropped",Where is the football? 
238,office,"The last mention of the apple is in the sentence ""Daniel picked up",Where is the apple? 
239,garden,"In the last line of the context, it says ""Sandra dropped the",Where is the milk? 
240,hallway,The text does not provide information on the current location of the apple after it,Where is the apple? 
241,hallway,The text does not provide information on the current location of the apple. At,Where is the apple? 
242,kitchen,"The text mentions that Mary put down the apple in the garden, then",Where is the apple? 
243,bathroom,The text mentions several instances of Mary moving to different rooms with the apple,Where is the apple? 
244,bathroom,The text mentions several instances of Mary putting down or picking up the apple,Where is the apple? 
245,hallway,"Based on the information provided in the text, Daniel got the milk there,",Where is the milk? 
246,garden,"Based on the context provided, Daniel got the milk in the hallway. The",Where is the milk? 
247,garden,The context of the story does not provide information on the location of the milk,Where is the milk? 
248,garden,"Based on the context provided, it is stated that ""Daniel got the",Where is the football? 
249,garden,"Based on the context provided, it appears that Daniel got the football twice,",Where is the football? 
250,bathroom,The text does not provide information about an apple. There is a mention of,Where is the apple? 
251,hallway,The text does not provide information on where the apple is after Daniel grabbed it,Where is the apple? 
252,hallway,"The context does not provide information on the location of the apple after ""Dan",Where is the apple? 
253,hallway,"In the context you provided, there are a few mentions of an apple",Where is the apple? 
254,hallway,The text does not provide information on the current location of the apple that Daniel,Where is the apple? 
255,bathroom,"Based on the information provided in the text, Daniel grabbed the milk there,",Where is the milk? 
256,kitchen,"Sandra got the apple there.

This sentence is from the context",Where is the apple? 
257,hallway,Sandra got the apple at Blagdon's stud sale in,Where is the apple? 
258,hallway,Sandra put down the apple in the kitchen.,Where is the apple? 
259,hallway,Sandra put down the apple in the hallway.,Where is the apple? 
