,target,output,question
0,hallway,"The phrase ""Mary got the milk there"" is found in the context",Where is the milk? 
1,hallway,The context does not provide information on the location of the football.,Where is the football? 
2,hallway,The context does not provide information on the current location of the football. The,Where is the football? 
3,hallway,"The last mention of the football is ""John put down the football."" So",Where is the football? 
4,garden,The text does not provide information on the current location of the milk. The,Where is the milk? 
5,garden,"Sandra grabbed the milk there. The exact location of ""there"" is",Where is the milk? 
6,bedroom,Daniel took the football there. This sentence is in the context of Pauline,Where is the football? 
7,bedroom,"Sandra grabbed the milk there.
Sandra put down the milk there",Where is the milk? 
8,kitchen,"Based on the context provided, the football is in the bedroom, the kitchen",Where is the football? 
9,kitchen,"Based on the context provided, it is not possible to determine the exact location",Where is the football? 
10,bedroom,The text does not provide information on the location of the football.,Where is the football? 
11,hallway,"The last mention of the football is when John discarded it. Therefore,",Where is the football? 
12,garden,Daniel dropped the milk.,Where is the milk? 
13,garden,"In the context provided, there are a few instances where Daniel drops the milk",Where is the milk? 
14,bathroom,"The apple is mentioned a few times in the text being picked up, dropped",Where is the apple? 
15,garden,John went back to the garden. Mary dropped the milk.,Where is the milk? 
16,garden,The context does not provide information about the location of milk. It mentions,Where is the milk? 
17,garden,"In the context you provided, there are several instances where someone ""grab",Where is the milk? 
18,kitchen,"Based on the context provided, there is a description of someone discarding an",Where is the apple? 
19,kitchen,The text does not provide information on where the apple is after Daniel grabbed it,Where is the apple? 
20,bedroom,The context does not provide information on the current location of the apple. It,Where is the apple? 
21,bedroom,Mary took the apple there. This is mentioned in the context when Saart,Where is the apple? 
22,bathroom,"The football is mentioned several times in the text, but its exact location is",Where is the football? 
23,bathroom,"The football is mentioned several times in the text, but its exact location is",Where is the football? 
24,bedroom,"The last mention of the milk is when John grabbed it in the bedroom,",Where is the milk? 
25,kitchen,John grabbed the milk there. This implies that the milk was located where John,Where is the milk? 
26,kitchen,"John travelled to the kitchen.

This sentence suggests that the milk",Where is the milk? 
27,bathroom,The text does not provide information on where the apple is after Daniel dropped it,Where is the apple? 
28,bathroom,The text does not provide information on where the apple is after Daniel dropped it,Where is the apple? 
29,kitchen,John put down the milk. (This implies that the milk is with John,Where is the milk? 
30,garden,The text does not provide information about the location of an apple. The word,Where is the apple? 
31,garden,The text does not provide information on where the apple is after Daniel dropped it,Where is the apple? 
32,kitchen,"In the kitchen (as per the text: ""Mary got the football",Where is the football? 
33,kitchen,"The text does not provide information on where the apple is at the end,",Where is the apple? 
34,kitchen,The text does not provide information on the current location of the apple. It,Where is the apple? 
35,office,Sandra got the milk there. The context does not provide a specific location,Where is the milk? 
36,kitchen,The text does not provide information on the current location of the football. The,Where is the football? 
37,kitchen,"John took the football there. (After the battle of Mill Springs, a",Where is the football? 
38,kitchen,The football is with John. He grabbed it there in the context you provided,Where is the football? 
39,bedroom,Sandra put down the milk there.,Where is the milk? 
40,bedroom,"In the first part of the text, it is mentioned that John got the",Where is the milk? 
41,office,"The milk is first mentioned as being gotten from ""there"" and then as",Where is the milk? 
42,office,John got the milk there. This sentence is repeated a few times in the,Where is the milk? 
43,office,"John put down the milk. This line is mentioned twice in the text,",Where is the milk? 
44,kitchen,"In the context provided, there is no specific information about the location of an",Where is the apple? 
45,bedroom,The context does not provide information on the location of the milk.,Where is the milk? 
46,office,"In chapter VII, Sandra took the football there. It is not directly",Where is the football? 
47,bathroom,The context does not provide information about the location of the football.,Where is the football? 
48,bathroom,"In the context you provided, there is no information about the location of a",Where is the football? 
49,bedroom,In the last illustration before the poem about the Brownies' kites,Where is the milk? 
50,bathroom,The milk is not explicitly mentioned in the provided text. The only reference to,Where is the milk? 
51,hallway,The text does not provide information on where the apple is. The last mention,Where is the apple? 
52,kitchen,Sandra got the football there. This statement implies that Sandra has the,Where is the football? 
53,kitchen,"Sandra got the football there.

This sentence implies that the football",Where is the football? 
54,kitchen,"In the last part of the context, Sandra put down the football.",Where is the football? 
55,bathroom,The context does not provide information about the location of the apple. The last,Where is the apple? 
