,target,output,question
0,no,"No, based on the information provided in the context, John moved to the bedroom, so he is",Is John in the kitchen? 
1,no,"No, John is not in the kitchen. According to the context, Mary got the milk there (",Is John in the kitchen? 
2,yes,"Yes, based on the context provided, John went to the garden after moving to the bedroom and disc",Is John in the garden? 
3,yes,"Yes, based on the context provided, Daniel moved to the bedroom, then went to the garden,",Is Daniel in the bathroom? 
4,no,"No, Daniel is not in the bedroom. According to the context, Mary got the milk there,",Is Daniel in the bedroom? 
5,no,"No, the context does not indicate that Daniel is in the office. It only mentions that Daniel",Is Daniel in the office? 
6,no,The context does not provide enough information to determine Daniel's exact location when John goes back to the,Is Daniel in the hallway? 
7,yes,"Yes, based on the context provided, Daniel went to the hallway after he was in the office.",Is Daniel in the hallway? 
8,no,"No, based on the context provided, John did not go to the kitchen. He went to the",Is John in the kitchen? 
9,yes,"Yes, based on the context provided, Daniel went to the hallway after he was in the office.",Is Daniel in the hallway? 
10,yes,"Yes, based on the information provided in the context, John moved to the hallway.",Is John in the hallway? 
11,no,"Based on the information provided in the context, John is not in the bedroom. The context states that",Is John in the bedroom? 
12,yes,"Yes, based on the context provided, Sandra traveled to the garden. There is no information given",Is Sandra in the garden? 
13,yes,"Yes, based on the context provided, Mary moved to the bathroom first, then went to the kitchen",Is Mary in the kitchen? 
14,yes,"Yes, based on the context provided, Mary moved to the bathroom, then went to the kitchen.",Is Mary in the kitchen? 
15,yes,"Yes, based on the information provided in the context, John is currently in the hallway. The sentence",Is John in the hallway? 
16,yes,"Based on the information provided in the context, John journeyed to the hallway and got an apple there",Is John in the hallway? 
17,no,"No, Daniel went back to the garden after visiting the hallway. Therefore, he is not in the",Is Daniel in the kitchen? 
18,no,"The text does not provide information about John going to the bathroom, so based on the given context,",Is John in the bathroom? 
19,no,"No, based on the context provided, Daniel went back to the kitchen and then went to the garden",Is Daniel in the bedroom? 
20,yes,"Yes, based on the information provided in the context, Mary travelled to the bedroom, so she",Is Mary in the bedroom? 
21,no,The text does not provide enough information to determine Mary's current location relative to the kitchen. It,Is Mary in the kitchen? 
22,yes,"Yes, based on the context provided, Daniel moved to the bathroom after being in the hallway. So",Is Daniel in the bathroom? 
