,target,output,question
0,bedroom,hallway,What is the bathroom east of?
1,bedroom,The bedroom is west of the kitchen.,What is west of the kitchen?
2,bathroom,bathroom,What is north of the garden?
3,bedroom,The hallway is south of the kitchen. This can be determined by the following,What is south of the kitchen?
4,bedroom,The office is east of the kitchen.,What is east of the kitchen?
5,garden,hallway,What is the bathroom west of?
6,kitchen,The kitchen is east of the bedroom.,What is east of the bedroom?
7,bathroom,The bathroom.,What is the garden south of?
8,kitchen,The kitchen is south of the office.,What is south of the office?
9,office,Office,What is east of the hallway?
10,garden,The garden.,What is north of the office?
11,garden,The office is south of the kitchen.,What is south of the kitchen?
12,bathroom,bathroom,What is east of the kitchen?
13,garden,The garden.,What is west of the kitchen?
14,garden,The office is north of the bedroom.,What is north of the bedroom?
15,garden,The garden is east of the hallway.,What is east of the hallway?
16,hallway,hallway,What is east of the office?
17,office,The office is south of the bathroom.,What is south of the bathroom?
18,garden,The kitchen is north of the bedroom.,What is the bedroom north of?
19,garden,The bedroom is west of the kitchen.,What is the kitchen west of?
20,garden,hallway,What is the office east of?
21,garden,kitchen,What is the bathroom south of?
22,bathroom,bathroom,What is north of the bedroom?
23,bathroom,The kitchen,What is the bedroom south of?
24,hallway,"The garden. (This is mentioned in the second example of your question,",What is the bedroom west of?
25,office,The kitchen,What is east of the bathroom?
26,office,hallway,What is north of the bedroom?
27,hallway,The hallway is west of the bathroom.,What is west of the bathroom?
28,garden,The office is north of the bathroom.,What is the bathroom north of?
29,garden,The garden is north of the office.,What is north of the office?
30,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
31,kitchen,The kitchen,What is the bathroom east of?
32,bathroom,bathroom,What is north of the garden?
33,kitchen,The hallway,What is the bedroom west of?
34,bedroom,bedroom,What is the kitchen south of?
35,garden,The garden,What is the bathroom east of?
36,office,bathroom,What is south of the hallway?
37,bedroom,hallway,What is north of the bathroom?
38,bedroom,office,What is the bathroom east of?
39,office,office,What is north of the bedroom?
