,target,output,question
0,kitchen,"Based on the context provided, it's likely that Yann will go to the kitchen, since",Where will yann go?
1,hungry,"The text states that Yann grabbed the apple there, but it doesn't provide specific information on",Why did yann get the apple?
2,thirsty,"Antoine went to the kitchen because the context mentions that he is thirsty, and going",Why did antoine go to the kitchen?
3,bedroom,The context does not provide enough information to determine where Yann will go. He might go to his,Where will yann go?
4,thirsty,The context indicates that Sumit went to the kitchen because he is thirsty.,Why did sumit go to the kitchen?
5,garden,"I don't have information on Jason's plans or preferences, so I can't provide",Where will jason go?
6,garden,I cannot accurately predict where Yann will go as I don't have real-time information or,Where will yann go?
7,thirsty,"Yann went to the kitchen because the context indicates that he is thirsty, and the kitchen",Why did yann go to the kitchen?
8,bored,The text states that Jason got the football after he journeyed to the garden. There is no mention,Why did jason get the football?
9,kitchen,I don't have enough information to accurately answer this question. Yann might go to a number,Where will yann go?
10,hungry,"Based on the context provided, Antoine got the apple because he was hungry and the kitchen is the",Why did antoine get the apple?
11,bedroom,I don't have enough information to provide a certain answer to this question. Antoine's,Where will antoine go?
12,hungry,Yann went to the kitchen because the context indicates that he is hungry. It is likely that he,Why did yann go to the kitchen?
13,kitchen,"Based on the context provided, Sumit is thirsty. There is no information given about a",Where will sumit go?
14,bedroom,I don't have enough information to provide a certain answer to this question. Antoine's,Where will antoine go?
15,kitchen,Jason will likely go to get something to eat because he is hungry. The exact location he will go,Where will jason go?
16,bored,"The context states that Jason is bored and then later, he ""journeyed to the garden.""",Why did jason go to the garden?
17,thirsty,The text states that Sumit was thirsty and then he journeyed to the kitchen. Once,Why did sumit get the milk?
18,hungry,Jason went to the kitchen because he is hungry and probably wants to find something to eat there.,Why did jason go to the kitchen?
19,tired,"The text states that ""Jason is tired."" This implies that Jason went to the bedroom to rest",Why did jason go to the bedroom?
20,bedroom,"Based on the context provided, Antoine is tired. It can be inferred that he might go",Where will antoine go?
21,thirsty,"Sumit got the milk because he is thirsty. In the given context, it is mentioned",Why did sumit get the milk?
