,target,output,question
0,yes,No.,Is the red square above the pink rectangle?
1,yes,No.,Is the red sphere above the yellow square?
2,no,No.,Is the pink rectangle above the blue square?
3,yes,Yes.,Is the pink rectangle below the red sphere?
4,yes,Yes.,Is the pink rectangle below the red square?
5,no,No.,Is the triangle above the pink rectangle?
6,no,No.,Is the red square to the left of the blue square?
7,yes,Yes.,Is the blue square to the left of the pink rectangle?
8,no,No.,Is the red sphere to the left of the blue square?
9,no,No.,Is the triangle below the pink rectangle?
10,yes,Yes.,Is the red square below the pink rectangle?
11,no,no.,Is the pink rectangle to the right of the red square?
12,no,No.,Is the triangle below the blue square?
13,yes,No.,Is the red sphere below the pink rectangle?
14,no,No.,Is the yellow square above the pink rectangle?
15,yes,No.,Is the blue square below the red square?
16,no,No.,Is the triangle to the left of the blue square?
17,yes,No.,Is the yellow square to the left of the pink rectangle?
18,yes,No.,Is the triangle to the right of the red square?
19,yes,No.,Is the yellow square to the right of the red sphere?
20,no,No.,Is the blue square to the left of the red sphere?
21,no,No.,Is the yellow square to the right of the blue square?
22,yes,Yes.,Is the blue square below the pink rectangle?
23,no,No.,Is the red square below the pink rectangle?
24,yes,Yes.,Is the red sphere to the left of the red square?
25,yes,No.,Is the triangle to the left of the blue square?
26,no,Yes.,Is the blue square to the left of the triangle?
27,no,No.,Is the pink rectangle below the red sphere?
28,yes,No.,Is the triangle below the red square?
29,no,No.,Is the red square to the left of the pink rectangle?
30,yes,No.,Is the red sphere to the right of the yellow square?
31,yes,No.,Is the red square to the right of the pink rectangle?
32,yes,Yes.,Is the red sphere below the yellow square?
33,yes,Yes.,Is the red square to the left of the pink rectangle?
34,yes,Yes.,Is the blue square to the left of the triangle?
35,yes,No.,Is the pink rectangle below the blue square?
36,yes,No.,Is the red square to the right of the pink rectangle?
37,no,No.,Is the yellow square to the left of the blue square?
38,no,No.,Is the yellow square below the red sphere?
39,yes,No.,Is the yellow square to the right of the red square?
40,yes,No.,Is the yellow square to the left of the triangle?
41,yes,No.,Is the triangle to the right of the blue square?
42,yes,No.,Is the red square above the triangle?
43,no,No.,Is the yellow square to the right of the red square?
44,yes,No.,Is the blue square to the right of the triangle?
45,yes,Yes.,Is the pink rectangle below the yellow square?
46,yes,No.,Is the red sphere to the right of the blue square?
47,yes,No.,Is the red sphere above the red square?
48,yes,Yes.,Is the blue square to the left of the triangle?
49,yes,No.,Is the red sphere above the yellow square?
50,no,No.,Is the yellow square above the red sphere?
51,no,No.,Is the pink rectangle above the red square?
52,yes,Yes.,Is the yellow square below the pink rectangle?
53,yes,Yes.,Is the yellow square below the triangle?
54,yes,No.,Is the blue square below the red sphere?
55,yes,No.,Is the blue square above the red square?
56,yes,No.,Is the triangle below the blue square?
57,yes,No.,Is the blue square to the right of the triangle?
58,no,No.,Is the pink rectangle to the right of the triangle?
59,no,No.,Is the red square to the left of the yellow square?
60,yes,Yes.,Is the pink rectangle to the right of the red sphere?
61,no,No.,Is the yellow square below the red square?
62,no,No.,Is the yellow square to the left of the blue square?
63,yes,No.,Is the red sphere to the left of the blue square?
64,yes,Yes.,Is the pink rectangle to the left of the blue square?
65,yes,Yes.,Is the blue square to the left of the triangle?
66,yes,No.,Is the yellow square above the triangle?
67,yes,No.,Is the red sphere to the right of the yellow square?
68,yes,No.,Is the red square to the right of the red sphere?
69,no,No.,Is the red square above the red sphere?
70,no,No.,Is the pink rectangle below the blue square?
71,yes,Yes.,Is the pink rectangle to the right of the red square?
72,yes,No.,Is the red square below the blue square?
73,no,No.,Is the blue square to the right of the red square?
74,no,No.,Is the yellow square to the left of the red square?
75,yes,Yes.,Is the pink rectangle to the left of the blue square?
76,yes,No.,Is the red square above the triangle?
77,no,No.,Is the triangle below the red square?
78,no,No.,Is the yellow square below the pink rectangle?
79,yes,No.,Is the yellow square to the left of the red square?
80,yes,Yes.,Is the red square to the left of the yellow square?
81,no,No.,Is the red sphere above the red square?
82,no,No.,Is the red sphere above the red square?
83,no,No.,Is the yellow square above the red square?
84,no,No.,Is the red sphere below the blue square?
85,no,No.,Is the pink rectangle to the left of the triangle?
86,yes,No.,Is the red sphere to the left of the pink rectangle?
87,yes,Yes.,Is the red sphere to the right of the blue square?
88,no,No.,Is the yellow square below the red square?
89,yes,Yes.,Is the red square below the yellow square?
90,yes,Yes.,Is the red sphere below the triangle?
