,target,output,question
0,hallway,The milk is in the hallway.,Where is the milk? 
1,hallway,The football is in the hallway.,Where is the football? 
2,hallway,The football is in the hallway. (This is based on the facts that,Where is the football? 
3,hallway,The football is in the kitchen.,Where is the football? 
4,garden,"The milk is in the hallway.
This is based on the context clue",Where is the milk? 
5,garden,The milk is in the garden.,Where is the milk? 
6,bedroom,The football is in the office.,Where is the football? 
7,bedroom,The milk is in the bedroom.,Where is the milk? 
8,kitchen,The football is in the bedroom.,Where is the football? 
9,kitchen,"Daniel grabbed the football in the bedroom, but then dropped it. After that",Where is the football? 
10,bedroom,The football is in the bedroom.,Where is the football? 
11,hallway,The football is in the bedroom.,Where is the football? 
12,garden,The milk is in the hallway.,Where is the milk? 
13,garden,The milk is in the bathroom.,Where is the milk? 
14,bathroom,The apple is in the bathroom.,Where is the apple? 
15,garden,The milk is in the garden.,Where is the milk? 
16,garden,"The milk is in the garden.

Justification: Sandra picked",Where is the milk? 
17,garden,"Mary dropped the milk in the garden. So, the milk is in the",Where is the milk? 
18,kitchen,"The apple is in the kitchen.

Here's the reasoning:",Where is the apple? 
19,kitchen,The apple is in the kitchen.,Where is the apple? 
20,bedroom,"The apple is not mentioned to have been moved after Mary took it, so",Where is the apple? 
21,bedroom,The apple is not explicitly mentioned to have been moved after Mary took it in,Where is the apple? 
22,bathroom,The football is in the hallway.,Where is the football? 
23,bathroom,The football is in the bedroom.,Where is the football? 
24,bedroom,The milk is in the bedroom.,Where is the milk? 
25,kitchen,The milk is in the kitchen.,Where is the milk? 
26,kitchen,The milk is in the kitchen.,Where is the milk? 
27,bathroom,The apple is in the bathroom.,Where is the apple? 
28,bathroom,"Daniel dropped the apple in the bathroom. So, the apple is in the",Where is the apple? 
29,kitchen,The milk is in the kitchen.,Where is the milk? 
30,garden,"The apple is in the garden.

Here's the reasoning:",Where is the apple? 
31,garden,"The apple is in the garden.

Here's the reasoning:",Where is the apple? 
32,kitchen,The football is in the bedroom.,Where is the football? 
33,kitchen,"The apple is in the kitchen.

Explanation: In the",Where is the apple? 
34,kitchen,The apple is in the kitchen.,Where is the apple? 
35,office,The milk is in the barn.,Where is the milk? 
36,kitchen,The football is in the kitchen.,Where is the football? 
37,kitchen,The football is in the kitchen.,Where is the football? 
38,kitchen,The football is in the hallway.,Where is the football? 
39,bedroom,The milk is in the hallway.,Where is the milk? 
40,bedroom,The milk is in the drawing-room.,Where is the milk? 
41,office,The milk is in the bedroom.,Where is the milk? 
42,office,The milk is in the bedroom.,Where is the milk? 
43,office,The milk is in the bedroom.,Where is the milk? 
44,kitchen,The apple is in the kitchen.,Where is the apple? 
45,bedroom,The milk is in the bedroom.,Where is the milk? 
46,office,The football is in the office.,Where is the football? 
47,bathroom,The football is in the office.,Where is the football? 
48,bathroom,The football is in the bathroom.,Where is the football? 
49,bedroom,The milk is in the bedroom.,Where is the milk? 
50,bathroom,The milk is in the hallway.,Where is the milk? 
51,hallway,The apple is in the garden.,Where is the apple? 
52,kitchen,The football is in the kitchen.,Where is the football? 
53,kitchen,The football is in the kitchen.,Where is the football? 
54,kitchen,The football is in the kitchen.,Where is the football? 
55,bathroom,The apple is in the bathroom.,Where is the apple? 
56,bathroom,The milk is in the bathroom.,Where is the milk? 
57,kitchen,"The milk is in the kitchen.

Justification: The text states",Where is the milk? 
58,kitchen,"The milk is in the kitchen.

Justification: The context states",Where is the milk? 
