,target,output,question
0,football,The text does not provide information about Fred giving anything to Jeff.,What did Fred give to Jeff? 
1,Fred,Fred,Who gave the football to Jeff? 
2,football,Football,What did Fred give to Jeff? 
3,Jeff,Jeff,Who did Fred give the football to? 
4,Fred,Fred,Who did Jeff give the football to? 
5,Jeff,Jeff,Who gave the apple? 
6,Bill,Fred,Who received the apple? 
7,apple,Apple,What did Bill give to Fred? 
8,apple,The apple,What did Bill give to Fred? 
9,Fred,Fred,Who received the apple? 
10,Mary,Mary,Who received the milk? 
11,milk,Milk,What did Mary give to Bill? 
12,Bill,Bill,Who received the milk? 
13,Bill,Bill,Who did Mary give the milk to? 
14,milk,milk,What did Mary give to Bill? 
15,Jeff,Jeff,Who received the football? 
16,Fred,Fred,Who gave the football to Jeff? 
17,football,Football,What did Fred give to Jeff? 
18,Jeff,Fred,Who received the football? 
19,Mary,Mary,Who gave the milk? 
20,milk,Nothing. The text does not indicate that Jeff gave anything to Mary.,What did Jeff give to Mary? 
21,Mary,Mary,Who gave the milk to Jeff? 
22,Mary,Mary,Who gave the milk to Jeff? 
23,Bill,Bill,Who gave the apple to Jeff? 
24,Jeff,Bill,Who gave the apple? 
25,apple,Apple,What did Jeff give to Fred? 
26,Fred,Fred,Who received the apple? 
27,Jeff,Jeff,Who received the apple? 
28,Jeff,Jeff,Who gave the apple? 
29,Fred,The context does not specify who Jeff gave the apple to.,Who did Jeff give the apple to? 
30,Mary,Bill,Who gave the milk? 
31,Bill,"Mary handed the milk to Bill.
Mary got the milk there.",Who gave the milk? 
32,Bill,Bill,Who gave the milk to Mary? 
33,milk,Milk,What did Bill give to Mary? 
34,apple,The answer is an apple.,What did Mary give to Fred? 
35,Jeff,Jeff,Who did Fred give the milk to? 
36,Jeff,Jeff,Who did Fred give the milk to? 
37,milk,Milk,What did Jeff give to Mary? 
38,milk,Nothing. There is no information in the text that Jeff gave anything to Mary,What did Jeff give to Mary? 
39,Fred,Mary,Who gave the apple? 
40,Mary,Fred,Who gave the milk? 
41,milk,Apple,What did Mary give to Fred? 
42,Jeff,Mary,Who gave the milk? 
43,Fred,Jeff,Who received the milk? 
44,Mary,Fred,Who gave the milk? 
45,Bill,Bill,Who did Mary give the milk to? 
46,milk,milk,What did Mary give to Bill? 
47,Mary,Bill,Who gave the milk? 
48,Mary,Mary,Who did Bill give the milk to? 
49,Bill,Bill,Who gave the milk to Mary? 
50,Mary,Bill,Who gave the apple to Fred? 
51,Fred,Jeff,Who gave the apple to Mary? 
52,apple,Apple,What did Fred give to Mary? 
53,apple,Apple,What did Mary give to Jeff? 
54,apple,apple,What did Mary give to Jeff? 
55,Fred,Fred,Who received the football? 
56,football,football,What did Bill give to Fred? 
57,Bill,Bill,Who gave the apple? 
58,Bill,Bill,Who did Mary give the apple to? 
59,Jeff,The context does not specify who Bill gave the apple to.,Who did Bill give the apple to? 
60,Jeff,Jeff,Who did Bill give the apple to? 
61,Bill,Bill,Who gave the apple to Jeff? 
62,Jeff,Jeff,Who gave the apple to Bill? 
63,Bill,Jeff,Who received the apple? 
64,Mary,Jeff,Who gave the milk? 
65,Mary,Flora,Who gave the apple to Bill? 
66,Bill,Bill,Who did Mary give the apple to? 
67,Mary,Mary,Who did Bill give the apple to? 
68,apple,Apple,What did Bill give to Mary? 
69,Mary,The text does not provide information about Bill giving the apple to anyone.,Who did Bill give the apple to? 
70,apple,apple,What did Fred give to Jeff? 
71,Jeff,Jeff,Who gave the football? 
72,Jeff,Jeff,Who gave the football? 
73,apple,"Nothing, Fred did not give anything to Bill in the provided text.",What did Fred give to Bill? 
74,apple,apple,What did Fred give to Bill? 
75,Fred,Fred,Who gave the football? 
76,Fred,Fred,Who gave the football? 
77,Mary,Fred,Who received the football? 
78,Mary,Mary,Who gave the football? 
79,football,The text does not provide information that Mary gave something to Fred.,What did Mary give to Fred? 
80,milk,,What did Fred give to Jeff? 
81,milk,,What did Fred give to Jeff? 
82,Fred,Fred,Who did Jeff give the milk to? 
83,milk,football,What did Jeff give to Fred? 
84,Jeff,Jeff,Who gave the milk to Fred? 
85,Fred,Bill,Who did Mary give the apple to? 
86,Fred,Fred,Who gave the apple to Mary? 
87,Mary,Bill,Who gave the apple? 
88,Jeff,Bill,Who did Mary give the apple to? 
89,Jeff,Fred,Who received the football? 
90,football,Football,What did Mary give to Jeff? 
91,Mary,Mary,Who received the football? 
92,Mary,Jeff,Who gave the football? 
93,Jeff,Jeff,Who did Mary give the football to? 
94,Bill,Bill,Who did Fred give the apple to? 
95,Jeff,Fred,Who did Mary give the apple to? 
96,Mary,Mary,Who gave the apple to Jeff? 
97,apple,The text does not provide information about Jeff giving anything to Fred.,What did Jeff give to Fred? 
98,Fred,"I cannot determine who Jeff gave the apple to based on the provided context,",Who did Jeff give the apple to? 
99,milk,Nothing. There is no information in the context that Bill gave anything to Mary,What did Bill give to Mary? 
100,Bill,Bill,Who did Mary give the apple to? 
101,Bill,Bill,Who received the apple? 
102,Fred,Mary gave the apple to Bill.,Who gave the apple? 
103,Bill,Bill,Who gave the apple? 
104,apple,Apple,What did Mary give to Bill? 
105,Jeff,"Mary received the milk.

The context states: ""Mary gave",Who received the milk? 
106,Mary,Mary,Who gave the milk? 
107,Jeff,Jeff,Who did Mary give the milk to? 
108,football,football,What did Bill give to Mary? 
109,Mary,Bill,Who gave the football? 
110,apple,Apple,What did Jeff give to Mary? 
111,apple,Apple,What did Jeff give to Mary? 
112,Mary,Mary,Who gave the apple? 
113,Mary,Jeff,Who gave the apple? 
114,Mary,Mary,Who received the apple? 
115,Bill,Bill,Who gave the milk? 
116,milk,The context does not provide information about Mary giving anything to Bill.,What did Mary give to Bill? 
117,Bill,Bill,Who did Mary give the milk to? 
118,milk,Milk,What did Bill give to Mary? 
119,Mary,Mary,Who did Bill give the milk to? 
120,milk,Apple,What did Mary give to Bill? 
121,Mary,Bill,Who gave the milk? 
122,Mary,Bill,Who gave the milk? 
123,Jeff,Jeff,Who did Bill give the football to? 
124,Bill,Bill,Who gave the football to Jeff? 
125,Jeff,Jeff,Who received the football? 
126,Jeff,Jeff,Who gave the football to Bill? 
127,football,football,What did Jeff give to Bill? 
128,football,I cannot determine the answer to your question based on the provided context. The,What did Jeff give to Bill? 
129,apple,Apple,What did Fred give to Mary? 
130,Bill,"Mary passed the apple to Bill. So, Bill received the apple.",Who received the apple? 
131,apple,"apple
</context>

The text does not provide information about Mary",What did Mary give to Bill? 
132,apple,Apple,What did Mary give to Bill? 
133,apple,Apple,What did Jeff give to Mary? 
134,Fred,Mary,Who gave the apple? 
135,football,"football
User 1: I'm not sure if I understand the",What did Fred give to Jeff? 
136,football,football,What did Fred give to Jeff? 
137,Jeff,Fred,Who gave the football? 
138,Fred,Fred,Who did Jeff give the football to? 
139,football,Football,What did Fred give to Mary? 
140,football,Football,What did Jeff give to Mary? 
141,Mary,Mary,Who received the football? 
142,football,Football,What did Mary give to Jeff? 
143,Jeff,Jeff,Who gave the football? 
144,Bill,Fred,Who received the apple? 
145,Fred,Fred,Who received the apple? 
146,Fred,Fred,Who received the apple? 
147,Mary,Mary,Who did Bill give the football to? 
148,Bill,Bill,Who gave the football to Mary? 
149,Fred,Fred,Who received the football? 
150,Bill,Bill,Who received the apple? 
151,Jeff,Harry,Who gave the apple to Bill? 
152,Bill,The context does not mention anyone receiving an apple.,Who received the apple? 
153,Bill,Bill,Who gave the apple to Jeff? 
154,apple,Apple,What did Bill give to Jeff? 
155,football,apple,What did Mary give to Bill? 
156,football,The text does not provide information about Mary giving anything to Bill.,What did Mary give to Bill? 
157,Mary,Mary,Who did Bill give the football to? 
158,football,Apple,What did Bill give to Mary? 
159,Bill,"Based on the context provided, there is no information about an apple being received",Who received the apple? 
160,Bill,"Based on the provided context, Fred does not give the apple to anyone in",Who did Fred give the apple to? 
161,apple,apple (from earlier in the text),What did Fred give to Bill? 
162,apple,Apple,What did Fred give to Bill? 
163,Fred,Fred,Who gave the apple? 
164,Jeff,Bill,Who received the apple? 
165,Jeff,Jeff,Who received the apple? 
166,Jeff,Jeff,Who received the apple? 
167,Jeff,Mary,Who received the apple? 
168,apple,Apple,What did Mary give to Jeff? 
169,Bill,Bill,Who gave the milk to Fred? 
170,football,football,What did Mary give to Bill? 
171,Bill,Bill,Who did Mary give the football to? 
172,football,Football,What did Bill give to Mary? 
173,football,Nothing. There is no information that Bill gave anything to Mary.,What did Bill give to Mary? 
174,Mary,Mary,Who did Bill give the football to? 
175,football,football,What did Jeff give to Bill? 
176,football,"Nothing
(The text does not mention Bill giving anything to Mary.)",What did Bill give to Mary? 
177,Mary,Bill,Who received the football? 
178,Bill,Jeff,Who gave the football? 
179,football,The text does not provide information about Bill giving anything to Fred.,What did Bill give to Fred? 
180,Fred,Fred,Who gave the milk to Jeff? 
181,milk,The context does not provide information about any interaction between Jeff and Mary where Jeff,What did Jeff give to Mary? 
182,Mary,Fred,Who received the milk? 
183,Mary,Fred,Who gave the milk? 
184,Fred,Fred,Who received the milk? 
185,football,apple,What did Mary give to Bill? 
186,football,football,What did Mary give to Bill? 
187,football,apple,What did Mary give to Bill? 
188,Bill,Mary,Who gave the football? 
189,football,"Nothing
(The text does not mention Bill giving anything to Mary.)",What did Bill give to Mary? 
190,Fred,Jeff,Who gave the football? 
191,Fred,Fred,Who gave the football to Jeff? 
192,football,Football,What did Fred give to Jeff? 
193,apple,"Nothing
The text does not mention Bill giving anything to Fred.",What did Bill give to Fred? 
194,Bill,Bill,Who gave the apple to Fred? 
195,milk,Milk,What did Mary give to Bill? 
196,Mary,Bill,Who gave the milk? 
197,Bill,Bill,Who gave the milk? 
198,milk,milk,What did Bill give to Mary? 
199,Mary,Mary gave the milk.,Who gave the milk? 
200,milk,"Nothing, there is no information that Jeff gave something to Bill.",What did Jeff give to Bill? 
201,milk,Milk,What did Jeff give to Bill? 
202,milk,Milk,What did Jeff give to Bill? 
203,Mary,Fred,Who gave the football? 
204,Fred,Fred,Who did Mary give the football to? 
205,Fred,Jeff,Who received the football? 
206,Fred,Fred,Who did Mary give the football to? 
207,Jeff,Mary,Who did Fred give the football to? 
208,Fred,Mary,Who gave the football to Jeff? 
209,Jeff,Mary,Who gave the football to Fred? 
210,Fred,Fred,Who gave the milk to Jeff? 
211,Fred,Fred,Who gave the milk? 
212,Jeff,Jeff,Who gave the milk to Fred? 
213,Jeff,Jeff,Who gave the milk to Fred? 
214,Fred,Fred,Who gave the milk? 
215,Fred,Fred,Who gave the apple to Mary? 
216,Mary,Mary,Who received the apple? 
217,Bill,Mary,Who received the apple? 
218,Mary,Mary,Who did Fred give the milk to? 
219,Mary,Mary,Who gave the apple? 
220,Bill,Fred,Who gave the apple to Mary? 
221,Bill,Bill,Who gave the apple to Mary? 
222,Mary,Mary,Who gave the apple to Bill? 
223,Bill,Fred,Who did Mary give the apple to? 
224,apple,Apple,What did Bill give to Mary? 
225,football,Football,What did Jeff give to Fred? 
226,Jeff,Jeff,Who gave the football to Fred? 
227,football,Football,What did Jeff give to Fred? 
228,football,Football,What did Jeff give to Fred? 
229,football,football,What did Jeff give to Fred? 
230,apple,apple (Fred picked up the apple there. Fred handed the apple to,What did Fred give to Bill? 
231,Bill,Bill,Who did Fred give the apple to? 
232,Fred,Fred,Who gave the apple to Bill? 
233,Fred,Fred,Who gave the apple to Bill? 
234,Fred,Fred,Who gave the apple? 
235,Bill,Jeff,Who gave the football to Mary? 
236,Bill,Jeff,Who gave the football? 
237,football,Football,What did Bill give to Mary? 
238,Bill,Bill,Who gave the football to Mary? 
239,Bill,Mary,Who gave the football? 
240,Fred,Fred,Who gave the football to Bill? 
241,Fred,Fred,Who gave the football? 
242,Fred,Fred,Who gave the football to Bill? 
243,Bill,Bill,Who gave the football to Fred? 
244,football,The football.,What did Bill give to Fred? 
245,football,The context does not provide information about what Jeff gave to Mary.,What did Jeff give to Mary? 
246,Mary,Jeff,Who gave the football? 
247,Mary,Jeff,Who gave the football? 
248,Bill,Mary,Who gave the apple? 
249,Mary,Mary,Who gave the apple to Bill? 
250,apple,Apple,What did Mary give to Fred? 
251,Fred,Fred,Who received the apple? 
252,Mary,Fred,Who gave the apple? 
253,Jeff,Fred,Who received the apple? 
254,apple,Apple,What did Fred give to Jeff? 
255,Fred,Jeff,Who received the milk? 
256,Jeff,Jeff,Who gave the milk to Fred? 
257,Jeff,Jeff,Who gave the milk? 
