,target,output,question
0,bedroom,The hallway is east of the bathroom.,What is the bathroom east of?
1,bedroom,The hallway is west of the kitchen.,What is west of the kitchen?
2,bathroom,The hallway is north of the garden.,What is north of the garden?
3,bedroom,The bathroom is south of the kitchen.,What is south of the kitchen?
4,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
5,garden,The hallway,What is the bathroom west of?
6,kitchen,The garden is east of the bedroom.,What is east of the bedroom?
7,bathroom,The bedroom,What is the garden south of?
8,kitchen,The kitchen is south of the office.,What is south of the office?
9,office,The kitchen is east of the hallway.,What is east of the hallway?
10,garden,The hallway is north of the office.,What is north of the office?
11,garden,The garden is south of the kitchen.,What is south of the kitchen?
12,bathroom,The hallway is east of the kitchen.,What is east of the kitchen?
13,garden,The garden is west of the kitchen.,What is west of the kitchen?
14,garden,The kitchen is north of the bedroom.,What is north of the bedroom?
15,garden,The bathroom is east of the hallway.,What is east of the hallway?
16,hallway,The hallway is east of the office.,What is east of the office?
17,office,The kitchen is south of the bathroom.,What is south of the bathroom?
18,garden,The kitchen. This is stated in the second sentence of the context.,What is the bedroom north of?
19,garden,"The bedroom. The text states ""The bedroom is west of the kitchen.""",What is the kitchen west of?
20,garden,The hallway is east of the office.,What is the office east of?
21,garden,The kitchen,What is the bathroom south of?
22,bathroom,The hallway is north of the bedroom.,What is north of the bedroom?
23,bathroom,"The kitchen. The bedroom is north of the kitchen, so it is south",What is the bedroom south of?
24,hallway,"The hallway. The hallway is south of the kitchen, and the bedroom is",What is the bedroom west of?
25,office,The kitchen is east of the bathroom.,What is east of the bathroom?
26,office,The hallway is north of the bedroom.,What is north of the bedroom?
27,hallway,The hallway is west of the bathroom.,What is west of the bathroom?
28,garden,"The office. The text states ""The garden is south of the bathroom.",What is the bathroom north of?
29,garden,The bathroom is north of the office. This can be inferred from the,What is north of the office?
30,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
31,kitchen,The kitchen.,What is the bathroom east of?
32,bathroom,The hallway is north of the garden.,What is north of the garden?
33,kitchen,"The hallway. This is based on the first example provided, where ""The",What is the bedroom west of?
34,bedroom,bedroom,What is the kitchen south of?
35,garden,The bathroom is east of the garden.,What is the bathroom east of?
36,office,The bathroom is south of the hallway.,What is south of the hallway?
37,bedroom,The hallway is north of the bathroom.,What is north of the bathroom?
38,bedroom,The bathroom is east of the office.,What is the bathroom east of?
39,office,The office is north of the bedroom.,What is north of the bedroom?
40,bathroom,hallway,What is south of the kitchen?
41,bedroom,bathroom,What is west of the office?
42,kitchen,The dining-room.,What is the garden south of?
43,garden,The garden is south of the bedroom.,What is south of the bedroom?
44,garden,"The kitchen. The hallway is south of the kitchen, and the office is",What is the office south of?
45,hallway,The bedroom.,What is the office east of?
46,garden,The garden is south of the office.,What is south of the office?
47,garden,The garden is west of the bedroom.,What is west of the bedroom?
48,garden,The garden is east of the hallway.,What is east of the hallway?
49,garden,The office is south of the garden.,What is the office south of?
50,bedroom,The hallway is north of the kitchen.,What is the hallway north of?
