,target,output,question
0,bedroom,"and
and
and
and
and
and
and
and
and
and",What is the bathroom east of?
1,bedroom,"and, and
and, and, and, and, and, and, and,",What is west of the kitchen?
2,bathroom,"and the, and, and, and, and, the, and",What is north of the garden?
3,bedroom,,What is south of the kitchen?
4,bedroom,,What is east of the kitchen?
5,garden,"(Document[129]):""The bathroom is west of the hallway .""",What is the bathroom west of?
6,kitchen,,What is east of the bedroom?
7,bathroom,"(Document[92]):""The garden is north of the bedroom . It may be",What is the garden south of?
8,kitchen,,What is south of the office?
9,office,,What is east of the hallway?
10,garden,,What is north of the office?
11,garden,"she, and, and, and, and, and, and, and, and, and",What is south of the kitchen?
12,bathroom,"""I's, and, and, and",What is east of the kitchen?
13,garden,,What is west of the kitchen?
14,garden,,What is north of the bedroom?
15,garden,"the garden (Document[109]):""In the great field of armed politics",What is east of the hallway?
16,hallway,"the hallway (Document[129]):""The hallway is east of",What is east of the office?
17,office,,What is south of the bathroom?
18,garden,,What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,,What is the office east of?
21,garden,"on



on







on",What is the bathroom south of?
22,bathroom,"bathroom (Document[15]):""In the fall of 18",What is north of the bedroom?
23,bathroom,"(Document[129]):""The house is a large, two - story, five",What is the bedroom south of?
24,hallway,the office (Office is west of the bedroom) (Document[119],What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,,What is north of the bedroom?
27,hallway,"s and, and, and, and, and, and, and",What is west of the bathroom?
28,garden,,What is the bathroom north of?
29,garden,,What is north of the office?
30,bedroom,,What is east of the kitchen?
31,kitchen,"the hallway (Document[119]):""The Brownies once approached in",What is the bathroom east of?
32,bathroom,and,What is north of the garden?
33,kitchen,"of the, and, and, and, and, and, and, and, and, and",What is the bedroom west of?
34,bedroom,,What is the kitchen south of?
35,garden,"and, and



and, and",What is the bathroom east of?
36,office,,What is south of the hallway?
37,bedroom,"and


and
and",What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,,What is north of the bedroom?
40,bathroom,"of the
   of the   of the   of the   of the   of the",What is south of the kitchen?
41,bedroom,,What is west of the office?
42,kitchen,,What is the garden south of?
43,garden,,What is south of the bedroom?
44,garden,,What is the office south of?
45,hallway,,What is the office east of?
46,garden,,What is south of the office?
47,garden,,What is west of the bedroom?
48,garden,,What is east of the hallway?
49,garden,"their, and the, and the, and the, and the,",What is the office south of?
50,bedroom,"and, and the


and, and the",What is the hallway north of?
51,garden,the,What is north of the bathroom?
52,hallway,,What is the bedroom north of?
53,bathroom,,What is east of the garden?
54,bathroom,"on




on




on



on",What is west of the bedroom?
55,garden,"(Document[120]):""The garden lies east of the hallway . Camp Follow",What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,,What is west of the hallway?
58,hallway,"""",What is south of the bedroom?
59,kitchen,,What is the garden north of?
60,hallway,,What is the bedroom north of?
